season,round_number,team_name,games,kicks_pg,handballs_pg,disposals_pg,marks_pg,goals_pg,behinds_pg,goal_assists_pg,inside_50s_pg,rebound_50s_pg,tackles_pg,hitouts_pg,frees_for_pg,frees_ag_pg,clearances_pg,clangers_pg,cp_pg,up_pg,eff_disposals_pg,disposal_eff_pct,cont_marks_pg,marks_i50_pg,one_pct_pg,bounces_pg,centre_cl_pg,stoppage_cl_pg,metres_gained_total,turnovers_pg,intercepts_pg,tackles_i50_pg,goal_conv_pct,kicking_ratio,mg_pg,source_game_rows,source_mix
2025,20,West Coast Eagles,18.0,185.16666666666666,132.22222222222223,317.3888888888889,75.55555555555556,9.222222222222221,9.777777777777779,6.5,47.55555555555556,41.77777777777778,56.94444444444444,34.27777777777778,18.055555555555557,20.444444444444443,31.055555555555557,59.72222222222222,119.38888888888889,190.66666666666666,,,7.888888888888889,9.61111111111111,43.0,8.61111111111111,,,,,,10.0,0.4853801169590643,0.5834062664099422,,18.0,afl_tables+footywire
2025,20,Western Bulldogs,18.0,213.61111111111111,163.0,376.6111111111111,90.77777777777777,15.555555555555555,11.666666666666666,11.88888888888889,56.05555555555556,35.44444444444444,57.888888888888886,35.888888888888886,18.38888888888889,18.11111111111111,41.0,52.27777777777778,134.66666666666666,236.22222222222223,,,10.277777777777779,13.277777777777779,43.22222222222222,6.222222222222222,,,,,,12.2,0.5714285714285714,0.5671928012981265,,18.0,afl_tables+footywire
2025,21,Adelaide Crows,19.0,225.0,132.0,357.0,90.05263157894737,15.0,10.947368421052632,11.947368421052632,55.31578947368421,39.473684210526315,65.15789473684211,46.36842105263158,21.94736842105263,20.68421052631579,39.10526315789474,62.26315789473684,139.3684210526316,207.0,,,11.105263157894736,12.473684210526315,44.0,4.473684210526316,,,,,,9.7,0.5780933062880325,0.6302521008403361,,19.0,afl_tables+footywire
2025,21,Brisbane Lions,19.0,229.52631578947367,138.8421052631579,368.36842105263156,101.6842105263158,12.842105263157896,11.842105263157896,9.105263157894736,56.68421052631579,37.1578947368421,57.0,39.63157894736842,20.263157894736842,18.31578947368421,40.21052631578947,55.26315789473684,133.47368421052633,228.89473684210526,,,8.052631578947368,12.105263157894736,46.73684210526316,4.0,,,,,,11.7,0.5202558635394456,0.6230890127161023,,19.0,afl_tables+footywire
2025,21,Carlton Blues,19.0,215.05263157894737,141.21052631578948,356.2631578947368,91.52631578947368,10.894736842105264,10.947368421052632,8.0,53.473684210526315,36.94736842105263,63.31578947368421,34.526315789473685,22.157894736842106,19.210526315789473,39.26315789473684,57.31578947368421,138.10526315789474,211.94736842105263,,,10.263157894736842,11.894736842105264,44.1578947368421,5.105263157894737,,,,,,11.7,0.4987951807228916,0.6036342148027773,,19.0,afl_tables+footywire
2025,21,Collingwood Magpies,19.0,207.31578947368422,148.57894736842104,355.89473684210526,88.6842105263158,13.210526315789474,12.421052631578947,9.736842105263158,53.473684210526315,37.526315789473685,66.47368421052632,36.73684210526316,19.36842105263158,18.68421052631579,36.26315789473684,56.526315789473685,129.10526315789474,217.47368421052633,,,9.842105263157896,13.473684210526315,44.473684210526315,5.421052631578948,,,,,,13.0,0.5154004106776181,0.5825199645075422,,19.0,afl_tables+footywire
2025,21,Essendon Bombers,19.0,204.26315789473685,168.68421052631578,372.94736842105266,87.63157894736842,9.68421052631579,9.526315789473685,6.7894736842105265,47.26315789473684,39.21052631578947,57.421052631578945,38.36842105263158,20.105263157894736,17.68421052631579,35.05263157894737,58.578947368421055,127.36842105263158,236.21052631578948,,,8.631578947368421,10.157894736842104,39.05263157894737,8.631578947368421,,,,,,8.8,0.5041095890410959,0.547699689528648,,19.0,afl_tables+footywire
2025,21,Fremantle Dockers,19.0,195.05263157894737,150.1578947368421,345.2105263157895,79.73684210526316,12.526315789473685,10.947368421052632,9.052631578947368,52.526315789473685,37.21052631578947,60.21052631578947,42.21052631578947,19.94736842105263,21.0,38.05263157894737,54.421052631578945,131.47368421052633,207.57894736842104,,,9.578947368421053,10.052631578947368,43.578947368421055,7.315789473684211,,,,,,10.3,0.5336322869955157,0.5650251562738222,,19.0,afl_tables+footywire
2025,21,Geelong Cats,19.0,222.78947368421052,128.42105263157896,351.2105263157895,99.10526315789474,15.157894736842104,11.631578947368421,11.368421052631579,55.526315789473685,38.31578947368421,65.26315789473684,39.05263157894737,19.736842105263158,18.157894736842106,38.1578947368421,57.10526315789474,132.57894736842104,209.78947368421052,,,10.31578947368421,14.894736842105264,41.05263157894737,7.473684210526316,,,,,,14.1,0.5658153241650294,0.6343473699985014,,19.0,afl_tables+footywire
2025,21,Gold Coast Suns,19.0,195.42105263157896,160.57894736842104,356.0,76.15789473684211,14.105263157894736,11.68421052631579,9.736842105263158,57.63157894736842,37.473684210526315,61.8421052631579,48.473684210526315,20.68421052631579,20.210526315789473,41.26315789473684,56.36842105263158,136.8421052631579,213.05263157894737,,,9.157894736842104,12.210526315789474,48.8421052631579,6.842105263157895,,,,,,11.2,0.5469387755102041,0.5489355410999409,,19.0,afl_tables+footywire
2025,21,Greater Western Sydney Giants,19.0,212.47368421052633,153.89473684210526,366.36842105263156,92.36842105263158,13.368421052631579,10.421052631578947,9.157894736842104,51.21052631578947,45.31578947368421,58.94736842105263,34.473684210526315,17.36842105263158,19.57894736842105,35.94736842105263,59.89473684210526,131.10526315789474,223.42105263157896,,,10.421052631578947,11.368421052631579,46.63157894736842,9.263157894736842,,,,,,10.6,0.5619469026548672,0.5799454101422209,,19.0,afl_tables+footywire
2025,21,Hawthorn Hawks,19.0,212.68421052631578,153.47368421052633,366.1578947368421,86.84210526315789,12.947368421052632,10.578947368421053,9.052631578947368,53.21052631578947,38.1578947368421,64.42105263157895,44.421052631578945,20.94736842105263,18.05263157894737,36.68421052631579,56.94736842105263,134.05263157894737,222.57894736842104,,,10.473684210526315,13.736842105263158,41.94736842105263,7.947368421052632,,,,,,11.7,0.5503355704697986,0.5808538163001293,,19.0,afl_tables+footywire
2025,21,Melbourne Demons,19.0,211.73684210526315,149.21052631578948,360.94736842105266,94.94736842105263,11.368421052631579,12.421052631578947,7.368421052631579,52.526315789473685,34.526315789473685,57.89473684210526,41.421052631578945,20.05263157894737,18.68421052631579,36.68421052631579,56.10526315789474,134.05263157894737,222.6315789473684,,,10.31578947368421,10.842105263157896,40.21052631578947,4.578947368421052,,,,,,11.4,0.4778761061946903,0.5866141732283464,,19.0,afl_tables+footywire
2025,21,North Melbourne Kangaroos,19.0,200.52631578947367,155.47368421052633,356.0,81.6842105263158,11.052631578947368,8.526315789473685,8.0,45.36842105263158,41.10526315789474,59.89473684210526,36.1578947368421,18.473684210526315,21.789473684210527,40.1578947368421,58.21052631578947,128.89473684210526,217.89473684210526,,,8.263157894736842,9.947368421052632,41.0,7.7894736842105265,,,,,,10.7,0.5645161290322581,0.5632761679479598,,19.0,afl_tables+footywire
2025,21,Port Adelaide Power,19.0,203.31578947368422,146.0,349.3157894736842,82.89473684210526,10.68421052631579,10.578947368421053,7.631578947368421,50.578947368421055,40.05263157894737,60.31578947368421,42.0,17.789473684210527,22.42105263157895,39.421052631578945,62.26315789473684,124.89473684210526,209.47368421052633,,,7.578947368421052,12.052631578947368,41.78947368421053,6.421052631578948,,,,,,11.0,0.5024752475247525,0.5820400783486515,,19.0,afl_tables+footywire
2025,21,Richmond Tigers,19.0,195.89473684210526,144.47368421052633,340.36842105263156,88.05263157894737,9.105263157894736,9.736842105263158,5.947368421052632,44.473684210526315,41.78947368421053,52.578947368421055,37.0,17.42105263157895,18.473684210526315,33.36842105263158,54.8421052631579,122.6842105263158,209.3684210526316,,,9.263157894736842,9.263157894736842,41.10526315789474,5.684210526315789,,,,,,7.7,0.48324022346368717,0.5755373434359053,,19.0,afl_tables+footywire
2025,21,St Kilda Saints,19.0,216.8421052631579,145.0,361.8421052631579,92.6842105263158,11.789473684210526,10.052631578947368,9.31578947368421,48.36842105263158,39.21052631578947,62.21052631578947,32.31578947368421,18.789473684210527,19.63157894736842,38.421052631578945,59.21052631578947,129.10526315789474,224.21052631578948,,,7.421052631578948,11.263157894736842,39.578947368421055,8.105263157894736,,,,,,10.9,0.5397590361445783,0.5992727272727273,,19.0,afl_tables+footywire
2025,21,Sydney Swans,19.0,210.94736842105263,137.10526315789474,348.05263157894734,86.57894736842105,11.263157894736842,11.31578947368421,8.0,52.0,38.526315789473685,62.31578947368421,43.73684210526316,20.42105263157895,20.36842105263158,39.36842105263158,59.31578947368421,130.42105263157896,208.0,,,6.7368421052631575,10.473684210526315,41.63157894736842,10.631578947368421,,,,,,10.0,0.4988344988344988,0.6060789354302132,,19.0,afl_tables+footywire
2025,21,West Coast Eagles,19.0,184.68421052631578,131.21052631578948,315.89473684210526,75.73684210526316,9.368421052631579,9.526315789473685,6.526315789473684,47.26315789473684,41.526315789473685,56.31578947368421,34.21052631578947,18.42105263157895,20.736842105263158,30.842105263157894,59.8421052631579,118.78947368421052,190.0,,,7.894736842105263,9.631578947368421,42.94736842105263,9.0,,,,,,10.0,0.4958217270194986,0.584638453848717,,19.0,afl_tables+footywire
2025,21,Western Bulldogs,19.0,215.31578947368422,162.6315789473684,377.94736842105266,92.63157894736842,15.894736842105264,11.631578947368421,12.210526315789474,56.05263157894737,35.63157894736842,57.89473684210526,35.526315789473685,18.36842105263158,18.210526315789473,40.89473684210526,52.421052631578945,134.42105263157896,238.0,,,10.631578947368421,13.526315789473685,43.578947368421055,6.315789473684211,,,,,,12.2,0.5774378585086042,0.5696978136749756,,19.0,afl_tables+footywire
2025,22,Adelaide Crows,20.0,224.5,130.6,355.1,89.45,15.0,10.95,11.95,55.3,39.3,64.8,46.3,21.95,20.7,39.1,62.5,139.7,204.8,,,11.15,12.4,43.95,4.65,,,,,,9.7,0.5780346820809249,0.6322162771050408,,20.0,afl_tables+footywire
2025,22,Brisbane Lions,20.0,229.25,139.5,368.75,100.75,12.9,11.65,9.15,56.25,37.0,57.4,39.65,20.25,18.05,40.75,54.95,133.75,229.2,,,7.85,12.15,47.55,3.8,,,,,,11.7,0.5254582484725051,0.6216949152542373,,20.0,afl_tables+footywire
2025,22,Carlton Blues,20.0,214.25,142.5,356.75,90.25,10.85,10.75,7.9,53.1,36.55,64.55,35.35,22.1,19.6,39.45,57.9,138.85,212.1,,,10.3,11.8,44.05,4.85,,,,,,11.7,0.5023148148148148,0.6005606166783461,,20.0,afl_tables+footywire
2025,22,Collingwood Magpies,20.0,205.3,147.35,352.65,87.6,13.05,12.05,9.6,53.05,37.25,66.45,37.2,19.05,18.75,36.15,57.0,128.5,214.95,,,9.8,13.4,44.95,5.3,,,,,,13.0,0.5199203187250996,0.5821636183184461,,20.0,afl_tables+footywire
2025,22,Essendon Bombers,20.0,202.8,166.6,369.4,85.35,9.55,9.65,6.55,47.15,39.8,57.05,37.75,20.25,17.55,35.15,57.7,127.25,232.3,,,8.55,9.85,38.95,8.5,,,,,,8.8,0.4973958333333333,0.5489983757444504,,20.0,afl_tables+footywire
2025,22,Fremantle Dockers,20.0,194.25,149.45,343.7,78.4,12.65,10.6,9.15,52.1,37.1,61.55,42.2,20.3,21.0,38.65,55.15,133.1,204.9,,,9.65,9.85,44.15,7.35,,,,,,10.3,0.5440860215053763,0.5651731160896131,,20.0,afl_tables+footywire
2025,22,Geelong Cats,20.0,224.35,129.75,354.1,100.5,15.55,11.8,11.85,56.2,37.6,64.95,38.4,19.55,18.1,38.1,56.4,133.45,211.95,,,10.65,15.6,40.85,7.55,,,,,,14.1,0.5685557586837294,0.6335780852866422,,20.0,afl_tables+footywire
2025,22,Gold Coast Suns,20.0,196.95,161.05,358.0,78.5,14.2,11.65,9.8,57.55,37.2,61.7,48.1,20.55,20.2,41.05,56.1,135.95,216.1,,,9.35,12.7,48.05,6.8,,,,,,11.2,0.5493230174081238,0.5501396648044693,,20.0,afl_tables+footywire
2025,22,Greater Western Sydney Giants,20.0,211.55,151.75,363.3,92.85,13.0,10.3,8.95,50.45,44.95,58.2,34.75,17.45,20.2,35.35,60.15,128.85,222.45,,,10.15,11.1,46.1,9.05,,,,,,10.6,0.5579399141630901,0.5823011285439031,,20.0,afl_tables+footywire
2025,22,Hawthorn Hawks,20.0,211.35,154.25,365.6,85.85,12.95,10.5,9.05,53.0,38.25,64.4,44.6,20.95,18.25,37.25,56.75,134.1,222.1,,,10.4,13.55,42.0,7.7,,,,,,11.7,0.5522388059701493,0.5780908096280087,,20.0,afl_tables+footywire
2025,22,Melbourne Demons,20.0,212.25,149.95,362.2,95.35,11.85,12.45,7.8,52.8,34.6,57.85,41.15,19.8,18.4,36.85,55.6,134.6,223.45,,,10.5,11.15,40.35,4.95,,,,,,11.4,0.4876543209876543,0.5860022087244616,,20.0,afl_tables+footywire
2025,22,North Melbourne Kangaroos,20.0,201.35,155.05,356.4,83.55,11.0,8.55,8.05,45.0,41.2,59.05,35.7,18.35,21.75,39.7,57.7,127.55,219.65,,,8.55,10.2,41.1,7.65,,,,,,10.7,0.5626598465473146,0.5649551066217733,,20.0,afl_tables+footywire
2025,22,Port Adelaide Power,20.0,201.9,145.8,347.7,82.05,10.6,10.6,7.6,49.7,40.2,60.95,42.8,17.75,22.1,39.15,61.8,125.15,208.3,,,7.3,11.75,41.7,6.2,,,,,,11.0,0.5,0.5806729939603106,,20.0,afl_tables+footywire
2025,22,Richmond Tigers,20.0,194.5,144.4,338.9,87.95,8.75,9.8,5.75,43.95,41.7,52.15,36.9,17.55,18.45,32.9,54.6,121.3,209.55,,,9.15,9.15,40.75,5.75,,,,,,7.7,0.4716981132075472,0.5739156093242844,,20.0,afl_tables+footywire
2025,22,St Kilda Saints,20.0,215.95,144.5,360.45,91.9,11.75,10.15,9.2,48.65,38.65,61.15,32.75,18.9,19.45,38.0,58.9,129.1,222.55,,,7.65,11.35,39.9,8.45,,,,,,10.9,0.5365296803652968,0.5991122208350673,,20.0,afl_tables+footywire
2025,22,Sydney Swans,20.0,212.55,138.85,351.4,89.05,11.15,11.45,8.0,52.45,38.5,61.4,43.35,20.15,20.5,39.05,59.0,130.55,211.25,,,7.2,10.9,41.25,10.25,,,,,,10.0,0.49336283185840707,0.60486624928856,,20.0,afl_tables+footywire
2025,22,West Coast Eagles,20.0,184.3,131.4,315.7,76.15,9.3,9.45,6.5,47.15,41.3,55.9,34.35,18.15,20.45,30.8,59.15,118.0,190.25,,,7.8,9.8,43.25,8.95,,,,,,10.0,0.496,0.5837820715869496,,20.0,afl_tables+footywire
2025,22,Western Bulldogs,20.0,215.25,161.15,376.4,92.95,16.05,11.95,12.25,56.15,35.25,56.7,35.05,19.05,18.25,40.9,52.0,134.55,236.5,,,10.95,13.85,43.5,6.6,,,,,,12.2,0.5732142857142857,0.571865037194474,,20.0,afl_tables+footywire
2025,23,Adelaide Crows,21.0,224.04761904761904,130.33333333333334,354.3809523809524,89.47619047619048,14.904761904761905,10.857142857142858,11.714285714285714,55.095238095238095,38.57142857142857,64.95238095238095,47.095238095238095,21.952380952380953,20.714285714285715,39.333333333333336,62.523809523809526,139.57142857142858,204.66666666666666,,,11.047619047619047,12.142857142857142,44.04761904761905,4.714285714285714,,,,,,9.7,0.5785582255083179,0.6322225208277344,,21.0,afl_tables+footywire
2025,23,Brisbane Lions,21.0,229.95238095238096,139.1904761904762,369.14285714285717,101.71428571428571,12.904761904761905,11.666666666666666,9.19047619047619,56.666666666666664,37.095238095238095,56.666666666666664,39.142857142857146,20.047619047619047,18.0,40.714285714285715,55.04761904761905,132.33333333333334,230.38095238095238,,,7.809523809523809,12.047619047619047,47.42857142857143,3.8095238095238093,,,,,,11.7,0.5251937984496124,0.6229360165118679,,21.0,afl_tables+footywire
2025,23,Carlton Blues,21.0,212.47619047619048,142.76190476190476,355.23809523809524,88.80952380952381,10.857142857142858,10.619047619047619,7.904761904761905,52.76190476190476,36.76190476190476,65.14285714285714,35.095238095238095,22.238095238095237,20.0,39.23809523809524,58.19047619047619,138.52380952380952,210.9047619047619,,,10.19047619047619,11.714285714285714,43.76190476190476,5.0,,,,,,11.7,0.5055432372505543,0.5981233243967828,,21.0,afl_tables+footywire
2025,23,Collingwood Magpies,21.0,203.8095238095238,147.85714285714286,351.6666666666667,87.0952380952381,12.714285714285714,11.952380952380953,9.428571428571429,52.61904761904762,37.0,65.28571428571429,36.61904761904762,19.0,18.80952380952381,35.857142857142854,57.04761904761905,127.47619047619048,215.28571428571428,,,9.523809523809524,13.19047619047619,44.666666666666664,5.285714285714286,,,,,,13.0,0.5154440154440154,0.5795531482735274,,21.0,afl_tables+footywire
2025,23,Essendon Bombers,21.0,202.52380952380952,165.14285714285714,367.6666666666667,85.66666666666667,9.571428571428571,9.428571428571429,6.476190476190476,47.142857142857146,39.61904761904762,57.476190476190474,37.42857142857143,20.142857142857142,17.523809523809526,34.714285714285715,58.23809523809524,126.52380952380952,230.9047619047619,,,8.714285714285714,9.904761904761905,38.23809523809524,8.333333333333334,,,,,,8.8,0.5037593984962406,0.5508353840176143,,21.0,afl_tables+footywire
2025,23,Fremantle Dockers,21.0,194.04761904761904,149.57142857142858,343.6190476190476,78.28571428571429,12.666666666666666,10.761904761904763,9.047619047619047,52.19047619047619,36.80952380952381,60.476190476190474,41.285714285714285,19.904761904761905,21.38095238095238,38.857142857142854,55.333333333333336,132.8095238095238,205.33333333333334,,,9.714285714285714,9.904761904761905,44.04761904761905,7.142857142857143,,,,,,10.3,0.540650406504065,0.5647172949002217,,21.0,afl_tables+footywire
2025,23,Geelong Cats,21.0,224.0,129.95238095238096,353.95238095238096,100.85714285714286,15.523809523809524,12.142857142857142,11.904761904761905,56.0,37.476190476190474,64.61904761904762,38.666666666666664,19.428571428571427,18.095238095238095,37.95238095238095,56.38095238095238,133.14285714285714,212.71428571428572,,,10.80952380952381,15.857142857142858,40.19047619047619,7.380952380952381,,,,,,14.1,0.5611015490533563,0.6328534911879456,,21.0,afl_tables+footywire
2025,23,Gold Coast Suns,21.0,197.0,159.57142857142858,356.57142857142856,79.0952380952381,14.142857142857142,11.80952380952381,9.761904761904763,57.42857142857143,37.095238095238095,62.0,48.19047619047619,20.904761904761905,20.428571428571427,40.80952380952381,56.095238095238095,135.61904761904762,214.9047619047619,,,9.476190476190476,12.857142857142858,47.285714285714285,6.714285714285714,,,,,,11.2,0.544954128440367,0.5524839743589743,,21.0,afl_tables+footywire
2025,23,Greater Western Sydney Giants,21.0,211.0,152.04761904761904,363.04761904761904,93.28571428571429,13.333333333333334,10.428571428571429,9.285714285714286,50.714285714285715,44.38095238095238,58.666666666666664,34.76190476190476,17.666666666666668,20.238095238095237,35.857142857142854,59.904761904761905,129.04761904761904,222.47619047619048,,,10.285714285714286,11.571428571428571,45.333333333333336,9.285714285714286,,,,,,10.6,0.561122244488978,0.5811909758656874,,21.0,afl_tables+footywire
2025,23,Hawthorn Hawks,21.0,212.85714285714286,154.76190476190476,367.6190476190476,87.0,13.142857142857142,10.380952380952381,9.238095238095237,52.857142857142854,38.19047619047619,63.095238095238095,44.142857142857146,20.904761904761905,18.238095238095237,37.142857142857146,56.61904761904762,133.66666666666666,224.76190476190476,,,10.333333333333334,13.761904761904763,41.76190476190476,7.761904761904762,,,,,,11.7,0.5587044534412956,0.5790155440414507,,21.0,afl_tables+footywire
2025,23,Melbourne Demons,21.0,212.38095238095238,150.66666666666666,363.04761904761904,94.9047619047619,12.0,12.285714285714286,7.9523809523809526,52.523809523809526,35.19047619047619,57.476190476190474,41.666666666666664,19.476190476190474,18.285714285714285,36.57142857142857,55.476190476190474,134.8095238095238,224.0,,,10.571428571428571,11.095238095238095,40.714285714285715,4.9523809523809526,,,,,,11.4,0.49411764705882355,0.5849947534102833,,21.0,afl_tables+footywire
2025,23,North Melbourne Kangaroos,21.0,200.66666666666666,152.9047619047619,353.57142857142856,83.47619047619048,11.047619047619047,8.476190476190476,8.142857142857142,45.04761904761905,40.904761904761905,59.476190476190474,36.142857142857146,18.476190476190474,21.761904761904763,39.666666666666664,57.19047619047619,126.95238095238095,217.85714285714286,,,8.333333333333334,10.142857142857142,40.476190476190474,7.714285714285714,,,,,,10.7,0.5658536585365853,0.5675420875420876,,21.0,afl_tables+footywire
2025,23,Port Adelaide Power,21.0,202.66666666666666,145.1904761904762,347.85714285714283,83.23809523809524,10.714285714285714,10.476190476190476,7.523809523809524,49.523809523809526,40.142857142857146,60.714285714285715,42.38095238095238,18.285714285714285,21.61904761904762,38.476190476190474,61.714285714285715,125.19047619047619,208.57142857142858,,,7.571428571428571,11.714285714285714,42.0,6.142857142857143,,,,,,11.0,0.5056179775280899,0.5826146475017111,,21.0,afl_tables+footywire
2025,23,Richmond Tigers,21.0,194.95238095238096,143.61904761904762,338.57142857142856,88.52380952380952,8.666666666666666,9.80952380952381,5.761904761904762,43.76190476190476,41.38095238095238,51.61904761904762,37.095238095238095,17.476190476190474,18.428571428571427,33.04761904761905,54.42857142857143,121.23809523809524,209.38095238095238,,,9.238095238095237,9.047619047619047,40.523809523809526,5.666666666666667,,,,,,7.7,0.4690721649484536,0.5758087201125176,,21.0,afl_tables+footywire
2025,23,St Kilda Saints,21.0,217.9047619047619,144.14285714285714,362.04761904761904,94.71428571428571,11.571428571428571,10.047619047619047,9.047619047619047,48.38095238095238,38.42857142857143,62.04761904761905,32.42857142857143,18.857142857142858,19.285714285714285,37.666666666666664,58.76190476190476,128.14285714285714,224.95238095238096,,,7.619047619047619,11.380952380952381,39.904761904761905,8.380952380952381,,,,,,10.9,0.5352422907488987,0.6018676838090228,,21.0,afl_tables+footywire
2025,23,Sydney Swans,21.0,212.61904761904762,140.47619047619048,353.0952380952381,89.19047619047619,11.238095238095237,11.571428571428571,8.047619047619047,52.42857142857143,39.0,60.19047619047619,42.95238095238095,20.0,20.285714285714285,38.19047619047619,59.142857142857146,130.0,213.23809523809524,,,7.333333333333333,11.238095238095237,41.04761904761905,10.476190476190476,,,,,,10.0,0.49269311064718163,0.6021577882670263,,21.0,afl_tables+footywire
2025,23,West Coast Eagles,21.0,184.1904761904762,130.71428571428572,314.9047619047619,76.33333333333333,9.428571428571429,9.285714285714286,6.523809523809524,46.666666666666664,41.142857142857146,56.666666666666664,34.04761904761905,18.285714285714285,20.523809523809526,30.904761904761905,58.904761904761905,118.47619047619048,189.66666666666666,,,7.904761904761905,9.80952380952381,43.42857142857143,8.80952380952381,,,,,,10.0,0.5038167938931297,0.5849085135339482,,21.0,afl_tables+footywire
2025,23,Western Bulldogs,21.0,215.71428571428572,161.23809523809524,376.95238095238096,93.47619047619048,16.0,12.095238095238095,12.238095238095237,56.42857142857143,35.095238095238095,56.333333333333336,34.80952380952381,18.904761904761905,18.0,41.142857142857146,51.714285714285715,134.66666666666666,237.04761904761904,,,10.952380952380953,13.857142857142858,43.904761904761905,6.523809523809524,,,,,,12.2,0.5694915254237288,0.5722587165234967,,21.0,afl_tables+footywire
2025,24,Adelaide Crows,22.0,223.8181818181818,129.95454545454547,353.77272727272725,89.18181818181819,14.636363636363637,10.590909090909092,11.454545454545455,54.27272727272727,39.68181818181818,64.86363636363636,47.68181818181818,22.09090909090909,20.59090909090909,39.27272727272727,63.09090909090909,140.22727272727272,203.5909090909091,,,11.136363636363637,11.818181818181818,44.36363636363637,4.636363636363637,,,,,,9.7,0.5801801801801801,0.632660927662855,,22.0,afl_tables+footywire
2025,24,Brisbane Lions,22.0,231.6818181818182,138.63636363636363,370.3181818181818,104.31818181818181,13.0,11.636363636363637,9.181818181818182,56.40909090909091,37.31818181818182,55.77272727272727,38.22727272727273,20.045454545454547,18.0,40.31818181818182,54.54545454545455,132.04545454545453,231.77272727272728,,,8.0,12.136363636363637,47.04545454545455,4.0,,,,,,11.7,0.5276752767527675,0.6256290659138333,,22.0,afl_tables+footywire
2025,24,Carlton Blues,22.0,212.86363636363637,143.27272727272728,356.1363636363636,89.0,11.181818181818182,10.590909090909092,8.181818181818182,53.31818181818182,36.36363636363637,64.0909090909091,34.90909090909091,21.863636363636363,19.818181818181817,39.31818181818182,57.72727272727273,138.72727272727272,211.8181818181818,,,10.5,12.0,43.68181818181818,4.909090909090909,,,,,,11.7,0.5135699373695198,0.597702616464582,,22.0,afl_tables+footywire
2025,24,Collingwood Magpies,22.0,204.13636363636363,146.95454545454547,351.09090909090907,86.5909090909091,12.5,11.772727272727273,9.272727272727273,53.45454545454545,36.59090909090909,66.18181818181819,36.59090909090909,18.954545454545453,19.09090909090909,36.59090909090909,57.22727272727273,127.9090909090909,214.0909090909091,,,9.5,13.045454545454545,44.72727272727273,5.090909090909091,,,,,,13.0,0.5149812734082397,0.5814344899016054,,22.0,afl_tables+footywire
2025,24,Essendon Bombers,22.0,203.54545454545453,164.1818181818182,367.72727272727275,87.0,9.636363636363637,9.409090909090908,6.590909090909091,47.04545454545455,39.22727272727273,57.86363636363637,38.09090909090909,20.181818181818183,17.818181818181817,34.40909090909091,58.0,126.22727272727273,231.0909090909091,,,8.545454545454545,10.045454545454545,37.95454545454545,8.318181818181818,,,,,,8.8,0.5059665871121718,0.5535228677379481,,22.0,afl_tables+footywire
2025,24,Fremantle Dockers,22.0,192.86363636363637,148.27272727272728,341.1363636363636,77.5,12.318181818181818,10.909090909090908,8.863636363636363,52.0,36.72727272727273,59.59090909090909,41.04545454545455,19.818181818181817,21.318181818181817,38.27272727272727,55.04545454545455,131.9090909090909,203.77272727272728,,,9.590909090909092,9.909090909090908,44.13636363636363,7.045454545454546,,,,,,10.3,0.5303326810176126,0.5653564290473018,,22.0,afl_tables+footywire
2025,24,Geelong Cats,22.0,224.13636363636363,129.36363636363637,353.5,101.45454545454545,15.545454545454545,12.272727272727273,11.954545454545455,55.95454545454545,37.45454545454545,64.54545454545455,39.04545454545455,19.181818181818183,17.863636363636363,37.72727272727273,55.68181818181818,132.63636363636363,212.6818181818182,,,10.818181818181818,15.909090909090908,39.81818181818182,7.181818181818182,,,,,,14.1,0.5588235294117647,0.6340491191976341,,22.0,afl_tables+footywire
2025,24,Gold Coast Suns,22.0,196.0909090909091,158.77272727272728,354.8636363636364,78.77272727272727,14.0,11.727272727272727,9.772727272727273,57.13636363636363,37.13636363636363,61.45454545454545,48.36363636363637,21.181818181818183,20.363636363636363,40.63636363636363,55.90909090909091,135.27272727272728,213.95454545454547,,,9.5,12.772727272727273,47.09090909090909,6.7727272727272725,,,,,,11.2,0.5441696113074205,0.5525810170359934,,22.0,afl_tables+footywire
2025,24,Greater Western Sydney Giants,22.0,211.3181818181818,151.72727272727272,363.04545454545456,93.04545454545455,13.5,10.363636363636363,9.454545454545455,50.95454545454545,44.18181818181818,59.09090909090909,34.27272727272727,17.727272727272727,20.545454545454547,35.63636363636363,59.68181818181818,129.36363636363637,222.04545454545453,,,10.136363636363637,11.545454545454545,44.95454545454545,9.363636363636363,,,,,,10.6,0.5657142857142857,0.5820708651558782,,22.0,afl_tables+footywire
2025,24,Hawthorn Hawks,22.0,213.77272727272728,155.5909090909091,369.3636363636364,87.68181818181819,13.136363636363637,10.545454545454545,9.409090909090908,52.68181818181818,38.54545454545455,62.72727272727273,43.54545454545455,20.59090909090909,18.318181818181817,37.04545454545455,57.0,134.0909090909091,226.0909090909091,,,10.227272727272727,14.045454545454545,42.0,7.7272727272727275,,,,,,11.7,0.5547024952015355,0.5787595372877185,,22.0,afl_tables+footywire
2025,24,Melbourne Demons,22.0,212.3181818181818,151.3181818181818,363.6363636363636,93.68181818181819,11.818181818181818,12.090909090909092,7.818181818181818,52.68181818181818,35.18181818181818,57.95454545454545,41.72727272727273,19.5,18.09090909090909,36.72727272727273,56.40909090909091,135.22727272727272,223.6818181818182,,,10.272727272727273,10.954545454545455,40.72727272727273,4.863636363636363,,,,,,11.4,0.49429657794676807,0.583875,,22.0,afl_tables+footywire
