sport,date,season,home_team,away_team,home_odds_open,home_odds_close,away_odds_open,away_odds_close,total_open,total_close,who_shortened,totals_direction,fav_side,elo_gap_proxy,home_move_pct,away_move_pct,result_margin
AFL,2024-06-16,2024,North Melbourne,Collingwood,5.75,8.0,1.14,1.1,173.5,173.5,AWAY,EVEN,AWAY,-0.6691,39.13,-3.51,-1.0
AFL,2024-06-15,2024,Adelaide,Sydney,4.2,3.35,1.23,1.35,168.5,167.5,HOME,UNDERS,AWAY,-0.547,-20.24,9.76,-42.0
AFL,2024-06-15,2024,Richmond,Hawthorn,3.1,2.68,1.38,1.5,167.5,168.5,HOME,OVERS,AWAY,-0.3839,-13.55,8.7,-48.0
AFL,2024-06-15,2024,Western Bulldogs,Fremantle,1.7,1.75,2.18,2.15,167.5,166.5,AWAY,UNDERS,HOME,0.1237,2.94,-1.38,67.0
AFL,2024-06-14,2024,Brisbane,St Kilda,1.44,1.14,2.8,6.25,163.5,158.5,HOME,UNDERS,HOME,0.3208,-20.83,123.21,20.0
AFL,2024-06-10,2024,Collingwood,Melbourne,2.15,2.1,1.72,1.77,166.5,161.5,HOME,UNDERS,AWAY,-0.1111,-2.33,2.91,38.0
AFL,2024-06-09,2024,Essendon,Carlton,2.5,2.55,1.54,1.54,170.5,162.5,BOTH_OR_NEITHER,UNDERS,AWAY,-0.2376,2.0,0.0,-26.0
AFL,2024-06-09,2024,Sydney,Geelong,1.42,1.3,2.9,3.7,172.5,175.5,HOME,OVERS,HOME,0.3426,-8.45,27.59,30.0
AFL,2024-06-08,2024,St Kilda,Gold Coast,2.7,1.78,1.47,2.05,162.5,163.5,HOME,OVERS,AWAY,-0.295,-34.07,39.46,3.0
AFL,2024-06-08,2024,West Coast,North Melbourne,1.333,1.25,3.35,4.15,156.5,165.5,HOME,OVERS,HOME,0.4307,-6.23,23.88,-9.0
AFL,2024-06-08,2024,Hawthorn,GWS Giants,2.8,1.952,1.44,1.87,160.5,164.5,HOME,OVERS,AWAY,-0.3208,-30.29,29.86,6.0
AFL,2024-06-07,2024,Western Bulldogs,Brisbane,1.65,1.75,2.25,2.15,171.5,170.5,AWAY,UNDERS,HOME,0.1538,6.06,-4.44,-43.0
AFL,2024-06-06,2024,Adelaide,Richmond,1.12,1.24,6.25,4.25,169.5,166.5,AWAY,UNDERS,HOME,0.6961,10.71,-32.0,-8.0
AFL,2024-06-02,2024,Gold Coast,Essendon,1.78,1.7,2.05,2.22,171.5,166.5,HOME,UNDERS,HOME,0.0705,-4.49,8.29,11.0
AFL,2024-06-02,2024,Melbourne,Fremantle,1.5,1.5,2.6,2.68,151.5,152.5,BOTH_OR_NEITHER,OVERS,HOME,0.2683,0.0,3.08,-92.0
AFL,2024-06-01,2024,Geelong,Richmond,1.07,1.05,8.5,11.0,175.5,172.5,HOME,UNDERS,HOME,0.7764,-1.87,29.41,30.0
AFL,2024-06-01,2024,West Coast,St Kilda,1.68,2.68,2.2,1.5,167.5,160.5,AWAY,UNDERS,HOME,0.134,59.52,-31.82,-14.0
AFL,2024-06-01,2024,Hawthorn,Adelaide,1.89,1.85,1.93,2.0,169.5,164.5,HOME,UNDERS,HOME,0.0105,-2.12,3.63,27.0
AFL,2024-05-31,2024,Collingwood,Western Bulldogs,1.54,2.22,2.5,1.7,169.5,167.5,AWAY,UNDERS,HOME,0.2376,44.16,-32.0,-18.0
AFL,2024-05-30,2024,Port Adelaide,Carlton,1.75,1.6,2.1,2.4,164.5,165.5,HOME,OVERS,HOME,0.0909,-8.57,14.29,-36.0
AFL,2024-05-26,2024,Adelaide,West Coast,1.18,1.22,5.0,4.5,163.5,167.5,AWAY,OVERS,HOME,0.6181,3.39,-10.0,99.0
AFL,2024-05-26,2024,Melbourne,St Kilda,1.333,1.36,3.35,3.3,153.5,152.5,AWAY,UNDERS,HOME,0.4307,2.03,-1.49,38.0
AFL,2024-05-26,2024,Hawthorn,Brisbane,2.9,2.75,1.42,1.48,166.5,164.5,HOME,UNDERS,AWAY,-0.3426,-5.17,4.23,25.0
AFL,2024-05-25,2024,Richmond,Essendon,5.0,6.0,1.18,1.15,167.5,163.5,AWAY,UNDERS,AWAY,-0.6181,20.0,-2.54,-12.0
AFL,2024-05-25,2024,Geelong,GWS Giants,2.2,1.44,1.68,2.9,179.5,178.5,HOME,UNDERS,AWAY,-0.134,-34.55,72.62,-4.0
AFL,2024-05-25,2024,Carlton,Gold Coast,1.44,1.44,2.8,2.9,176.5,175.5,BOTH_OR_NEITHER,UNDERS,HOME,0.3208,0.0,3.57,29.0
AFL,2024-05-25,2024,North Melbourne,Port Adelaide,7.0,10.5,1.1,1.06,173.5,178.5,AWAY,OVERS,AWAY,-0.7284,50.0,-3.64,-59.0
AFL,2024-05-24,2024,Fremantle,Collingwood,2.6,1.6,1.5,2.4,154.5,153.5,HOME,UNDERS,AWAY,-0.2683,-38.46,60.0,0.0
AFL,2024-05-23,2024,Western Bulldogs,Sydney,3.1,2.4,1.38,1.6,169.5,172.5,HOME,OVERS,AWAY,-0.3839,-22.58,15.94,-14.0
AFL,2024-05-19,2024,West Coast,Melbourne,4.35,6.25,1.22,1.14,162.5,165.5,AWAY,OVERS,AWAY,-0.5619,43.68,-6.56,35.0
AFL,2024-05-19,2024,Port Adelaide,Hawthorn,1.21,1.16,4.5,5.6,169.5,170.5,HOME,OVERS,HOME,0.5762,-4.13,24.44,1.0
AFL,2024-05-19,2024,Essendon,North Melbourne,1.1,1.06,7.0,10.5,177.5,178.5,HOME,OVERS,HOME,0.7284,-3.64,50.0,40.0
AFL,2024-05-18,2024,Brisbane,Richmond,1.1,1.06,7.0,10.5,172.5,167.5,HOME,UNDERS,HOME,0.7284,-3.64,50.0,119.0
AFL,2024-05-18,2024,St Kilda,Fremantle,1.75,1.85,2.1,2.0,151.5,149.5,AWAY,UNDERS,HOME,0.0909,5.71,-4.76,-17.0
AFL,2024-05-18,2024,GWS Giants,Western Bulldogs,1.3,1.44,3.6,2.9,180.5,168.5,AWAY,UNDERS,HOME,0.4694,10.77,-19.44,-27.0
AFL,2024-05-18,2024,Collingwood,Adelaide,1.333,1.47,3.35,2.8,167.5,168.5,AWAY,OVERS,HOME,0.4307,10.28,-16.42,4.0
AFL,2024-05-17,2024,Sydney,Carlton,1.5,1.4,2.6,3.1,170.5,169.5,HOME,UNDERS,HOME,0.2683,-6.67,19.23,52.0
AFL,2024-05-16,2024,Gold Coast,Geelong,2.4,2.05,1.58,1.8,162.5,161.5,HOME,UNDERS,AWAY,-0.206,-14.58,13.92,64.0
AFL,2024-05-12,2024,Adelaide,Brisbane,1.85,1.68,1.97,2.25,168.5,167.5,HOME,UNDERS,HOME,0.0314,-9.19,14.21,0.0
AFL,2024-05-12,2024,Collingwood,West Coast,1.09,1.11,7.5,7.25,172.5,171.5,AWAY,UNDERS,HOME,0.7462,1.83,-3.33,66.0
AFL,2024-05-11,2024,Gold Coast,North Melbourne,1.08,1.1,8.0,8.0,170.5,170.5,BOTH_OR_NEITHER,EVEN,HOME,0.7621,1.85,0.0,68.0
AFL,2024-05-11,2024,Richmond,Western Bulldogs,3.2,3.1,1.36,1.4,166.5,166.5,HOME,EVEN,AWAY,-0.4035,-3.13,2.94,-91.0
AFL,2024-05-11,2024,Essendon,GWS Giants,2.4,2.68,1.58,1.5,177.5,177.5,AWAY,EVEN,AWAY,-0.206,11.67,-5.06,20.0
AFL,2024-05-11,2024,Hawthorn,St Kilda,2.55,2.62,1.52,1.52,159.5,156.5,BOTH_OR_NEITHER,UNDERS,AWAY,-0.2531,2.75,0.0,5.0
AFL,2024-05-10,2024,Fremantle,Sydney,2.2,2.35,1.68,1.63,157.5,158.5,AWAY,OVERS,AWAY,-0.134,6.82,-2.98,-48.0
AFL,2024-05-10,2024,Geelong,Port Adelaide,1.31,1.27,3.5,4.0,172.5,165.5,HOME,UNDERS,HOME,0.4553,-3.05,14.29,-6.0
AFL,2024-05-09,2024,Carlton,Melbourne,1.8,2.1,2.02,1.77,165.5,157.5,AWAY,UNDERS,HOME,0.0576,16.67,-12.38,1.0
AFL,2024-05-05,2024,Brisbane,Gold Coast,1.38,1.5,3.1,2.68,165.5,163.5,AWAY,UNDERS,HOME,0.3839,8.7,-13.55,34.0
AFL,2024-05-05,2024,Western Bulldogs,Hawthorn,1.31,1.24,3.5,4.25,172.5,170.5,HOME,UNDERS,HOME,0.4553,-5.34,21.43,-7.0
AFL,2024-05-05,2024,Richmond,Fremantle,2.25,2.85,1.65,1.45,163.5,161.5,AWAY,UNDERS,AWAY,-0.1538,26.67,-12.12,-54.0
AFL,2024-05-04,2024,West Coast,Essendon,2.3,3.0,1.62,1.42,176.5,168.5,AWAY,UNDERS,AWAY,-0.1735,30.43,-12.35,-6.0
AFL,2024-05-04,2024,Melbourne,Geelong,1.85,2.1,1.97,1.77,166.5,161.5,AWAY,UNDERS,HOME,0.0314,13.51,-10.15,8.0
AFL,2024-05-04,2024,St Kilda,North Melbourne,1.13,1.13,6.0,6.5,173.5,170.5,BOTH_OR_NEITHER,UNDERS,HOME,0.683,0.0,8.33,38.0
AFL,2024-05-04,2024,Sydney,GWS Giants,1.8,1.85,2.02,2.0,158.5,161.5,AWAY,OVERS,HOME,0.0576,2.78,-0.99,29.0
AFL,2024-05-03,2024,Carlton,Collingwood,1.8,1.54,2.02,2.55,177.5,172.5,HOME,UNDERS,HOME,0.0576,-14.44,26.24,-6.0
AFL,2024-05-02,2024,Adelaide,Port Adelaide,2.6,2.25,1.5,1.68,173.5,174.5,HOME,OVERS,AWAY,-0.2683,-13.46,12.0,30.0
AFL,2024-04-28,2024,Hawthorn,Sydney,4.2,3.85,1.23,1.28,168.5,169.5,HOME,OVERS,AWAY,-0.547,-8.33,4.07,-76.0
AFL,2024-04-28,2024,Gold Coast,West Coast,1.09,1.14,7.5,6.25,168.5,166.5,AWAY,UNDERS,HOME,0.7462,4.59,-16.67,37.0
AFL,2024-04-27,2024,Fremantle,Western Bulldogs,1.47,2.05,2.7,1.8,164.5,159.5,AWAY,UNDERS,HOME,0.295,39.46,-33.33,24.0
AFL,2024-04-27,2024,Geelong,Carlton,1.85,1.72,1.97,2.18,170.5,170.5,HOME,EVEN,HOME,0.0314,-7.03,10.66,13.0
AFL,2024-04-27,2024,North Melbourne,Adelaide,4.6,5.2,1.2,1.18,175.5,179.5,AWAY,OVERS,AWAY,-0.5862,13.04,-1.67,-57.0
AFL,2024-04-26,2024,Port Adelaide,St Kilda,1.4,1.22,3.0,4.5,160.5,163.5,HOME,OVERS,HOME,0.3636,-12.86,50.0,10.0
AFL,2024-04-25,2024,GWS Giants,Brisbane,1.65,1.97,2.25,1.87,171.5,165.5,AWAY,UNDERS,HOME,0.1538,19.39,-16.89,54.0
AFL,2024-04-25,2024,Essendon,Collingwood,2.6,3.2,1.5,1.38,165.5,167.5,AWAY,OVERS,AWAY,-0.2683,23.08,-8.0,0.0
AFL,2024-04-24,2024,Richmond,Melbourne,4.35,5.6,1.22,1.16,167.5,165.5,AWAY,UNDERS,AWAY,-0.5619,28.74,-4.92,-43.0
AFL,2024-04-21,2024,North Melbourne,Hawthorn,3.0,3.35,1.4,1.35,173.5,174.5,AWAY,OVERS,AWAY,-0.3636,11.67,-3.57,-45.0
AFL,2024-04-21,2024,Sydney,Gold Coast,1.27,1.38,3.85,3.2,172.5,174.5,AWAY,OVERS,HOME,0.5039,8.66,-16.88,53.0
AFL,2024-04-20,2024,West Coast,Fremantle,7.5,6.0,1.09,1.15,167.5,162.5,HOME,UNDERS,AWAY,-0.7462,-20.0,5.5,37.0
AFL,2024-04-20,2024,Brisbane,Geelong,1.52,1.6,2.55,2.4,168.5,159.5,AWAY,UNDERS,HOME,0.2531,5.26,-5.88,-26.0
AFL,2024-04-20,2024,Carlton,GWS Giants,1.78,1.833,2.05,2.02,175.5,175.5,AWAY,EVEN,HOME,0.0705,2.98,-1.46,19.0
AFL,2024-04-20,2024,Collingwood,Port Adelaide,1.72,1.75,2.15,2.15,167.5,166.5,BOTH_OR_NEITHER,UNDERS,HOME,0.1111,1.74,0.0,42.0
AFL,2024-04-19,2024,Adelaide,Essendon,1.52,1.42,2.55,3.0,174.5,170.5,HOME,UNDERS,HOME,0.2531,-6.58,17.65,-3.0
AFL,2024-04-18,2024,St Kilda,Western Bulldogs,1.87,2.0,1.952,1.85,161.5,157.5,AWAY,UNDERS,HOME,0.0215,6.95,-5.23,-60.0
AFL,2024-04-14,2024,West Coast,Richmond,3.2,2.9,1.36,1.44,172.5,173.5,HOME,OVERS,AWAY,-0.4035,-9.38,5.88,39.0
AFL,2024-04-14,2024,Geelong,North Melbourne,1.06,1.04,9.5,13.0,177.5,175.5,HOME,UNDERS,HOME,0.7992,-1.89,36.84,75.0
AFL,2024-04-13,2024,Gold Coast,Hawthorn,1.22,1.333,4.35,3.5,163.5,158.5,AWAY,UNDERS,HOME,0.5619,9.26,-19.54,53.0
AFL,2024-04-13,2024,Port Adelaide,Fremantle,1.4,1.28,3.0,3.85,166.5,161.5,HOME,UNDERS,HOME,0.3636,-8.57,28.33,3.0
AFL,2024-04-13,2024,Carlton,Adelaide,1.3,1.3,3.6,3.7,165.5,169.5,BOTH_OR_NEITHER,OVERS,HOME,0.4694,0.0,2.78,-2.0
AFL,2024-04-13,2024,GWS Giants,St Kilda,1.36,1.28,3.2,3.85,164.5,166.5,HOME,OVERS,HOME,0.4035,-5.88,20.31,1.0
AFL,2024-04-12,2024,Western Bulldogs,Essendon,1.62,1.35,2.3,3.35,172.5,171.5,HOME,UNDERS,HOME,0.1735,-16.67,45.65,-29.0
AFL,2024-04-11,2024,Melbourne,Brisbane,1.42,1.5,2.9,2.68,166.5,162.5,AWAY,UNDERS,HOME,0.3426,5.63,-7.59,-22.0
AFL,2024-04-07,2024,Collingwood,Hawthorn,1.35,1.22,3.25,4.5,169.5,166.5,HOME,UNDERS,HOME,0.413,-9.63,38.46,5.0
AFL,2024-04-07,2024,Richmond,St Kilda,2.8,2.9,1.44,1.44,164.5,165.5,BOTH_OR_NEITHER,OVERS,AWAY,-0.3208,3.57,0.0,-7.0
AFL,2024-04-07,2024,Gold Coast,GWS Giants,3.0,3.7,1.4,1.3,169.5,169.5,AWAY,EVEN,AWAY,-0.3636,23.33,-7.14,-28.0
AFL,2024-04-06,2024,Western Bulldogs,Geelong,2.0,1.93,1.82,1.93,169.5,167.5,HOME,UNDERS,AWAY,-0.0471,-3.5,6.04,-4.0
AFL,2024-04-06,2024,Fremantle,Carlton,2.3,2.35,1.62,1.63,165.5,163.5,BOTH_OR_NEITHER,UNDERS,AWAY,-0.1735,2.17,0.62,-10.0
AFL,2024-04-06,2024,West Coast,Sydney,11.0,19.0,1.04,1.02,176.5,178.5,AWAY,OVERS,AWAY,-0.8272,72.73,-1.92,-26.0
AFL,2024-04-05,2024,Port Adelaide,Essendon,1.23,1.24,4.2,4.25,176.5,179.5,BOTH_OR_NEITHER,OVERS,HOME,0.547,0.81,1.19,69.0
AFL,2024-04-05,2024,Brisbane,North Melbourne,1.14,1.12,5.75,6.75,179.5,181.5,HOME,OVERS,HOME,0.6691,-1.75,17.39,70.0
AFL,2024-04-04,2024,Adelaide,Melbourne,1.97,2.55,1.85,1.54,169.5,167.5,AWAY,UNDERS,AWAY,-0.0314,29.44,-16.76,-15.0
AFL,2024-04-01,2024,Hawthorn,Geelong,2.9,3.1,1.42,1.4,173.5,160.5,AWAY,UNDERS,AWAY,-0.3426,6.9,-1.41,-36.0
AFL,2024-03-31,2024,Richmond,Sydney,2.9,4.15,1.42,1.25,172.5,183.5,AWAY,OVERS,AWAY,-0.3426,43.1,-11.97,5.0
AFL,2024-03-31,2024,Western Bulldogs,West Coast,1.09,1.04,7.5,13.0,179.5,179.5,HOME,EVEN,HOME,0.7462,-4.59,73.33,76.0
AFL,2024-03-30,2024,Port Adelaide,Melbourne,1.52,1.54,2.55,2.55,165.5,168.5,BOTH_OR_NEITHER,OVERS,HOME,0.2531,1.32,0.0,-7.0
AFL,2024-03-30,2024,Essendon,St Kilda,2.25,2.15,1.65,1.75,167.5,168.5,HOME,OVERS,AWAY,-0.1538,-4.44,6.06,4.0
AFL,2024-03-29,2024,Fremantle,Adelaide,1.68,1.7,2.2,2.22,170.5,169.5,BOTH_OR_NEITHER,UNDERS,HOME,0.134,1.19,0.91,35.0
AFL,2024-03-29,2024,North Melbourne,Carlton,6.0,5.2,1.13,1.18,173.5,176.5,HOME,OVERS,AWAY,-0.683,-13.33,4.42,-56.0
AFL,2024-03-28,2024,Brisbane,Collingwood,1.44,1.45,2.8,2.85,164.5,172.5,BOTH_OR_NEITHER,OVERS,HOME,0.3208,0.69,1.79,-20.0
AFL,2024-03-24,2024,West Coast,GWS Giants,7.5,9.0,1.09,1.08,176.5,180.5,AWAY,OVERS,AWAY,-0.7462,20.0,-0.92,-65.0
AFL,2024-03-24,2024,Richmond,Port Adelaide,2.3,3.2,1.62,1.38,169.5,176.5,AWAY,OVERS,AWAY,-0.1735,39.13,-14.81,-30.0
AFL,2024-03-24,2024,Western Bulldogs,Gold Coast,1.47,1.6,2.7,2.4,159.5,161.5,AWAY,OVERS,HOME,0.295,8.84,-11.11,48.0
AFL,2024-03-23,2024,Sydney,Essendon,1.31,1.18,3.5,5.0,167.5,167.5,HOME,EVEN,HOME,0.4553,-9.92,42.86,30.0
AFL,2024-03-23,2024,Hawthorn,Melbourne,3.2,3.6,1.36,1.3,169.5,169.5,AWAY,EVEN,AWAY,-0.4035,12.5,-4.41,-55.0
AFL,2024-03-23,2024,North Melbourne,Fremantle,2.7,2.9,1.47,1.42,170.5,171.5,AWAY,OVERS,AWAY,-0.295,7.41,-3.4,-26.0
AFL,2024-03-22,2024,Adelaide,Geelong,1.44,1.42,2.8,3.0,171.5,174.5,HOME,OVERS,HOME,0.3208,-1.39,7.14,-19.0
AFL,2024-03-21,2024,St Kilda,Collingwood,2.5,2.55,1.54,1.54,163.5,161.5,BOTH_OR_NEITHER,UNDERS,AWAY,-0.2376,2.0,0.0,15.0
AFL,2024-03-17,2024,Fremantle,Brisbane,2.7,2.3,1.47,1.65,166.5,168.5,HOME,OVERS,AWAY,-0.295,-14.81,12.24,23.0
AFL,2024-03-17,2024,Port Adelaide,West Coast,1.07,1.05,8.5,11.0,173.5,181.5,HOME,OVERS,HOME,0.7764,-1.87,29.41,50.0
AFL,2024-03-17,2024,Melbourne,Western Bulldogs,1.68,1.58,2.2,2.45,167.5,167.5,HOME,EVEN,HOME,0.134,-5.95,11.36,45.0
AFL,2024-03-16,2024,Gold Coast,Adelaide,1.82,1.7,2.0,2.22,171.5,167.5,HOME,UNDERS,HOME,0.0471,-6.59,11.0,6.0
AFL,2024-03-16,2024,Geelong,St Kilda,1.52,1.44,2.55,2.9,162.5,160.5,HOME,UNDERS,HOME,0.2531,-5.26,13.73,8.0
AFL,2024-03-16,2024,GWS Giants,North Melbourne,1.1,1.05,7.0,11.0,174.5,178.5,HOME,OVERS,HOME,0.7284,-4.55,57.14,39.0
AFL,2024-03-16,2024,Essendon,Hawthorn,1.58,1.85,2.4,2.0,170.5,171.5,AWAY,OVERS,HOME,0.206,17.09,-16.67,24.0
AFL,2024-03-15,2024,Collingwood,Sydney,1.47,1.52,2.7,2.62,166.5,166.5,AWAY,EVEN,HOME,0.295,3.4,-2.96,-33.0
AFL,2024-03-14,2024,Carlton,Richmond,1.47,1.45,2.7,2.85,164.5,167.5,HOME,OVERS,HOME,0.295,-1.36,5.56,5.0
AFL,2024-03-09,2024,GWS Giants,Collingwood,1.7,1.75,2.18,2.1,167.5,168.5,AWAY,OVERS,HOME,0.1237,2.94,-3.67,32.0
AFL,2024-03-09,2024,Gold Coast,Richmond,1.44,1.4,2.8,3.0,167.5,167.5,HOME,EVEN,HOME,0.3208,-2.78,7.14,39.0
AFL,2024-03-08,2024,Brisbane,Carlton,1.28,1.3,3.85,3.7,170.5,170.5,AWAY,EVEN,HOME,0.501,1.56,-3.9,-1.0
AFL,2024-03-07,2024,Sydney,Melbourne,1.59,1.85,2.25,2.0,165.5,165.5,AWAY,EVEN,HOME,0.1719,16.35,-11.11,22.0
