season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg
2021/22,2021-11-27,Brighton,Leeds,D,0,0,1.933,1.367,0.4745,0.253,0.2726,2.107,3.953,3.669,1.561,2.782,2.18,3.5,3.92,2.02,1.98,0.09981,0.22515,0.55808,0.07428,0.64341,1.37456,0.31821,3.46,-11.46,6.84,29.4,-28.83,1493.5,1499.5,-6.0,0,10.39,10.18,0.21,20.57,7,6.0,1.0,3.0,5.0,-2.0,C Pawson,0.4406779661016949,2.689265536723164,3.468926553672316
2021/22,2021-11-28,Chelsea,Man United,D,1,1,2.008,1.076,0.5526,0.2426,0.2048,1.81,4.122,4.882,1.68,2.471,1.65,4.31,6.2,1.89,2.12,0.11577,0.30535,0.5737,0.04196,0.80426,1.41645,0.22922,-8.84,4.56,27.0,12.5,-14.2,1622.8,1569.3,53.5,0,12.31,17.59,-5.28,29.9,8,8.0,0.0,13.0,3.0,10.0,A Taylor,0.4727272727272727,2.809090909090909,3.481818181818182
2021/22,2021-11-28,Man City,West Ham,H,2,1,2.96,0.902,0.7086,0.1717,0.1197,1.411,5.824,8.351,1.35,3.858,1.34,6.25,11.0,1.53,2.7,0.03309,0.08494,0.02948,0.01434,0.34453,0.18838,0.12755,-5.03,7.31,31.72,13.33,-30.02,1658.9,1568.8,90.1,1,12.11,13.41,-1.3,25.52,7,8.0,-1.0,12.0,12.0,0.0,M Oliver,0.4009216589861751,2.889400921658986,3.1797235023041477
2021/22,2021-11-28,Brentford,Everton,H,1,0,2.471,1.121,0.583,0.215,0.202,1.715,4.651,4.95,1.437,3.286,2.34,3.4,3.6,2.28,1.77,0.07157,0.17391,0.04622,0.04082,0.5396,0.24206,0.22568,36.44,-26.9,-27.27,58.66,-46.14,1471.0,1502.8,-31.8,0,11.01,17.95,-6.94,28.96,8,7.0,1.0,1.0,1.0,0.0,D England,0.1875,2.5625,3.6875
2021/22,2021-11-28,Leicester,Watford,H,4,2,2.085,1.102,0.567,0.2356,0.1973,1.764,4.244,5.067,1.62,2.612,1.68,4.38,5.73,1.71,2.38,0.07548,0.18748,0.05553,0.03895,0.56738,0.26872,0.21984,-4.76,3.2,13.08,5.56,-8.88,1526.7,1453.6,73.1,1,18.0,15.54,2.46,33.54,8,8.0,0.0,7.0,6.0,1.0,A Madley,0.4411764705882353,2.676470588235294,2.735294117647059
2021/22,2021-11-30,Leeds,Crystal Palace,H,1,0,2.037,1.472,0.4766,0.2472,0.2763,2.098,4.046,3.62,1.469,3.132,2.52,3.43,3.17,1.97,1.98,0.11677,0.27399,0.06109,0.07633,0.74117,0.28392,0.32334,20.11,-15.22,-12.43,34.1,-36.78,1499.5,1500.1,-0.6,0,10.05,12.71,-2.66,22.76,3,3.0,0.0,6.0,8.0,-2.0,K Friend,0.43636363636363634,2.696969696969697,3.2848484848484847
2021/22,2021-11-30,Newcastle,Norwich,D,1,1,1.831,1.103,0.5142,0.2569,0.2289,1.945,3.893,4.368,1.78,2.282,2.06,3.75,3.98,1.9,2.08,0.1056,0.26439,0.55224,0.05241,0.72194,1.35919,0.25999,5.91,-3.67,-8.88,6.74,-8.85,1444.6,1407.5,37.1,0,17.75,14.73,3.02,32.48,3,3.0,0.0,3.0,7.0,-4.0,A Madley,0.45714285714285713,2.7714285714285714,2.657142857142857
2021/22,2021-12-01,Southampton,Leicester,D,2,2,1.395,1.616,0.3371,0.2642,0.3987,2.966,3.785,2.508,1.727,2.376,2.56,3.56,3.0,1.84,2.13,0.09086,0.11365,0.54136,0.15892,0.41116,1.33093,0.50858,-13.69,-5.94,19.62,6.54,-10.35,1471.2,1526.7,-55.5,1,10.77,18.3,-7.53,29.07,4,3.0,1.0,7.0,7.0,0.0,R Jones,0.35714285714285715,2.0,2.7857142857142856
2021/22,2021-12-01,Watford,Chelsea,A,1,2,0.913,2.179,0.1773,0.2146,0.608,5.639,4.659,1.645,1.675,2.482,11.5,5.75,1.35,1.78,2.26,0.06169,0.03144,0.04607,0.15364,0.19519,0.24162,0.49753,103.94,23.42,-17.93,6.27,-8.94,1453.6,1622.8,-169.3,1,14.12,10.04,4.08,24.16,3,3.0,0.0,6.0,11.0,-5.0,D Coote,0.5272727272727272,2.7818181818181817,3.3454545454545452
2021/22,2021-12-01,West Ham,Brighton,D,1,1,1.53,1.24,0.4541,0.271,0.2749,2.202,3.69,3.638,1.911,2.098,2.08,3.67,4.0,2.15,1.87,0.09393,0.20622,0.53146,0.07557,0.60534,1.30567,0.32145,-5.54,-0.54,9.95,12.51,-10.87,1568.8,1493.5,75.3,0,14.68,10.61,4.07,25.29,3,4.0,-1.0,9.0,3.0,6.0,C Kavanagh,0.4946236559139785,2.6021505376344085,3.236559139784946
2021/22,2021-12-01,Wolves,Burnley,D,0,0,1.759,0.928,0.5389,0.2591,0.202,1.856,3.86,4.95,1.988,2.012,2.02,3.53,4.44,2.34,1.73,0.11042,0.29044,0.549,0.04081,0.77419,1.35073,0.22568,8.84,-8.55,-10.3,17.71,-14.02,1509.7,1452.8,57.0,0,14.98,13.69,1.29,28.67,4,11.0,-7.0,8.0,6.0,2.0,J Brooks,,,
2021/22,2021-12-01,Aston Villa,Man City,A,1,2,0.934,2.842,0.1421,0.1707,0.6872,7.038,5.858,1.455,1.376,3.663,10.0,5.5,1.41,1.69,2.4,0.03934,0.02019,0.02915,0.09784,0.15324,0.1872,0.37513,42.09,-6.11,-3.09,22.82,-34.48,1479.8,1658.9,-179.1,1,13.82,12.34,1.48,26.16,4,3.0,1.0,6.0,12.0,-6.0,M Dean,0.46601941747572817,2.6262135922330097,3.8106796116504853
2021/22,2021-12-01,Everton,Liverpool,A,1,4,1.221,2.136,0.2349,0.2282,0.5369,4.256,4.382,1.863,1.534,2.872,8.5,5.31,1.44,1.64,2.45,0.0899,0.0552,0.05208,0.21451,0.2678,0.25904,0.62204,99.72,21.18,-22.71,6.91,-14.69,1502.8,1631.4,-128.6,1,17.22,8.71,8.51,25.93,3,4.0,-1.0,1.0,10.0,-9.0,P Tierney,0.38181818181818183,2.6272727272727274,3.2181818181818183
2021/22,2021-12-02,Man United,Arsenal,H,3,2,2.017,1.35,0.4943,0.2481,0.2575,2.023,4.03,3.883,1.529,2.889,2.1,3.85,3.76,1.88,2.13,0.10733,0.25569,0.06157,0.06632,0.70452,0.2852,0.29776,3.81,-4.47,-3.17,22.96,-26.27,1569.3,1562.1,7.2,1,18.35,16.84,1.51,35.19,4,5.0,-1.0,4.0,12.0,-8.0,M Atkinson,0.41037735849056606,2.4952830188679247,3.202830188679245
2021/22,2021-12-02,Tottenham,Brentford,H,2,0,1.531,1.181,0.4623,0.2726,0.2651,2.163,3.668,3.772,1.964,2.037,1.7,4.3,5.6,1.95,2.01,0.11981,0.28915,0.07432,0.07028,0.77161,0.31831,0.30803,-21.41,17.23,48.46,-0.71,-1.33,1543.2,1471.0,72.2,0,10.58,11.5,-0.92,22.08,11,4.0,7.0,7.0,4.0,3.0,J Moss,0.42424242424242425,2.8585858585858586,3.3636363636363638
2021/22,2021-12-04,Watford,Man City,A,1,3,0.842,2.863,0.1257,0.1627,0.7116,7.957,6.147,1.405,1.398,3.511,17.0,7.7,1.23,1.48,2.98,0.03298,0.0158,0.02647,0.08316,0.13431,0.17756,0.3402,113.65,25.26,-12.46,5.87,-15.12,1453.6,1658.9,-205.3,1,13.41,12.27,1.14,25.68,3,3.0,0.0,3.0,12.0,-9.0,S Hooper,0.40540540540540543,2.5675675675675675,2.72972972972973
2021/22,2021-12-04,Wolves,Liverpool,A,0,1,1.206,1.791,0.267,0.2507,0.4823,3.745,3.988,2.074,1.735,2.36,8.33,5.19,1.47,1.75,2.31,0.11311,0.07128,0.06287,0.26804,0.3106,0.28867,0.72925,122.43,30.14,-29.12,0.86,-2.12,1509.7,1631.4,-121.7,0,14.95,7.48,7.47,22.43,3,3.0,0.0,8.0,10.0,-2.0,C Kavanagh,0.48936170212765956,2.595744680851064,3.223404255319149
2021/22,2021-12-04,Newcastle,Burnley,H,1,0,1.608,1.26,0.4359,0.2728,0.2914,2.294,3.666,3.432,1.829,2.206,2.44,3.59,3.26,2.0,1.96,0.13437,0.31823,0.0744,0.08489,0.83039,0.3185,0.34441,6.36,-2.07,-5.01,9.35,-11.15,1444.6,1452.8,-8.1,0,17.77,13.65,4.12,31.42,4,3.0,1.0,3.0,7.0,-4.0,P Tierney,0.3783783783783784,2.6486486486486487,3.2522522522522523
2021/22,2021-12-04,Southampton,Brighton,D,1,1,1.43,1.138,0.4188,0.2852,0.296,2.388,3.507,3.378,2.111,1.9,2.54,3.4,3.26,2.28,1.77,0.08768,0.17543,0.511,0.08762,0.54273,1.2547,0.35098,6.37,-3.05,-3.49,8.01,-6.84,1471.2,1493.5,-22.3,0,9.39,10.3,-0.91,19.69,3,3.0,0.0,7.0,4.0,3.0,A Taylor,0.47058823529411764,2.8054298642533935,3.497737556561086
2021/22,2021-12-04,West Ham,Chelsea,H,3,2,1.006,2.029,0.2331,0.2398,0.527,4.29,4.169,1.897,1.711,2.407,5.0,3.75,1.9,2.15,1.88,0.28863,0.58813,0.05753,0.27778,1.45626,0.27424,0.74876,16.55,-10.05,0.16,25.66,-21.89,1568.8,1622.8,-54.0,1,15.25,9.84,5.41,25.09,3,3.0,0.0,7.0,11.0,-4.0,A Marriner,0.41847826086956524,2.8532608695652173,3.0815217391304346
2021/22,2021-12-05,Man United,Crystal Palace,H,1,0,2.106,1.086,0.5715,0.2343,0.1942,1.75,4.268,5.148,1.617,2.62,1.61,4.45,6.6,1.85,2.16,0.07379,0.18364,0.05489,0.03773,0.55954,0.26694,0.21598,-8.0,4.26,28.21,14.41,-17.56,1569.3,1500.1,69.2,0,18.97,13.37,5.6,32.34,3,5.0,-2.0,7.0,7.0,0.0,C Pawson,0.43820224719101125,2.6741573033707864,3.4719101123595504
2021/22,2021-12-05,Tottenham,Norwich,H,3,0,2.433,0.918,0.665,0.2002,0.1348,1.504,4.995,7.416,1.537,2.863,1.45,5.0,8.5,1.91,2.08,0.04348,0.11225,0.04008,0.01818,0.40801,0.22338,0.14484,-3.59,0.1,14.62,24.27,-27.35,1543.2,1407.5,135.7,1,11.18,13.29,-2.11,24.47,3,5.0,-2.0,7.0,8.0,-1.0,J Gillett,,,
2021/22,2021-12-05,Leeds,Brentford,D,2,2,1.585,1.505,0.4088,0.265,0.3262,2.446,3.773,3.066,1.676,2.479,2.0,3.8,4.2,1.96,1.99,0.09117,0.16713,0.54021,0.10639,0.52563,1.32798,0.39478,-18.23,0.72,36.99,16.95,-19.73,1499.5,1471.0,28.5,1,6.63,12.07,-5.44,18.7,5,3.0,2.0,8.0,4.0,4.0,D Coote,0.5178571428571429,2.7857142857142856,3.4107142857142856
2021/22,2021-12-05,Aston Villa,Leicester,H,2,1,1.502,1.876,0.3265,0.2501,0.4234,3.063,3.999,2.362,1.524,2.907,2.51,3.66,3.19,1.93,2.02,0.21097,0.4536,0.06254,0.17929,1.11933,0.28778,0.55066,-18.05,-8.48,35.06,26.64,-30.51,1479.8,1526.7,-46.9,1,14.35,11.41,2.94,25.76,4,4.0,0.0,6.0,5.0,1.0,M Oliver,0.4036697247706422,2.889908256880734,3.1743119266055047
2021/22,2021-12-06,Everton,Arsenal,H,2,1,1.569,1.515,0.379,0.2622,0.3589,2.639,3.814,2.787,1.68,2.471,3.62,3.7,2.26,2.13,1.87,0.17149,0.38569,0.06874,0.12878,0.97032,0.30406,0.44451,37.17,-2.99,-18.91,26.79,-24.32,1502.8,1562.1,-59.2,1,17.59,16.76,0.83,34.35,5,4.0,1.0,1.0,9.0,-8.0,M Dean,0.463768115942029,2.6280193236714977,3.792270531400966
2021/22,2021-12-10,Brentford,Watford,H,2,1,2.693,1.005,0.6506,0.1962,0.1531,1.537,5.096,6.53,1.4,3.498,2.36,3.45,3.45,2.1,1.93,0.0485,0.12205,0.0385,0.02345,0.42978,0.21843,0.16621,53.55,-32.3,-47.17,50.0,-44.83,1478.4,1434.8,43.6,1,12.1,15.58,-3.48,27.68,5,6.0,-1.0,5.0,3.0,2.0,M Oliver,0.4063926940639269,2.8904109589041096,3.1689497716894977
2021/22,2021-12-11,Norwich,Man United,A,0,1,1.032,2.145,0.1931,0.2193,0.5876,5.179,4.559,1.702,1.625,2.599,7.52,4.94,1.47,1.76,2.24,0.06913,0.03729,0.04811,0.17011,0.21456,0.24762,0.53178,45.2,8.36,-13.63,8.31,-13.81,1406.6,1586.2,-179.6,0,14.73,18.42,-3.69,33.15,6,6.0,0.0,8.0,7.0,1.0,D England,0.23529411764705882,2.4705882352941178,3.8823529411764706
2021/22,2021-12-11,Liverpool,Aston Villa,H,1,0,2.756,1.046,0.6897,0.1826,0.1277,1.45,5.477,7.832,1.367,3.722,1.27,7.25,13.04,1.44,3.13,0.03752,0.09627,0.03334,0.0163,0.37146,0.20161,0.1366,-12.41,32.37,66.5,5.34,-15.91,1651.4,1494.7,156.8,0,7.69,14.88,-7.19,22.57,7,6.0,1.0,12.0,9.0,3.0,S Attwell,0.3883495145631068,2.7184466019417477,3.5436893203883497
2021/22,2021-12-11,Chelsea,Leeds,H,3,2,2.745,0.912,0.693,0.1825,0.1245,1.443,5.48,8.03,1.414,3.414,1.32,6.25,13.75,1.66,2.5,0.03659,0.09426,0.0333,0.01551,0.36674,0.20147,0.13301,-8.52,14.05,71.23,17.4,-26.77,1616.5,1506.1,110.4,1,9.86,6.56,3.3,16.42,7,6.0,1.0,8.0,6.0,2.0,C Kavanagh,0.4842105263157895,2.5789473684210527,3.231578947368421
2021/22,2021-12-11,Arsenal,Southampton,H,3,0,1.99,1.443,0.5035,0.2414,0.2551,1.986,4.142,3.92,1.5,2.999,1.71,4.25,5.61,1.85,2.14,0.10386,0.24651,0.05828,0.06507,0.68617,0.27629,0.29449,-13.9,2.61,43.11,23.33,-28.64,1549.0,1465.9,83.1,1,16.58,8.6,7.98,25.18,5,7.0,-2.0,6.0,5.0,1.0,J Gillett,,,
2021/22,2021-12-11,Man City,Wolves,H,1,0,2.286,0.672,0.7006,0.195,0.1044,1.427,5.129,9.58,1.762,2.312,1.19,8.8,25.0,1.58,2.57,0.0335,0.08961,0.03801,0.0109,0.35575,0.21687,0.11025,-16.61,71.57,160.96,-10.33,11.16,1677.3,1497.4,179.9,0,11.74,17.66,-5.92,29.4,7,7.0,0.0,15.0,5.0,10.0,J Moss,0.4271356783919598,2.8542713567839195,3.3467336683417086
2021/22,2021-12-12,Burnley,West Ham,D,0,0,1.551,1.747,0.3286,0.2474,0.424,3.043,4.043,2.358,1.562,2.779,3.75,3.77,2.12,1.9,2.08,0.09593,0.108,0.56647,0.17978,0.39845,1.39693,0.55166,23.23,-6.75,-10.09,21.64,-25.15,1447.4,1569.3,-121.9,0,13.23,14.83,-1.6,28.06,8,8.0,0.0,6.0,7.0,-1.0,G Scott,0.5581395348837209,2.9186046511627906,2.6744186046511627
2021/22,2021-12-12,Leicester,Newcastle,H,4,0,2.071,0.937,0.5937,0.2327,0.1736,1.684,4.297,5.76,1.728,2.373,1.78,4.28,4.82,1.66,2.48,0.06508,0.1651,0.05415,0.03014,0.52141,0.26489,0.19069,5.7,-0.4,-16.32,-3.94,4.51,1523.4,1445.5,77.9,1,10.93,17.71,-6.78,28.64,7,8.0,-1.0,5.0,6.0,-1.0,P Bankes,0.375,2.4375,3.71875
2021/22,2021-12-12,Crystal Palace,Everton,H,3,1,1.38,1.43,0.3672,0.277,0.3558,2.723,3.611,2.81,1.877,2.14,2.36,3.42,3.67,2.39,1.69,0.17567,0.4004,0.0767,0.12661,1.00177,0.32428,0.43978,-13.33,-5.29,30.6,27.33,-21.03,1474.3,1496.2,-21.9,1,12.82,17.94,-5.12,30.76,7,6.0,1.0,4.0,4.0,0.0,A Madley,0.4444444444444444,2.75,2.5833333333333335
2021/22,2021-12-14,Norwich,Aston Villa,A,0,2,1.32,1.697,0.3056,0.2584,0.436,3.272,3.871,2.293,1.722,2.385,3.58,3.35,2.36,2.21,1.79,0.13715,0.09339,0.06675,0.31805,0.36471,0.29889,0.83002,9.41,-13.46,2.92,28.34,-24.95,1406.6,1494.7,-88.1,0,15.8,16.41,-0.61,32.21,3,3.0,0.0,5.0,9.0,-4.0,D Coote,0.5087719298245614,2.807017543859649,3.491228070175439
2021/22,2021-12-14,Man City,Leeds,H,7,0,3.302,0.823,0.773,0.1423,0.0847,1.294,7.028,11.806,1.283,4.531,1.18,9.5,21.0,1.4,3.39,0.01957,0.05152,0.02024,0.00718,0.25746,0.15348,0.08851,-8.81,35.17,77.88,9.12,-25.18,1677.3,1506.1,171.1,1,11.45,6.36,5.09,17.81,3,3.0,0.0,15.0,5.0,10.0,P Tierney,0.38392857142857145,2.6339285714285716,3.2410714285714284
2021/22,2021-12-15,Crystal Palace,Southampton,D,2,2,1.393,1.496,0.3694,0.2748,0.3558,2.707,3.639,2.811,1.814,2.229,2.22,3.56,3.76,2.2,1.82,0.08768,0.13646,0.52587,0.12657,0.4611,1.2916,0.43968,-17.99,-2.17,33.76,21.28,-18.35,1474.3,1465.9,8.4,1,11.9,9.77,2.13,21.67,3,4.0,-1.0,4.0,2.0,2.0,S Hooper,0.39473684210526316,2.6052631578947367,2.736842105263158
2021/22,2021-12-15,Arsenal,West Ham,H,2,0,2.154,1.528,0.4813,0.2389,0.2798,2.078,4.185,3.574,1.405,3.466,2.28,3.78,3.44,1.91,2.09,0.11579,0.26909,0.0571,0.07828,0.73135,0.27306,0.32821,9.72,-9.68,-3.75,35.94,-39.7,1549.0,1569.3,-20.3,0,17.08,13.51,3.57,30.59,4,3.0,1.0,6.0,5.0,1.0,A Taylor,0.46846846846846846,2.8018018018018016,3.509009009009009
2021/22,2021-12-15,Brighton,Wolves,A,0,1,1.349,1.108,0.4138,0.2935,0.2927,2.417,3.407,3.416,2.247,1.802,2.42,3.25,3.7,2.64,1.6,0.2238,0.17119,0.08615,0.50022,0.53401,0.34744,1.22847,0.12,-4.61,8.31,17.49,-11.21,1496.6,1497.4,-0.8,0,9.35,19.16,-9.81,28.51,11,4.0,7.0,4.0,5.0,-1.0,T Harrington,,,
2021/22,2021-12-16,Liverpool,Newcastle,H,3,1,2.793,0.756,0.7496,0.1624,0.0881,1.334,6.16,11.357,1.454,3.204,1.15,10.25,24.98,1.36,3.6,0.02348,0.0627,0.02636,0.00775,0.28822,0.17715,0.09217,-13.79,66.4,119.95,-6.46,12.36,1651.4,1445.5,206.0,1,7.55,17.64,-10.09,25.19,5,4.0,1.0,15.0,5.0,10.0,M Dean,0.46634615384615385,2.6298076923076925,3.793269230769231
2021/22,2021-12-16,Chelsea,Everton,D,1,1,2.27,0.891,0.6435,0.2122,0.1443,1.554,4.713,6.929,1.634,2.577,1.27,6.75,15.0,1.79,2.25,0.14497,0.41407,0.62064,0.02083,1.03138,1.55025,0.15586,-18.28,43.22,116.48,9.55,-12.69,1616.5,1496.2,120.3,0,8.41,17.84,-9.43,26.25,5,4.0,1.0,10.0,3.0,7.0,M Oliver,0.4090909090909091,2.890909090909091,3.172727272727273
2021/22,2021-12-18,Leeds,Arsenal,A,1,4,1.937,1.823,0.4023,0.2413,0.3564,2.485,4.144,2.806,1.38,3.631,4.0,3.95,1.98,1.81,2.22,0.19205,0.16188,0.05822,0.41426,0.51473,0.27614,1.03179,60.97,-4.68,-29.44,31.16,-38.86,1506.1,1549.0,-42.9,1,8.39,14.97,-6.58,23.36,4,3.0,1.0,5.0,9.0,-4.0,A Marriner,0.42162162162162165,2.864864864864865,3.0864864864864865
2021/22,2021-12-19,Newcastle,Man City,A,0,4,0.827,2.835,0.1185,0.1609,0.7206,8.438,6.214,1.388,1.413,3.423,20.0,8.3,1.21,1.49,2.88,0.03071,0.01405,0.0259,0.07809,0.12615,0.17546,0.32773,137.02,33.57,-12.82,5.45,-15.86,1445.5,1677.3,-231.8,1,19.86,9.68,10.18,29.54,3,5.0,-2.0,4.0,15.0,-11.0,M Atkinson,0.4131455399061033,2.507042253521127,3.192488262910798
2021/22,2021-12-19,Wolves,Chelsea,D,0,0,0.97,1.527,0.2546,0.2714,0.474,3.928,3.684,2.11,2.196,1.836,7.0,4.2,1.62,2.23,1.8,0.09649,0.06482,0.53081,0.22464,0.29384,1.30405,0.64239,78.21,14.01,-23.22,1.55,-1.96,1497.4,1616.5,-119.1,0,19.89,8.19,11.7,28.08,4,3.0,1.0,5.0,8.0,-3.0,D Coote,0.5,2.793103448275862,3.5
2021/22,2021-12-19,Tottenham,Liverpool,D,2,2,1.472,2.059,0.2884,0.2362,0.4754,3.468,4.233,2.104,1.46,3.173,5.65,4.9,1.62,1.69,2.43,0.10305,0.08316,0.58331,0.22599,0.3402,1.44286,0.64508,62.92,15.76,-23.0,15.75,-23.42,1554.5,1651.4,-96.9,1,12.3,7.01,5.29,19.31,14,3.0,11.0,10.0,15.0,-5.0,P Tierney,0.3893805309734513,2.672566371681416,3.230088495575221
2021/22,2021-12-26,Aston Villa,Chelsea,A,1,3,1.052,2.077,0.219,0.231,0.55,4.567,4.328,1.818,1.653,2.531,5.8,3.95,1.75,2.1,1.9,0.08349,0.04795,0.05338,0.20251,0.24714,0.26272,0.59786,27.0,-8.73,-3.74,27.04,-24.93,1499.6,1615.3,-115.8,1,17.1,7.85,9.25,24.95,12,7.0,5.0,9.0,8.0,1.0,M Atkinson,0.411214953271028,2.514018691588785,3.191588785046729
2021/22,2021-12-26,Brighton,Brentford,H,2,0,1.32,0.996,0.4257,0.2988,0.2755,2.349,3.347,3.63,2.449,1.69,2.02,3.6,4.36,2.29,1.76,0.13522,0.32979,0.08928,0.07588,0.85396,0.35496,0.32223,-14.01,7.56,20.11,-6.49,4.14,1484.6,1487.1,-2.5,0,8.88,10.14,-1.26,19.02,11,16.0,-5.0,3.0,8.0,-5.0,D England,0.2222222222222222,2.388888888888889,3.7777777777777777
2021/22,2021-12-26,West Ham,Southampton,A,2,3,1.642,1.588,0.4312,0.253,0.3158,2.319,3.952,3.167,1.597,2.675,1.92,4.04,4.4,1.81,2.2,0.21803,0.18592,0.06403,0.46817,0.56419,0.29176,1.15274,-17.21,2.23,38.93,13.34,-17.76,1559.2,1462.4,96.8,1,14.26,9.46,4.8,23.72,11,11.0,0.0,5.0,3.0,2.0,K Friend,0.4397590361445783,2.6867469879518073,3.3132530120481927
2021/22,2021-12-26,Norwich,Arsenal,A,0,5,1.112,1.951,0.2198,0.2338,0.5464,4.55,4.277,1.83,1.692,2.444,8.3,5.0,1.46,1.85,2.16,0.08467,0.0483,0.05466,0.20572,0.24816,0.26632,0.60435,82.42,16.9,-20.22,9.34,-11.62,1390.5,1573.5,-183.0,1,15.06,14.03,1.03,29.09,12,8.0,4.0,2.0,9.0,-7.0,G Scott,0.5517241379310345,2.8850574712643677,2.67816091954023
2021/22,2021-12-26,Man City,Leicester,H,6,3,2.609,0.889,0.6977,0.1849,0.1174,1.433,5.408,8.519,1.474,3.111,1.22,8.4,18.0,1.42,3.2,0.03505,0.09138,0.03419,0.01378,0.35995,0.20444,0.12487,-14.86,55.33,111.29,-3.66,2.86,1690.2,1529.5,160.8,1,9.79,11.24,-1.45,21.03,7,14.0,-7.0,15.0,7.0,8.0,C Kavanagh,0.4895833333333333,2.6041666666666665,3.2708333333333335
2021/22,2021-12-26,Tottenham,Crystal Palace,H,3,0,1.989,1.147,0.5458,0.2425,0.2117,1.832,4.124,4.723,1.649,2.541,1.76,4.02,5.4,2.03,1.99,0.0837,0.20627,0.05879,0.04482,0.60545,0.27768,0.23789,-3.93,-2.52,14.33,23.1,-21.68,1555.6,1480.6,75.0,1,12.93,11.75,1.18,24.68,7,11.0,-4.0,11.0,4.0,7.0,J Moss,0.43,2.845,3.355
2021/22,2021-12-27,Newcastle,Man United,D,1,1,1.265,2.026,0.242,0.2319,0.5262,4.133,4.312,1.901,1.566,2.768,7.2,4.84,1.52,1.67,2.43,0.11179,0.05854,0.58999,0.27683,0.27702,1.46149,0.74686,74.21,12.24,-20.04,6.64,-12.21,1430.9,1593.0,-162.1,0,21.03,18.64,2.39,39.67,8,16.0,-8.0,4.0,10.0,-6.0,C Pawson,0.441340782122905,2.664804469273743,3.474860335195531
2021/22,2021-12-28,Watford,West Ham,A,1,4,1.622,1.774,0.3342,0.2434,0.4224,2.992,4.108,2.367,1.516,2.937,3.45,3.75,2.26,1.77,2.24,0.14843,0.11168,0.05924,0.3336,0.40674,0.27892,0.86176,15.31,-8.71,-4.52,16.75,-23.73,1427.8,1559.2,-131.4,1,16.07,14.08,1.99,30.15,18,2.0,16.0,3.0,5.0,-2.0,D England,0.2631578947368421,2.3684210526315788,3.789473684210526
2021/22,2021-12-28,Leicester,Liverpool,H,1,0,1.371,2.068,0.2635,0.233,0.5035,3.795,4.293,1.986,1.498,3.009,8.6,6.4,1.4,1.35,3.6,0.26532,0.54242,0.05427,0.25355,1.33366,0.26521,0.70024,126.61,49.08,-29.51,-9.88,19.64,1529.5,1658.0,-128.5,0,14.6,7.19,7.41,21.79,2,9.0,-7.0,7.0,13.0,-6.0,M Oliver,0.4072398190045249,2.8868778280542986,3.180995475113122
2021/22,2021-12-28,Crystal Palace,Norwich,H,3,0,1.74,1.061,0.5245,0.2579,0.2175,1.907,3.877,4.597,1.884,2.131,1.74,3.92,6.09,2.27,1.87,0.09113,0.22608,0.06653,0.04732,0.64527,0.29833,0.24531,-8.76,1.11,32.48,20.49,-12.25,1480.6,1390.5,90.1,1,11.01,14.05,-3.04,25.06,2,2.0,0.0,4.0,1.0,3.0,P Tierney,0.38596491228070173,2.6842105263157894,3.2719298245614037
2021/22,2021-12-28,Southampton,Tottenham,D,1,1,1.434,1.497,0.3485,0.2647,0.3868,2.869,3.778,2.585,1.782,2.279,3.96,3.67,2.11,1.96,2.05,0.09036,0.12145,0.5407,0.14963,0.42848,1.32923,0.4891,38.03,-2.86,-18.38,9.99,-10.05,1462.4,1555.6,-93.2,0,9.63,12.25,-2.62,21.88,2,2.0,0.0,6.0,13.0,-7.0,A Taylor,0.47085201793721976,2.798206278026906,3.502242152466368
2021/22,2021-12-29,Chelsea,Brighton,D,1,1,2.178,0.726,0.6625,0.2112,0.1264,1.51,4.735,7.914,1.802,2.247,1.47,4.81,9.17,1.94,2.0,0.15161,0.43886,0.62223,0.01596,1.08608,1.55502,0.13508,-2.65,1.58,15.87,7.66,-10.99,1615.3,1484.6,130.7,0,8.08,9.04,-0.96,17.12,3,3.0,0.0,8.0,6.0,2.0,M Dean,0.4688995215311005,2.6363636363636362,3.7942583732057416
2021/22,2021-12-29,Brentford,Man City,A,0,1,1.238,2.041,0.2254,0.2267,0.5479,4.437,4.41,1.825,1.572,2.749,21.0,8.7,1.19,1.53,2.75,0.08507,0.05079,0.05141,0.20442,0.25538,0.25715,0.60171,373.29,97.28,-34.79,-2.67,0.04,1487.1,1690.2,-203.1,0,10.06,8.31,1.75,18.37,3,3.0,0.0,7.0,15.0,-8.0,D Coote,0.4915254237288136,2.7457627118644066,3.4745762711864407
