Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HY,AY,HR,AR,Season,home_card_pts,away_card_pts
2014-11-29,Leeds,Derby,M Russell,2.0,0.0,H,4.0,5.0,0.0,0.0,2014/15,4.0,5.0
2014-11-29,Watford,Cardiff,P Gibbs,0.0,1.0,A,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2014-11-29,Sheffield Weds,Wigan,C Kavanagh,2.0,1.0,H,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2014-11-29,Rotherham,Blackpool,T Harrington,1.0,1.0,D,3.0,0.0,0.0,0.0,2014/15,3.0,0.0
2014-11-29,Norwich,Reading,D Webb,1.0,2.0,A,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2014-11-29,Middlesbrough,Blackburn,M Clattenburg,1.0,1.0,D,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2014-11-29,Brighton,Fulham,S Hooper,1.0,2.0,A,1.0,3.0,1.0,0.0,2014/15,3.0,3.0
2014-11-29,Brentford,Wolves,M Brown,4.0,0.0,H,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2014-11-29,Bournemouth,Millwall,A Davies,2.0,2.0,D,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2014-11-29,Bolton,Huddersfield,C Berry,1.0,0.0,H,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2014-11-29,Birmingham,Nott'm Forest,G Eltringham,2.0,1.0,H,1.0,4.0,0.0,1.0,2014/15,1.0,6.0
2014-11-29,Charlton,Ipswich,D Bond,0.0,1.0,A,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2014-12-05,Fulham,Watford,P Tierney,0.0,5.0,A,0.0,1.0,1.0,0.0,2014/15,2.0,1.0
2014-12-06,Wolves,Bournemouth,M Jones,1.0,2.0,A,3.0,2.0,2.0,0.0,2014/15,7.0,2.0
2014-12-06,Nott'm Forest,Charlton,K Wright,1.0,1.0,D,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-06,Wigan,Norwich,O Langford,0.0,1.0,A,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2014-12-06,Reading,Bolton,K Hill,0.0,0.0,D,3.0,0.0,0.0,0.0,2014/15,3.0,0.0
2014-12-06,Millwall,Middlesbrough,M Russell,1.0,5.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2014-12-06,Cardiff,Rotherham,A D'Urso,0.0,0.0,D,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2014-12-06,Huddersfield,Brentford,E Ilderton,2.0,1.0,H,3.0,3.0,0.0,0.0,2014/15,3.0,3.0
2014-12-06,Derby,Brighton,M Heywood,3.0,0.0,H,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2014-12-06,Blackpool,Birmingham,D Coote,1.0,0.0,H,5.0,2.0,0.0,0.0,2014/15,5.0,2.0
2014-12-06,Blackburn,Sheffield Weds,S Martin,1.0,2.0,A,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2014-12-06,Ipswich,Leeds,M Dean,4.0,1.0,H,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2014-12-12,Brighton,Millwall,J Linington,0.0,1.0,A,2.0,4.0,0.0,0.0,2014/15,2.0,4.0
2014-12-13,Watford,Wigan,M Haywood,2.0,1.0,H,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-13,Sheffield Weds,Wolves,S Attwell,0.0,1.0,A,2.0,0.0,0.0,0.0,2014/15,2.0,0.0
2014-12-13,Rotherham,Nott'm Forest,R Clark,0.0,0.0,D,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-13,Norwich,Huddersfield,M Brown,5.0,0.0,H,0.0,0.0,0.0,1.0,2014/15,0.0,2.0
2014-12-13,Middlesbrough,Derby,R East,2.0,0.0,H,2.0,3.0,0.0,1.0,2014/15,2.0,5.0
2014-12-13,Leeds,Fulham,S Duncan,0.0,1.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2014-12-13,Brentford,Blackburn,A Woolmer,3.0,1.0,H,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2014-12-13,Bournemouth,Cardiff,J Adcock,5.0,3.0,H,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2014-12-13,Bolton,Ipswich,G Sutton,0.0,0.0,D,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2014-12-13,Birmingham,Reading,N Miller,6.0,1.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2014-12-13,Charlton,Blackpool,A Davies,2.0,2.0,D,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2014-12-19,Millwall,Bolton,S Attwell,0.0,1.0,A,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2014-12-20,Wolves,Brighton,D Bond,1.0,1.0,D,3.0,3.0,0.0,1.0,2014/15,3.0,5.0
2014-12-20,Wigan,Rotherham,K Stroud,1.0,2.0,A,2.0,4.0,0.0,0.0,2014/15,2.0,4.0
2014-12-20,Reading,Watford,G Ward,0.0,1.0,A,2.0,1.0,0.0,1.0,2014/15,2.0,3.0
2014-12-20,Nott'm Forest,Leeds,K Friend,1.0,1.0,D,3.0,1.0,0.0,0.0,2014/15,3.0,1.0
2014-12-20,Ipswich,Middlesbrough,J Linington,2.0,0.0,H,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2014-12-20,Derby,Norwich,P Tierney,2.0,2.0,D,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2014-12-20,Fulham,Sheffield Weds,M Jones,4.0,0.0,H,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2014-12-20,Cardiff,Brentford,G Scott,2.0,3.0,A,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2014-12-20,Blackpool,Bournemouth,A Madley,1.0,6.0,A,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-20,Blackburn,Charlton,D Webb,2.0,0.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2014-12-20,Huddersfield,Birmingham,J Simpson,0.0,1.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2014-12-26,Watford,Wolves,G Scott,0.0,1.0,A,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2014-12-26,Sheffield Weds,Blackpool,J Adcock,1.0,0.0,H,0.0,2.0,0.0,1.0,2014/15,0.0,4.0
2014-12-26,Rotherham,Huddersfield,M Haywood,2.0,2.0,D,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2014-12-26,Norwich,Millwall,A D'Urso,6.0,1.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2014-12-26,Middlesbrough,Nott'm Forest,S Duncan,3.0,0.0,H,0.0,1.0,0.0,1.0,2014/15,0.0,3.0
2014-12-26,Leeds,Wigan,N Miller,0.0,2.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2014-12-26,Brighton,Reading,G Salisbury,2.0,2.0,D,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2014-12-26,Brentford,Ipswich,F Graham,2.0,4.0,A,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-26,Bournemouth,Fulham,K Stroud,2.0,0.0,H,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-26,Bolton,Blackburn,C Pawson,2.0,1.0,H,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2014-12-26,Birmingham,Derby,C Foy,0.0,4.0,A,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2014-12-26,Charlton,Cardiff,M Russell,1.0,1.0,D,1.0,1.0,1.0,0.0,2014/15,3.0,1.0
2014-12-28,Wolves,Brentford,K Wright,2.0,1.0,H,0.0,2.0,1.0,0.0,2014/15,2.0,2.0
2014-12-28,Reading,Norwich,J Linington,2.0,1.0,H,0.0,3.0,0.0,0.0,2014/15,0.0,3.0
2014-12-28,Millwall,Bournemouth,D Coote,0.0,2.0,A,4.0,3.0,1.0,0.0,2014/15,6.0,3.0
2014-12-28,Nott'm Forest,Birmingham,S Hooper,1.0,3.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2014-12-28,Cardiff,Watford,S Attwell,2.0,4.0,A,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2014-12-28,Blackpool,Rotherham,S Duncan,1.0,1.0,D,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2014-12-28,Blackburn,Middlesbrough,C Boyeson,0.0,0.0,D,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2014-12-28,Huddersfield,Bolton,T Kettle,2.0,1.0,H,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2014-12-29,Fulham,Brighton,G Scott,0.0,2.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2014-12-30,Derby,Leeds,K Stroud,2.0,0.0,H,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2014-12-30,Ipswich,Charlton,C Kavanagh,3.0,0.0,H,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2014-12-30,Wigan,Sheffield Weds,D Whitestone,0.0,1.0,A,1.0,3.0,1.0,0.0,2014/15,3.0,3.0
2015-01-10,Reading,Middlesbrough,C Breakspear,0.0,0.0,D,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-01-10,Nott'm Forest,Sheffield Weds,A D'Urso,0.0,2.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-01-10,Ipswich,Derby,K Wright,0.0,1.0,A,3.0,0.0,0.0,1.0,2014/15,3.0,2.0
2015-01-10,Huddersfield,Watford,C Kavanagh,3.0,1.0,H,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-01-10,Charlton,Brighton,L Probert,0.0,1.0,A,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-01-10,Brentford,Rotherham,P Tierney,1.0,0.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-01-10,Bournemouth,Norwich,C Foy,1.0,2.0,A,2.0,2.0,0.0,1.0,2014/15,2.0,4.0
2015-01-10,Bolton,Leeds,A Woolmer,1.0,1.0,D,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-01-10,Blackpool,Millwall,S Martin,1.0,0.0,H,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-01-10,Birmingham,Wigan,M Russell,3.0,1.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-01-10,Cardiff,Fulham,N Miller,1.0,0.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-01-11,Blackburn,Wolves,M Haywood,0.0,1.0,A,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-01-17,Wolves,Blackpool,K Johnson,2.0,0.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-01-17,Wigan,Blackburn,M Jones,1.0,1.0,D,3.0,3.0,0.0,0.0,2014/15,3.0,3.0
2015-01-17,Watford,Charlton,D Bond,5.0,0.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-01-17,Sheffield Weds,Bolton,G Scott,1.0,2.0,A,3.0,2.0,1.0,0.0,2014/15,5.0,2.0
2015-01-17,Rotherham,Bournemouth,P Gibbs,0.0,2.0,A,4.0,2.0,0.0,0.0,2014/15,4.0,2.0
2015-01-17,Norwich,Cardiff,J Adcock,3.0,2.0,H,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-01-17,Middlesbrough,Huddersfield,P Bankes,2.0,0.0,H,3.0,1.0,0.0,0.0,2014/15,3.0,1.0
2015-01-17,Leeds,Birmingham,D Whitestone,1.0,1.0,D,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-01-17,Fulham,Reading,M Brown,2.0,1.0,H,3.0,4.0,0.0,0.0,2014/15,3.0,4.0
2015-01-17,Derby,Nott'm Forest,A Madley,1.0,2.0,A,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-01-17,Brighton,Brentford,A Davies,0.0,1.0,A,0.0,2.0,1.0,0.0,2014/15,2.0,2.0
2015-01-17,Millwall,Ipswich,G Salisbury,1.0,3.0,A,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-01-20,Leeds,Bournemouth,O Langford,1.0,0.0,H,2.0,1.0,1.0,0.0,2014/15,4.0,1.0
2015-01-20,Middlesbrough,Cardiff,G Eltringham,2.0,1.0,H,3.0,1.0,0.0,0.0,2014/15,3.0,1.0
2015-01-21,Brighton,Ipswich,K Stroud,3.0,2.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-01-21,Fulham,Nott'm Forest,A Haines,3.0,2.0,H,2.0,0.0,0.0,0.0,2014/15,2.0,0.0
2015-01-24,Wolves,Charlton,A D'Urso,0.0,0.0,D,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-01-24,Wigan,Huddersfield,S Martin,0.0,1.0,A,3.0,0.0,0.0,0.0,2014/15,3.0,0.0
2015-01-24,Norwich,Brentford,N Miller,1.0,2.0,A,4.0,1.0,0.0,0.0,2014/15,4.0,1.0
2015-01-24,Watford,Blackpool,F Graham,7.0,2.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-01-27,Derby,Blackburn,A Davies,2.0,0.0,H,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-01-27,Millwall,Reading,A Madley,0.0,0.0,D,0.0,1.0,1.0,0.0,2014/15,2.0,1.0
2015-01-27,Rotherham,Bolton,D Drysdale,4.0,2.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-01-27,Sheffield Weds,Birmingham,T Kettle,0.0,0.0,D,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-01-30,Bournemouth,Watford,L Probert,2.0,0.0,H,3.0,0.0,0.0,1.0,2014/15,3.0,2.0
2015-01-31,Reading,Sheffield Weds,B Malone,2.0,0.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-01-31,Nott'm Forest,Millwall,M Heywood,0.0,1.0,A,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-01-31,Ipswich,Wigan,C Breakspear,0.0,0.0,D,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-01-31,Huddersfield,Leeds,C Foy,1.0,2.0,A,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2015-01-31,Charlton,Rotherham,S Duncan,1.0,1.0,D,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-01-31,Bolton,Wolves,E Ilderton,2.0,2.0,D,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2015-01-31,Brentford,Middlesbrough,S Hooper,0.0,1.0,A,3.0,3.0,0.0,0.0,2014/15,3.0,3.0
2015-01-31,Blackpool,Brighton,S Stockbridge,1.0,0.0,H,3.0,1.0,0.0,0.0,2014/15,3.0,1.0
2015-01-31,Blackburn,Fulham,D Whitestone,2.0,1.0,H,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-01-31,Birmingham,Norwich,D Handley,0.0,0.0,D,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-01-31,Cardiff,Derby,P Tierney,0.0,2.0,A,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-07,Wolves,Reading,K Hill,1.0,2.0,A,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2015-02-07,Wigan,Bournemouth,M Haywood,1.0,3.0,A,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-07,Watford,Blackburn,A Madley,1.0,0.0,H,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-07,Sheffield Weds,Cardiff,K Wright,1.0,1.0,D,2.0,5.0,0.0,0.0,2014/15,2.0,5.0
2015-02-07,Rotherham,Ipswich,G Ward,2.0,0.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-07,Norwich,Blackpool,S Hooper,4.0,0.0,H,0.0,3.0,0.0,0.0,2014/15,0.0,3.0
2015-02-07,Millwall,Huddersfield,M Jones,1.0,3.0,A,3.0,3.0,0.0,1.0,2014/15,3.0,5.0
2015-02-07,Leeds,Brentford,G Salisbury,0.0,1.0,A,3.0,3.0,0.0,0.0,2014/15,3.0,3.0
2015-02-07,Fulham,Birmingham,F Graham,1.0,1.0,D,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-02-07,Derby,Bolton,T Harrington,4.0,1.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-02-07,Brighton,Nott'm Forest,C Sarginson,2.0,3.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-07,Middlesbrough,Charlton,T Kettle,3.0,1.0,H,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-10,Reading,Leeds,G Scott,0.0,2.0,A,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-02-10,Ipswich,Sheffield Weds,S Attwell,2.0,1.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-02-10,Huddersfield,Wolves,D Webb,1.0,4.0,A,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-10,Charlton,Norwich,A Woolmer,2.0,3.0,A,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-10,Brentford,Watford,K Stroud,1.0,2.0,A,2.0,1.0,1.0,0.0,2014/15,4.0,1.0
2015-02-10,Cardiff,Brighton,I Williamson,0.0,0.0,D,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-02-10,Bolton,Fulham,G Sutton,3.0,1.0,H,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-02-10,Blackpool,Middlesbrough,C Kavanagh,1.0,2.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-10,Blackburn,Rotherham,G Eltringham,2.0,1.0,H,2.0,0.0,0.0,0.0,2014/15,2.0,0.0
2015-02-10,Birmingham,Millwall,S Hooper,0.0,1.0,A,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-02-10,Bournemouth,Derby,M Clattenburg,2.0,2.0,D,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-02-11,Nott'm Forest,Wigan,O Langford,3.0,0.0,H,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-02-14,Sheffield Weds,Brighton,S Duncan,0.0,0.0,D,2.0,3.0,0.0,0.0,2014/15,2.0,3.0
2015-02-14,Norwich,Wolves,N Swarbrick,2.0,0.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-14,Fulham,Ipswich,M Haywood,1.0,2.0,A,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-02-14,Leeds,Millwall,P Tierney,1.0,0.0,H,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-14,Bournemouth,Huddersfield,G Ward,1.0,1.0,D,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-14,Bolton,Watford,G Eltringham,3.0,4.0,A,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-02-14,Blackpool,Nott'm Forest,L Probert,4.0,4.0,D,4.0,0.0,1.0,0.0,2014/15,6.0,0.0
2015-02-14,Charlton,Brentford,G Scott,3.0,0.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-17,Cardiff,Blackburn,B Malone,1.0,1.0,D,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-02-17,Reading,Wigan,S Hooper,0.0,1.0,A,1.0,6.0,0.0,0.0,2014/15,1.0,6.0
2015-02-17,Rotherham,Derby,N Miller,3.0,3.0,D,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-18,Birmingham,Middlesbrough,D Coote,1.0,1.0,D,1.0,3.0,0.0,1.0,2014/15,1.0,5.0
2015-02-20,Wigan,Charlton,C Kavanagh,0.0,3.0,A,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-02-21,Middlesbrough,Leeds,A Marriner,0.0,1.0,A,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-02-21,Wolves,Rotherham,I Williamson,5.0,0.0,H,0.0,3.0,0.0,0.0,2014/15,0.0,3.0
2015-02-21,Watford,Norwich,C Berry,0.0,3.0,A,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-02-21,Nott'm Forest,Bolton,C Boyeson,4.0,1.0,H,0.0,2.0,0.0,1.0,2014/15,0.0,4.0
2015-02-21,Ipswich,Reading,E Ilderton,0.0,1.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-21,Millwall,Fulham,K Hill,0.0,0.0,D,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-21,Derby,Sheffield Weds,D Bond,3.0,2.0,H,1.0,3.0,0.0,1.0,2014/15,1.0,5.0
2015-02-21,Huddersfield,Cardiff,M Heywood,0.0,0.0,D,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-02-21,Brighton,Birmingham,G Sutton,4.0,3.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-21,Brentford,Bournemouth,M Dean,3.0,1.0,H,3.0,4.0,0.0,0.0,2014/15,3.0,4.0
2015-02-21,Blackburn,Blackpool,M Russell,1.0,1.0,D,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-02-24,Wolves,Fulham,G Salisbury,3.0,0.0,H,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-02-24,Wigan,Cardiff,A Woolmer,0.0,1.0,A,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-02-24,Watford,Rotherham,A Davies,3.0,0.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-02-24,Millwall,Sheffield Weds,J Linington,1.0,3.0,A,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-02-24,Middlesbrough,Bolton,A Madley,1.0,0.0,H,1.0,5.0,0.0,0.0,2014/15,1.0,5.0
2015-02-24,Ipswich,Birmingham,L Probert,4.0,2.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-02-24,Huddersfield,Reading,J Adcock,3.0,0.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-02-24,Derby,Charlton,D Coote,2.0,0.0,H,0.0,0.0,0.0,0.0,2014/15,0.0,0.0
2015-02-24,Brighton,Leeds,F Graham,2.0,0.0,H,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-02-24,Brentford,Blackpool,A D'Urso,4.0,0.0,H,0.0,0.0,0.0,1.0,2014/15,0.0,2.0
2015-02-24,Blackburn,Norwich,S Duncan,1.0,2.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-25,Nott'm Forest,Bournemouth,N Miller,2.0,1.0,H,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-28,Sheffield Weds,Middlesbrough,S Martin,2.0,0.0,H,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-02-28,Rotherham,Millwall,G Sutton,2.0,1.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-28,Reading,Nott'm Forest,M Russell,0.0,3.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-28,Leeds,Watford,A Haines,2.0,3.0,A,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-02-28,Fulham,Derby,M Jones,2.0,0.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-02-28,Charlton,Huddersfield,J Linington,3.0,0.0,H,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-02-28,Cardiff,Wolves,R Madley,0.0,1.0,A,0.0,2.0,1.0,0.0,2014/15,2.0,2.0
2015-02-28,Bournemouth,Blackburn,S Hooper,0.0,0.0,D,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-02-28,Bolton,Brighton,D Whitestone,1.0,0.0,H,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-02-28,Blackpool,Wigan,K Stroud,1.0,3.0,A,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-02-28,Birmingham,Brentford,D Bond,1.0,0.0,H,1.0,0.0,1.0,0.0,2014/15,3.0,0.0
2015-03-01,Norwich,Ipswich,P Tierney,2.0,0.0,H,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
2015-03-03,Watford,Fulham,T Kettle,1.0,0.0,H,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-03-03,Rotherham,Cardiff,J Adcock,1.0,3.0,A,1.0,0.0,0.0,0.0,2014/15,1.0,0.0
2015-03-03,Charlton,Nott'm Forest,S Hooper,2.0,1.0,H,0.0,4.0,0.0,0.0,2014/15,0.0,4.0
2015-03-03,Middlesbrough,Millwall,K Wright,3.0,0.0,H,0.0,1.0,0.0,0.0,2014/15,0.0,1.0
2015-03-03,Brentford,Huddersfield,C Kavanagh,4.0,1.0,H,0.0,3.0,0.0,0.0,2014/15,0.0,3.0
2015-03-03,Bournemouth,Wolves,J Linington,2.0,1.0,H,4.0,1.0,0.0,0.0,2014/15,4.0,1.0
2015-03-03,Bolton,Reading,M Haywood,1.0,1.0,D,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-03-03,Brighton,Derby,N Swarbrick,2.0,0.0,H,2.0,4.0,0.0,0.0,2014/15,2.0,4.0
2015-03-04,Birmingham,Blackpool,S Attwell,1.0,0.0,H,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-03-04,Leeds,Ipswich,M Brown,2.0,1.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-03-04,Norwich,Wigan,G Ward,0.0,1.0,A,4.0,3.0,0.0,0.0,2014/15,4.0,3.0
2015-03-04,Sheffield Weds,Blackburn,E Ilderton,1.0,2.0,A,0.0,3.0,0.0,0.0,2014/15,0.0,3.0
2015-03-06,Fulham,Bournemouth,A Madley,1.0,5.0,A,1.0,0.0,1.0,0.0,2014/15,3.0,0.0
2015-03-07,Nott'm Forest,Middlesbrough,J Moss,2.0,1.0,H,0.0,2.0,0.0,0.0,2014/15,0.0,2.0
2015-03-07,Wolves,Watford,B Malone,2.0,2.0,D,1.0,1.0,1.0,1.0,2014/15,3.0,3.0
2015-03-07,Wigan,Leeds,G Eltringham,0.0,1.0,A,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2015-03-07,Millwall,Norwich,K Stroud,1.0,4.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-03-07,Huddersfield,Rotherham,C Boyeson,0.0,2.0,A,1.0,2.0,0.0,1.0,2014/15,1.0,4.0
2015-03-07,Derby,Birmingham,I Williamson,2.0,2.0,D,3.0,2.0,0.0,0.0,2014/15,3.0,2.0
2015-03-07,Cardiff,Charlton,P Miller,1.0,2.0,A,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-03-07,Blackpool,Sheffield Weds,G Scott,0.0,1.0,A,3.0,3.0,0.0,0.0,2014/15,3.0,3.0
2015-03-07,Ipswich,Brentford,S Duncan,1.0,1.0,D,1.0,4.0,0.0,0.0,2014/15,1.0,4.0
2015-03-10,Reading,Brighton,A Haines,2.0,1.0,H,2.0,4.0,0.0,0.0,2014/15,2.0,4.0
2015-03-11,Blackburn,Bolton,P Tierney,1.0,0.0,H,1.0,3.0,0.0,0.0,2014/15,1.0,3.0
2015-03-14,Charlton,Blackburn,C Breakspear,1.0,3.0,A,1.0,2.0,0.0,0.0,2014/15,1.0,2.0
2015-03-14,Sheffield Weds,Fulham,A Woolmer,1.0,1.0,D,2.0,1.0,0.0,0.0,2014/15,2.0,1.0
2015-03-14,Rotherham,Wigan,J Linington,1.0,2.0,A,1.0,1.0,0.0,0.0,2014/15,1.0,1.0
2015-03-14,Norwich,Derby,L Probert,1.0,1.0,D,2.0,2.0,0.0,0.0,2014/15,2.0,2.0
