match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc
ucl-2024-25-122,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00+00:00,date_only,real-madrid-cf,fc-red-bull-salzburg,Real Madrid CF (ESP),FC Red Bull Salzburg (AUT),5,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-123,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00+00:00,date_only,ac-milan,girona-fc,AC Milan (ITA),Girona FC (ESP),1,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-124,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00+00:00,date_only,arsenal-fc,gnk-dinamo-zagreb,Arsenal FC (ENG),GNK Dinamo Zagreb (CRO),3,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-125,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00+00:00,date_only,celtic-fc,bsc-young-boys,Celtic FC (SCO),BSC Young Boys (SUI),1,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-126,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00+00:00,date_only,feyenoord-rotterdam,fc-bayern-m-nchen,Feyenoord Rotterdam (NED),FC Bayern München (GER),3,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-127,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,sporting-clube-de-portugal,bologna-fc-1909,Sporting Clube de Portugal (POR),Bologna FC 1909 (ITA),1,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-128,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,bsc-young-boys,fk-crvena-zvezda,BSC Young Boys (SUI),FK Crvena Zvezda (SRB),0,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-129,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,aston-villa-fc,celtic-fc,Aston Villa FC (ENG),Celtic FC (SCO),4,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-130,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,girona-fc,arsenal-fc,Girona FC (ESP),Arsenal FC (ENG),1,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-131,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,stade-brestois-29,real-madrid-cf,Stade Brestois 29 (FRA),Real Madrid CF (ESP),0,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-132,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,sk-sturm-graz,rb-leipzig,SK Sturm Graz (AUT),RB Leipzig (GER),1,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-133,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,vfb-stuttgart,paris-saint-germain-fc,VfB Stuttgart (GER),Paris Saint-Germain FC (FRA),1,4,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-134,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,fc-bayern-m-nchen,k-slovan-bratislava,FC Bayern München (GER),ŠK Slovan Bratislava (SVK),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-135,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,borussia-dortmund,fk-shakhtar-donetsk,Borussia Dortmund (GER),FK Shakhtar Donetsk (UKR),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-136,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,fc-barcelona,atalanta-bc,FC Barcelona (ESP),Atalanta BC (ITA),2,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-137,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,fc-internazionale-milano,as-monaco-fc,FC Internazionale Milano (ITA),AS Monaco FC (MCO),3,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-138,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,manchester-city-fc,club-brugge-kv,Manchester City FC (ENG),Club Brugge KV (BEL),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-139,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,bayer-04-leverkusen,ac-sparta-praha,Bayer 04 Leverkusen (GER),AC Sparta Praha (CZE),2,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-140,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,juventus-fc,sport-lisboa-e-benfica,Juventus FC (ITA),Sport Lisboa e Benfica (POR),0,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-141,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,gnk-dinamo-zagreb,ac-milan,GNK Dinamo Zagreb (CRO),AC Milan (ITA),2,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-142,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,lille-osc,feyenoord-rotterdam,Lille OSC (FRA),Feyenoord Rotterdam (NED),6,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-143,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,psv,liverpool-fc,PSV (NED),Liverpool FC (ENG),3,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-144,2024-25,league_phase,Matchday 8,2025-01-21T00:00:00+00:00,date_only,fc-red-bull-salzburg,club-atl-tico-de-madrid,FC Red Bull Salzburg (AUT),Club Atlético de Madrid (ESP),1,4,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-145,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,stade-brestois-29,paris-saint-germain-fc,Stade Brestois 29 (FRA),Paris Saint-Germain FC (FRA),0,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-146,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,manchester-city-fc,real-madrid-cf,Manchester City FC (ENG),Real Madrid CF (ESP),2,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-147,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,juventus-fc,psv,Juventus FC (ITA),PSV (NED),2,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-148,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,sporting-clube-de-portugal,borussia-dortmund,Sporting Clube de Portugal (POR),Borussia Dortmund (GER),0,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-149,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,club-brugge-kv,atalanta-bc,Club Brugge KV (BEL),Atalanta BC (ITA),2,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-150,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,as-monaco-fc,sport-lisboa-e-benfica,AS Monaco FC (MCO),Sport Lisboa e Benfica (POR),0,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-151,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,celtic-fc,fc-bayern-m-nchen,Celtic FC (SCO),FC Bayern München (GER),1,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-152,2024-25,knockout_phase_play_off,Matchday 1,2025-01-21T00:00:00+00:00,date_only,feyenoord-rotterdam,ac-milan,Feyenoord Rotterdam (NED),AC Milan (ITA),1,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-153,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,ac-milan,feyenoord-rotterdam,AC Milan (ITA),Feyenoord Rotterdam (NED),1,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-154,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,sport-lisboa-e-benfica,as-monaco-fc,Sport Lisboa e Benfica (POR),AS Monaco FC (MCO),3,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-155,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,fc-bayern-m-nchen,celtic-fc,FC Bayern München (GER),Celtic FC (SCO),1,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-156,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,atalanta-bc,club-brugge-kv,Atalanta BC (ITA),Club Brugge KV (BEL),1,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-157,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,borussia-dortmund,sporting-clube-de-portugal,Borussia Dortmund (GER),Sporting Clube de Portugal (POR),0,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-158,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,paris-saint-germain-fc,stade-brestois-29,Paris Saint-Germain FC (FRA),Stade Brestois 29 (FRA),7,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-159,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,real-madrid-cf,manchester-city-fc,Real Madrid CF (ESP),Manchester City FC (ENG),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-160,2024-25,knockout_phase_play_off,Matchday 2,2025-01-21T00:00:00+00:00,date_only,psv,juventus-fc,PSV (NED),Juventus FC (ITA),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-161,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,club-brugge-kv,aston-villa-fc,Club Brugge KV (BEL),Aston Villa FC (ENG),1,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-162,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,real-madrid-cf,club-atl-tico-de-madrid,Real Madrid CF (ESP),Club Atlético de Madrid (ESP),2,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-163,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,psv,arsenal-fc,PSV (NED),Arsenal FC (ENG),1,7,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-164,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,borussia-dortmund,lille-osc,Borussia Dortmund (GER),Lille OSC (FRA),1,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-165,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,feyenoord-rotterdam,fc-internazionale-milano,Feyenoord Rotterdam (NED),FC Internazionale Milano (ITA),0,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-166,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,paris-saint-germain-fc,liverpool-fc,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),0,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-167,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,fc-bayern-m-nchen,bayer-04-leverkusen,FC Bayern München (GER),Bayer 04 Leverkusen (GER),3,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-168,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,sport-lisboa-e-benfica,fc-barcelona,Sport Lisboa e Benfica (POR),FC Barcelona (ESP),0,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-169,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,fc-barcelona,sport-lisboa-e-benfica,FC Barcelona (ESP),Sport Lisboa e Benfica (POR),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-170,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,liverpool-fc,paris-saint-germain-fc,Liverpool FC (ENG),Paris Saint-Germain FC (FRA),1,4,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-171,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,fc-internazionale-milano,feyenoord-rotterdam,FC Internazionale Milano (ITA),Feyenoord Rotterdam (NED),2,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-172,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,bayer-04-leverkusen,fc-bayern-m-nchen,Bayer 04 Leverkusen (GER),FC Bayern München (GER),0,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-173,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,lille-osc,borussia-dortmund,Lille OSC (FRA),Borussia Dortmund (GER),1,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-174,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,aston-villa-fc,club-brugge-kv,Aston Villa FC (ENG),Club Brugge KV (BEL),3,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-175,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,club-atl-tico-de-madrid,real-madrid-cf,Club Atlético de Madrid (ESP),Real Madrid CF (ESP),2,4,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-176,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00+00:00,date_only,arsenal-fc,psv,Arsenal FC (ENG),PSV (NED),2,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-177,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,arsenal-fc,real-madrid-cf,Arsenal FC (ENG),Real Madrid CF (ESP),3,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-178,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,fc-bayern-m-nchen,fc-internazionale-milano,FC Bayern München (GER),FC Internazionale Milano (ITA),1,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-179,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,paris-saint-germain-fc,aston-villa-fc,Paris Saint-Germain FC (FRA),Aston Villa FC (ENG),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-180,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,fc-barcelona,borussia-dortmund,FC Barcelona (ESP),Borussia Dortmund (GER),4,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-181,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,aston-villa-fc,paris-saint-germain-fc,Aston Villa FC (ENG),Paris Saint-Germain FC (FRA),3,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-182,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,borussia-dortmund,fc-barcelona,Borussia Dortmund (GER),FC Barcelona (ESP),3,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-183,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,real-madrid-cf,arsenal-fc,Real Madrid CF (ESP),Arsenal FC (ENG),1,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-184,2024-25,knockout_phase,Quarterfinals,2025-01-21T00:00:00+00:00,date_only,fc-internazionale-milano,fc-bayern-m-nchen,FC Internazionale Milano (ITA),FC Bayern München (GER),2,2,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-185,2024-25,knockout_phase,Semifinals,2025-01-21T00:00:00+00:00,date_only,arsenal-fc,paris-saint-germain-fc,Arsenal FC (ENG),Paris Saint-Germain FC (FRA),0,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-186,2024-25,knockout_phase,Semifinals,2025-01-21T00:00:00+00:00,date_only,fc-barcelona,fc-internazionale-milano,FC Barcelona (ESP),FC Internazionale Milano (ITA),3,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-187,2024-25,knockout_phase,Semifinals,2025-01-21T00:00:00+00:00,date_only,fc-internazionale-milano,fc-barcelona,FC Internazionale Milano (ITA),FC Barcelona (ESP),4,3,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-188,2024-25,knockout_phase,Semifinals,2025-01-21T00:00:00+00:00,date_only,paris-saint-germain-fc,arsenal-fc,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),2,1,openfootball,2025-01-21T00:00:00+00:00
ucl-2024-25-189,2024-25,knockout_phase,Final,2025-01-21T00:00:00+00:00,date_only,paris-saint-germain-fc,fc-internazionale-milano,Paris Saint-Germain FC (FRA),FC Internazionale Milano (ITA),5,0,openfootball,2025-01-21T00:00:00+00:00
ucl-2025-26-001,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,athletic-club,arsenal-fc,Athletic Club (ESP),Arsenal FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-002,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,psv,royale-union-saint-gilloise,PSV (NED),Royale Union Saint-Gilloise (BEL),1,3,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-003,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,juventus-fc,borussia-dortmund,Juventus FC (ITA),Borussia Dortmund (GER),4,4,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-004,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,sport-lisboa-e-benfica,qaraba-a-dam-fk,Sport Lisboa e Benfica (POR),Qarabağ Ağdam FK (AZE),2,3,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-005,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,tottenham-hotspur-fc,villarreal-cf,Tottenham Hotspur FC (ENG),Villarreal CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-006,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,real-madrid-cf,olympique-de-marseille,Real Madrid CF (ESP),Olympique de Marseille (FRA),2,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-007,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,sk-slavia-praha,fk-bod-glimt,SK Slavia Praha (CZE),FK Bodø/Glimt (NOR),2,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-008,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,pae-olympiakos-sfp,paphos-fc,PAE Olympiakos SFP (GRE),Paphos FC (CYP),0,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-009,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,afc-ajax,fc-internazionale-milano,AFC Ajax (NED),FC Internazionale Milano (ITA),0,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-010,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,liverpool-fc,club-atl-tico-de-madrid,Liverpool FC (ENG),Club Atlético de Madrid (ESP),3,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-011,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,paris-saint-germain-fc,atalanta-bc,Paris Saint-Germain FC (FRA),Atalanta BC (ITA),4,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-012,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,fc-bayern-m-nchen,chelsea-fc,FC Bayern München (GER),Chelsea FC (ENG),3,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-013,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,fc-k-benhavn,bayer-04-leverkusen,FC København (DEN),Bayer 04 Leverkusen (GER),2,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-014,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,club-brugge-kv,as-monaco-fc,Club Brugge KV (BEL),AS Monaco FC (MCO),4,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-015,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,newcastle-united-fc,fc-barcelona,Newcastle United FC (ENG),FC Barcelona (ESP),1,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-016,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,manchester-city-fc,ssc-napoli,Manchester City FC (ENG),SSC Napoli (ITA),2,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-017,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,eintracht-frankfurt,galatasaray-sk,Eintracht Frankfurt (GER),Galatasaray SK (TUR),5,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-018,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,sporting-clube-de-portugal,fk-kairat,Sporting Clube de Portugal (POR),FK Kairat (KAZ),4,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-019,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,atalanta-bc,club-brugge-kv,Atalanta BC (ITA),Club Brugge KV (BEL),2,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-020,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fk-kairat,real-madrid-cf,FK Kairat (KAZ),Real Madrid CF (ESP),0,5,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-021,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,galatasaray-sk,liverpool-fc,Galatasaray SK (TUR),Liverpool FC (ENG),1,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-022,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,club-atl-tico-de-madrid,eintracht-frankfurt,Club Atlético de Madrid (ESP),Eintracht Frankfurt (GER),5,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-023,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,olympique-de-marseille,afc-ajax,Olympique de Marseille (FRA),AFC Ajax (NED),4,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-024,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fk-bod-glimt,tottenham-hotspur-fc,FK Bodø/Glimt (NOR),Tottenham Hotspur FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-025,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,paphos-fc,fc-bayern-m-nchen,Paphos FC (CYP),FC Bayern München (GER),1,5,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-026,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,chelsea-fc,sport-lisboa-e-benfica,Chelsea FC (ENG),Sport Lisboa e Benfica (POR),1,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-027,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fc-internazionale-milano,sk-slavia-praha,FC Internazionale Milano (ITA),SK Slavia Praha (CZE),3,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-028,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,qaraba-a-dam-fk,fc-k-benhavn,Qarabağ Ağdam FK (AZE),FC København (DEN),2,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-029,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,royale-union-saint-gilloise,newcastle-united-fc,Royale Union Saint-Gilloise (BEL),Newcastle United FC (ENG),0,4,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-030,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,borussia-dortmund,athletic-club,Borussia Dortmund (GER),Athletic Club (ESP),4,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-031,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fc-barcelona,paris-saint-germain-fc,FC Barcelona (ESP),Paris Saint-Germain FC (FRA),1,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-032,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,as-monaco-fc,manchester-city-fc,AS Monaco FC (MCO),Manchester City FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-033,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,bayer-04-leverkusen,psv,Bayer 04 Leverkusen (GER),PSV (NED),1,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-034,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,arsenal-fc,pae-olympiakos-sfp,Arsenal FC (ENG),PAE Olympiakos SFP (GRE),2,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-035,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,villarreal-cf,juventus-fc,Villarreal CF (ESP),Juventus FC (ITA),2,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-036,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,ssc-napoli,sporting-clube-de-portugal,SSC Napoli (ITA),Sporting Clube de Portugal (POR),2,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-037,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,fc-barcelona,pae-olympiakos-sfp,FC Barcelona (ESP),PAE Olympiakos SFP (GRE),6,1,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-038,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,fk-kairat,paphos-fc,FK Kairat (KAZ),Paphos FC (CYP),0,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-039,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,royale-union-saint-gilloise,fc-internazionale-milano,Royale Union Saint-Gilloise (BEL),FC Internazionale Milano (ITA),0,4,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-040,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,fc-k-benhavn,borussia-dortmund,FC København (DEN),Borussia Dortmund (GER),2,4,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-041,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,bayer-04-leverkusen,paris-saint-germain-fc,Bayer 04 Leverkusen (GER),Paris Saint-Germain FC (FRA),2,7,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-042,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,villarreal-cf,manchester-city-fc,Villarreal CF (ESP),Manchester City FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-043,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,arsenal-fc,club-atl-tico-de-madrid,Arsenal FC (ENG),Club Atlético de Madrid (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-044,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,newcastle-united-fc,sport-lisboa-e-benfica,Newcastle United FC (ENG),Sport Lisboa e Benfica (POR),3,0,openfootball,2025-09-16T00:00:00+00:00
ucl-2025-26-045,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,psv,ssc-napoli,PSV (NED),SSC Napoli (ITA),6,2,openfootball,2025-09-16T00:00:00+00:00
