match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,hk,ak,kickoff_utc_original,date_repair_source
ucl-2025-26-073,2025-26,league_phase,Matchday 5,2025-11-25T17:45:00+00:00,date_only,afc-ajax,sport-lisboa-e-benfica,AFC Ajax (NED),Sport Lisboa e Benfica (POR),0,2,openfootball,2025-09-16T00:00:00+00:00,a-ajax,sport-lisboa-e-benfica,2025-11-25T18:45:00Z,sofascore_event
ucl-2025-26-074,2025-26,league_phase,Matchday 5,2025-11-25T17:45:00+00:00,date_only,galatasaray-sk,royale-union-saint-gilloise,Galatasaray SK (TUR),Royale Union Saint-Gilloise (BEL),0,1,openfootball,2025-09-16T00:00:00+00:00,galatasaray-sk,royale-union-saint-gilloise,2025-11-25T18:45:00Z,sofascore_event
ucl-2025-26-075,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,borussia-dortmund,villarreal-cf,Borussia Dortmund (GER),Villarreal CF (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,borussia-dortmund,villarreal,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-076,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,manchester-city-fc,bayer-04-leverkusen,Manchester City FC (ENG),Bayer 04 Leverkusen (GER),0,2,openfootball,2025-09-16T00:00:00+00:00,manchester-city,bayer-leverkusen,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-077,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,fk-bod-glimt,juventus-fc,FK Bodø/Glimt (NOR),Juventus FC (ITA),2,3,openfootball,2025-09-16T00:00:00+00:00,bodo-glimt,juventus,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-078,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,olympique-de-marseille,newcastle-united-fc,Olympique de Marseille (FRA),Newcastle United FC (ENG),2,1,openfootball,2025-09-16T00:00:00+00:00,olympique-de-marseille,newcastle,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-079,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,sk-slavia-praha,athletic-club,SK Slavia Praha (CZE),Athletic Club (ESP),0,0,openfootball,2025-09-16T00:00:00+00:00,sk-slavia-praha,athletic-club,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-080,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,ssc-napoli,qaraba-a-dam-fk,SSC Napoli (ITA),Qarabağ Ağdam FK (AZE),2,0,openfootball,2025-09-16T00:00:00+00:00,ssc-napoli,qaraba-a-dam-fk,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-081,2025-26,league_phase,Matchday 5,2025-11-25T20:00:00+00:00,date_only,chelsea-fc,fc-barcelona,Chelsea FC (ENG),FC Barcelona (ESP),3,0,openfootball,2025-09-16T00:00:00+00:00,chelsea,barcelona,2025-11-25T21:00:00Z,sofascore_event
ucl-2025-26-082,2025-26,league_phase,Matchday 5,2025-11-26T17:45:00+00:00,date_only,paphos-fc,as-monaco-fc,Paphos FC (CYP),AS Monaco FC (MCO),2,2,openfootball,2025-09-16T00:00:00+00:00,paphos,as-monaco,2025-11-26T18:45:00Z,sofascore_event
ucl-2025-26-083,2025-26,league_phase,Matchday 5,2025-11-26T17:45:00+00:00,date_only,fc-k-benhavn,fk-kairat,FC København (DEN),FK Kairat (KAZ),3,2,openfootball,2025-09-16T00:00:00+00:00,k-benhavn,kairat-almaty,2025-11-26T18:45:00Z,sofascore_event
ucl-2025-26-084,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,liverpool-fc,psv,Liverpool FC (ENG),PSV (NED),1,4,openfootball,2025-09-16T00:00:00+00:00,liverpool,psv,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-085,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,paris-saint-germain-fc,tottenham-hotspur-fc,Paris Saint-Germain FC (FRA),Tottenham Hotspur FC (ENG),5,3,openfootball,2025-09-16T00:00:00+00:00,paris-saint-germain,tottenham-hotspur,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-086,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,eintracht-frankfurt,atalanta-bc,Eintracht Frankfurt (GER),Atalanta BC (ITA),0,3,openfootball,2025-09-16T00:00:00+00:00,eintracht-frankfurt,atalanta,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-087,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,sporting-clube-de-portugal,club-brugge-kv,Sporting Clube de Portugal (POR),Club Brugge KV (BEL),3,0,openfootball,2025-09-16T00:00:00+00:00,sporting-clube-de-portugal,brugge,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-088,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,arsenal-fc,fc-bayern-m-nchen,Arsenal FC (ENG),FC Bayern München (GER),3,1,openfootball,2025-09-16T00:00:00+00:00,arsenal,bayern-munchen,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-089,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,pae-olympiakos-sfp,real-madrid-cf,PAE Olympiakos SFP (GRE),Real Madrid CF (ESP),3,4,openfootball,2025-09-16T00:00:00+00:00,pae-olympiakos-sfp,real-madrid,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-090,2025-26,league_phase,Matchday 5,2025-11-26T20:00:00+00:00,date_only,club-atl-tico-de-madrid,fc-internazionale-milano,Club Atlético de Madrid (ESP),FC Internazionale Milano (ITA),2,1,openfootball,2025-09-16T00:00:00+00:00,atletico-de-madrid,internazionale,2025-11-26T21:00:00Z,sofascore_event
ucl-2025-26-091,2025-26,league_phase,Matchday 6,2025-12-09T15:30:00+00:00,date_only,fk-kairat,pae-olympiakos-sfp,FK Kairat (KAZ),PAE Olympiakos SFP (GRE),0,1,openfootball,2025-09-16T00:00:00+00:00,kairat-almaty,pae-olympiakos-sfp,2025-12-09T16:30:00Z,sofascore_event
ucl-2025-26-092,2025-26,league_phase,Matchday 6,2025-12-09T17:45:00+00:00,date_only,fc-bayern-m-nchen,sporting-clube-de-portugal,FC Bayern München (GER),Sporting Clube de Portugal (POR),3,1,openfootball,2025-09-16T00:00:00+00:00,bayern-munchen,sporting-clube-de-portugal,2025-12-09T18:45:00Z,sofascore_event
ucl-2025-26-093,2025-26,league_phase,Matchday 6,2025-12-09T20:00:00+00:00,date_only,fc-barcelona,eintracht-frankfurt,FC Barcelona (ESP),Eintracht Frankfurt (GER),2,1,openfootball,2025-09-16T00:00:00+00:00,barcelona,eintracht-frankfurt,2025-12-09T21:00:00Z,sofascore_event
ucl-2025-26-094,2025-26,league_phase,Matchday 6,,date_only,psv,club-atl-tico-de-madrid,PSV (NED),Club Atlético de Madrid (ESP),2,3,openfootball,2025-09-16T00:00:00+00:00,psv,atletico-de-madrid,2025-12-09T21:00:00Z,unrepaired
ucl-2025-26-095,2025-26,league_phase,Matchday 6,2025-12-09T20:00:00+00:00,date_only,royale-union-saint-gilloise,olympique-de-marseille,Royale Union Saint-Gilloise (BEL),Olympique de Marseille (FRA),2,3,openfootball,2025-09-16T00:00:00+00:00,royale-union-saint-gilloise,olympique-de-marseille,2025-12-09T21:00:00Z,sofascore_event
ucl-2025-26-096,2025-26,league_phase,Matchday 6,2025-12-09T20:00:00+00:00,date_only,tottenham-hotspur-fc,sk-slavia-praha,Tottenham Hotspur FC (ENG),SK Slavia Praha (CZE),3,0,openfootball,2025-09-16T00:00:00+00:00,tottenham-hotspur,sk-slavia-praha,2025-12-09T21:00:00Z,sofascore_event
ucl-2025-26-097,2025-26,league_phase,Matchday 6,2025-12-09T20:00:00+00:00,date_only,as-monaco-fc,galatasaray-sk,AS Monaco FC (MCO),Galatasaray SK (TUR),1,0,openfootball,2025-09-16T00:00:00+00:00,as-monaco,galatasaray-sk,2025-12-09T21:00:00Z,sofascore_event
ucl-2025-26-098,2025-26,league_phase,Matchday 6,2025-12-09T20:00:00+00:00,date_only,atalanta-bc,chelsea-fc,Atalanta BC (ITA),Chelsea FC (ENG),2,1,openfootball,2025-09-16T00:00:00+00:00,atalanta,chelsea,2025-12-09T21:00:00Z,sofascore_event
ucl-2025-26-099,2025-26,league_phase,Matchday 6,2025-12-09T20:00:00+00:00,date_only,fc-internazionale-milano,liverpool-fc,FC Internazionale Milano (ITA),Liverpool FC (ENG),0,1,openfootball,2025-09-16T00:00:00+00:00,internazionale,liverpool,2025-12-09T21:00:00Z,sofascore_event
ucl-2025-26-100,2025-26,league_phase,Matchday 6,2025-12-10T17:45:00+00:00,date_only,villarreal-cf,fc-k-benhavn,Villarreal CF (ESP),FC København (DEN),2,3,openfootball,2025-09-16T00:00:00+00:00,villarreal,k-benhavn,2025-12-10T18:45:00Z,sofascore_event
ucl-2025-26-101,2025-26,league_phase,Matchday 6,2025-12-10T17:45:00+00:00,date_only,qaraba-a-dam-fk,afc-ajax,Qarabağ Ağdam FK (AZE),AFC Ajax (NED),2,4,openfootball,2025-09-16T00:00:00+00:00,qaraba-a-dam-fk,a-ajax,2025-12-10T18:45:00Z,sofascore_event
ucl-2025-26-102,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,borussia-dortmund,fk-bod-glimt,Borussia Dortmund (GER),FK Bodø/Glimt (NOR),2,2,openfootball,2025-09-16T00:00:00+00:00,borussia-dortmund,bodo-glimt,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-103,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,athletic-club,paris-saint-germain-fc,Athletic Club (ESP),Paris Saint-Germain FC (FRA),0,0,openfootball,2025-09-16T00:00:00+00:00,athletic-club,paris-saint-germain,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-104,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,bayer-04-leverkusen,newcastle-united-fc,Bayer 04 Leverkusen (GER),Newcastle United FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,bayer-leverkusen,newcastle,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-105,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,club-brugge-kv,arsenal-fc,Club Brugge KV (BEL),Arsenal FC (ENG),0,3,openfootball,2025-09-16T00:00:00+00:00,brugge,arsenal,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-106,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,sport-lisboa-e-benfica,ssc-napoli,Sport Lisboa e Benfica (POR),SSC Napoli (ITA),2,0,openfootball,2025-09-16T00:00:00+00:00,sport-lisboa-e-benfica,ssc-napoli,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-107,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,juventus-fc,paphos-fc,Juventus FC (ITA),Paphos FC (CYP),2,0,openfootball,2025-09-16T00:00:00+00:00,juventus,paphos,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-108,2025-26,league_phase,Matchday 6,2025-12-10T20:00:00+00:00,date_only,real-madrid-cf,manchester-city-fc,Real Madrid CF (ESP),Manchester City FC (ENG),1,2,openfootball,2025-09-16T00:00:00+00:00,real-madrid,manchester-city,2025-12-10T21:00:00Z,sofascore_event
ucl-2025-26-109,2025-26,league_phase,Matchday 7,2026-01-20T15:30:00+00:00,date_only,fk-kairat,club-brugge-kv,FK Kairat (KAZ),Club Brugge KV (BEL),1,4,openfootball,2026-01-20T00:00:00+00:00,kairat-almaty,brugge,2026-01-20T16:30:00Z,sofascore_event
ucl-2025-26-110,2025-26,league_phase,Matchday 7,2026-01-20T17:45:00+00:00,date_only,fk-bod-glimt,manchester-city-fc,FK Bodø/Glimt (NOR),Manchester City FC (ENG),3,1,openfootball,2026-01-20T00:00:00+00:00,bodo-glimt,manchester-city,2026-01-20T18:45:00Z,sofascore_event
ucl-2025-26-111,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,tottenham-hotspur-fc,borussia-dortmund,Tottenham Hotspur FC (ENG),Borussia Dortmund (GER),2,0,openfootball,2026-01-20T00:00:00+00:00,tottenham-hotspur,borussia-dortmund,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-112,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,sporting-clube-de-portugal,paris-saint-germain-fc,Sporting Clube de Portugal (POR),Paris Saint-Germain FC (FRA),2,1,openfootball,2026-01-20T00:00:00+00:00,sporting-clube-de-portugal,paris-saint-germain,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-113,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,pae-olympiakos-sfp,bayer-04-leverkusen,PAE Olympiakos SFP (GRE),Bayer 04 Leverkusen (GER),2,0,openfootball,2026-01-20T00:00:00+00:00,pae-olympiakos-sfp,bayer-leverkusen,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-114,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,villarreal-cf,afc-ajax,Villarreal CF (ESP),AFC Ajax (NED),1,2,openfootball,2026-01-20T00:00:00+00:00,villarreal,a-ajax,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-115,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,fc-k-benhavn,ssc-napoli,FC København (DEN),SSC Napoli (ITA),1,1,openfootball,2026-01-20T00:00:00+00:00,k-benhavn,ssc-napoli,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-116,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,real-madrid-cf,as-monaco-fc,Real Madrid CF (ESP),AS Monaco FC (MCO),6,1,openfootball,2026-01-20T00:00:00+00:00,real-madrid,as-monaco,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-117,2025-26,league_phase,Matchday 7,2026-01-20T20:00:00+00:00,date_only,fc-internazionale-milano,arsenal-fc,FC Internazionale Milano (ITA),Arsenal FC (ENG),1,3,openfootball,2026-01-20T00:00:00+00:00,internazionale,arsenal,2026-01-20T21:00:00Z,sofascore_event
ucl-2025-26-118,2025-26,league_phase,Matchday 7,2026-01-21T17:45:00+00:00,date_only,qaraba-a-dam-fk,eintracht-frankfurt,Qarabağ Ağdam FK (AZE),Eintracht Frankfurt (GER),3,2,openfootball,2026-01-20T00:00:00+00:00,qaraba-a-dam-fk,eintracht-frankfurt,2026-01-21T18:45:00Z,sofascore_event
ucl-2025-26-119,2025-26,league_phase,Matchday 7,2026-01-21T17:45:00+00:00,date_only,galatasaray-sk,club-atl-tico-de-madrid,Galatasaray SK (TUR),Club Atlético de Madrid (ESP),1,1,openfootball,2026-01-20T00:00:00+00:00,galatasaray-sk,atletico-de-madrid,2026-01-21T18:45:00Z,sofascore_event
ucl-2025-26-120,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,olympique-de-marseille,liverpool-fc,Olympique de Marseille (FRA),Liverpool FC (ENG),0,3,openfootball,2026-01-20T00:00:00+00:00,olympique-de-marseille,liverpool,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-121,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,sk-slavia-praha,fc-barcelona,SK Slavia Praha (CZE),FC Barcelona (ESP),2,4,openfootball,2026-01-20T00:00:00+00:00,sk-slavia-praha,barcelona,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-122,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,atalanta-bc,athletic-club,Atalanta BC (ITA),Athletic Club (ESP),2,3,openfootball,2026-01-20T00:00:00+00:00,atalanta,athletic-club,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-123,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,juventus-fc,sport-lisboa-e-benfica,Juventus FC (ITA),Sport Lisboa e Benfica (POR),2,0,openfootball,2026-01-20T00:00:00+00:00,juventus,sport-lisboa-e-benfica,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-124,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,newcastle-united-fc,psv,Newcastle United FC (ENG),PSV (NED),3,0,openfootball,2026-01-20T00:00:00+00:00,newcastle,psv,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-125,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,fc-bayern-m-nchen,royale-union-saint-gilloise,FC Bayern München (GER),Royale Union Saint-Gilloise (BEL),2,0,openfootball,2026-01-20T00:00:00+00:00,bayern-munchen,royale-union-saint-gilloise,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-126,2025-26,league_phase,Matchday 7,2026-01-21T20:00:00+00:00,date_only,chelsea-fc,paphos-fc,Chelsea FC (ENG),Paphos FC (CYP),1,0,openfootball,2026-01-20T00:00:00+00:00,chelsea,paphos,2026-01-21T21:00:00Z,sofascore_event
ucl-2025-26-127,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,liverpool-fc,qaraba-a-dam-fk,Liverpool FC (ENG),Qarabağ Ağdam FK (AZE),6,0,openfootball,2026-01-20T00:00:00+00:00,liverpool,qaraba-a-dam-fk,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-128,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,fc-barcelona,fc-k-benhavn,FC Barcelona (ESP),FC København (DEN),4,1,openfootball,2026-01-20T00:00:00+00:00,barcelona,k-benhavn,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-129,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,manchester-city-fc,galatasaray-sk,Manchester City FC (ENG),Galatasaray SK (TUR),2,0,openfootball,2026-01-20T00:00:00+00:00,manchester-city,galatasaray-sk,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-130,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,bayer-04-leverkusen,villarreal-cf,Bayer 04 Leverkusen (GER),Villarreal CF (ESP),3,0,openfootball,2026-01-20T00:00:00+00:00,bayer-leverkusen,villarreal,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-131,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,arsenal-fc,fk-kairat,Arsenal FC (ENG),FK Kairat (KAZ),3,2,openfootball,2026-01-20T00:00:00+00:00,arsenal,kairat-almaty,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-132,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,royale-union-saint-gilloise,atalanta-bc,Royale Union Saint-Gilloise (BEL),Atalanta BC (ITA),1,0,openfootball,2026-01-20T00:00:00+00:00,royale-union-saint-gilloise,atalanta,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-133,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,club-brugge-kv,olympique-de-marseille,Club Brugge KV (BEL),Olympique de Marseille (FRA),3,0,openfootball,2026-01-20T00:00:00+00:00,brugge,olympique-de-marseille,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-134,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,eintracht-frankfurt,tottenham-hotspur-fc,Eintracht Frankfurt (GER),Tottenham Hotspur FC (ENG),0,2,openfootball,2026-01-20T00:00:00+00:00,eintracht-frankfurt,tottenham-hotspur,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-135,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,as-monaco-fc,juventus-fc,AS Monaco FC (MCO),Juventus FC (ITA),0,0,openfootball,2026-01-20T00:00:00+00:00,as-monaco,juventus,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-136,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,club-atl-tico-de-madrid,fk-bod-glimt,Club Atlético de Madrid (ESP),FK Bodø/Glimt (NOR),1,2,openfootball,2026-01-20T00:00:00+00:00,atletico-de-madrid,bodo-glimt,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-137,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,athletic-club,sporting-clube-de-portugal,Athletic Club (ESP),Sporting Clube de Portugal (POR),2,3,openfootball,2026-01-20T00:00:00+00:00,athletic-club,sporting-clube-de-portugal,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-138,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,afc-ajax,pae-olympiakos-sfp,AFC Ajax (NED),PAE Olympiakos SFP (GRE),1,2,openfootball,2026-01-20T00:00:00+00:00,a-ajax,pae-olympiakos-sfp,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-139,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,paris-saint-germain-fc,newcastle-united-fc,Paris Saint-Germain FC (FRA),Newcastle United FC (ENG),1,1,openfootball,2026-01-20T00:00:00+00:00,paris-saint-germain,newcastle,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-140,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,paphos-fc,sk-slavia-praha,Paphos FC (CYP),SK Slavia Praha (CZE),4,1,openfootball,2026-01-20T00:00:00+00:00,paphos,sk-slavia-praha,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-141,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,psv,fc-bayern-m-nchen,PSV (NED),FC Bayern München (GER),1,2,openfootball,2026-01-20T00:00:00+00:00,psv,bayern-munchen,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-142,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,ssc-napoli,chelsea-fc,SSC Napoli (ITA),Chelsea FC (ENG),2,3,openfootball,2026-01-20T00:00:00+00:00,ssc-napoli,chelsea,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-143,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,sport-lisboa-e-benfica,real-madrid-cf,Sport Lisboa e Benfica (POR),Real Madrid CF (ESP),4,2,openfootball,2026-01-20T00:00:00+00:00,sport-lisboa-e-benfica,real-madrid,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-144,2025-26,league_phase,Matchday 8,2026-01-28T20:00:00+00:00,date_only,borussia-dortmund,fc-internazionale-milano,Borussia Dortmund (GER),FC Internazionale Milano (ITA),0,2,openfootball,2026-01-20T00:00:00+00:00,borussia-dortmund,internazionale,2026-01-28T21:00:00Z,sofascore_event
ucl-2025-26-145,2025-26,knockout_phase_play_off,Matchday 1,2026-02-17T17:45:00+00:00,date_only,galatasaray-sk,juventus-fc,Galatasaray SK (TUR),Juventus FC (ITA),5,2,openfootball,2026-01-20T00:00:00+00:00,galatasaray-sk,juventus,2026-02-17T18:45:00Z,sofascore_event
ucl-2025-26-146,2025-26,knockout_phase_play_off,Matchday 1,2026-02-17T20:00:00+00:00,date_only,sport-lisboa-e-benfica,real-madrid-cf,Sport Lisboa e Benfica (POR),Real Madrid CF (ESP),0,1,openfootball,2026-01-20T00:00:00+00:00,sport-lisboa-e-benfica,real-madrid,2026-02-17T21:00:00Z,sofascore_event
ucl-2025-26-147,2025-26,knockout_phase_play_off,Matchday 1,2026-02-17T20:00:00+00:00,date_only,as-monaco-fc,paris-saint-germain-fc,AS Monaco FC (MCO),Paris Saint-Germain FC (FRA),2,3,openfootball,2026-01-20T00:00:00+00:00,as-monaco,paris-saint-germain,2026-02-17T21:00:00Z,sofascore_event
ucl-2025-26-148,2025-26,knockout_phase_play_off,Matchday 1,2026-02-17T20:15:00+00:00,date_only,borussia-dortmund,atalanta-bc,Borussia Dortmund (GER),Atalanta BC (ITA),2,0,openfootball,2026-01-20T00:00:00+00:00,borussia-dortmund,atalanta,2026-02-17T21:00:00Z,sofascore_event
ucl-2025-26-149,2025-26,knockout_phase_play_off,Matchday 1,2026-02-18T17:45:00+00:00,date_only,qaraba-a-dam-fk,newcastle-united-fc,Qarabağ Ağdam FK (AZE),Newcastle United FC (ENG),1,6,openfootball,2026-01-20T00:00:00+00:00,qaraba-a-dam-fk,newcastle,2026-02-18T18:45:00Z,sofascore_event
ucl-2025-26-150,2025-26,knockout_phase_play_off,Matchday 1,2026-02-18T20:00:00+00:00,date_only,club-brugge-kv,club-atl-tico-de-madrid,Club Brugge KV (BEL),Club Atlético de Madrid (ESP),3,3,openfootball,2026-01-20T00:00:00+00:00,brugge,atletico-de-madrid,2026-02-18T21:00:00Z,sofascore_event
ucl-2025-26-151,2025-26,knockout_phase_play_off,Matchday 1,2026-02-18T20:00:00+00:00,date_only,pae-olympiakos-sfp,bayer-04-leverkusen,PAE Olympiakos SFP (GRE),Bayer 04 Leverkusen (GER),0,2,openfootball,2026-01-20T00:00:00+00:00,pae-olympiakos-sfp,bayer-leverkusen,2026-02-18T21:00:00Z,sofascore_event
ucl-2025-26-152,2025-26,knockout_phase_play_off,Matchday 1,2026-02-18T20:00:00+00:00,date_only,fk-bod-glimt,fc-internazionale-milano,FK Bodø/Glimt (NOR),FC Internazionale Milano (ITA),3,1,openfootball,2026-01-20T00:00:00+00:00,bodo-glimt,internazionale,2026-02-18T21:00:00Z,sofascore_event
ucl-2025-26-153,2025-26,knockout_phase_play_off,Matchday 2,2026-02-24T17:45:00+00:00,date_only,club-atl-tico-de-madrid,club-brugge-kv,Club Atlético de Madrid (ESP),Club Brugge KV (BEL),4,1,openfootball,2026-01-20T00:00:00+00:00,atletico-de-madrid,brugge,2026-02-24T18:45:00Z,sofascore_event
ucl-2025-26-154,2025-26,knockout_phase_play_off,Matchday 2,2026-02-24T20:00:00+00:00,date_only,newcastle-united-fc,qaraba-a-dam-fk,Newcastle United FC (ENG),Qarabağ Ağdam FK (AZE),3,2,openfootball,2026-01-20T00:00:00+00:00,newcastle,qaraba-a-dam-fk,2026-02-24T21:00:00Z,sofascore_event
ucl-2025-26-155,2025-26,knockout_phase_play_off,Matchday 2,2026-02-24T20:00:00+00:00,date_only,bayer-04-leverkusen,pae-olympiakos-sfp,Bayer 04 Leverkusen (GER),PAE Olympiakos SFP (GRE),0,0,openfootball,2026-01-20T00:00:00+00:00,bayer-leverkusen,pae-olympiakos-sfp,2026-02-24T21:00:00Z,sofascore_event
ucl-2025-26-156,2025-26,knockout_phase_play_off,Matchday 2,2026-02-24T20:00:00+00:00,date_only,fc-internazionale-milano,fk-bod-glimt,FC Internazionale Milano (ITA),FK Bodø/Glimt (NOR),1,2,openfootball,2026-01-20T00:00:00+00:00,internazionale,bodo-glimt,2026-02-24T21:00:00Z,sofascore_event
ucl-2025-26-157,2025-26,knockout_phase_play_off,Matchday 2,2026-02-25T17:45:00+00:00,date_only,atalanta-bc,borussia-dortmund,Atalanta BC (ITA),Borussia Dortmund (GER),4,1,openfootball,2026-01-20T00:00:00+00:00,atalanta,borussia-dortmund,2026-02-25T18:45:00Z,sofascore_event
ucl-2025-26-158,2025-26,knockout_phase_play_off,Matchday 2,2026-02-25T20:00:00+00:00,date_only,real-madrid-cf,sport-lisboa-e-benfica,Real Madrid CF (ESP),Sport Lisboa e Benfica (POR),2,1,openfootball,2026-01-20T00:00:00+00:00,real-madrid,sport-lisboa-e-benfica,2026-02-25T21:00:00Z,sofascore_event
