season,team,game_n,ppda_rolling10,date
2022/23,Reading,21,10.5,2022-11-12
2022/23,Rotherham,21,18.3,2022-11-12
2022/23,Sheffield United,21,11.0,2022-11-12
2022/23,Stoke,21,10.6,2022-11-12
2022/23,Swansea,21,8.7,2022-11-12
2022/23,Watford,21,10.8,2022-11-12
2022/23,West Brom,20,10.2,2022-11-12
2022/23,Wigan,21,10.4,2022-11-12
2022/23,Blackburn,21,12.9,2022-11-13
2022/23,Burnley,21,9.4,2022-11-13
2022/23,Millwall,21,10.1,2022-12-03
2022/23,Sunderland,21,13.6,2022-12-03
2022/23,Birmingham,22,9.2,2022-12-10
2022/23,Blackburn,22,12.8,2022-12-10
2022/23,Blackpool,22,14.4,2022-12-10
2022/23,Bristol City,22,12.2,2022-12-10
2022/23,Cardiff,22,11.7,2022-12-10
2022/23,Coventry,20,11.7,2022-12-10
2022/23,Huddersfield,21,13.6,2022-12-10
2022/23,Luton,22,13.6,2022-12-10
2022/23,Middlesbrough,22,9.1,2022-12-10
2022/23,Millwall,22,9.8,2022-12-10
2022/23,Norwich,22,13.7,2022-12-10
2022/23,Preston,22,11.4,2022-12-10
2022/23,Reading,22,11.3,2022-12-10
2022/23,Rotherham,22,17.3,2022-12-10
2022/23,Sheffield United,22,10.4,2022-12-10
2022/23,Stoke,22,10.1,2022-12-10
2022/23,Swansea,22,8.3,2022-12-10
2022/23,Wigan,22,10.6,2022-12-10
2022/23,Burnley,22,9.7,2022-12-11
2022/23,Hull,22,11.4,2022-12-11
2022/23,QPR,22,10.3,2022-12-11
2022/23,Watford,22,10.5,2022-12-11
2022/23,Sunderland,22,13.3,2022-12-12
2022/23,West Brom,21,10.6,2022-12-12
2022/23,Birmingham,23,10.5,2022-12-16
2022/23,Reading,23,11.1,2022-12-16
2022/23,Blackburn,23,13.8,2022-12-17
2022/23,Blackpool,23,15.6,2022-12-17
2022/23,Bristol City,23,11.8,2022-12-17
2022/23,Burnley,23,9.5,2022-12-17
2022/23,Cardiff,23,11.6,2022-12-17
2022/23,Coventry,21,11.9,2022-12-17
2022/23,Huddersfield,22,13.6,2022-12-17
2022/23,Hull,23,11.1,2022-12-17
2022/23,Middlesbrough,23,9.3,2022-12-17
2022/23,Norwich,23,13.6,2022-12-17
2022/23,Preston,23,11.4,2022-12-17
2022/23,QPR,23,10.4,2022-12-17
2022/23,Rotherham,23,18.2,2022-12-17
2022/23,Stoke,23,10.7,2022-12-17
2022/23,Sunderland,23,14.0,2022-12-17
2022/23,Swansea,23,8.9,2022-12-17
2022/23,Watford,23,10.2,2022-12-17
2022/23,West Brom,22,9.9,2022-12-17
2022/23,Sheffield United,23,10.2,2022-12-19
2022/23,Wigan,23,11.3,2022-12-19
2022/23,Coventry,22,10.6,2022-12-21
2022/23,West Brom,23,10.8,2022-12-21
2022/23,Blackburn,24,13.6,2022-12-26
2022/23,Blackpool,24,15.1,2022-12-26
2022/23,Bristol City,24,12.5,2022-12-26
2022/23,Cardiff,24,11.5,2022-12-26
2022/23,Coventry,23,10.3,2022-12-26
2022/23,Huddersfield,23,13.7,2022-12-26
2022/23,Hull,24,11.8,2022-12-26
2022/23,Luton,23,14.3,2022-12-26
2022/23,Middlesbrough,24,10.0,2022-12-26
2022/23,Millwall,23,9.8,2022-12-26
2022/23,Norwich,24,13.2,2022-12-26
2022/23,Preston,24,11.0,2022-12-26
2022/23,QPR,24,9.8,2022-12-26
2022/23,Rotherham,24,16.5,2022-12-26
2022/23,Sheffield United,24,10.3,2022-12-26
2022/23,Stoke,24,10.5,2022-12-26
2022/23,Sunderland,24,13.7,2022-12-26
2022/23,Watford,24,11.4,2022-12-26
2022/23,West Brom,24,9.9,2022-12-26
2022/23,Wigan,24,11.9,2022-12-26
2022/23,Birmingham,24,10.3,2022-12-27
2022/23,Burnley,24,9.1,2022-12-27
2022/23,Reading,24,11.4,2022-12-27
2022/23,Swansea,24,8.8,2022-12-27
2022/23,Blackburn,25,13.1,2022-12-29
2022/23,Blackpool,25,15.1,2022-12-29
2022/23,Bristol City,25,11.8,2022-12-29
2022/23,Cardiff,25,10.8,2022-12-29
2022/23,Coventry,24,9.9,2022-12-29
2022/23,Huddersfield,24,13.4,2022-12-29
2022/23,Luton,24,13.9,2022-12-29
2022/23,Middlesbrough,25,9.9,2022-12-29
2022/23,Millwall,24,9.5,2022-12-29
2022/23,Preston,25,10.9,2022-12-29
2022/23,QPR,25,10.0,2022-12-29
2022/23,Rotherham,25,15.5,2022-12-29
2022/23,Sheffield United,25,11.0,2022-12-29
2022/23,Sunderland,25,13.3,2022-12-29
2022/23,West Brom,25,10.1,2022-12-29
2022/23,Wigan,25,11.6,2022-12-29
2022/23,Birmingham,25,10.9,2022-12-30
2022/23,Burnley,25,8.3,2022-12-30
2022/23,Hull,25,12.0,2022-12-30
2022/23,Norwich,25,13.7,2022-12-30
2022/23,Reading,25,11.2,2022-12-30
2022/23,Stoke,25,10.8,2022-12-30
2022/23,Swansea,25,8.5,2022-12-30
2022/23,Watford,25,11.7,2022-12-30
2022/23,Blackburn,26,12.9,2023-01-01
2022/23,Blackpool,26,15.1,2023-01-01
2022/23,Bristol City,26,12.0,2023-01-01
2022/23,Cardiff,26,10.5,2023-01-01
2022/23,Coventry,25,9.1,2023-01-01
2022/23,Huddersfield,25,13.2,2023-01-01
2022/23,Luton,25,13.1,2023-01-01
2022/23,Millwall,25,8.7,2023-01-01
2022/23,Rotherham,26,16.0,2023-01-01
2022/23,Sunderland,26,13.0,2023-01-01
2022/23,Birmingham,26,12.2,2023-01-02
2022/23,Burnley,26,8.3,2023-01-02
2022/23,Hull,26,11.5,2023-01-02
2022/23,Middlesbrough,26,9.9,2023-01-02
2022/23,Norwich,26,12.7,2023-01-02
2022/23,Preston,26,11.5,2023-01-02
2022/23,QPR,26,10.4,2023-01-02
2022/23,Reading,26,12.4,2023-01-02
2022/23,Sheffield United,26,11.5,2023-01-02
2022/23,Stoke,26,10.9,2023-01-02
2022/23,Swansea,26,9.0,2023-01-02
2022/23,Watford,26,12.3,2023-01-02
2022/23,West Brom,26,9.0,2023-01-02
2022/23,Wigan,26,11.6,2023-01-02
2022/23,Birmingham,27,11.7,2023-01-14
2022/23,Blackburn,27,12.0,2023-01-14
2022/23,Blackpool,27,14.6,2023-01-14
2022/23,Bristol City,27,11.9,2023-01-14
2022/23,Burnley,27,8.6,2023-01-14
2022/23,Cardiff,27,11.8,2023-01-14
2022/23,Coventry,26,9.2,2023-01-14
2022/23,Huddersfield,26,14.2,2023-01-14
2022/23,Hull,27,10.9,2023-01-14
2022/23,Luton,26,13.6,2023-01-14
2022/23,Middlesbrough,27,9.4,2023-01-14
2022/23,Millwall,26,8.6,2023-01-14
2022/23,Norwich,27,11.9,2023-01-14
2022/23,Preston,27,12.6,2023-01-14
2022/23,QPR,27,10.7,2023-01-14
2022/23,Reading,27,12.7,2023-01-14
2022/23,Rotherham,27,15.0,2023-01-14
2022/23,Sheffield United,27,10.9,2023-01-14
2022/23,Stoke,27,10.1,2023-01-14
2022/23,Sunderland,27,13.3,2023-01-14
2022/23,Swansea,27,8.8,2023-01-14
2022/23,Watford,27,12.1,2023-01-14
2022/23,West Brom,27,8.9,2023-01-14
2022/23,Wigan,27,11.4,2023-01-14
2022/23,Burnley,28,8.4,2023-01-20
2022/23,Hull,28,11.6,2023-01-20
2022/23,Sheffield United,28,10.3,2023-01-20
2022/23,West Brom,28,10.2,2023-01-20
2022/23,Birmingham,28,11.5,2023-01-21
2022/23,Blackburn,28,12.4,2023-01-21
2022/23,Bristol City,28,11.1,2023-01-21
2022/23,Cardiff,28,11.7,2023-01-21
2022/23,Coventry,27,9.9,2023-01-21
2022/23,Luton,27,12.9,2023-01-21
2022/23,Millwall,27,9.4,2023-01-21
2022/23,Norwich,28,11.3,2023-01-21
2022/23,Preston,28,12.7,2023-01-21
2022/23,QPR,28,10.9,2023-01-21
2022/23,Reading,28,13.4,2023-01-21
2022/23,Rotherham,28,14.4,2023-01-21
2022/23,Stoke,28,9.7,2023-01-21
2022/23,Swansea,28,9.4,2023-01-21
2022/23,Watford,28,12.2,2023-01-21
2022/23,Wigan,28,10.8,2023-01-21
2022/23,Middlesbrough,28,10.1,2023-01-22
2022/23,Sunderland,28,13.1,2023-01-22
2022/23,Coventry,28,9.9,2023-01-28
2022/23,Huddersfield,27,14.2,2023-01-28
2022/23,Hull,29,9.7,2023-01-28
2022/23,Middlesbrough,29,10.6,2023-01-28
2022/23,QPR,29,10.6,2023-01-28
2022/23,Watford,29,12.4,2023-01-28
2022/23,Cardiff,29,12.1,2023-01-31
2022/23,Luton,28,12.3,2023-01-31
2022/23,Coventry,29,10.4,2023-02-03
2022/23,West Brom,29,10.3,2023-02-03
2022/23,Birmingham,29,11.8,2023-02-04
2022/23,Blackpool,28,14.8,2023-02-04
2022/23,Bristol City,29,12.4,2023-02-04
2022/23,Burnley,29,8.4,2023-02-04
2022/23,Cardiff,30,12.3,2023-02-04
2022/23,Huddersfield,28,14.1,2023-02-04
2022/23,Hull,30,9.9,2023-02-04
2022/23,Luton,29,11.1,2023-02-04
2022/23,Middlesbrough,30,11.2,2023-02-04
2022/23,Millwall,28,9.4,2023-02-04
2022/23,Norwich,29,11.3,2023-02-04
2022/23,Preston,29,11.9,2023-02-04
2022/23,QPR,30,10.1,2023-02-04
2022/23,Reading,29,13.6,2023-02-04
2022/23,Rotherham,29,14.3,2023-02-04
2022/23,Sheffield United,29,9.5,2023-02-04
2022/23,Stoke,29,10.0,2023-02-04
2022/23,Sunderland,29,13.2,2023-02-04
2022/23,Swansea,29,10.3,2023-02-04
2022/23,Watford,30,13.2,2023-02-04
2022/23,Blackburn,29,12.0,2023-02-06
2022/23,Wigan,29,10.4,2023-02-06
2022/23,Blackpool,29,15.0,2023-02-07
2022/23,Huddersfield,29,11.5,2023-02-07
2022/23,Birmingham,30,11.5,2023-02-10
2022/23,West Brom,30,10.2,2023-02-10
2022/23,Blackburn,30,12.7,2023-02-11
2022/23,Blackpool,30,14.1,2023-02-11
2022/23,Bristol City,30,11.6,2023-02-11
2022/23,Burnley,30,6.1,2023-02-11
2022/23,Cardiff,31,12.4,2023-02-11
2022/23,Coventry,30,10.3,2023-02-11
2022/23,Huddersfield,30,10.5,2023-02-11
2022/23,Hull,31,9.5,2023-02-11
2022/23,Luton,30,11.5,2023-02-11
2022/23,Middlesbrough,31,11.3,2023-02-11
2022/23,Millwall,29,9.7,2023-02-11
2022/23,Norwich,30,11.0,2023-02-11
2022/23,Preston,30,12.1,2023-02-11
2022/23,QPR,31,9.9,2023-02-11
2022/23,Reading,30,13.4,2023-02-11
2022/23,Rotherham,30,13.9,2023-02-11
2022/23,Sheffield United,30,10.3,2023-02-11
2022/23,Stoke,30,9.4,2023-02-11
2022/23,Sunderland,30,11.9,2023-02-11
2022/23,Swansea,30,10.6,2023-02-11
2022/23,Watford,31,13.0,2023-02-11
2022/23,Wigan,30,9.5,2023-02-11
2022/23,Birmingham,31,12.1,2023-02-14
2022/23,Burnley,31,6.4,2023-02-14
2022/23,Cardiff,32,11.9,2023-02-14
2022/23,Coventry,31,9.7,2023-02-14
2022/23,Hull,32,10.4,2023-02-14
2022/23,Millwall,30,9.2,2023-02-14
2022/23,Norwich,31,10.2,2023-02-14
2022/23,QPR,32,10.2,2023-02-14
2022/23,Reading,31,13.5,2023-02-14
2022/23,Rotherham,31,13.3,2023-02-14
2022/23,Sunderland,31,10.7,2023-02-14
2022/23,Watford,32,13.5,2023-02-14
2022/23,Blackburn,31,12.2,2023-02-15
2022/23,Blackpool,31,14.0,2023-02-15
2022/23,Bristol City,31,12.4,2023-02-15
2022/23,Huddersfield,31,10.5,2023-02-15
2022/23,Luton,31,11.4,2023-02-15
2022/23,Middlesbrough,32,12.8,2023-02-15
2022/23,Preston,31,13.4,2023-02-15
2022/23,Sheffield United,31,10.8,2023-02-15
2022/23,Stoke,31,8.1,2023-02-15
2022/23,Swansea,31,10.5,2023-02-15
2022/23,West Brom,31,10.1,2023-02-15
2022/23,Wigan,31,9.6,2023-02-15
2022/23,Cardiff,33,11.5,2023-02-17
2022/23,Reading,32,13.9,2023-02-17
2022/23,Birmingham,32,12.4,2023-02-18
2022/23,Blackburn,32,11.9,2023-02-18
2022/23,Blackpool,32,15.5,2023-02-18
2022/23,Bristol City,32,11.9,2023-02-18
2022/23,Burnley,32,6.2,2023-02-18
2022/23,Coventry,32,10.3,2023-02-18
2022/23,Huddersfield,32,11.2,2023-02-18
2022/23,Hull,33,10.5,2023-02-18
2022/23,Luton,32,10.6,2023-02-18
2022/23,Middlesbrough,33,12.6,2023-02-18
2022/23,Millwall,31,9.2,2023-02-18
2022/23,Norwich,32,9.6,2023-02-18
2022/23,Preston,32,14.2,2023-02-18
2022/23,QPR,33,10.4,2023-02-18
2022/23,Rotherham,32,13.2,2023-02-18
2022/23,Sheffield United,32,11.6,2023-02-18
2022/23,Stoke,32,8.0,2023-02-18
2022/23,Sunderland,32,10.6,2023-02-18
2022/23,Swansea,32,10.8,2023-02-18
2022/23,Wigan,32,9.3,2023-02-18
2022/23,Watford,33,13.8,2023-02-20
2022/23,West Brom,32,11.7,2023-02-20
2022/23,Birmingham,33,11.9,2023-02-21
2022/23,Blackburn,33,10.7,2023-02-21
2022/23,Blackpool,33,14.6,2023-02-21
2022/23,Burnley,33,7.0,2023-02-21
2022/23,Millwall,32,10.2,2023-02-21
2022/23,Norwich,33,9.9,2023-02-21
2022/23,Rotherham,33,12.9,2023-02-21
2022/23,Stoke,33,7.8,2023-02-21
2022/23,Sunderland,33,9.6,2023-02-21
2022/23,Swansea,33,10.6,2023-02-21
2022/23,Birmingham,34,12.0,2023-02-25
2022/23,Blackburn,34,10.7,2023-02-25
2022/23,Blackpool,34,13.9,2023-02-25
2022/23,Bristol City,33,12.4,2023-02-25
2022/23,Burnley,34,7.6,2023-02-25
2022/23,Cardiff,34,11.8,2023-02-25
2022/23,Coventry,33,10.8,2023-02-25
2022/23,Huddersfield,33,12.3,2023-02-25
2022/23,Hull,34,9.9,2023-02-25
2022/23,Luton,33,9.5,2023-02-25
2022/23,Middlesbrough,34,12.1,2023-02-25
2022/23,Millwall,33,11.0,2023-02-25
2022/23,Norwich,34,9.6,2023-02-25
2022/23,Preston,33,13.9,2023-02-25
2022/23,QPR,34,10.2,2023-02-25
2022/23,Reading,33,14.4,2023-02-25
2022/23,Sheffield United,33,11.4,2023-02-25
2022/23,Stoke,34,8.0,2023-02-25
2022/23,Sunderland,34,10.6,2023-02-25
2022/23,Watford,34,13.2,2023-02-25
2022/23,West Brom,33,11.2,2023-02-25
2022/23,Wigan,33,9.0,2023-02-25
2022/23,Rotherham,34,12.4,2023-02-27
2022/23,Swansea,34,11.1,2023-02-27
2022/23,Coventry,34,11.6,2023-02-28
2022/23,Luton,34,9.6,2023-02-28
2022/23,Millwall,34,11.9,2023-02-28
2022/23,Preston,34,14.1,2023-02-28
2022/23,Hull,35,11.0,2023-03-03
2022/23,West Brom,34,11.2,2023-03-03
2022/23,Birmingham,35,11.2,2023-03-04
2022/23,Blackburn,35,11.0,2023-03-04
2022/23,Blackpool,35,14.1,2023-03-04
2022/23,Bristol City,34,12.0,2023-03-04
2022/23,Burnley,35,7.6,2023-03-04
2022/23,Cardiff,35,11.5,2023-03-04
2022/23,Coventry,35,12.1,2023-03-04
2022/23,Huddersfield,34,12.9,2023-03-04
2022/23,Luton,35,10.0,2023-03-04
2022/23,Middlesbrough,35,11.5,2023-03-04
2022/23,Millwall,35,12.3,2023-03-04
2022/23,Norwich,35,10.6,2023-03-04
2022/23,Preston,35,13.6,2023-03-04
2022/23,QPR,35,11.2,2023-03-04
2022/23,Reading,34,14.5,2023-03-04
2022/23,Rotherham,35,12.9,2023-03-04
2022/23,Sheffield United,34,11.4,2023-03-04
2022/23,Stoke,35,8.1,2023-03-04
2022/23,Sunderland,35,11.5,2023-03-04
2022/23,Swansea,35,12.3,2023-03-04
2022/23,Watford,35,12.7,2023-03-04
2022/23,Wigan,34,8.9,2023-03-04
2022/23,Bristol City,35,12.0,2023-03-07
2022/23,Huddersfield,35,13.0,2023-03-07
2022/23,Reading,35,14.2,2023-03-07
2022/23,Sheffield United,35,11.2,2023-03-07
2022/23,West Brom,35,11.4,2023-03-07
2022/23,Wigan,35,9.3,2023-03-07
2022/23,Blackburn,36,11.3,2023-03-10
2022/23,Stoke,36,8.1,2023-03-10
2022/23,Birmingham,36,10.6,2023-03-11
2022/23,Blackpool,36,14.1,2023-03-11
2022/23,Bristol City,36,10.9,2023-03-11
2022/23,Burnley,36,6.8,2023-03-11
2022/23,Cardiff,36,11.7,2023-03-11
2022/23,Coventry,36,12.2,2023-03-11
2022/23,Huddersfield,36,12.9,2023-03-11
2022/23,Hull,36,12.9,2023-03-11
2022/23,Luton,36,9.1,2023-03-11
2022/23,Middlesbrough,36,12.0,2023-03-11
2022/23,Millwall,36,11.8,2023-03-11
2022/23,Preston,36,13.4,2023-03-11
2022/23,QPR,36,10.6,2023-03-11
2022/23,Reading,36,13.3,2023-03-11
2022/23,Rotherham,36,11.6,2023-03-11
2022/23,Sheffield United,36,10.3,2023-03-11
2022/23,Swansea,36,12.9,2023-03-11
2022/23,Watford,36,12.3,2023-03-11
2022/23,West Brom,36,11.1,2023-03-11
2022/23,Wigan,36,11.1,2023-03-11
2022/23,Norwich,36,10.5,2023-03-12
2022/23,Sunderland,36,12.6,2023-03-12
2022/23,Birmingham,37,10.7,2023-03-14
2022/23,Blackpool,37,13.7,2023-03-14
2022/23,Coventry,37,11.4,2023-03-14
2022/23,Middlesbrough,37,12.3,2023-03-14
2022/23,Millwall,37,11.5,2023-03-14
2022/23,Preston,37,11.8,2023-03-14
2022/23,QPR,37,11.2,2023-03-14
2022/23,Rotherham,37,11.4,2023-03-14
2022/23,Stoke,37,8.2,2023-03-14
2022/23,Swansea,37,13.0,2023-03-14
2022/23,Watford,37,12.5,2023-03-14
2022/23,Wigan,37,11.8,2023-03-14
2022/23,Blackburn,37,11.4,2023-03-15
2022/23,Bristol City,37,11.0,2023-03-15
2022/23,Burnley,37,7.4,2023-03-15
2022/23,Cardiff,37,10.9,2023-03-15
2022/23,Huddersfield,37,13.2,2023-03-15
2022/23,Hull,37,13.0,2023-03-15
2022/23,Luton,37,8.8,2023-03-15
2022/23,Norwich,37,10.7,2023-03-15
2022/23,Reading,37,12.8,2023-03-15
2022/23,Sheffield United,37,10.1,2023-03-15
2022/23,Sunderland,37,11.9,2023-03-15
2022/23,West Brom,37,11.2,2023-03-15
2022/23,Birmingham,38,11.5,2023-03-18
2022/23,Blackpool,38,14.2,2023-03-18
2022/23,Coventry,38,12.0,2023-03-18
2022/23,Huddersfield,38,13.9,2023-03-18
2022/23,Hull,38,12.8,2023-03-18
2022/23,Luton,38,8.8,2023-03-18
2022/23,Middlesbrough,38,11.3,2023-03-18
2022/23,Millwall,38,11.4,2023-03-18
2022/23,Norwich,38,11.0,2023-03-18
2022/23,Preston,38,12.4,2023-03-18
2022/23,QPR,38,10.8,2023-03-18
2022/23,Reading,38,12.4,2023-03-18
2022/23,Stoke,38,8.3,2023-03-18
2022/23,Sunderland,38,11.2,2023-03-18
2022/23,Watford,38,11.9,2023-03-18
2022/23,Wigan,38,12.7,2023-03-18
2022/23,Bristol City,38,12.1,2023-03-19
2022/23,Swansea,38,12.1,2023-03-19
2022/23,Burnley,38,7.3,2023-03-31
2022/23,Sunderland,39,11.1,2023-03-31
2022/23,Birmingham,39,11.8,2023-04-01
2022/23,Blackburn,38,11.3,2023-04-01
2022/23,Blackpool,39,13.8,2023-04-01
2022/23,Bristol City,39,11.1,2023-04-01
2022/23,Cardiff,38,10.4,2023-04-01
2022/23,Coventry,39,13.0,2023-04-01
2022/23,Huddersfield,39,14.9,2023-04-01
2022/23,Hull,39,12.7,2023-04-01
2022/23,Luton,39,8.3,2023-04-01
2022/23,Middlesbrough,39,11.5,2023-04-01
2022/23,Millwall,39,12.0,2023-04-01
2022/23,Norwich,39,10.4,2023-04-01
2022/23,Preston,39,13.0,2023-04-01
2022/23,QPR,39,10.9,2023-04-01
2022/23,Reading,39,13.0,2023-04-01
2022/23,Rotherham,38,11.0,2023-04-01
2022/23,Sheffield United,38,9.8,2023-04-01
2022/23,Stoke,39,8.7,2023-04-01
2022/23,Swansea,39,11.6,2023-04-01
2022/23,Watford,39,11.8,2023-04-01
2022/23,West Brom,38,10.9,2023-04-01
2022/23,Wigan,39,12.6,2023-04-01
2022/23,Birmingham,40,12.5,2023-04-07
2022/23,Blackburn,39,11.5,2023-04-07
2022/23,Blackpool,40,14.1,2023-04-07
2022/23,Bristol City,40,10.4,2023-04-07
2022/23,Burnley,39,7.4,2023-04-07
2022/23,Cardiff,39,10.2,2023-04-07
2022/23,Coventry,40,13.8,2023-04-07
2022/23,Huddersfield,40,15.7,2023-04-07
2022/23,Hull,40,13.1,2023-04-07
2022/23,Luton,40,8.5,2023-04-07
2022/23,Middlesbrough,40,11.3,2023-04-07
2022/23,Millwall,40,11.4,2023-04-07
2022/23,Norwich,40,11.3,2023-04-07
2022/23,Preston,40,12.7,2023-04-07
2022/23,QPR,40,11.5,2023-04-07
2022/23,Reading,40,12.7,2023-04-07
2022/23,Rotherham,39,10.8,2023-04-07
2022/23,Sheffield United,39,10.1,2023-04-07
2022/23,Stoke,40,8.3,2023-04-07
2022/23,Sunderland,40,11.1,2023-04-07
2022/23,Swansea,40,10.9,2023-04-07
2022/23,Watford,40,11.2,2023-04-07
2022/23,West Brom,39,12.2,2023-04-07
2022/23,Wigan,40,14.3,2023-04-07
2022/23,Birmingham,41,12.1,2023-04-10
2022/23,Blackburn,40,10.9,2023-04-10
2022/23,Blackpool,41,14.5,2023-04-10
2022/23,Bristol City,41,10.4,2023-04-10
2022/23,Burnley,40,7.3,2023-04-10
2022/23,Cardiff,40,10.8,2023-04-10
2022/23,Coventry,41,13.4,2023-04-10
2022/23,Huddersfield,41,16.2,2023-04-10
2022/23,Hull,41,14.8,2023-04-10
2022/23,Luton,41,8.9,2023-04-10
2022/23,Middlesbrough,41,11.4,2023-04-10
2022/23,Millwall,41,11.1,2023-04-10
2022/23,Norwich,41,11.6,2023-04-10
2022/23,Preston,41,11.7,2023-04-10
2022/23,QPR,41,11.6,2023-04-10
2022/23,Reading,41,13.7,2023-04-10
2022/23,Rotherham,40,11.9,2023-04-10
2022/23,Sheffield United,40,10.5,2023-04-10
2022/23,Stoke,41,8.7,2023-04-10
2022/23,Sunderland,41,12.1,2023-04-10
2022/23,Swansea,41,11.0,2023-04-10
2022/23,Watford,41,12.8,2023-04-10
2022/23,West Brom,40,12.4,2023-04-10
2022/23,Wigan,41,15.2,2023-04-10
2022/23,Middlesbrough,42,10.7,2023-04-14
2022/23,Norwich,42,11.3,2023-04-14
2022/23,Birmingham,42,12.2,2023-04-15
2022/23,Blackburn,41,10.8,2023-04-15
2022/23,Blackpool,42,13.4,2023-04-15
2022/23,Bristol City,42,10.6,2023-04-15
2022/23,Burnley,41,7.6,2023-04-15
2022/23,Cardiff,41,11.0,2023-04-15
2022/23,Coventry,42,12.9,2023-04-15
2022/23,Huddersfield,42,16.2,2023-04-15
2022/23,Hull,42,14.1,2023-04-15
2022/23,Luton,42,8.4,2023-04-15
2022/23,Millwall,42,10.2,2023-04-15
2022/23,Preston,42,10.8,2023-04-15
2022/23,QPR,42,11.8,2023-04-15
2022/23,Reading,42,13.4,2023-04-15
2022/23,Rotherham,41,12.2,2023-04-15
2022/23,Sheffield United,41,10.3,2023-04-15
2022/23,Stoke,42,9.1,2023-04-15
2022/23,Sunderland,42,12.6,2023-04-15
2022/23,Swansea,42,11.1,2023-04-15
2022/23,Watford,42,12.5,2023-04-15
2022/23,West Brom,41,12.4,2023-04-15
2022/23,Wigan,42,14.8,2023-04-15
2022/23,Birmingham,43,12.8,2023-04-18
2022/23,Blackpool,43,13.2,2023-04-18
2022/23,Bristol City,43,10.7,2023-04-18
2022/23,Burnley,42,7.8,2023-04-18
2022/23,Huddersfield,43,15.8,2023-04-18
2022/23,Millwall,43,9.4,2023-04-18
2022/23,Rotherham,42,13.2,2023-04-18
2022/23,Sheffield United,42,9.5,2023-04-18
2022/23,Stoke,43,8.6,2023-04-18
2022/23,Sunderland,43,13.2,2023-04-18
2022/23,West Brom,42,11.9,2023-04-18
2022/23,Wigan,43,15.0,2023-04-18
2022/23,Blackburn,42,10.2,2023-04-19
2022/23,Cardiff,42,11.8,2023-04-19
2022/23,Coventry,43,12.2,2023-04-19
2022/23,Hull,43,15.5,2023-04-19
2022/23,Luton,43,8.6,2023-04-19
2022/23,Middlesbrough,43,10.5,2023-04-19
2022/23,Norwich,43,11.0,2023-04-19
2022/23,Preston,43,10.6,2023-04-19
2022/23,QPR,43,12.4,2023-04-19
2022/23,Reading,43,13.9,2023-04-19
2022/23,Swansea,43,10.2,2023-04-19
2022/23,Watford,43,11.6,2023-04-19
2022/23,Birmingham,44,12.9,2023-04-22
2022/23,Blackburn,43,10.8,2023-04-22
2022/23,Blackpool,44,14.0,2023-04-22
2022/23,Bristol City,44,10.3,2023-04-22
2022/23,Burnley,43,7.2,2023-04-22
2022/23,Cardiff,43,11.9,2023-04-22
2022/23,Coventry,44,11.9,2023-04-22
2022/23,Hull,44,15.5,2023-04-22
2022/23,Millwall,44,9.5,2023-04-22
2022/23,Norwich,44,11.5,2023-04-22
2022/23,Preston,44,10.4,2023-04-22
2022/23,QPR,44,13.6,2023-04-22
2022/23,Reading,44,14.5,2023-04-22
2022/23,Rotherham,43,12.8,2023-04-22
2022/23,Stoke,44,8.6,2023-04-22
2022/23,Swansea,44,9.6,2023-04-22
2022/23,Watford,44,10.1,2023-04-22
2022/23,Wigan,44,14.6,2023-04-22
2022/23,Sunderland,44,13.6,2023-04-23
2022/23,West Brom,43,12.0,2023-04-23
2022/23,Luton,44,8.6,2023-04-24
2022/23,Middlesbrough,44,10.1,2023-04-24
2022/23,Blackburn,44,10.5,2023-04-25
2022/23,Burnley,44,7.2,2023-04-25
2022/23,Sheffield United,43,9.3,2023-04-26
2022/23,West Brom,44,12.5,2023-04-26
2022/23,Cardiff,44,11.4,2023-04-27
2022/23,Rotherham,44,13.4,2023-04-27
2022/23,Blackpool,45,14.5,2023-04-28
2022/23,Millwall,45,9.9,2023-04-28
2022/23,Birmingham,45,13.1,2023-04-29
2022/23,Bristol City,45,10.8,2023-04-29
2022/23,Burnley,45,7.4,2023-04-29
2022/23,Coventry,45,11.4,2023-04-29
2022/23,Hull,45,14.4,2023-04-29
2022/23,Norwich,45,10.8,2023-04-29
2022/23,Preston,45,11.0,2023-04-29
2022/23,QPR,45,12.6,2023-04-29
2022/23,Reading,45,14.8,2023-04-29
2022/23,Sheffield United,44,9.2,2023-04-29
2022/23,Stoke,45,8.2,2023-04-29
2022/23,Sunderland,45,12.9,2023-04-29
2022/23,Swansea,45,8.7,2023-04-29
2022/23,Watford,45,11.6,2023-04-29
2022/23,West Brom,45,12.2,2023-04-29
2022/23,Wigan,45,15.0,2023-04-29
2022/23,Cardiff,45,12.2,2023-04-30
2022/23,Huddersfield,44,15.3,2023-04-30
2022/23,Blackburn,45,10.4,2023-05-01
2022/23,Luton,45,9.1,2023-05-01
2022/23,Middlesbrough,45,10.2,2023-05-01
2022/23,Rotherham,45,12.7,2023-05-01
2022/23,Huddersfield,45,14.8,2023-05-04
2022/23,Sheffield United,45,8.7,2023-05-04
2022/23,Birmingham,46,14.0,2023-05-08
2022/23,Blackburn,46,10.4,2023-05-08
2022/23,Blackpool,46,15.5,2023-05-08
2022/23,Bristol City,46,11.9,2023-05-08
2022/23,Burnley,46,8.2,2023-05-08
2022/23,Cardiff,46,12.8,2023-05-08
2022/23,Coventry,46,11.1,2023-05-08
