race_id,race_date,track_slug,race_number,snapshot_version,fold,going_bucket,distance_metres,completed_races,same_regime_races,state_reliability,state_early,state_middle,state_late,actual_label,v0_prob_even,meta_v0_prob_even,live_prob_even,safe_live_prob_even,v0_prob_fast,meta_v0_prob_fast,live_prob_fast,safe_live_prob_fast,v0_prob_slow,meta_v0_prob_slow,live_prob_slow,safe_live_prob_slow,v0_prob_very_fast_or_collapse,meta_v0_prob_very_fast_or_collapse,live_prob_very_fast_or_collapse,safe_live_prob_very_fast_or_collapse,actual_early_score,v0_early_score,meta_v0_early_score,live_early_score,actual_middle_score,v0_middle_score,meta_v0_middle_score,live_middle_score,actual_late_score,v0_late_score,meta_v0_late_score,live_late_score
2026-07-04|flemington|4,2026-07-04,flemington,4,V3,3,soft,2500,3,3,0.1756584182317443,-0.18222659591382603,-0.13382890154270166,0.06327955583189912,slow,0.1908525863081914,0.18450132838063957,0.16585979538105933,0.18335474903005178,0.0768546200625143,0.07059972681737683,0.06703613866750177,0.07390907564401053,0.6301458026242162,0.6113494673375114,0.6611747507583793,0.6394544870644651,0.1021469910050781,0.1335494774644722,0.10592931519305963,0.10328168826147255,-3.9606314536348,-1.056774915850998,-1.0145417758142994,-1.1426904425618938,-2.1387997139879618,-0.2791097701747049,-0.23776393957798098,-0.19479217450473607,-2.3672788523264146,-0.0338932725824823,-0.46122774089069396,-0.21449875615462047
2026-07-04|flemington|5,2026-07-04,flemington,5,V4,3,soft,1200,4,4,0.4526551231284501,-0.6888696276325742,-0.5499421821912499,-0.005221049532668539,slow,0.3071157861385472,0.33651022855540763,0.24809648850529384,0.28940999684857116,0.2383266273845367,0.07381822804974607,0.07120020760164947,0.1881887014496705,0.3072592371095894,0.39301553108448156,0.5402109493860422,0.3771447507925252,0.1472983493673266,0.1966560123103648,0.14049235450701447,0.14525655090923295,-4.0,0.0549272241480799,-0.317585335974641,-0.6478033379375212,-3.238670506247117,-0.0778969436858902,-0.27817339390431317,-0.36486028719946834,1.976754303747433,0.1111965881819699,-0.29668587544240954,0.23668305850520413
2026-07-04|flemington|7,2026-07-04,flemington,7,V5,3,soft,1600,5,5,0.4591033600516869,-0.9429446652122794,-0.6950061311386907,0.23803834886701097,even,0.2155378001692423,0.2399556508609347,0.24130916062399008,0.2232692083056666,0.0985097538533031,0.0667227934887168,0.051000805084927,0.08425706922279026,0.5301085439871233,0.5514166991756778,0.6509712719088443,0.5663673623636395,0.1558439019903313,0.14190485647467072,0.056718762382238545,0.12610636010790346,-0.0001929321394469,-0.6898357945645242,-0.8673098299811764,-1.2466501062521607,0.1304358720616342,-0.3067335839479516,-0.18520283015539224,-0.45130043286159977,0.4357306129688982,-0.0867865765402565,-0.5585929037205576,-0.2075864265891795
2026-07-04|flemington|8,2026-07-04,flemington,8,V6,3,soft,1200,6,6,0.5209536080080491,-1.0198079906385316,-0.8056609032148363,0.38125595040792326,even,0.2607821642786254,0.36283236010220626,0.2930522689340396,0.2704631956752496,0.2778700207112076,0.07845818086419865,0.0922653594771138,0.22218862234097944,0.247199528693746,0.3135144525116929,0.5452613530097999,0.3366180759885622,0.2141482863164209,0.2451950065219022,0.06942101857904673,0.17073010599520863,-0.4623867470625671,0.0549272241480799,-0.16219070108683942,-0.7334553784718968,-1.1622423417427217,-0.0778969436858902,-0.1255698873516076,-0.6267158469970266,-0.5343368354295128,0.1111965881819699,-0.5181050769694825,0.2813913986943688
2026-07-04|flemington|9,2026-07-04,flemington,9,V7,3,soft,1600,7,7,0.5587947490083085,-0.5890256759042594,-0.5031229537631238,0.15523439472722603,even,0.1801530420296858,0.26479732903818753,0.21184206052732715,0.1896597475789782,0.1612243268986584,0.08391960415236793,0.127696299734975,0.15116591874955337,0.4799885288437531,0.4893085365942997,0.5726670135174114,0.5077920742458506,0.1786341022279026,0.16197453021514485,0.08779462622028637,0.15138225942561773,0.0850830734923201,-0.6898357945645242,-0.9218359606541685,-0.9192998846037798,-1.498296267234266,-0.3067335839479516,-0.06536774341217172,-0.16301661005599394,0.2973189338339987,-0.0867865765402565,-0.7087227863750081,0.040439545975726465
2026-07-04|rosehill|1,2026-07-04,rosehill,1,V0,3,soft,1200,0,0,0.0,0.0,0.0,0.0,slow,0.2828247732949323,0.316870892632211,0.316870892632211,0.2930386090961159,0.1353116731403384,0.0737085609243676,0.0737085609243676,0.11683073947554716,0.4079271977110732,0.45399374106174506,0.45399374106174506,0.42174716071627477,0.1739363558536561,0.15542680538167636,0.15542680538167636,0.16838349071206218,-1.5228067237548046,-0.4450088173962322,-0.3877730355771884,-0.3877730355771884,0.150619778399811,-0.2613483421373351,-0.4086980572446723,-0.4086980572446723,-0.1187228162337714,-0.0873365665840547,-0.16115743498392385,-0.16115743498392385
2026-07-04|rosehill|2,2026-07-04,rosehill,2,V1,3,soft,1200,1,1,0.3333333333333333,-0.5076022412516015,0.050206592799937,-0.0395742720779238,fast,0.2678734456379286,0.34719393925439235,0.39462959693006083,0.30590029102556826,0.1375257684019402,0.07563723090469864,0.08631018760530171,0.12216109416294864,0.3464385997393321,0.3955997782105615,0.4038720001008121,0.3636686198477761,0.2481621862207989,0.18156905163034742,0.1151882153638255,0.20826999496370685,0.6420515487213556,-0.4450088173962322,-0.2316325184920447,-0.4367296496949391,0.8333561461829762,-0.2613483421373351,-0.3147835161113265,-0.013090070981755825,-1.2455526899635037,-0.0873365665840547,-0.30170714045376223,0.08074153295385705
2026-07-04|rosehill|5,2026-07-04,rosehill,5,V2,3,soft,1300,2,2,0.35146128863734305,-0.1206289462966694,0.18368365595454383,-0.25751871919888164,very_fast_or_collapse,0.3026436690036996,0.31062074680905266,0.3396032294835241,0.31373153714764695,0.1533213212891851,0.08317276573929232,0.12848425885247047,0.1458702025581707,0.3906724035437834,0.43688745493907905,0.38350922080939404,0.38852344872346656,0.1533626061633319,0.16931903251257602,0.14840329085461149,0.15187481157071575,1.247345925059456,-0.4450088173962322,-0.4663356396124686,-0.34958880958884625,4.0,-0.2613483421373351,-0.3210091041416448,0.046500756969274845,-0.725371106903261,-0.0873365665840547,-0.308387021858078,-0.014875909138837157
2026-07-04|rosehill|7,2026-07-04,rosehill,7,V3,3,soft,2000,3,3,0.19858403810464814,0.0976209732650824,0.4662198771218284,-0.1447394742352022,slow,0.2648531119863959,0.2707405174035687,0.2700518055289497,0.26641272004916206,0.1034029420470787,0.06785098660019928,0.08151941248018613,0.09683788317701092,0.4971324019155181,0.5076410845342798,0.4438692919371002,0.4811534689219927,0.1346115440510072,0.1537674114619522,0.20455949005376406,0.15559592785183424,-0.7809574623177415,-0.4400072838560512,-0.6293488539820753,-0.45550987834811796,-1.580848188380827,-0.4101328308267544,-0.31787844662329534,0.3565806734160169,-0.7023341016959387,-0.1856388236407478,-0.3717474219809185,-0.0023021073916611734
2026-07-04|rosehill|8,2026-07-04,rosehill,8,V4,3,soft,1200,4,4,0.4444957643034842,0.07629505847782289,0.6487014893446836,-0.32225843196282256,even,0.2910128484905629,0.3359448928961655,0.371606737069798,0.31519101506433345,0.185116065001584,0.09419843057266745,0.15426075423367017,0.17585947177120986,0.325626189924266,0.36583375386346617,0.1934242115918505,0.28596559642454134,0.1982448965835869,0.20402292266770086,0.28070829710468137,0.22298391673991524,0.1462824786886527,-0.4450088173962322,-0.37367024518647945,0.25638091645496275,2.673775920207121,-0.2613483421373351,-0.18413816662493998,0.9015796089861605,-1.1545664268673173,-0.0873365665840547,-0.5122012180202814,-0.1222512534691472
2026-07-04|rosehill|9,2026-07-04,rosehill,9,V5,3,soft,1400,5,5,0.49541758604408603,0.08246576243081237,0.917487341839281,-0.43598998031911,fast,0.3696708175954937,0.3764469832402795,0.32961343041826563,0.3576536014423252,0.163730444469326,0.07444558350710248,0.09925439860823686,0.14438763071099925,0.1663266124619488,0.1655702283821778,0.07921938293544467,0.14019444360399755,0.3002721254732315,0.3835372048704402,0.49191278803805294,0.3577643242426779,0.8331944675887388,0.1843080178977758,0.6192713247697973,1.1978367317164196,0.3007864197665944,-0.4188407529578543,-0.0880326004770261,1.1818313142514159,0.8097927980542361,-0.1692882683091953,-0.6798384268752753,0.016821422527187352
2026-07-04|rosehill|10,2026-07-04,rosehill,10,V6,3,soft,1400,6,6,0.5689839166339202,0.23839866838871085,0.719440642306515,-0.13655796670368436,even,0.3588188909473531,0.3753416019857165,0.44131377066965044,0.38356735486404225,0.191476587200207,0.07961980323374622,0.16872892115599653,0.18465228738694384,0.2402116113488569,0.2546775777775149,0.09119158202641521,0.1955056025521244,0.2094929105035829,0.29036101700302247,0.2987657261479378,0.23627475519688934,0.1587037081121437,0.1843080178977758,0.1042522871061119,1.1254802426157546,-0.2187537598302422,-0.4188407529578543,-0.13811170810469325,1.0075431159625463,0.587655122777514,-0.1692882683091953,-0.6125640048988794,0.2574120760193569
2026-07-11|caulfield|1,2026-07-11,caulfield,1,V0,3,soft,1100,0,0,0.0,0.0,0.0,0.0,slow,0.3893488410329441,0.33113989993928694,0.33113989993928694,0.3718861587048469,0.1494007519586526,0.09536591246610207,0.09536591246610207,0.13319030011088745,0.3462533576275175,0.3467786788177849,0.3467786788177849,0.3464109539845977,0.1149970493808856,0.22671550877682609,0.22671550877682609,0.14851258719966776,-1.4292780379384946,-0.2165828246898098,-0.08585606236370796,-0.08585606236370796,-3.1850952530839325,-0.4805173116373196,-0.41831979623403664,-0.41831979623403664,-0.5729545161145267,-0.2307314692259966,-0.1840221544313206,-0.1840221544313206
2026-07-11|caulfield|2,2026-07-11,caulfield,2,V1,3,soft,1100,1,1,0.3333333333333333,-0.47642601264616485,-1.061698417694644,-0.19098483870484223,slow,0.3033073623768421,0.3019093662669544,0.2975939760887006,0.3015933464903996,0.1338702246329479,0.07669287723088793,0.08673903921191412,0.11973086900663776,0.4522110368444652,0.44606403466221106,0.5478214314656902,0.4808941552308327,0.1106113761457448,0.17533372183994658,0.06784555323369511,0.09778162927212988,-1.4132187341414246,-0.2165828246898098,-0.40220695378304683,-0.7150164187623,-1.6674910442615865,-0.4805173116373196,-0.4289680299559826,-1.5081634100245422,0.485923450375613,-0.2307314692259966,-0.17907779988716685,-0.44085954260293325
2026-07-11|caulfield|3,2026-07-11,caulfield,3,V2,3,soft,1400,2,2,0.3575633977190663,-0.5079286974763478,-0.8432005526316195,0.0014323050841998218,very_fast_or_collapse,0.2832718501073394,0.3305140029880941,0.3249495266775943,0.29577515307841584,0.169043693037022,0.05476746946283437,0.05781526197772737,0.1356751637192336,0.3547469445363274,0.48694213540315306,0.5670456501101351,0.41843655620846965,0.1929375123193111,0.12777639214591852,0.05018956123454325,0.15011312699388074,1.252625696170821,-0.1938276502384335,-0.48613927440294585,-0.7911273382736437,-0.0957341723128067,0.0483572447358695,-0.3942369677421005,-1.1211382484300725,-0.7263746640517172,0.0729596199275976,-0.16171127731940413,-0.04844890831309437
2026-07-11|caulfield|4,2026-07-11,caulfield,4,V3,3,soft,1100,3,3,0.5168471996040287,-0.34251597577803133,-0.8873190229441469,-0.10494753375229858,slow,0.3438359450956124,0.34475481024916405,0.3579685574539989,0.3480757288031283,0.2159899322139009,0.11066726435984542,0.22694944186196878,0.21927778510832124,0.2981613091151434,0.2845746734937296,0.3168682399094416,0.3037733883534328,0.1420128135753432,0.2600032518972609,0.09821376077459082,0.1288730977351175,-1.0117361392148814,-0.2165828246898098,-0.10748760560801152,-0.09834658756053366,-1.5550759176821494,-0.4805173116373196,-0.244539165364683,-1.0983954546983077,-0.1087888321736434,-0.2307314692259966,-0.43644593875313364,-0.09730437217214324
2026-07-11|caulfield|5,2026-07-11,caulfield,5,V4,3,soft,2000,4,4,0.2898005299668766,-0.08759964641927652,-0.37290371169026454,-0.08747140364509617,even,0.1713010505895507,0.1847783282336397,0.17033924789373628,0.17101250978080634,0.0721401286389347,0.053781193209763975,0.060979294701345034,0.0687918784576578,0.6759212663979375,0.6653618370539696,0.6871847332487199,0.6793003064531722,0.0806375543735769,0.09607864150262671,0.08149672415619885,0.08089530530836347,-0.3759830247082346,-1.063202100339831,-1.26324736952798,-1.229939631048095,-0.3197008224108696,-0.2730250090918567,-0.333479824451428,-0.49665072690573864,0.4301599231355835,-0.3296838278807434,-0.46164856565872403,-0.308853718951581
2026-07-11|caulfield|6,2026-07-11,caulfield,6,V5,3,soft,2000,5,5,0.4441880359356993,-0.15304397280516477,-0.32520781562890855,0.05240247734879785,slow,0.1741752270112512,0.1913735483268304,0.20540670358027036,0.18354466998195695,0.0770304170668789,0.056024941998971615,0.08514204451375446,0.07946390530094156,0.6589391186887247,0.6550499737457993,0.6365843424863653,0.6522326858280169,0.0898552372331452,0.09755153592839846,0.07286690941960987,0.08475873888908461,-2.422242153120356,-1.063202100339831,-1.2916313744128,-1.1304815227937548,-2.206715432738459,-0.2730250090918567,-0.281223989460679,-0.2736951444225501,2.260920556000624,-0.3296838278807434,-0.5449779691449996,0.05622759387329479
2026-07-11|caulfield|7,2026-07-11,caulfield,7,V6,3,soft,1100,6,6,0.5390033048183371,-0.49253248901349783,-0.869531694583296,0.05737283447430763,slow,0.2444306766280728,0.3186070512513855,0.4319220038390473,0.3006780747913651,0.1955367450112847,0.08435588716809593,0.101541637393485,0.1673382127259448,0.3617308100069554,0.4005807792576953,0.3682813163725294,0.36369596191662756,0.1983017683536869,0.1964562823228233,0.09825504239493818,0.16828775056606227,-1.011736139214893,-0.3149160476189359,-0.5275009486775059,-0.3591947086807969,-1.3677173733830923,-0.2658393755323758,-0.11979368881944435,-0.7128028418753297,0.4061449734482741,-0.0304726091998192,-0.5920191773466738,-0.332648745572216
2026-07-11|caulfield|8,2026-07-11,caulfield,8,V7,3,soft,1400,7,7,0.5497382515359195,-0.41360741351846636,-0.730854120812542,0.1468018546039483,slow,0.2659137045403025,0.21554765166647652,0.20428407798572032,0.24742481657392784,0.0930843481040751,0.033706424101869574,0.048178106005401275,0.07961247547447295,0.5166306627773165,0.662330261324432,0.6964149510537312,0.5705659492602408,0.1243712845783057,0.08841566290722197,0.05112286495514711,0.10239675869135811,-1.494891764880781,-0.1938276502384335,-1.0532686276881056,-0.8992194876450844,-1.7058088884827478,0.0483572447358695,-0.28387768551739423,-0.6465627037958986,0.8120958976975711,0.0729596199275976,-0.4341614575006063,0.19622346058112575
2026-07-11|caulfield|9,2026-07-11,caulfield,9,V8,3,soft,1700,8,8,0.536598888557985,-0.5937039073498785,-0.7727289341017826,0.35120816878494104,slow,0.1422747382974791,0.17766951749533652,0.14211138143636892,0.14222573123914606,0.1030937342744924,0.05765752445032847,0.06295305205787147,0.09105152960950612,0.6701863538051892,0.634517744214544,0.7293871048551667,0.6879465791201824,0.0844451736228392,0.130155213839791,0.06554846165059294,0.07877616003116532,-1.0076233906814984,-0.6898357945645242,-1.2745375456034913,-1.3062809147324201,-0.9950408233862674,-0.3067335839479516,-0.12234481795681124,-0.4088371821720842,0.7664667721324944,-0.0867865765402565,-0.6689901533859567,0.11382034516900941
2026-07-11|randwick|1,2026-07-11,randwick,1,V0,3,heavy,1400,0,0,0.0,0.0,0.0,0.0,very_fast_or_collapse,0.2945798896178538,0.28011923959284524,0.28011923959284524,0.2902416946103512,0.0707458250667714,0.050088686531716185,0.050088686531716185,0.06454868350625484,0.5070335449178411,0.5233671336815736,0.5233671336815736,0.5119336215469609,0.1276407403975335,0.14642494019386493,0.14642494019386493,0.13327600033643291,1.2849061103523256,-0.1914370311419786,-0.36572354845925326,-0.36572354845925326,0.2239866124340704,-0.4759187690847769,-0.5098839293992218,-0.5098839293992218,0.4291755047670551,-0.2558226132517278,-0.10683711583965386,-0.10683711583965386
2026-07-11|randwick|3,2026-07-11,randwick,3,V1,3,heavy,1600,1,1,0.230324375802835,0.295945197832148,0.05158957669706878,0.0988495802453386,fast,0.2493233934792121,0.23657038329172683,0.31000928683734025,0.2675291614866505,0.0900562480293571,0.04720304987707421,0.08434741517577718,0.08834359817328312,0.5459979088918325,0.6063317893319478,0.48236318448180826,0.5269074915688252,0.1146224495995983,0.10989477749925118,0.12328011350507437,0.11721974877124111,1.0233652902403574,-0.3995526128356922,-0.7328774107160831,-0.3489102415998498,-0.0817564556941314,-0.1838199561862199,-0.46785352893442705,-0.14969863289623708,-0.2755366506797995,-0.0453364118703507,-0.11094565308895346,0.47862324999561734
2026-07-11|randwick|8,2026-07-11,randwick,8,V2,3,heavy,1600,2,2,0.26742156220717256,0.29698093631665207,0.00538727502324107,-0.010873828703553,even,0.295722496967807,0.2702245216622495,0.32187992603792265,0.30356972568884166,0.1069706418023095,0.05859446592977589,0.09913552734170165,0.10462010746412714,0.461429734817275,0.54025719623646,0.42530298852936893,0.45059171093090317,0.1358771264126084,0.13092381617151477,0.15368155809100684,0.14121845591612792,0.3546891062764861,-0.3995526128356922,-0.6270818901951423,-0.21526459707300996,-0.9759676898487132,-0.1838199561862199,-0.385817390122397,-0.11896495844148491,-0.0430526016687185,-0.0453364118703507,-0.23578710546722878,0.24401660666364633
2026-07-11|randwick|9,2026-07-11,randwick,9,V3,3,heavy,1400,3,3,0.39237526258177857,0.2785173479685156,-0.20039281101721818,0.003226340257527925,very_fast_or_collapse,0.2730588312754736,0.2593926392149098,0.332564093832405,0.29091041004255297,0.0775920744797344,0.05087056383032196,0.10060280500478974,0.084495293637251,0.5362944954504613,0.5449768456208327,0.4082147172822425,0.4978705619999956,0.1130545987943306,0.1447599513339355,0.15861838388056268,0.1267237343202002,1.6887753524426667,-0.1914370311419786,-0.5882253052422665,-0.03839698301947214,-0.1818045761941313,-0.4759187690847769,-0.3973265218940306,-0.2636451634380038,0.2126317922765341,-0.2558226132517278,-0.2985316827469858,0.2739150855647743
2026-07-11|randwick|10,2026-07-11,randwick,10,V4,3,heavy,1400,4,4,0.5096543956044501,0.6017771474956449,-0.1796488467238237,0.054306255613864825,very_fast_or_collapse,0.2832617324929767,0.2742169082656392,0.3815186798502539,0.31273881670015985,0.0952233053603932,0.05845847694225608,0.17844994424121136,0.12019129702463864,0.5025688524967225,0.5124603498639607,0.2708667527140769,0.4330582225619287,0.1189461096499076,0.15486426492814398,0.16916462319445782,0.13401166371327267,1.720327636980973,-0.1914370311419786,-0.6012541611533615,0.42493666070074354,-0.8891973239378753,-0.4759187690847769,-0.3386023222029066,-0.1631421601359296,0.4652661235154752,-0.2558226132517278,-0.3817792170833523,0.5259625689984111
2026-07-18|flemington|1,2026-07-18,flemington,1,V0,3,soft,1800,0,0,0.0,0.0,0.0,0.0,slow,0.2507587508895501,0.22683886068893858,0.22683886068893858,0.24358278382936663,0.1154861319972425,0.06442522299028848,0.06442522299028848,0.1001678592951563,0.5435246708372201,0.5868246241203973,0.5868246241203973,0.5565146568221733,0.0902304462759872,0.12191129220037558,0.12191129220037558,0.0997347000533037,-1.577521245101799,-0.591098618868857,-0.7731617712873171,-0.7731617712873171,-0.0922987355073254,-0.1604242968556835,-0.46240693235450586,-0.46240693235450586,0.3570833432523132,0.0190549104415307,-0.06836577667546787,-0.06836577667546787
2026-07-18|flemington|2,2026-07-18,flemington,2,V1,3,soft,1000,1,1,0.11645055282900359,-0.18370322109160256,-0.010748238775246026,0.04158255272776072,even,0.3726148858150763,0.3375773262839426,0.3433333572134876,0.3638304272345997,0.2231028999381037,0.11809939742840661,0.12066779046269098,0.1923723670954799,0.2934575556417838,0.27566644423042835,0.29959913864993737,0.2953000305442298,0.1108246586050361,0.26865683205722224,0.236399713673884,0.14849717512569044,-0.2814465987270431,-0.2165828246898098,-0.015706218244190273,-0.13181744960396635,1.6945277294463577,-0.4805173116373196,-0.3380663383764866,-0.2157723242655616,-0.3347097001913841,-0.2307314692259966,-0.2789536720696696,-0.09260238790996511
2026-07-18|flemington|3,2026-07-18,flemington,3,V2,3,soft,1600,2,2,0.32577679709214785,-0.3531852710857108,0.19152704841555426,0.030535766004212466,slow,0.143683444274845,0.17416300262185055,0.18258554937801993,0.15535407580579746,0.07651487642718,0.0486339071471964,0.059858489726075985,0.0715179604168488,0.7061688557985519,0.6580602994295068,0.669704983219626,0.6952296940248741,0.0736328234994229,0.11914279080144619,0.08785097767627803,0.07789826975247943,-1.8610037013295784,-0.6898357945645242,-0.9989435842792979,-1.1289977776322304,0.346360119731226,-0.3067335839479516,-0.3954540139418011,0.09147971064169634,2.3729072502068025,-0.0867865765402565,-0.2214457953688663,0.3891735510484575
2026-07-18|flemington|4,2026-07-18,flemington,4,V3,3,soft,1400,3,3,0.4291540674435721,-0.5763346261025598,0.2688117099724947,0.4808325602264088,even,0.3292782795928858,0.31961709597131793,0.42334633127045806,0.35749869509615745,0.2036065124927165,0.06831155819697524,0.08207841440000913,0.16714808306490425,0.3356982865566978,0.4647991118387808,0.4082347435852064,0.3574592236652504,0.1314169213576999,0.1472722339929259,0.08634051074432648,0.11789399817368787,0.4382041876854254,-0.1938276502384335,-0.5309175958460007,-0.6043038764748098,-0.8227304868340849,0.0483572447358695,-0.3588952527266379,0.5010975683925919,0.9931721733577448,0.0729596199275976,-0.22193071797824013,0.9718918845728519
2026-07-18|flemington|5,2026-07-18,flemington,5,V4,3,soft,1700,4,4,0.502996438455011,-0.4695036188973322,0.01702254551647327,0.5923182980018334,slow,0.1675444351814914,0.2527620914837702,0.2886233135708614,0.20386809869830239,0.1769872915994447,0.08485151154114942,0.16682009249161664,0.17393713186709628,0.5264027996317536,0.5120397022923815,0.46934275425151084,0.5092847860176808,0.1290654735873102,0.15034669468269896,0.07521383968601104,0.11290998341692043,-0.959758279882994,-0.6898357945645242,-0.9097127168987921,-0.8107822828552452,-0.759689592252587,-0.3067335839479516,-0.2231379318015273,0.39978164526432264,-0.2550595308945129,-0.0867865765402565,-0.434135981356929,0.9196754309482011
2026-07-18|flemington|7,2026-07-18,flemington,7,V5,3,soft,1200,5,5,0.45361888900095076,-0.27872142533472144,-0.0017024823280152755,0.28699570040369804,even,0.229392194954021,0.3095928922896961,0.30015732920571436,0.250621735229529,0.2960814415387097,0.07326912809722452,0.11186899598966234,0.24081770787399548,0.3589521524076718,0.4370057618008572,0.43348515108308644,0.38131205201029617,0.1155742110995973,0.1801322178122222,0.15448852372153685,0.12724850488617917,0.2657084810059352,0.0549272241480799,-0.5704514189538884,-0.45165187622144976,1.6555682278061945,-0.0778969436858902,-0.2699659338685456,0.30676019169109053,-0.7670679225420111,0.1111965881819699,-0.29244317752075644,0.7527432587151066
2026-07-18|flemington|8,2026-07-18,flemington,8,V6,3,soft,2000,6,6,0.42382525984312436,-0.3205549615885201,0.0382512759325043,0.16045935504938674,slow,0.1886024021582781,0.19888978484433015,0.14768062105351604,0.17632586782684948,0.1082111529078743,0.07168995634445184,0.08487616273411658,0.10121065585574697,0.6278056020952895,0.6227510142975056,0.6846545378374049,0.6448602828179241,0.0753808428385579,0.10666924451371246,0.0827886783749624,0.07760319349947924,-1.9882850341883564,-1.063202100339831,-1.361290932237373,-1.4364647991248982,0.2159699476156576,-0.2730250090918567,-0.23578479998722007,0.2468760772261981,-0.8860655481984099,-0.3296838278807434,-0.6028263975279617,0.337431065898695
2026-07-18|flemington|9,2026-07-18,flemington,9,V7,3,soft,1000,7,7,0.47127489677887935,-0.2043647141087261,0.3459277145354231,-0.041394777049891814,slow,0.312071400838023,0.305172187463386,0.2467628358929176,0.2924788313544914,0.2755640880734733,0.12536682876418406,0.13714083784128883,0.23403711300381796,0.3152626951594932,0.29337550312769944,0.24524259937590376,0.29425666642441634,0.0971018159290105,0.2760854806447304,0.3708537268898898,0.1792273892172743,-0.8026440037771373,-0.2165828246898098,-0.41280457959232847,-0.16167912303455997,1.366355350765699,-0.4805173116373196,-0.09875113932457896,0.8282103757015945,1.458377979405356,-0.2307314692259966,-0.678341201633205,0.16448972197401923
2026-07-18|rosehill|1,2026-07-18,rosehill,1,V0,3,heavy,1200,0,0,0.0,0.0,0.0,0.0,even,0.3139052874492783,0.2498261841760941,0.2498261841760941,0.294681556467323,0.0917474669667091,0.04699273430164209,0.04699273430164209,0.07832104716718899,0.4646324081768233,0.5999515802415644,0.5999515802415644,0.5052281597962456,0.1297148374071892,0.10322950128069941,0.10322950128069941,0.12176923656924225,-0.3688235864731198,-0.4593124602497817,-0.650857403746077,-0.650857403746077,0.2736829252137915,0.0226960665147174,-0.4971238088905172,-0.4971238088905172,-1.670289718877678,0.070935114246211,-0.04570404533753933,-0.04570404533753933
2026-07-18|rosehill|2,2026-07-18,rosehill,2,V1,3,heavy,1300,1,1,0.29737823977181627,-0.10968010893170463,0.08138734655567895,-0.4967078165088057,fast,0.3102015559086128,0.24104968006533564,0.28929610866991134,0.30392992173700234,0.0977987172755045,0.048411528331861006,0.06480803091268403,0.08790151136665836,0.4753338818623865,0.6073665145880339,0.5424365108263234,0.4954646705515675,0.1166658449534959,0.10317227701476941,0.1034593495910813,0.11270389634477151,0.6161104668496289,-0.4593124602497817,-0.7394918855840029,-0.6214114783714543,0.9295502903711076,0.0226960665147174,-0.46336137348598216,-0.34689555916864484,-1.2967084850937454,0.070935114246211,-0.10288532477150539,-0.2786108532724848
2026-07-18|rosehill|4,2026-07-18,rosehill,4,V2,3,heavy,1500,2,2,0.3381120192880871,0.07038128554992512,0.22244252633483283,-0.490750141653084,even,0.3397259584085373,0.28130848231437583,0.3379951248387885,0.3392067083376127,0.083457239824832,0.0605519300515921,0.09337038885555882,0.08643118453405003,0.4670292275775028,0.49094485886976036,0.3792163114132168,0.44068535272821696,0.1097875741891277,0.16719472876427163,0.18941817489243593,0.13367675440012017,-0.0143786789810882,-0.1914370311419786,-0.414094693299287,-0.0997770598921422,0.7095292404883687,-0.4759187690847769,-0.416637218882231,-0.10845127446363675,-0.4692109631141553,-0.2558226132517278,-0.26288586109107204,-0.2729659071533298
2026-07-18|rosehill|5,2026-07-18,rosehill,5,V3,3,heavy,2400,3,3,0.171341980691855,0.015092975766099928,0.11749865621533548,-0.1578864134679003,slow,0.237746210498549,0.20205810493079948,0.19650316166746293,0.22537329584922317,0.0702210472638101,0.039942454243473854,0.04268193353334636,0.06195931314467097,0.5955896409205548,0.6533619888528889,0.6354028267851637,0.6075335966799374,0.096443101317086,0.10463745197283784,0.125412078014027,0.10513379432616829,-0.8038988703064054,-0.3995526128356922,-0.8817992678060066,-0.7796183079232284,-1.830760632865048,-0.1838199561862199,-0.4093440707978522,-0.1461443422101295,-3.971535652073365,-0.0453364118703507,-0.23972197081484833,-0.15998355967349628
2026-07-18|rosehill|6,2026-07-18,rosehill,6,V4,3,heavy,1200,4,4,0.44609267832597854,0.004813110491823777,0.20053936509848908,-0.6046102000270714,slow,0.3425027720397672,0.24195779552364513,0.20915252016882066,0.30249769647848324,0.1064505739298922,0.055524804754514004,0.09353951664736908,0.10257725674513526,0.4401337588046494,0.58407766429952,0.49346231335781954,0.45613232517060043,0.110912895225691,0.11843973542232082,0.20384564982599068,0.1387927216057809,-0.7285190975619569,-0.4593124602497817,-0.818581308303275,-0.37971583681706256,1.0607237634025668,0.0226960665147174,-0.32406808979901347,0.18042967362410822,0.1894142980170493,0.070935114246211,-0.3415098011459172,-0.3061812962359378
2026-07-18|rosehill|8,2026-07-18,rosehill,8,V5,3,heavy,1300,5,5,0.4899102147498568,-0.11702105323608503,0.335550114995018,-0.37630097600022316,fast,0.3281802311570205,0.24942356068330435,0.33633953901816765,0.33062802351536463,0.1130733477597413,0.05625372859765803,0.08264300315545205,0.10394424437845452,0.4314086621115676,0.5745628413298098,0.4304250236124303,0.4311135705618264,0.1273377589716703,0.11975986938922774,0.15059243421395008,0.13431416154435422,0.5764345398215938,-0.4593124602497817,-0.8460874335678277,-0.4031761040880478,0.2588381906114606,0.0226960665147174,-0.2701307329601233,0.32974427269803985,-0.7318224740320955,0.070935114246211,-0.4243262478409453,-0.09656507297956418
