snapshot_model_version,race_id,race_date,track_slug,race_number,snapshot_version,fold,going_bucket,completed_races,same_regime_races,state_reliability,update_eligible,reason_codes,early_score_status,middle_score_status,late_score_status,actual_label,v0_prob_even,governed_prob_even,v0_prob_fast,governed_prob_fast,v0_prob_slow,governed_prob_slow,v0_prob_very_fast_or_collapse,governed_prob_very_fast_or_collapse,actual_early_score,v0_early_score,governed_early_score,actual_middle_score,v0_middle_score,governed_middle_score,actual_late_score,v0_late_score,governed_late_score,snapshot_sha256
expected-tempo-governed-shadow-v1,2025-03-01|randwick|3,2025-03-01,randwick,3,V0,1,good,0,0,0.0,0,"no_completed_races,insufficient_state_reliability,probabilities_held",held_by_policy,held_insufficient_evidence,held_insufficient_evidence,slow,0.4387351778656126,0.4387351778656126,0.0697780480389176,0.0697780480389176,0.282695565304261,0.282695565304261,0.2087912087912088,0.2087912087912088,-1.1537341938415413,0.0570591040879983,0.0570591040879983,0.3113034274507369,-0.2702266815690505,-0.2702266815690505,1.2346610512452951,-0.2617749119337798,-0.2617749119337798,7c0037ad8d5790ea9e5df73e8dc23d74a7f4d9caed4b158642c7293679b5801d
expected-tempo-governed-shadow-v1,2025-03-01|randwick|4,2025-03-01,randwick,4,V1,1,good,1,1,0.3333333333333333,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,capped,slow,0.4387351778656126,0.4630982727761798,0.0697780480389176,0.05584307986776546,0.282695565304261,0.32226743856484574,0.2087912087912088,0.15879120879120878,-1.5560620152837206,0.0570591040879983,0.0570591040879983,-1.9197044692795333,-0.2702266815690505,-0.1834404046679252,1.2460930980160827,-0.2617749119337798,0.23822508806622023,ee7052d887fb55ec5c5f11d30917e042a1e194d310118560784a44193afd385e
expected-tempo-governed-shadow-v1,2025-03-01|randwick|5,2025-03-01,randwick,5,V2,1,good,2,2,0.4785243568890401,1,"probabilities_updated,probability_cap_applied",held_by_policy,below_minimum_change,capped,even,0.4387351778656126,0.4453123916149789,0.0697780480389176,0.058302500794376544,0.282695565304261,0.332695565304261,0.2087912087912088,0.16368954228638352,-0.0236663424377705,0.0570591040879983,0.0570591040879983,-0.1167387852940298,-0.2702266815690505,-0.2702266815690505,-0.068592280624737,-0.2617749119337798,0.23822508806622023,d60d462dfb9ecedebc8997dde7e6365a4539f895beb550b67c7a45c69af73361
expected-tempo-governed-shadow-v1,2025-03-01|randwick|6,2025-03-01,randwick,6,V3,1,good,3,3,0.4757447409291929,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,capped,slow,0.2171639670360898,0.262867398243058,0.1382495026996305,0.11116844585660995,0.3706369504323468,0.4020145760683991,0.2739495798319328,0.2239495798319328,-1.423058538780105,0.1738270385715923,0.1738270385715923,-2.2387352867733887,-0.5208506393787743,-0.439118994317854,1.578308377175235,-0.3095108762071263,0.1904891237928737,9d4ebb10dd6fe052a35831d179163982287dc9a7f222ab78a5779f677be0d255
expected-tempo-governed-shadow-v1,2025-03-01|randwick|7,2025-03-01,randwick,7,V4,1,good,4,4,0.5571264340530662,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,capped,even,0.2171639670360898,0.2671639670360898,0.1382495026996305,0.1117917742244349,0.3706369504323468,0.39052584315208033,0.2739495798319328,0.23051841558739486,0.0974697629301444,0.1738270385715923,0.1738270385715923,-0.2583156100123133,-0.5208506393787743,-0.3493714338597016,-0.1079185215162529,-0.3095108762071263,0.1904891237928737,9e098029e7a988647dcd260d2211f390039c595db2576b8a9b1fb094de774430
expected-tempo-governed-shadow-v1,2025-03-01|randwick|9,2025-03-01,randwick,9,V5,1,good,5,5,0.5552169990671514,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,capped,even,0.4387351778656126,0.4355670240208617,0.0697780480389176,0.06494908189182715,0.282695565304261,0.332695565304261,0.2087912087912088,0.16678832878305,0.1727642997957586,0.0570591040879983,0.0570591040879983,0.5595207436567247,-0.2702266815690505,-0.4840345370786699,0.7980615856402471,-0.2617749119337798,0.23822508806622023,3ac01e4d257b7895e67da740ba621fa8f985772eb541e3602f43d18ab9a3787b
expected-tempo-governed-shadow-v1,2025-03-01|randwick|10,2025-03-01,randwick,10,V6,1,good,6,6,0.3525634293368349,1,probabilities_updated,held_by_policy,updated,updated,slow,0.3398402839396628,0.3402816928476108,0.1184560780834072,0.1128023403895248,0.398846495119787,0.3859012763305798,0.1428571428571428,0.1610146904322844,-1.0730033031280672,-0.3925874611977842,-0.3925874611977842,-1.2681831467242142,-0.5201137937068411,-0.08162250838183482,0.5064209308857074,-0.5547564753231244,-0.2981185441995103,436a8851a0843910fa0c1d0f150dbaa2b2f91dd69a37d6cca8dab92b913cb53e
expected-tempo-governed-shadow-v1,2025-03-08|flemington|1,2025-03-08,flemington,1,V0,1,good,0,0,0.0,0,"no_completed_races,insufficient_state_reliability,probabilities_held",held_by_policy,held_insufficient_evidence,held_insufficient_evidence,fast,0.2831287705429581,0.2831287705429581,0.1333628042438111,0.1333628042438111,0.4267073315700317,0.4267073315700317,0.1568010936431988,0.1568010936431988,0.8331944675887303,-0.4916176381519688,-0.4916176381519688,-0.7184792872685486,-0.2463464208290638,-0.2463464208290638,0.0455736999646321,0.0725851331012115,0.0725851331012115,69d32b6521f3b6e6098496d7c2ec3b16355c055688ad40c84bee9bd412d9b382
expected-tempo-governed-shadow-v1,2025-03-08|flemington|2,2025-03-08,flemington,2,V1,1,good,1,1,0.2973782397718162,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,updated,even,0.3132045088566828,0.36320450885668276,0.1365942028985507,0.11825823980171588,0.4102541982976765,0.3824828192443205,0.1399470899470899,0.1360544320972807,-0.3502163558820826,-0.3483580470981851,-0.3483580470981851,-2.420231548710143,-0.235828756640442,-0.4338106012530247,0.7554296506137896,-0.0634603467179946,0.3079436826585533,5615b46b29280c2445807fcd58aae07de83c8b79384264d2f881110c009f6194
expected-tempo-governed-shadow-v1,2025-03-08|flemington|3,2025-03-08,flemington,3,V2,1,good,2,2,0.45678034951782,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,updated,slow,0.2831287705429581,0.3331287705429581,0.1333628042438111,0.11939740819782733,0.4267073315700317,0.39568530926620454,0.1568010936431988,0.15178851199300972,-1.3489815189531718,-0.4916176381519688,-0.4916176381519688,-1.114376037396109,-0.2463464208290638,-0.3221975358379395,1.3672109989390406,0.0725851331012115,0.4166156703743894,e3f351c13813c5f67238a494133c966acae6089f423d93e2c55f3906bede99d9
expected-tempo-governed-shadow-v1,2025-03-08|flemington|4,2025-03-08,flemington,4,V3,1,good,3,3,0.4217204294882813,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,updated,fast,0.3612195450262485,0.41121954502624847,0.0916341364921254,0.08245119939297134,0.4129136780570352,0.3764796449048904,0.1342326404245908,0.12984961067588965,0.8502322750587672,-0.4092734240264955,-0.4092734240264955,0.3850996779547245,-0.2681743402429883,-0.1140458169754886,0.7436186557626258,-0.3876273949499671,-0.0764957079586237,28ae242e31d0e94c6bfd0e658f99d0a181b2bd021322814c6112a8cb82d7518d
expected-tempo-governed-shadow-v1,2025-03-08|flemington|5,2025-03-08,flemington,5,V4,1,good,4,4,0.5258720530414978,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,capped,even,0.3335748792270531,0.3835748792270531,0.0958534621578099,0.09671637080834368,0.4509949390384173,0.40452877205558563,0.1195767195767195,0.11517997790901736,0.1202290564866582,-0.621063557943899,-0.621063557943899,-1.786182918042983,-0.3004350707604032,0.1995649292395968,-0.5095713497656327,-0.2755892616244935,0.2244107383755065,5d911d3c9376c3bab2d4b9c17166d4cad6bb940d3ef24b45bbef08dbba844c07
