model,season,date,home_team,away_team,side,edge,odds,profit
current_shadow,2023,2023-03-16,Richmond Tigers,Carlton Blues,home,0.07156766366355027,1.65,-1.0
current_shadow,2023,2023-03-17,Geelong Cats,Collingwood Magpies,home,0.09852218451758321,1.56,-1.0
current_shadow,2023,2023-03-18,North Melbourne Kangaroos,West Coast Eagles,away,0.1666666567325592,1.93,-1.0
current_shadow,2023,2023-03-18,Port Adelaide Power,Brisbane Lions,home,0.17811294976315373,2.02,1.02
current_shadow,2023,2023-03-18,Melbourne Demons,Western Bulldogs,home,0.12137861220867596,1.8,0.8
current_shadow,2023,2023-03-19,Greater Western Sydney Giants,Adelaide Crows,home,0.07289392661444749,1.65,0.6499999999999999
current_shadow,2023,2023-03-19,Hawthorn Hawks,Essendon Bombers,home,0.1523498033865905,2.18,-1.0
current_shadow,2023,2023-03-19,St Kilda Saints,Fremantle Dockers,home,0.3166368423506271,2.85,1.85
current_shadow,2023,2023-03-24,Brisbane Lions,Melbourne Demons,home,0.1964818035909372,2.1,1.1
current_shadow,2023,2023-03-25,Collingwood Magpies,Port Adelaide Power,away,0.20399883565644328,2.5,-1.0
current_shadow,2023,2023-03-25,Adelaide Crows,Richmond Tigers,home,0.2709359544251352,2.5,-1.0
current_shadow,2023,2023-03-25,Fremantle Dockers,North Melbourne Kangaroos,away,0.09327971380628741,6.5,5.5
current_shadow,2023,2023-03-26,Sydney Swans,Hawthorn Hawks,away,0.17857141154153,9.0,-1.0
current_shadow,2023,2023-03-26,West Coast Eagles,Greater Western Sydney Giants,home,0.18763994009463814,2.05,1.0499999999999998
current_shadow,2023,2023-03-30,Western Bulldogs,Brisbane Lions,home,0.25384614467620853,2.4,1.4
current_shadow,2023,2023-03-31,Collingwood Magpies,Richmond Tigers,away,0.2564380538353722,2.9,-1.0
current_shadow,2023,2023-04-01,Hawthorn Hawks,North Melbourne Kangaroos,home,0.09045226130653267,2.35,1.35
current_shadow,2023,2023-04-01,Greater Western Sydney Giants,Carlton Blues,home,0.26178659132633253,2.45,-1.0
current_shadow,2023,2023-04-01,St Kilda Saints,Essendon Bombers,home,0.1470964042816083,1.9,0.8999999999999999
current_shadow,2023,2023-04-02,Gold Coast Suns,Geelong Cats,home,0.11991921757935453,3.3,2.3
current_shadow,2023,2023-04-02,Melbourne Demons,Sydney Swans,home,0.10256409339415717,1.75,0.75
current_shadow,2023,2023-04-06,Brisbane Lions,Collingwood Magpies,away,0.0814855484638135,1.9,-1.0
current_shadow,2023,2023-04-07,North Melbourne Kangaroos,Carlton Blues,home,0.1483803652110145,5.2,-1.0
current_shadow,2023,2023-04-08,Adelaide Crows,Fremantle Dockers,home,0.07156766366355027,1.65,0.6499999999999999
current_shadow,2023,2023-04-08,Richmond Tigers,Western Bulldogs,home,0.12383347000908007,1.63,-1.0
current_shadow,2023,2023-04-09,Essendon Bombers,Greater Western Sydney Giants,away,0.23835349216810642,2.75,-1.0
current_shadow,2023,2023-04-09,West Coast Eagles,Melbourne Demons,home,0.33769063706751223,13.0,-1.0
current_shadow,2023,2023-04-13,Adelaide Crows,Carlton Blues,away,0.12403099781783045,1.77,-1.0
current_shadow,2023,2023-04-14,Fremantle Dockers,Gold Coast Suns,home,0.07289392661444749,1.65,0.6499999999999999
current_shadow,2023,2023-04-14,Richmond Tigers,Sydney Swans,home,0.296564212328271,2.3,-1.0
current_shadow,2023,2023-04-15,Brisbane Lions,North Melbourne Kangaroos,away,0.14615385532379144,4.8,-1.0
current_shadow,2023,2023-04-16,Geelong Cats,West Coast Eagles,home,0.0861369423351841,1.05,0.050000000000000044
current_shadow,2023,2023-04-21,Fremantle Dockers,Western Bulldogs,home,0.12137861220867596,1.8,-1.0
current_shadow,2023,2023-04-22,Greater Western Sydney Giants,Brisbane Lions,home,0.12453066858839484,3.35,-1.0
current_shadow,2023,2023-04-23,Hawthorn Hawks,Adelaide Crows,home,0.4236909261456242,4.15,-1.0
current_shadow,2023,2023-04-23,Carlton Blues,St Kilda Saints,away,0.12403099781783045,1.77,0.77
current_shadow,2023,2023-04-23,Gold Coast Suns,North Melbourne Kangaroos,away,0.28671328671328666,4.5,-1.0
current_shadow,2023,2023-04-24,Melbourne Demons,Richmond Tigers,away,0.10516713805623934,4.0,-1.0
current_shadow,2023,2023-04-29,Brisbane Lions,Fremantle Dockers,home,0.17059764601069782,1.16,0.15999999999999992
current_shadow,2023,2023-04-29,Sydney Swans,Greater Western Sydney Giants,away,0.08482759237289439,3.7,2.7
current_shadow,2023,2023-04-29,Western Bulldogs,Hawthorn Hawks,away,0.13286714203707817,4.5,-1.0
current_shadow,2023,2023-04-29,West Coast Eagles,Carlton Blues,home,0.42798093520444164,4.25,-1.0
current_shadow,2023,2023-04-29,Melbourne Demons,North Melbourne Kangaroos,home,0.09069551460470704,1.06,0.06000000000000005
current_shadow,2023,2023-05-06,Richmond Tigers,West Coast Eagles,away,0.12050019974236947,8.0,-1.0
current_shadow,2023,2023-05-06,Greater Western Sydney Giants,Western Bulldogs,home,0.10065360003047524,3.1,-1.0
current_shadow,2023,2023-05-07,Port Adelaide Power,Essendon Bombers,away,0.24397299377644655,2.8,-1.0
current_shadow,2023,2023-05-07,Collingwood Magpies,Sydney Swans,away,0.23835349216810642,2.75,-1.0
current_shadow,2023,2023-05-07,North Melbourne Kangaroos,St Kilda Saints,home,0.20055822365021592,7.25,-1.0
current_shadow,2023,2023-05-12,West Coast Eagles,Gold Coast Suns,home,0.3938461446762085,3.7,-1.0
current_shadow,2023,2023-05-13,North Melbourne Kangaroos,Port Adelaide Power,home,0.1333333432674408,4.8,-1.0
current_shadow,2023,2023-05-13,Hawthorn Hawks,Melbourne Demons,home,0.21245422238831993,8.0,-1.0
current_shadow,2023,2023-05-13,Brisbane Lions,Essendon Bombers,away,0.15987461431646788,5.2,-1.0
current_shadow,2023,2023-05-13,Carlton Blues,Western Bulldogs,home,0.14082531134287524,1.87,-1.0
current_shadow,2023,2023-05-14,Collingwood Magpies,Greater Western Sydney Giants,away,0.13145175176963764,6.25,-1.0
current_shadow,2023,2023-05-19,Port Adelaide Power,Melbourne Demons,home,0.23612462568886672,2.3,1.2999999999999998
current_shadow,2023,2023-05-20,North Melbourne Kangaroos,Sydney Swans,home,0.17249418242828,6.0,-1.0
current_shadow,2023,2023-05-20,Fremantle Dockers,Geelong Cats,away,0.0941475727630936,1.68,-1.0
current_shadow,2023,2023-05-20,Essendon Bombers,Richmond Tigers,home,0.27864429026769244,2.55,1.5499999999999998
current_shadow,2023,2023-05-21,Hawthorn Hawks,West Coast Eagles,away,0.10384087510534212,4.0,-1.0
current_shadow,2023,2023-05-21,Greater Western Sydney Giants,St Kilda Saints,home,0.25384614467620853,2.4,-1.0
current_shadow,2023,2023-05-26,Sydney Swans,Carlton Blues,home,0.17811294976315373,2.02,1.02
current_shadow,2023,2023-05-27,St Kilda Saints,Hawthorn Hawks,away,0.1202886458520247,4.25,3.25
current_shadow,2023,2023-05-27,Geelong Cats,Greater Western Sydney Giants,away,0.13423646347863327,9.0,8.0
current_shadow,2023,2023-05-27,West Coast Eagles,Essendon Bombers,home,0.2789895915243614,7.25,-1.0
current_shadow,2023,2023-05-27,Gold Coast Suns,Western Bulldogs,home,0.28669638622210225,2.62,1.62
current_shadow,2023,2023-05-28,Richmond Tigers,Port Adelaide Power,away,0.0882352888584137,1.93,0.9299999999999999
current_shadow,2023,2023-05-28,Collingwood Magpies,North Melbourne Kangaroos,home,0.0861369423351841,1.05,0.050000000000000044
current_shadow,2023,2023-05-28,Adelaide Crows,Brisbane Lions,home,0.2806122619278577,2.22,1.2200000000000002
current_shadow,2023,2023-06-02,Melbourne Demons,Carlton Blues,home,0.07988764770430135,1.42,0.41999999999999993
current_shadow,2023,2023-06-03,Port Adelaide Power,Hawthorn Hawks,away,0.1434016892688853,6.75,-1.0
current_shadow,2023,2023-06-03,West Coast Eagles,Collingwood Magpies,home,0.2592592691933667,13.0,-1.0
current_shadow,2023,2023-06-03,Gold Coast Suns,Adelaide Crows,away,0.07521445552508044,1.87,-1.0
current_shadow,2023,2023-06-03,Western Bulldogs,Geelong Cats,away,0.08227848101265822,2.3,1.2999999999999998
current_shadow,2023,2023-06-04,Greater Western Sydney Giants,Richmond Tigers,home,0.13436562519568895,1.85,-1.0
current_shadow,2023,2023-06-04,Essendon Bombers,North Melbourne Kangaroos,away,0.09346871133382173,5.0,-1.0
current_shadow,2023,2023-06-09,Western Bulldogs,Port Adelaide Power,home,0.17811294976315373,2.02,-1.0
current_shadow,2023,2023-06-10,Hawthorn Hawks,Brisbane Lions,home,0.0923466259998886,4.0,3.0
current_shadow,2023,2023-06-10,Fremantle Dockers,Richmond Tigers,home,0.08132706070674278,1.68,-1.0
current_shadow,2023,2023-06-11,Carlton Blues,Essendon Bombers,away,0.09498502925301389,1.952,0.952
current_shadow,2023,2023-06-15,Port Adelaide Power,Geelong Cats,home,0.15862067937850954,1.6,0.6000000000000001
current_shadow,2023,2023-06-17,Greater Western Sydney Giants,Fremantle Dockers,home,0.10389035634505439,1.75,0.75
current_shadow,2023,2023-06-17,Richmond Tigers,St Kilda Saints,away,0.14720964783277268,2.18,-1.0
current_shadow,2023,2023-06-18,Carlton Blues,Gold Coast Suns,home,0.08751961406396358,1.7,0.7
current_shadow,2023,2023-06-18,North Melbourne Kangaroos,Western Bulldogs,home,0.14108778591687537,5.0,-1.0
current_shadow,2023,2023-06-22,Geelong Cats,Melbourne Demons,home,0.2343538742915643,1.833,0.833
current_shadow,2023,2023-06-23,St Kilda Saints,Brisbane Lions,home,0.2263652286456741,2.25,-1.0
current_shadow,2023,2023-06-24,Fremantle Dockers,Essendon Bombers,home,0.14795920070336788,1.7,0.7
current_shadow,2023,2023-06-25,Gold Coast Suns,Hawthorn Hawks,away,0.08482759237289439,3.7,-1.0
current_shadow,2023,2023-06-30,Sydney Swans,Geelong Cats,home,0.1668669780095418,1.97,-1.0
current_shadow,2023,2023-07-01,Adelaide Crows,North Melbourne Kangaroos,away,0.1496838188913867,10.5,-1.0
current_shadow,2023,2023-07-01,Gold Coast Suns,Collingwood Magpies,away,0.08438817571990098,1.65,0.6499999999999999
current_shadow,2023,2023-07-01,Essendon Bombers,Port Adelaide Power,home,0.30958384959424123,2.8,-1.0
current_shadow,2023,2023-07-02,West Coast Eagles,St Kilda Saints,home,0.2690788204976342,15.0,-1.0
current_shadow,2023,2023-07-06,Richmond Tigers,Sydney Swans,away,0.0814855484638135,1.9,-1.0
current_shadow,2023,2023-07-08,Greater Western Sydney Giants,Hawthorn Hawks,away,0.08054015978232965,6.0,-1.0
current_shadow,2023,2023-07-08,Port Adelaide Power,Gold Coast Suns,home,0.19900001287460334,1.2,0.19999999999999996
current_shadow,2023,2023-07-09,Geelong Cats,North Melbourne Kangaroos,away,0.1771247978516839,15.0,-1.0
current_shadow,2023,2023-07-09,Fremantle Dockers,Carlton Blues,home,0.13090560254016048,1.833,-1.0
current_shadow,2023,2023-07-09,Essendon Bombers,Adelaide Crows,home,0.16059588507080869,1.952,0.952
current_shadow,2023,2023-07-14,Melbourne Demons,Brisbane Lions,home,0.17811294976315373,2.02,1.02
current_shadow,2023,2023-07-15,Collingwood Magpies,Fremantle Dockers,away,0.08832329565485864,10.0,-1.0
current_shadow,2023,2023-07-15,Carlton Blues,Port Adelaide Power,away,0.12070282132594623,2.05,-1.0
current_shadow,2023,2023-07-15,Geelong Cats,Essendon Bombers,away,0.11334611089141289,4.15,-1.0
current_shadow,2023,2023-07-16,North Melbourne Kangaroos,Hawthorn Hawks,home,0.35253610100808624,3.2,-1.0
current_shadow,2023,2023-07-16,West Coast Eagles,Richmond Tigers,home,0.1910207638519389,6.75,-1.0
current_shadow,2023,2023-07-21,Essendon Bombers,Western Bulldogs,home,0.24429840598274116,2.35,-1.0
current_shadow,2023,2023-07-22,Fremantle Dockers,Sydney Swans,home,0.31796310530152433,2.85,-1.0
current_shadow,2023,2023-07-22,Port Adelaide Power,Collingwood Magpies,home,0.1470964042816083,1.9,-1.0
current_shadow,2023,2023-07-23,Greater Western Sydney Giants,Gold Coast Suns,home,0.07289392661444749,1.65,0.6499999999999999
current_shadow,2023,2023-07-23,Melbourne Demons,Adelaide Crows,away,0.09664118475848926,3.85,-1.0
current_shadow,2023,2023-07-23,St Kilda Saints,North Melbourne Kangaroos,away,0.19672798555769122,6.5,-1.0
current_shadow,2023,2023-07-29,Geelong Cats,Fremantle Dockers,away,0.1496838188913867,10.5,9.5
current_shadow,2023,2023-07-29,Essendon Bombers,Sydney Swans,home,0.26960969147423797,2.5,-1.0
current_shadow,2023,2023-07-30,West Coast Eagles,North Melbourne Kangaroos,home,0.25517240762710575,2.4,1.4
current_shadow,2023,2023-08-05,Essendon Bombers,West Coast Eagles,home,0.07307408694867734,1.04,0.040000000000000036
current_shadow,2023,2023-08-05,Hawthorn Hawks,Collingwood Magpies,home,0.1617357101313461,5.6,4.6
current_shadow,2023,2023-08-06,North Melbourne Kangaroos,Melbourne Demons,home,0.2366757100244417,10.0,-1.0
current_shadow,2023,2023-08-06,St Kilda Saints,Carlton Blues,away,0.0762143954260266,1.63,0.6299999999999999
current_shadow,2023,2023-08-11,Collingwood Magpies,Geelong Cats,home,0.08751961406396358,1.7,0.7
current_shadow,2023,2023-08-12,West Coast Eagles,Fremantle Dockers,home,0.1617357101313461,5.6,-1.0
current_shadow,2023,2023-08-12,Carlton Blues,Melbourne Demons,home,0.2709359544251352,2.5,1.5
current_shadow,2023,2023-08-13,Hawthorn Hawks,Western Bulldogs,home,0.33257917635041667,3.0,2.0
