fotmob_match_id,date,home_team,away_team,home_formation,away_formation,home_possession,away_possession,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_blocked_shots,away_blocked_shots,home_shots_inside_box,away_shots_inside_box,home_accurate_crosses,away_accurate_crosses,home_touches_opp_box,away_touches_opp_box,home_final_third_passes,away_final_third_passes,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_starter_count,home_starter_rating_mean,home_lineup_source,away_starter_count,away_starter_rating_mean,away_lineup_source,season
4506563,2025-05-03,Arsenal,Bournemouth,4-3-3,4-2-3-1,50.0,50.0,1.42,0.97,13.0,9.0,4.0,2.0,4.0,2.0,12.0,6.0,1 (13%),6 (40%),32.0,10.0,,,2.0,3.0,7.0,16.0,0.0,2.0,11,6.736363636363635,enetpulse,11,7.236363636363635,enetpulse,2024/25
4506564,2025-05-03,Aston Villa,Fulham,4-2-3-1,4-2-3-1,52.0,48.0,0.96,0.85,10.0,11.0,3.0,3.0,2.0,3.0,7.0,8.0,3 (23%),9 (38%),16.0,24.0,,,5.0,3.0,6.0,17.0,0.0,5.0,11,7.218181818181819,enetpulse,11,6.836363636363637,enetpulse,2024/25
4506568,2025-05-03,Everton,Ipswich,4-2-3-1,4-2-3-1,58.0,42.0,0.55,0.85,8.0,12.0,3.0,5.0,1.0,3.0,6.0,6.0,6 (19%),2 (17%),23.0,19.0,,,2.0,3.0,12.0,15.0,4.0,4.0,11,7.0181818181818185,enetpulse,11,6.9,enetpulse,2024/25
4506569,2025-05-03,Leicester,Southampton,4-2-3-1,3-4-2-1,50.0,50.0,1.4,0.53,14.0,8.0,4.0,2.0,6.0,5.0,9.0,6.0,5 (29%),6 (40%),21.0,20.0,,,6.0,7.0,12.0,13.0,1.0,3.0,11,7.454545454545454,enetpulse,11,6.3,enetpulse,2024/25
4506565,2025-05-04,Brentford,Man United,4-2-3-1,3-4-2-1,47.0,53.0,2.8,1.56,12.0,14.0,6.0,5.0,2.0,7.0,11.0,9.0,3 (15%),3 (30%),27.0,23.0,,,7.0,3.0,8.0,10.0,0.0,2.0,11,7.172727272727273,enetpulse,11,6.527272727272727,enetpulse,2024/25
4506572,2025-05-04,Brighton,Newcastle,4-2-3-1,4-3-3,46.0,54.0,0.69,1.87,5.0,13.0,2.0,5.0,1.0,4.0,4.0,7.0,2 (20%),3 (17%),18.0,32.0,,,1.0,4.0,15.0,10.0,2.0,1.0,11,7.172727272727273,enetpulse,11,7.054545454545454,enetpulse,2024/25
4506566,2025-05-04,Chelsea,Liverpool,4-2-3-1,4-3-3,35.0,65.0,3.13,1.05,17.0,11.0,7.0,2.0,4.0,4.0,14.0,9.0,1 (17%),7 (32%),37.0,34.0,,,3.0,6.0,10.0,11.0,2.0,2.0,11,7.654545454545455,enetpulse,11,6.527272727272727,enetpulse,2024/25
4506571,2025-05-04,West Ham,Tottenham,3-4-2-1,4-3-3,56.0,44.0,0.84,0.77,11.0,7.0,2.0,2.0,5.0,0.0,6.0,4.0,5 (26%),1 (9%),20.0,11.0,,,1.0,3.0,18.0,15.0,2.0,2.0,11,6.8,enetpulse,11,6.863636363636363,enetpulse,2024/25
4506567,2025-05-05,Crystal Palace,Nott'm Forest,3-4-2-1,4-2-3-1,49.0,51.0,2.32,0.73,20.0,12.0,3.0,4.0,6.0,6.0,14.0,7.0,7 (23%),4 (25%),44.0,16.0,,,7.0,4.0,9.0,15.0,3.0,8.0,11,7.227272727272727,enetpulse,11,7.2,enetpulse,2024/25
4506573,2025-05-10,Bournemouth,Aston Villa,4-2-3-1,4-2-3-1,66.0,34.0,0.8,0.98,10.0,6.0,4.0,3.0,3.0,0.0,8.0,4.0,5 (16%),2 (25%),27.0,15.0,,,10.0,0.0,19.0,12.0,4.0,3.0,11,6.663636363636363,enetpulse,11,7.254545454545454,enetpulse,2024/25
4506574,2025-05-10,Fulham,Everton,4-2-3-1,4-2-3-1,64.0,36.0,0.79,1.12,18.0,11.0,6.0,7.0,4.0,3.0,12.0,9.0,7 (25%),6 (35%),34.0,21.0,,,5.0,5.0,15.0,9.0,1.0,0.0,11,6.581818181818182,enetpulse,11,7.4,enetpulse,2024/25
4506575,2025-05-10,Ipswich,Brentford,4-2-3-1,4-2-3-1,50.0,50.0,0.93,1.41,11.0,15.0,4.0,5.0,2.0,6.0,5.0,11.0,3 (20%),4 (18%),14.0,27.0,,,5.0,6.0,6.0,12.0,2.0,4.0,11,6.745454545454546,enetpulse,11,7.372727272727272,enetpulse,2024/25
4506580,2025-05-10,Southampton,Man City,3-4-2-1,4-2-3-1,28.0,72.0,0.1,1.82,2.0,26.0,0.0,5.0,2.0,13.0,2.0,14.0,1 (20%),10 (23%),7.0,76.0,,,1.0,15.0,9.0,8.0,2.0,0.0,11,6.827272727272727,enetpulse,11,7.236363636363635,enetpulse,2024/25
4506582,2025-05-10,Wolves,Brighton,3-4-2-1,4-2-3-1,56.0,44.0,0.91,1.57,10.0,7.0,3.0,2.0,2.0,1.0,8.0,3.0,4 (16%),4 (27%),25.0,15.0,,,7.0,4.0,8.0,12.0,1.0,1.0,11,6.745454545454546,enetpulse,11,7.481818181818181,enetpulse,2024/25
4506576,2025-05-11,Liverpool,Arsenal,4-2-3-1,4-3-3,44.0,56.0,2.39,2.58,14.0,15.0,5.0,7.0,1.0,4.0,10.0,11.0,2 (18%),5 (36%),36.0,36.0,,,3.0,1.0,13.0,10.0,1.0,1.0,11,6.945454545454546,enetpulse,11,7.109090909090909,enetpulse,2024/25
4506577,2025-05-11,Man United,West Ham,3-4-2-1,3-4-1-2,52.0,48.0,2.23,1.76,20.0,9.0,5.0,4.0,4.0,2.0,11.0,8.0,10 (32%),3 (20%),35.0,19.0,,,8.0,5.0,3.0,13.0,0.0,1.0,11,6.618181818181818,enetpulse,11,7.636363636363637,enetpulse,2024/25
4506578,2025-05-11,Newcastle,Chelsea,3-4-2-1,4-2-3-1,45.0,55.0,1.57,0.69,15.0,10.0,6.0,3.0,3.0,4.0,14.0,6.0,5 (50%),3 (13%),38.0,23.0,,,2.0,8.0,9.0,13.0,4.0,2.0,11,7.481818181818181,enetpulse,11,6.463636363636363,enetpulse,2024/25
4506579,2025-05-11,Nott'm Forest,Leicester,4-2-3-1,4-2-3-1,56.0,44.0,1.3,1.05,15.0,10.0,4.0,6.0,5.0,0.0,10.0,7.0,8 (30%),5 (33%),18.0,21.0,,,4.0,4.0,11.0,11.0,3.0,3.0,11,7.118181818181818,enetpulse,11,6.645454545454545,enetpulse,2024/25
4506581,2025-05-11,Tottenham,Crystal Palace,4-3-3,3-4-2-1,47.0,53.0,0.73,3.36,8.0,23.0,1.0,10.0,5.0,7.0,7.0,16.0,2 (15%),9 (38%),16.0,34.0,,,4.0,8.0,12.0,10.0,1.0,1.0,11,6.572727272727272,enetpulse,11,7.545454545454546,enetpulse,2024/25
4506584,2025-05-16,Aston Villa,Tottenham,4-2-3-1,4-2-3-1,68.0,32.0,1.39,0.51,18.0,3.0,7.0,1.0,4.0,1.0,11.0,2.0,4 (14%),1 (11%),40.0,8.0,,,9.0,1.0,5.0,12.0,1.0,2.0,11,7.8,enetpulse,11,6.354545454545455,enetpulse,2024/25
4506587,2025-05-16,Chelsea,Man United,4-2-3-1,3-4-2-1,47.0,53.0,0.82,0.29,11.0,4.0,3.0,1.0,4.0,0.0,6.0,4.0,1 (8%),1 (11%),16.0,14.0,,,7.0,2.0,10.0,14.0,1.0,6.0,11,7.418181818181818,enetpulse,11,6.536363636363637,enetpulse,2024/25
4506583,2025-05-18,Arsenal,Newcastle,4-3-3,3-4-2-1,51.0,49.0,0.64,1.86,12.0,14.0,4.0,5.0,5.0,6.0,7.0,10.0,5 (33%),4 (15%),32.0,32.0,,,10.0,7.0,9.0,9.0,3.0,3.0,11,7.545454545454546,enetpulse,11,6.609090909090909,enetpulse,2024/25
4506585,2025-05-18,Brentford,Fulham,4-2-3-1,4-2-3-1,50.0,50.0,2.87,0.99,11.0,16.0,6.0,7.0,2.0,9.0,10.0,9.0,4 (21%),5 (28%),36.0,19.0,,,5.0,3.0,12.0,8.0,4.0,4.0,11,6.4818181818181815,enetpulse,11,7.227272727272727,enetpulse,2024/25
4506589,2025-05-18,Everton,Southampton,4-2-3-1,3-4-2-1,50.0,50.0,2.73,1.21,13.0,6.0,5.0,2.0,3.0,1.0,13.0,5.0,6 (30%),2 (18%),33.0,17.0,,,4.0,5.0,6.0,10.0,1.0,1.0,11,7.536363636363637,enetpulse,11,6.390909090909091,enetpulse,2024/25
4506590,2025-05-18,Leicester,Ipswich,4-2-3-1,4-2-3-1,51.0,49.0,0.8,1.41,9.0,20.0,3.0,2.0,2.0,9.0,7.0,16.0,0 (0%),7 (50%),11.0,31.0,,,2.0,2.0,15.0,12.0,1.0,0.0,11,7.445454545454546,enetpulse,11,6.409090909090909,enetpulse,2024/25
4506592,2025-05-18,West Ham,Nott'm Forest,3-4-1-2,4-3-1-2,61.0,39.0,1.13,1.96,16.0,10.0,5.0,5.0,6.0,3.0,13.0,7.0,7 (25%),6 (29%),31.0,29.0,,,8.0,7.0,14.0,7.0,6.0,3.0,11,6.7,enetpulse,11,7.590909090909091,enetpulse,2024/25
4506586,2025-05-19,Brighton,Liverpool,4-2-3-1,4-2-3-1,49.0,51.0,2.2,2.23,25.0,18.0,12.0,5.0,4.0,7.0,17.0,12.0,5 (22%),1 (14%),60.0,45.0,,,3.0,3.0,9.0,8.0,1.0,0.0,11,7.363636363636363,enetpulse,11,6.781818181818181,enetpulse,2024/25
4506588,2025-05-20,Crystal Palace,Wolves,3-4-2-1,3-4-2-1,31.0,69.0,1.68,1.42,14.0,12.0,10.0,3.0,0.0,6.0,11.0,8.0,2 (50%),5 (28%),19.0,21.0,,,0.0,9.0,14.0,8.0,1.0,2.0,11,7.281818181818181,enetpulse,11,6.509090909090909,enetpulse,2024/25
4506591,2025-05-20,Man City,Bournemouth,4-2-3-1,4-2-3-1,57.0,43.0,1.54,1.12,12.0,8.0,5.0,2.0,2.0,2.0,5.0,6.0,2 (29%),6 (33%),21.0,17.0,,,3.0,1.0,7.0,13.0,1.0,3.0,11,7.327272727272727,enetpulse,11,6.154545454545455,enetpulse,2024/25
4506593,2025-05-25,Bournemouth,Leicester,4-2-3-1,4-2-3-1,63.0,37.0,1.62,0.27,20.0,3.0,7.0,0.0,6.0,0.0,10.0,2.0,7 (32%),2 (25%),52.0,12.0,,,6.0,1.0,19.0,16.0,0.0,2.0,11,7.636363636363637,enetpulse,11,6.3090909090909095,enetpulse,2024/25
4506594,2025-05-25,Fulham,Man City,4-2-3-1,4-2-3-1,47.0,53.0,1.28,2.99,13.0,20.0,3.0,5.0,4.0,8.0,11.0,16.0,5 (42%),3 (17%),32.0,46.0,,,1.0,6.0,11.0,5.0,0.0,0.0,11,6.490909090909091,enetpulse,11,7.609090909090909,enetpulse,2024/25
4506595,2025-05-25,Ipswich,West Ham,4-2-3-1,3-1-4-2,41.0,59.0,0.74,1.08,14.0,10.0,4.0,6.0,5.0,3.0,10.0,7.0,4 (18%),2 (22%),33.0,16.0,,,4.0,0.0,10.0,9.0,1.0,1.0,11,6.281818181818181,enetpulse,11,7.618181818181818,enetpulse,2024/25
4506596,2025-05-25,Liverpool,Crystal Palace,4-2-3-1,3-4-2-1,69.0,31.0,2.14,1.77,14.0,8.0,3.0,5.0,4.0,1.0,12.0,6.0,5 (14%),2 (33%),35.0,15.0,,,11.0,0.0,7.0,10.0,2.0,0.0,11,7.218181818181819,enetpulse,11,7.1909090909090905,enetpulse,2024/25
4506597,2025-05-25,Man United,Aston Villa,3-4-2-1,4-2-3-1,67.0,33.0,2.97,0.39,26.0,6.0,10.0,1.0,2.0,3.0,15.0,4.0,6 (32%),0 (0%),55.0,18.0,,,4.0,3.0,10.0,10.0,2.0,2.0,11,7.709090909090909,enetpulse,11,6.245454545454546,enetpulse,2024/25
4506598,2025-05-25,Newcastle,Everton,3-4-2-1,4-2-3-1,65.0,35.0,1.27,1.16,17.0,14.0,6.0,6.0,4.0,2.0,10.0,9.0,10 (29%),3 (27%),29.0,13.0,,,12.0,3.0,12.0,9.0,1.0,4.0,11,6.763636363636365,enetpulse,11,7.536363636363637,enetpulse,2024/25
4506599,2025-05-25,Nott'm Forest,Chelsea,4-3-1-2,4-2-3-1,52.0,48.0,1.2,1.09,10.0,6.0,2.0,2.0,4.0,2.0,8.0,4.0,7 (21%),1 (9%),28.0,11.0,,,7.0,4.0,10.0,11.0,2.0,2.0,11,6.445454545454546,enetpulse,11,7.354545454545455,enetpulse,2024/25
4506600,2025-05-25,Southampton,Arsenal,5-4-1,4-2-3-1,38.0,62.0,0.62,2.39,7.0,23.0,2.0,8.0,3.0,10.0,5.0,16.0,3 (27%),6 (21%),17.0,38.0,,,5.0,8.0,7.0,8.0,0.0,0.0,11,6.709090909090909,enetpulse,11,7.509090909090909,enetpulse,2024/25
4506601,2025-05-25,Tottenham,Brighton,4-3-3,4-4-2,32.0,68.0,2.03,2.24,4.0,23.0,2.0,8.0,1.0,8.0,4.0,18.0,0 (0%),12 (36%),10.0,47.0,,,2.0,11.0,13.0,8.0,3.0,1.0,11,6.1909090909090905,enetpulse,11,7.572727272727272,enetpulse,2024/25
4506602,2025-05-25,Wolves,Brentford,3-4-2-1,4-2-3-1,49.0,51.0,1.04,1.43,18.0,13.0,6.0,7.0,4.0,1.0,8.0,11.0,4 (20%),4 (31%),32.0,27.0,,,8.0,3.0,7.0,9.0,2.0,1.0,11,7.4,enetpulse,11,7.090909090909091,enetpulse,2024/25
4813374,2025-08-15,Liverpool,Bournemouth,4-2-3-1,4-1-4-1,61.0,39.0,2.21,1.7,19.0,10.0,10.0,3.0,2.0,3.0,15.0,8.0,5 (29%),5 (25%),36.0,28.0,,,6.0,7.0,7.0,10.0,1.0,2.0,11,7.418181818181818,enetpulse,11,6.527272727272727,enetpulse,2025/26
4813375,2025-08-16,Aston Villa,Newcastle,4-2-3-1,4-1-2-3,40.0,60.0,0.2,1.43,3.0,16.0,3.0,3.0,0.0,7.0,3.0,9.0,3 (27%),6 (23%),14.0,33.0,,,3.0,6.0,13.0,11.0,1.0,1.0,11,6.972727272727273,enetpulse,11,7.218181818181819,enetpulse,2025/26
4813376,2025-08-16,Brighton,Fulham,4-2-3-1,4-2-3-1,50.0,50.0,1.48,0.76,10.0,7.0,4.0,2.0,1.0,1.0,6.0,5.0,4 (36%),3 (21%),25.0,19.0,,,4.0,3.0,16.0,15.0,3.0,3.0,11,6.954545454545454,enetpulse,11,6.718181818181819,enetpulse,2025/26
4813378,2025-08-16,Sunderland,West Ham,4-3-3,3-4-1-2,37.0,63.0,0.75,0.56,10.0,12.0,5.0,4.0,1.0,6.0,9.0,7.0,5 (29%),5 (19%),15.0,28.0,,,5.0,7.0,8.0,10.0,0.0,1.0,11,7.372727272727272,enetpulse,11,6.4,enetpulse,2025/26
4813379,2025-08-16,Tottenham,Burnley,4-3-3,5-4-1,67.0,33.0,2.32,0.94,16.0,14.0,6.0,4.0,1.0,3.0,12.0,7.0,8 (30%),3 (21%),26.0,25.0,,,6.0,5.0,14.0,8.0,0.0,0.0,11,7.836363636363637,enetpulse,11,6.163636363636363,enetpulse,2025/26
4813380,2025-08-16,Wolves,Man City,3-4-3,4-3-3,42.0,58.0,0.56,2.47,9.0,15.0,3.0,4.0,3.0,4.0,6.0,8.0,4 (20%),6 (30%),19.0,28.0,,,4.0,5.0,13.0,7.0,1.0,2.0,11,5.827272727272727,enetpulse,11,7.863636363636363,enetpulse,2025/26
4813381,2025-08-17,Chelsea,Crystal Palace,4-2-3-1,3-4-2-1,72.0,28.0,1.6,0.66,19.0,11.0,3.0,4.0,9.0,4.0,11.0,4.0,6 (21%),0 (0%),31.0,8.0,,,11.0,2.0,10.0,12.0,2.0,3.0,11,7.227272727272727,enetpulse,11,6.890909090909091,enetpulse,2025/26
4813382,2025-08-17,Man United,Arsenal,3-4-2-1,4-3-3,61.0,39.0,1.52,1.31,22.0,9.0,7.0,3.0,8.0,3.0,15.0,5.0,3 (20%),2 (18%),36.0,20.0,,,3.0,4.0,10.0,19.0,1.0,4.0,11,6.754545454545454,enetpulse,11,7.245454545454546,enetpulse,2025/26
4813377,2025-08-17,Nott'm Forest,Brentford,4-2-3-1,4-2-3-1,54.0,46.0,1.83,1.49,11.0,10.0,5.0,3.0,2.0,3.0,6.0,7.0,5 (21%),3 (19%),25.0,19.0,,,5.0,5.0,7.0,15.0,1.0,2.0,11,7.609090909090909,enetpulse,11,6.081818181818182,enetpulse,2025/26
4813383,2025-08-18,Leeds,Everton,4-1-4-1,4-2-3-1,54.0,46.0,2.13,0.8,21.0,7.0,3.0,1.0,11.0,3.0,12.0,5.0,7 (27%),4 (36%),28.0,14.0,,,7.0,2.0,6.0,8.0,0.0,2.0,11,7.227272727272727,enetpulse,11,6.745454545454546,enetpulse,2025/26
4813394,2025-08-22,West Ham,Chelsea,3-4-1-2,4-2-3-1,41.0,59.0,0.73,2.74,12.0,12.0,4.0,7.0,3.0,1.0,9.0,10.0,7 (44%),3 (20%),19.0,26.0,,,7.0,5.0,7.0,10.0,0.0,1.0,11,6.081818181818182,enetpulse,11,7.618181818181818,enetpulse,2025/26
4813386,2025-08-23,Arsenal,Leeds,4-3-3,4-3-3,68.0,32.0,2.88,0.17,18.0,3.0,5.0,1.0,4.0,2.0,13.0,2.0,8 (42%),1 (20%),34.0,6.0,,,2.0,2.0,8.0,11.0,0.0,2.0,11,7.836363636363637,enetpulse,11,5.654545454545454,enetpulse,2025/26
4813385,2025-08-23,Bournemouth,Wolves,4-1-4-1,3-4-3,59.0,41.0,1.29,0.46,14.0,6.0,4.0,1.0,5.0,2.0,8.0,3.0,3 (15%),5 (29%),30.0,14.0,,,8.0,3.0,13.0,16.0,2.0,4.0,11,7.427272727272728,enetpulse,11,6.372727272727272,enetpulse,2025/26
4813387,2025-08-23,Brentford,Aston Villa,4-2-3-1,4-2-3-1,24.0,76.0,1.21,1.19,9.0,17.0,2.0,2.0,3.0,8.0,8.0,12.0,5 (45%),4 (15%),25.0,43.0,,,2.0,9.0,11.0,9.0,1.0,2.0,11,7.454545454545454,enetpulse,11,6.6909090909090905,enetpulse,2025/26
4813388,2025-08-23,Burnley,Sunderland,4-2-3-1,4-3-3,42.0,58.0,1.0,0.77,7.0,9.0,2.0,1.0,1.0,5.0,4.0,6.0,4 (27%),5 (21%),17.0,17.0,,,4.0,3.0,9.0,5.0,0.0,1.0,11,7.427272727272728,enetpulse,11,6.36,enetpulse,2025/26
4813392,2025-08-23,Man City,Tottenham,4-1-4-1,4-2-3-1,61.0,39.0,1.55,1.11,10.0,12.0,4.0,5.0,3.0,2.0,6.0,10.0,5 (26%),4 (36%),34.0,26.0,,,7.0,2.0,7.0,12.0,1.0,4.0,11,6.363636363636363,enetpulse,11,7.481818181818181,enetpulse,2025/26
4813389,2025-08-24,Crystal Palace,Nott'm Forest,3-4-2-1,4-2-3-1,42.0,58.0,1.1,0.93,8.0,9.0,4.0,1.0,0.0,1.0,7.0,8.0,6 (33%),3 (12%),21.0,20.0,,,1.0,3.0,11.0,11.0,3.0,3.0,11,6.954545454545454,enetpulse,11,6.881818181818182,enetpulse,2025/26
4813390,2025-08-24,Everton,Brighton,4-2-3-1,4-2-3-1,42.0,58.0,1.6,2.43,11.0,13.0,3.0,4.0,1.0,4.0,6.0,7.0,4 (33%),3 (27%),18.0,29.0,,,2.0,2.0,7.0,15.0,4.0,3.0,11,7.7,enetpulse,11,6.227272727272728,enetpulse,2025/26
4813391,2025-08-24,Fulham,Man United,4-2-3-1,3-4-2-1,52.0,48.0,1.76,1.63,13.0,10.0,4.0,3.0,5.0,1.0,10.0,8.0,10 (30%),4 (29%),38.0,25.0,,,9.0,6.0,12.0,10.0,1.0,1.0,11,6.854545454545455,enetpulse,11,6.9818181818181815,enetpulse,2025/26
4813393,2025-08-25,Newcastle,Liverpool,4-3-3,4-2-3-1,38.0,62.0,0.98,0.69,10.0,5.0,3.0,4.0,3.0,1.0,8.0,3.0,6 (23%),2 (22%),27.0,17.0,,,7.0,1.0,17.0,15.0,2.0,3.0,11,6.3090909090909095,enetpulse,11,7.1,enetpulse,2025/26
4813397,2025-08-30,Chelsea,Fulham,4-2-3-1,4-2-3-1,54.0,46.0,2.35,1.02,13.0,11.0,6.0,3.0,6.0,2.0,10.0,8.0,4 (31%),5 (33%),27.0,20.0,,,6.0,4.0,11.0,17.0,2.0,2.0,11,7.572727272727272,enetpulse,11,6.618181818181818,enetpulse,2025/26
4813398,2025-08-30,Leeds,Newcastle,4-3-3,5-3-2,43.0,57.0,0.69,0.46,10.0,8.0,1.0,2.0,3.0,3.0,4.0,4.0,4 (24%),2 (10%),19.0,13.0,,,5.0,5.0,10.0,15.0,1.0,1.0,11,7.054545454545454,enetpulse,11,6.863636363636363,enetpulse,2025/26
4813400,2025-08-30,Man United,Burnley,3-4-2-1,4-2-3-1,62.0,38.0,3.63,1.2,26.0,6.0,6.0,3.0,7.0,2.0,19.0,5.0,13 (50%),1 (11%),38.0,18.0,,,7.0,1.0,9.0,9.0,1.0,5.0,11,7.318181818181818,enetpulse,11,6.463636363636363,enetpulse,2025/26
4813402,2025-08-30,Sunderland,Brentford,4-3-3,4-2-3-1,54.0,46.0,1.54,1.2,12.0,7.0,3.0,4.0,3.0,1.0,9.0,5.0,3 (17%),6 (38%),16.0,14.0,,,3.0,4.0,11.0,12.0,3.0,2.0,11,7.345454545454545,enetpulse,11,6.409090909090909,enetpulse,2025/26
4813403,2025-08-30,Tottenham,Bournemouth,4-3-3,4-1-4-1,61.0,39.0,0.19,1.59,5.0,20.0,1.0,6.0,1.0,5.0,3.0,15.0,5 (25%),5 (28%),18.0,29.0,,,0.0,8.0,17.0,13.0,2.0,4.0,11,6.563636363636364,enetpulse,11,7.418181818181818,enetpulse,2025/26
4813404,2025-08-30,Wolves,Everton,3-4-3,4-2-3-1,58.0,42.0,1.11,1.93,12.0,10.0,4.0,4.0,5.0,4.0,6.0,7.0,8 (50%),2 (15%),22.0,23.0,,,2.0,2.0,15.0,10.0,0.0,1.0,11,6.472727272727273,enetpulse,11,7.318181818181818,enetpulse,2025/26
4813395,2025-08-31,Aston Villa,Crystal Palace,4-2-3-1,3-4-2-1,58.0,42.0,1.14,2.65,13.0,6.0,4.0,4.0,1.0,1.0,10.0,5.0,6 (19%),2 (18%),20.0,14.0,,,10.0,1.0,7.0,14.0,2.0,3.0,11,6.263636363636365,enetpulse,11,7.745454545454546,enetpulse,2025/26
4813396,2025-08-31,Brighton,Man City,4-2-3-1,4-1-4-1,36.0,64.0,2.3,1.82,12.0,12.0,7.0,3.0,3.0,1.0,10.0,8.0,3 (38%),1 (20%),22.0,24.0,,,3.0,2.0,16.0,14.0,2.0,2.0,11,6.9818181818181815,enetpulse,11,7.090909090909091,enetpulse,2025/26
4813399,2025-08-31,Liverpool,Arsenal,4-2-3-1,4-2-3-1,53.0,47.0,0.52,0.49,9.0,11.0,3.0,1.0,4.0,7.0,4.0,8.0,1 (14%),3 (18%),16.0,29.0,,,3.0,8.0,7.0,10.0,2.0,2.0,11,7.336363636363637,enetpulse,11,6.369999999999999,enetpulse,2025/26
4813401,2025-08-31,Nott'm Forest,West Ham,4-2-3-1,4-2-3-1,58.0,42.0,0.73,2.42,11.0,12.0,3.0,8.0,5.0,0.0,9.0,10.0,4 (11%),7 (39%),29.0,18.0,,,9.0,7.0,14.0,6.0,0.0,0.0,11,6.545454545454546,enetpulse,11,7.5,enetpulse,2025/26
4813406,2025-09-13,Arsenal,Nott'm Forest,4-3-3,4-2-3-1,54.0,46.0,1.84,0.2,16.0,5.0,5.0,1.0,5.0,3.0,12.0,3.0,5 (25%),2 (15%),38.0,14.0,,,8.0,3.0,8.0,11.0,1.0,1.0,11,7.745454545454546,enetpulse,11,5.9818181818181815,enetpulse,2025/26
4813405,2025-09-13,Bournemouth,Brighton,4-2-3-1,4-2-3-1,51.0,49.0,1.45,0.62,13.0,6.0,5.0,2.0,4.0,2.0,7.0,5.0,4 (21%),3 (18%),28.0,24.0,,,4.0,4.0,16.0,10.0,4.0,4.0,11,7.218181818181819,enetpulse,11,6.75,enetpulse,2025/26
4813407,2025-09-13,Brentford,Chelsea,5-3-2,4-1-4-1,34.0,66.0,1.43,1.25,7.0,16.0,4.0,6.0,1.0,7.0,7.0,10.0,6 (33%),3 (18%),20.0,38.0,,,5.0,6.0,13.0,9.0,3.0,2.0,11,6.890909090909091,enetpulse,11,7.009090909090909,enetpulse,2025/26
4813409,2025-09-13,Crystal Palace,Sunderland,3-4-2-1,4-3-3,56.0,44.0,1.77,0.36,14.0,6.0,6.0,0.0,4.0,2.0,8.0,5.0,5 (25%),4 (24%),21.0,17.0,,,5.0,3.0,10.0,8.0,1.0,1.0,11,6.727272727272728,enetpulse,11,7.254545454545454,enetpulse,2025/26
4813410,2025-09-13,Everton,Aston Villa,4-2-3-1,4-2-3-1,48.0,52.0,2.08,0.54,20.0,7.0,2.0,1.0,9.0,5.0,14.0,3.0,8 (36%),3 (30%),46.0,8.0,,,10.0,3.0,17.0,15.0,3.0,3.0,11,7.254545454545454,enetpulse,11,6.781818181818181,enetpulse,2025/26
4813411,2025-09-13,Fulham,Leeds,4-2-3-1,4-3-3,54.0,46.0,0.85,0.79,5.0,10.0,3.0,3.0,0.0,4.0,3.0,7.0,3 (14%),1 (8%),10.0,21.0,,,3.0,3.0,20.0,15.0,1.0,2.0,11,7.318181818181818,enetpulse,11,6.618181818181818,enetpulse,2025/26
4813413,2025-09-13,Newcastle,Wolves,4-3-3,3-5-2,57.0,43.0,1.55,0.5,16.0,8.0,4.0,3.0,5.0,2.0,8.0,7.0,8 (32%),3 (20%),28.0,22.0,,,9.0,4.0,10.0,17.0,1.0,4.0,11,7.5,enetpulse,11,6.745454545454546,enetpulse,2025/26
4813414,2025-09-13,West Ham,Tottenham,4-2-3-1,4-3-3,36.0,64.0,0.6,1.29,7.0,14.0,4.0,5.0,0.0,5.0,6.0,10.0,3 (33%),5 (16%),10.0,37.0,,,2.0,13.0,8.0,7.0,0.0,1.0,11,6.054545454545454,enetpulse,11,7.663636363636363,enetpulse,2025/26
4813408,2025-09-14,Burnley,Liverpool,5-4-1,4-2-3-1,19.0,81.0,0.13,2.65,3.0,27.0,0.0,4.0,0.0,12.0,1.0,14.0,0 (0%),10 (23%),2.0,56.0,,,1.0,13.0,9.0,9.0,0.0,2.0,11,6.545454545454546,enetpulse,11,7.427272727272728,enetpulse,2025/26
4813412,2025-09-14,Man City,Man United,4-1-4-1,3-4-2-1,45.0,55.0,2.63,1.52,13.0,12.0,6.0,2.0,0.0,2.0,12.0,7.0,1 (50%),6 (26%),26.0,29.0,,,2.0,4.0,8.0,8.0,0.0,0.0,11,7.745454545454546,enetpulse,11,6.472727272727273,enetpulse,2025/26
4813417,2025-09-20,Brighton,Tottenham,4-2-3-1,4-3-3,36.0,64.0,1.32,1.22,12.0,11.0,4.0,3.0,1.0,2.0,5.0,9.0,2 (25%),3 (9%),17.0,44.0,,,2.0,10.0,10.0,13.0,1.0,2.0,11,6.854545454545455,enetpulse,11,6.9,enetpulse,2025/26
4813418,2025-09-20,Burnley,Nott'm Forest,4-3-3,4-2-3-1,37.0,63.0,0.85,1.1,12.0,17.0,5.0,8.0,3.0,7.0,9.0,9.0,8 (31%),5 (17%),23.0,29.0,,,4.0,5.0,12.0,11.0,1.0,1.0,11,7.290909090909091,enetpulse,11,7.181818181818182,enetpulse,2025/26
