round,date,match,selection,side,model_probability,closing_no_vig_probability,probability_edge,closing_odds,expected_value,result,profit
13,2026-06-06,West Coast Eagles v Port Adelaide Power,Port Adelaide Power,away,0.24009999999999998,0.5684754521963824,-0.3283754521963824,1.67,-0.599033,W,0.6699999999999999
13,2026-06-07,Essendon Bombers v Carlton Blues,Essendon Bombers,home,0.5817,0.18962722852512157,0.3920727714748784,5.0,1.9085,L,-1.0
13,2026-06-07,Essendon Bombers v Carlton Blues,Carlton Blues,away,0.4183,0.8103727714748785,-0.3920727714748785,1.17,-0.510589,W,0.16999999999999993
13,2026-06-07,Sydney Swans v St Kilda Saints,Sydney Swans,home,0.9823999999999999,0.7996632996632997,0.1827367003367002,1.19,0.16905599999999987,W,0.18999999999999995
13,2026-06-07,Sydney Swans v St Kilda Saints,St Kilda Saints,away,0.01759999999999995,0.20033670033670034,-0.1827367003367004,4.75,-0.9164000000000002,L,-1.0
13,2026-06-08,Collingwood Magpies v Melbourne Demons,Collingwood Magpies,home,0.9312,0.5,0.4312,1.9,0.76928,L,-1.0
13,2026-06-08,Collingwood Magpies v Melbourne Demons,Melbourne Demons,away,0.06879999999999997,0.5,-0.4312,1.9,-0.86928,W,0.8999999999999999
14,2026-06-11,Western Bulldogs v Adelaide Crows,Western Bulldogs,home,0.8493,0.5769230769230769,0.2723769230769232,1.65,0.40134500000000006,L,-1.0
14,2026-06-11,Western Bulldogs v Adelaide Crows,Adelaide Crows,away,0.15069999999999995,0.423076923076923,-0.27237692307692307,2.25,-0.6609250000000001,W,1.25
14,2026-06-12,Geelong Cats v Gold Coast Suns,Geelong Cats,home,0.7200999999999999,0.7843137254901962,-0.06421372549019633,1.21,-0.1286790000000002,W,0.20999999999999996
14,2026-06-12,Geelong Cats v Gold Coast Suns,Gold Coast Suns,away,0.27990000000000004,0.21568627450980393,0.0642137254901961,4.4,0.2315600000000002,L,-1.0
14,2026-06-13,Melbourne Demons v Essendon Bombers,Melbourne Demons,home,0.9863,0.8059210526315791,0.18037894736842086,1.18,0.1638339999999998,W,0.17999999999999994
14,2026-06-13,Melbourne Demons v Essendon Bombers,Essendon Bombers,away,0.013700000000000045,0.19407894736842105,-0.180378947368421,4.9,-0.9328699999999998,L,-1.0
14,2026-06-13,North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,home,0.8764999999999998,0.6547619047619047,0.22173809523809518,1.45,0.27092499999999964,W,0.44999999999999996
14,2026-06-13,North Melbourne Kangaroos v West Coast Eagles,West Coast Eagles,away,0.12350000000000005,0.3452380952380952,-0.22173809523809512,2.75,-0.6603749999999998,L,-1.0
14,2026-06-13,Port Adelaide Power v Sydney Swans,Port Adelaide Power,home,0.6113,0.33962264150943394,0.271677358490566,2.8,0.7116399999999998,L,-1.0
14,2026-06-13,Port Adelaide Power v Sydney Swans,Sydney Swans,away,0.38870000000000005,0.660377358490566,-0.27167735849056596,1.44,-0.440272,W,0.43999999999999995
14,2026-06-14,Richmond Tigers v Brisbane Lions,Richmond Tigers,home,0.0367,0.09502262443438914,-0.05832262443438913,10.0,-0.633,L,-1.0
14,2026-06-14,Richmond Tigers v Brisbane Lions,Brisbane Lions,away,0.9633000000000002,0.9049773755656108,0.0583226244343894,1.05,0.01146500000000028,W,0.050000000000000044
14,2026-06-14,St Kilda Saints v Greater Western Sydney Giants,St Kilda Saints,home,0.9079000000000002,0.48684210526315796,0.4210578947368422,1.95,0.7704050000000002,W,0.95
