model,Date,HomeTeam,AwayTeam,Referee,selection,model_probability,odds,ev,threshold,official_total_yellow_cards,footiqo_total_yellow_cards,yellow_total_match,official_win,footiqo_win
raw_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.617747203498691,1.83,0.13047738240260465,0.0,4,4,True,1,1
raw_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.617747203498691,1.83,0.13047738240260465,0.05,4,4,True,1,1
raw_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.617747203498691,1.83,0.13047738240260465,0.08,4,4,True,1,1
raw_enriched_glm,2026-03-01,Brighton,Nott'm Forest,A Madley,Over 3.5,0.617747203498691,1.83,0.13047738240260465,0.1,4,4,True,1,1
raw_enriched_glm,2026-03-04,Man City,Nott'm Forest,D England,Over 3.5,0.5758690217192819,1.8,0.03656423909470741,0.0,4,4,True,1,1
raw_enriched_glm,2026-03-04,Newcastle,Man United,P Bankes,Over 3.5,0.6305014333355075,1.59,0.002497279003456976,0.0,5,7,False,1,1
raw_enriched_glm,2026-03-15,Man United,Aston Villa,A Taylor,Over 3.5,0.6142029780097609,1.67,0.025718973276300572,0.0,5,5,True,1,1
raw_enriched_glm,2026-04-18,Brentford,Fulham,P Tierney,Under 3.5,0.589177669184195,2.0,0.17835533836839002,0.0,1,1,True,1,1
raw_enriched_glm,2026-04-18,Brentford,Fulham,P Tierney,Under 3.5,0.589177669184195,2.0,0.17835533836839002,0.05,1,1,True,1,1
raw_enriched_glm,2026-04-18,Brentford,Fulham,P Tierney,Under 3.5,0.589177669184195,2.0,0.17835533836839002,0.08,1,1,True,1,1
raw_enriched_glm,2026-04-18,Brentford,Fulham,P Tierney,Under 3.5,0.589177669184195,2.0,0.17835533836839002,0.1,1,1,True,1,1
raw_enriched_glm,2026-04-19,Aston Villa,Sunderland,S Barrott,Over 3.5,0.6197990568419145,1.64,0.01647045322073981,0.0,4,4,True,1,1
raw_enriched_glm,2026-04-25,Arsenal,Newcastle,S Barrott,Over 3.5,0.5887662438453825,2.08,0.22463378719839544,0.0,4,4,True,1,1
raw_enriched_glm,2026-04-25,Arsenal,Newcastle,S Barrott,Over 3.5,0.5887662438453825,2.08,0.22463378719839544,0.05,4,4,True,1,1
raw_enriched_glm,2026-04-25,Arsenal,Newcastle,S Barrott,Over 3.5,0.5887662438453825,2.08,0.22463378719839544,0.08,4,4,True,1,1
raw_enriched_glm,2026-04-25,Arsenal,Newcastle,S Barrott,Over 3.5,0.5887662438453825,2.08,0.22463378719839544,0.1,4,4,True,1,1
raw_enriched_glm,2026-04-25,Arsenal,Newcastle,S Barrott,Over 3.5,0.5887662438453825,2.08,0.22463378719839544,0.2,4,4,True,1,1
raw_enriched_glm,2026-04-25,Wolves,Tottenham,A Taylor,Over 3.5,0.6614100671919733,1.56,0.03179970481947825,0.0,7,7,True,1,1
raw_enriched_glm,2026-05-02,Brentford,West Ham,C Pawson,Under 3.5,0.5832336057013947,1.73,0.008994137863412854,0.0,4,4,True,0,0
raw_enriched_glm,2026-05-02,Wolves,Sunderland,P Tierney,Over 3.5,0.605076870922578,1.85,0.11939221120676935,0.0,4,4,True,1,1
raw_enriched_glm,2026-05-02,Wolves,Sunderland,P Tierney,Over 3.5,0.605076870922578,1.85,0.11939221120676935,0.05,4,4,True,1,1
raw_enriched_glm,2026-05-02,Wolves,Sunderland,P Tierney,Over 3.5,0.605076870922578,1.85,0.11939221120676935,0.08,4,4,True,1,1
raw_enriched_glm,2026-05-02,Wolves,Sunderland,P Tierney,Over 3.5,0.605076870922578,1.85,0.11939221120676935,0.1,4,4,True,1,1
raw_enriched_glm,2026-05-04,Chelsea,Nott'm Forest,A Taylor,Over 3.5,0.6611741609450243,1.55,0.024819949464787827,0.0,4,4,True,1,1
raw_enriched_glm,2026-05-09,Brighton,Wolves,J Brooks,Over 3.5,0.623901321127101,1.8,0.1230223780287818,0.0,3,3,True,0,0
raw_enriched_glm,2026-05-09,Brighton,Wolves,J Brooks,Over 3.5,0.623901321127101,1.8,0.1230223780287818,0.05,3,3,True,0,0
raw_enriched_glm,2026-05-09,Brighton,Wolves,J Brooks,Over 3.5,0.623901321127101,1.8,0.1230223780287818,0.08,3,3,True,0,0
raw_enriched_glm,2026-05-09,Brighton,Wolves,J Brooks,Over 3.5,0.623901321127101,1.8,0.1230223780287818,0.1,3,3,True,0,0
raw_enriched_glm,2026-05-17,Everton,Sunderland,J Brooks,Over 3.5,0.6287599274539204,1.8,0.13176786941705676,0.0,3,3,True,0,0
raw_enriched_glm,2026-05-17,Everton,Sunderland,J Brooks,Over 3.5,0.6287599274539204,1.8,0.13176786941705676,0.05,3,3,True,0,0
raw_enriched_glm,2026-05-17,Everton,Sunderland,J Brooks,Over 3.5,0.6287599274539204,1.8,0.13176786941705676,0.08,3,3,True,0,0
raw_enriched_glm,2026-05-17,Everton,Sunderland,J Brooks,Over 3.5,0.6287599274539204,1.8,0.13176786941705676,0.1,3,3,True,0,0
raw_enriched_glm,2026-05-17,Man United,Nott'm Forest,M Salisbury,Over 3.5,0.6602826662456285,2.29,0.5120473057024892,0.0,3,3,True,0,0
raw_enriched_glm,2026-05-17,Man United,Nott'm Forest,M Salisbury,Over 3.5,0.6602826662456285,2.29,0.5120473057024892,0.05,3,3,True,0,0
raw_enriched_glm,2026-05-17,Man United,Nott'm Forest,M Salisbury,Over 3.5,0.6602826662456285,2.29,0.5120473057024892,0.08,3,3,True,0,0
raw_enriched_glm,2026-05-17,Man United,Nott'm Forest,M Salisbury,Over 3.5,0.6602826662456285,2.29,0.5120473057024892,0.1,3,3,True,0,0
raw_enriched_glm,2026-05-17,Man United,Nott'm Forest,M Salisbury,Over 3.5,0.6602826662456285,2.29,0.5120473057024892,0.2,3,3,True,0,0
raw_enriched_glm,2026-05-24,Brighton,Man United,S Barrott,Over 3.5,0.6159286317967603,2.05,0.26265369518335846,0.0,1,1,True,0,0
raw_enriched_glm,2026-05-24,Brighton,Man United,S Barrott,Over 3.5,0.6159286317967603,2.05,0.26265369518335846,0.05,1,1,True,0,0
raw_enriched_glm,2026-05-24,Brighton,Man United,S Barrott,Over 3.5,0.6159286317967603,2.05,0.26265369518335846,0.08,1,1,True,0,0
raw_enriched_glm,2026-05-24,Brighton,Man United,S Barrott,Over 3.5,0.6159286317967603,2.05,0.26265369518335846,0.1,1,1,True,0,0
raw_enriched_glm,2026-05-24,Brighton,Man United,S Barrott,Over 3.5,0.6159286317967603,2.05,0.26265369518335846,0.2,1,1,True,0,0
raw_enriched_glm,2026-05-24,Man City,Aston Villa,A Madley,Over 3.5,0.6558233690655073,4.76,2.1217192367518147,0.0,1,1,True,0,0
raw_enriched_glm,2026-05-24,Man City,Aston Villa,A Madley,Over 3.5,0.6558233690655073,4.76,2.1217192367518147,0.05,1,1,True,0,0
raw_enriched_glm,2026-05-24,Man City,Aston Villa,A Madley,Over 3.5,0.6558233690655073,4.76,2.1217192367518147,0.08,1,1,True,0,0
raw_enriched_glm,2026-05-24,Man City,Aston Villa,A Madley,Over 3.5,0.6558233690655073,4.76,2.1217192367518147,0.1,1,1,True,0,0
raw_enriched_glm,2026-05-24,Man City,Aston Villa,A Madley,Over 3.5,0.6558233690655073,4.76,2.1217192367518147,0.2,1,1,True,0,0
calibrated_enriched_glm,2025-08-16,Wolves,Man City,J Gillett,Over 3.5,0.6182930266222063,1.64,0.014000563660418353,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-08-23,Arsenal,Leeds,J Gillett,Over 3.5,0.6192688127711476,2.03,0.25711568992542966,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-08-23,Arsenal,Leeds,J Gillett,Over 3.5,0.6192688127711476,2.03,0.25711568992542966,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-08-23,Arsenal,Leeds,J Gillett,Over 3.5,0.6192688127711476,2.03,0.25711568992542966,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-08-23,Arsenal,Leeds,J Gillett,Over 3.5,0.6192688127711476,2.03,0.25711568992542966,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-08-23,Arsenal,Leeds,J Gillett,Over 3.5,0.6192688127711476,2.03,0.25711568992542966,0.2,2,2,True,0,0
calibrated_enriched_glm,2025-08-23,Brentford,Aston Villa,T Harrington,Over 3.5,0.637025326416864,1.67,0.06383229511616295,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-08-23,Brentford,Aston Villa,T Harrington,Over 3.5,0.637025326416864,1.67,0.06383229511616295,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-08-23,Burnley,Sunderland,M Salisbury,Over 3.5,0.6138334775607889,1.67,0.02510190752651731,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-08-23,Man City,Tottenham,P Bankes,Over 3.5,0.632526131632182,1.66,0.04999337850942198,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-08-30,Man United,Burnley,S Barrott,Over 3.5,0.6172273341490326,1.8,0.11100920146825888,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-08-30,Man United,Burnley,S Barrott,Over 3.5,0.6172273341490326,1.8,0.11100920146825888,0.05,6,6,True,1,1
calibrated_enriched_glm,2025-08-30,Man United,Burnley,S Barrott,Over 3.5,0.6172273341490326,1.8,0.11100920146825888,0.08,6,6,True,1,1
calibrated_enriched_glm,2025-08-30,Man United,Burnley,S Barrott,Over 3.5,0.6172273341490326,1.8,0.11100920146825888,0.1,6,6,True,1,1
calibrated_enriched_glm,2025-08-30,Sunderland,Brentford,A Taylor,Over 3.5,0.6030009750330889,1.75,0.05525170630790566,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-08-30,Sunderland,Brentford,A Taylor,Over 3.5,0.6030009750330889,1.75,0.05525170630790566,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-08-30,Wolves,Everton,M Oliver,Over 3.5,0.6173516799497557,1.62,0.00010972151860433321,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-08-31,Brighton,Man City,D England,Over 3.5,0.6215960676939908,1.63,0.013201590341204827,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-09-13,Arsenal,Nott'm Forest,D England,Over 3.5,0.6329807448089353,1.63,0.03175861403856439,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-09-13,Fulham,Leeds,C Pawson,Over 3.5,0.587012447739381,1.78,0.04488215697609821,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-09-14,Burnley,Liverpool,M Oliver,Over 3.5,0.5998964227706354,2.25,0.34976695123392965,0.0,2,4,False,0,1
calibrated_enriched_glm,2025-09-14,Burnley,Liverpool,M Oliver,Over 3.5,0.5998964227706354,2.25,0.34976695123392965,0.05,2,4,False,0,1
calibrated_enriched_glm,2025-09-14,Burnley,Liverpool,M Oliver,Over 3.5,0.5998964227706354,2.25,0.34976695123392965,0.08,2,4,False,0,1
calibrated_enriched_glm,2025-09-14,Burnley,Liverpool,M Oliver,Over 3.5,0.5998964227706354,2.25,0.34976695123392965,0.1,2,4,False,0,1
calibrated_enriched_glm,2025-09-14,Burnley,Liverpool,M Oliver,Over 3.5,0.5998964227706354,2.25,0.34976695123392965,0.2,2,4,False,0,1
calibrated_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Over 3.5,0.5903497736733291,1.85,0.09214708129565885,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Over 3.5,0.5903497736733291,1.85,0.09214708129565885,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Over 3.5,0.5903497736733291,1.85,0.09214708129565885,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-09-20,West Ham,Crystal Palace,T Harrington,Over 3.5,0.627125306796596,1.67,0.04729926235031523,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-09-20,Wolves,Leeds,A Taylor,Over 3.5,0.6177922159504938,1.85,0.1429155995084137,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-09-20,Wolves,Leeds,A Taylor,Over 3.5,0.6177922159504938,1.85,0.1429155995084137,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-09-20,Wolves,Leeds,A Taylor,Over 3.5,0.6177922159504938,1.85,0.1429155995084137,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-09-20,Wolves,Leeds,A Taylor,Over 3.5,0.6177922159504938,1.85,0.1429155995084137,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-09-27,Brentford,Man United,C Pawson,Over 3.5,0.6125040667517353,1.75,0.0718821168155368,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Brentford,Man United,C Pawson,Over 3.5,0.6125040667517353,1.75,0.0718821168155368,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Man City,Burnley,R Jones,Over 3.5,0.6063203709705712,2.62,0.5885593719428968,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Man City,Burnley,R Jones,Over 3.5,0.6063203709705712,2.62,0.5885593719428968,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Man City,Burnley,R Jones,Over 3.5,0.6063203709705712,2.62,0.5885593719428968,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Man City,Burnley,R Jones,Over 3.5,0.6063203709705712,2.62,0.5885593719428968,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Man City,Burnley,R Jones,Over 3.5,0.6063203709705712,2.62,0.5885593719428968,0.2,4,4,True,1,1
calibrated_enriched_glm,2025-09-27,Tottenham,Wolves,M Salisbury,Over 3.5,0.6255762472005001,1.67,0.04471233282483511,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-09-29,Everton,West Ham,S Barrott,Over 3.5,0.59464149323697,1.8,0.07035468782654597,0.0,7,7,True,1,1
calibrated_enriched_glm,2025-09-29,Everton,West Ham,S Barrott,Over 3.5,0.59464149323697,1.8,0.07035468782654597,0.05,7,7,True,1,1
calibrated_enriched_glm,2025-10-04,Arsenal,West Ham,J Brooks,Over 3.5,0.6079482930553131,1.95,0.18549917145786043,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-10-04,Arsenal,West Ham,J Brooks,Over 3.5,0.6079482930553131,1.95,0.18549917145786043,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-10-04,Arsenal,West Ham,J Brooks,Over 3.5,0.6079482930553131,1.95,0.18549917145786043,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-10-04,Arsenal,West Ham,J Brooks,Over 3.5,0.6079482930553131,1.95,0.18549917145786043,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-10-04,Leeds,Tottenham,T Bramall,Over 3.5,0.6144746737372326,1.8,0.10605441272701888,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-10-04,Leeds,Tottenham,T Bramall,Over 3.5,0.6144746737372326,1.8,0.10605441272701888,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-10-04,Leeds,Tottenham,T Bramall,Over 3.5,0.6144746737372326,1.8,0.10605441272701888,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-10-04,Leeds,Tottenham,T Bramall,Over 3.5,0.6144746737372326,1.8,0.10605441272701888,0.1,5,5,True,1,1
calibrated_enriched_glm,2025-10-04,Man United,Sunderland,S Attwell,Over 3.5,0.6121394943334911,1.66,0.016151560593595127,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-10-05,Brentford,Man City,D England,Over 3.5,0.609491519471588,1.95,0.18850846296959656,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-10-05,Brentford,Man City,D England,Over 3.5,0.609491519471588,1.95,0.18850846296959656,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-10-05,Brentford,Man City,D England,Over 3.5,0.609491519471588,1.95,0.18850846296959656,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-10-05,Brentford,Man City,D England,Over 3.5,0.609491519471588,1.95,0.18850846296959656,0.1,5,5,True,1,1
calibrated_enriched_glm,2025-10-18,Fulham,Arsenal,A Taylor,Over 3.5,0.593493122122318,2.0,0.18698624424463595,0.0,0,0,True,0,0
calibrated_enriched_glm,2025-10-18,Fulham,Arsenal,A Taylor,Over 3.5,0.593493122122318,2.0,0.18698624424463595,0.05,0,0,True,0,0
calibrated_enriched_glm,2025-10-18,Fulham,Arsenal,A Taylor,Over 3.5,0.593493122122318,2.0,0.18698624424463595,0.08,0,0,True,0,0
calibrated_enriched_glm,2025-10-18,Fulham,Arsenal,A Taylor,Over 3.5,0.593493122122318,2.0,0.18698624424463595,0.1,0,0,True,0,0
calibrated_enriched_glm,2025-10-18,Man City,Everton,T Harrington,Over 3.5,0.6083648630831704,1.85,0.1254749967038653,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-10-18,Man City,Everton,T Harrington,Over 3.5,0.6083648630831704,1.85,0.1254749967038653,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-10-18,Man City,Everton,T Harrington,Over 3.5,0.6083648630831704,1.85,0.1254749967038653,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-10-18,Man City,Everton,T Harrington,Over 3.5,0.6083648630831704,1.85,0.1254749967038653,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-10-20,West Ham,Brentford,A Madley,Over 3.5,0.6129304174846651,1.75,0.07262823059816403,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-10-20,West Ham,Brentford,A Madley,Over 3.5,0.6129304174846651,1.75,0.07262823059816403,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-10-24,Leeds,West Ham,S Attwell,Over 3.5,0.5921731848015761,1.8,0.06591173264283712,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-10-24,Leeds,West Ham,S Attwell,Over 3.5,0.5921731848015761,1.8,0.06591173264283712,0.05,6,6,True,1,1
calibrated_enriched_glm,2025-10-25,Man United,Brighton,A Taylor,Over 3.5,0.6197694818702597,1.75,0.08459659327295443,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-10-25,Man United,Brighton,A Taylor,Over 3.5,0.6197694818702597,1.75,0.08459659327295443,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-10-25,Man United,Brighton,A Taylor,Over 3.5,0.6197694818702597,1.75,0.08459659327295443,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-10-26,Arsenal,Crystal Palace,T Bramall,Over 3.5,0.6340016986957161,1.67,0.05878283682184593,0.0,0,0,True,0,0
calibrated_enriched_glm,2025-10-26,Arsenal,Crystal Palace,T Bramall,Over 3.5,0.6340016986957161,1.67,0.05878283682184593,0.05,0,0,True,0,0
calibrated_enriched_glm,2025-10-26,Aston Villa,Man City,M Oliver,Over 3.5,0.6193873580020449,1.64,0.015795267123353662,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-01,Brighton,Leeds,M Oliver,Over 3.5,0.602319275203569,1.78,0.07212830986235286,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-11-01,Brighton,Leeds,M Oliver,Over 3.5,0.602319275203569,1.78,0.07212830986235286,0.05,1,1,True,0,0
calibrated_enriched_glm,2025-11-01,Burnley,Arsenal,C Kavanagh,Over 3.5,0.5915922188436485,2.42,0.43165316960162947,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-11-01,Burnley,Arsenal,C Kavanagh,Over 3.5,0.5915922188436485,2.42,0.43165316960162947,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-11-01,Burnley,Arsenal,C Kavanagh,Over 3.5,0.5915922188436485,2.42,0.43165316960162947,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-11-01,Burnley,Arsenal,C Kavanagh,Over 3.5,0.5915922188436485,2.42,0.43165316960162947,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-11-01,Burnley,Arsenal,C Kavanagh,Over 3.5,0.5915922188436485,2.42,0.43165316960162947,0.2,3,3,True,0,0
calibrated_enriched_glm,2025-11-01,Nott'm Forest,Man United,D England,Over 3.5,0.6337979073988536,1.59,0.007738672764177279,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-11-02,Man City,Bournemouth,A Taylor,Over 3.5,0.6199407197205047,2.0,0.23988143944100937,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-11-02,Man City,Bournemouth,A Taylor,Over 3.5,0.6199407197205047,2.0,0.23988143944100937,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-11-02,Man City,Bournemouth,A Taylor,Over 3.5,0.6199407197205047,2.0,0.23988143944100937,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-11-02,Man City,Bournemouth,A Taylor,Over 3.5,0.6199407197205047,2.0,0.23988143944100937,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-11-02,Man City,Bournemouth,A Taylor,Over 3.5,0.6199407197205047,2.0,0.23988143944100937,0.2,4,4,True,1,1
calibrated_enriched_glm,2025-11-02,West Ham,Newcastle,R Jones,Over 3.5,0.607106330547032,1.83,0.11100458490106857,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-11-02,West Ham,Newcastle,R Jones,Over 3.5,0.607106330547032,1.83,0.11100458490106857,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-11-02,West Ham,Newcastle,R Jones,Over 3.5,0.607106330547032,1.83,0.11100458490106857,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-11-02,West Ham,Newcastle,R Jones,Over 3.5,0.607106330547032,1.83,0.11100458490106857,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-11-03,Sunderland,Everton,T Bramall,Over 3.5,0.6004491814193702,1.8,0.08080852655486637,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-03,Sunderland,Everton,T Bramall,Over 3.5,0.6004491814193702,1.8,0.08080852655486637,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-11-03,Sunderland,Everton,T Bramall,Over 3.5,0.6004491814193702,1.8,0.08080852655486637,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-11-08,Everton,Fulham,A Madley,Over 3.5,0.5933612916344518,1.9,0.12738645410545835,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,Everton,Fulham,A Madley,Over 3.5,0.5933612916344518,1.9,0.12738645410545835,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,Everton,Fulham,A Madley,Over 3.5,0.5933612916344518,1.9,0.12738645410545835,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,Everton,Fulham,A Madley,Over 3.5,0.5933612916344518,1.9,0.12738645410545835,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,Sunderland,Arsenal,C Pawson,Over 3.5,0.5956115489233667,2.55,0.5188094497545848,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-11-08,Sunderland,Arsenal,C Pawson,Over 3.5,0.5956115489233667,2.55,0.5188094497545848,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-11-08,Sunderland,Arsenal,C Pawson,Over 3.5,0.5956115489233667,2.55,0.5188094497545848,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-11-08,Sunderland,Arsenal,C Pawson,Over 3.5,0.5956115489233667,2.55,0.5188094497545848,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-11-08,Sunderland,Arsenal,C Pawson,Over 3.5,0.5956115489233667,2.55,0.5188094497545848,0.2,3,3,True,0,0
calibrated_enriched_glm,2025-11-08,West Ham,Burnley,M Salisbury,Over 3.5,0.6104004389401184,2.31,0.4100250139516737,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,West Ham,Burnley,M Salisbury,Over 3.5,0.6104004389401184,2.31,0.4100250139516737,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,West Ham,Burnley,M Salisbury,Over 3.5,0.6104004389401184,2.31,0.4100250139516737,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,West Ham,Burnley,M Salisbury,Over 3.5,0.6104004389401184,2.31,0.4100250139516737,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-11-08,West Ham,Burnley,M Salisbury,Over 3.5,0.6104004389401184,2.31,0.4100250139516737,0.2,4,4,True,1,1
calibrated_enriched_glm,2025-11-22,Bournemouth,West Ham,T Bramall,Over 3.5,0.6294580281485518,1.59,0.0008382647561973045,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-22,Burnley,Chelsea,P Bankes,Over 3.5,0.6268666233642184,1.64,0.028061262317318203,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-22,Fulham,Sunderland,D England,Over 3.5,0.5989557958100322,1.85,0.10806822224855961,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-11-22,Fulham,Sunderland,D England,Over 3.5,0.5989557958100322,1.85,0.10806822224855961,0.05,6,6,True,1,1
calibrated_enriched_glm,2025-11-22,Fulham,Sunderland,D England,Over 3.5,0.5989557958100322,1.85,0.10806822224855961,0.08,6,6,True,1,1
calibrated_enriched_glm,2025-11-22,Fulham,Sunderland,D England,Over 3.5,0.5989557958100322,1.85,0.10806822224855961,0.1,6,6,True,1,1
calibrated_enriched_glm,2025-11-22,Liverpool,Nott'm Forest,A Madley,Over 3.5,0.6162747940884621,1.9,0.1709221087680779,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-11-22,Liverpool,Nott'm Forest,A Madley,Over 3.5,0.6162747940884621,1.9,0.1709221087680779,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-11-22,Liverpool,Nott'm Forest,A Madley,Over 3.5,0.6162747940884621,1.9,0.1709221087680779,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-11-22,Liverpool,Nott'm Forest,A Madley,Over 3.5,0.6162747940884621,1.9,0.1709221087680779,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-11-22,Wolves,Crystal Palace,A Taylor,Over 3.5,0.6237979407246843,1.8,0.1228362933044318,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-22,Wolves,Crystal Palace,A Taylor,Over 3.5,0.6237979407246843,1.8,0.1228362933044318,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-11-22,Wolves,Crystal Palace,A Taylor,Over 3.5,0.6237979407246843,1.8,0.1228362933044318,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-11-22,Wolves,Crystal Palace,A Taylor,Over 3.5,0.6237979407246843,1.8,0.1228362933044318,0.1,5,5,True,1,1
calibrated_enriched_glm,2025-11-23,Leeds,Aston Villa,R Jones,Over 3.5,0.624349345300449,1.62,0.011445939386727444,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-11-24,Man United,Everton,T Harrington,Over 3.5,0.6099878733443315,1.64,0.00038011228470358205,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-11-29,Everton,Newcastle,C Pawson,Over 3.5,0.6070582263596003,1.8,0.09270480744728049,0.0,0,0,True,0,0
calibrated_enriched_glm,2025-11-29,Everton,Newcastle,C Pawson,Over 3.5,0.6070582263596003,1.8,0.09270480744728049,0.05,0,0,True,0,0
calibrated_enriched_glm,2025-11-29,Everton,Newcastle,C Pawson,Over 3.5,0.6070582263596003,1.8,0.09270480744728049,0.08,0,0,True,0,0
calibrated_enriched_glm,2025-11-29,Man City,Leeds,P Bankes,Over 3.5,0.6076484990374854,2.29,0.3915150627958417,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-29,Man City,Leeds,P Bankes,Over 3.5,0.6076484990374854,2.29,0.3915150627958417,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-11-29,Man City,Leeds,P Bankes,Over 3.5,0.6076484990374854,2.29,0.3915150627958417,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-11-29,Man City,Leeds,P Bankes,Over 3.5,0.6076484990374854,2.29,0.3915150627958417,0.1,5,5,True,1,1
