match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,Date,home_team,away_team,home_xg,away_xg,xg_source,p_home,p_draw,p_away,engine,kickoff_utc_fix,home_odds,draw_odds,away_odds,qH,qD,qA,eH,eD,eA,bet,edge,actual,odds,profit
ucl-2024-25-144,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,fc-red-bull-salzburg,club-atl-tico-de-madrid,FC Red Bull Salzburg (AUT),Club Atlético de Madrid (ESP),1,4,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-red-bull-salzburg,club-atl-tico-de-madrid,1.0,4.0,goals_fallback,0.0301563045286614,0.1091149364949005,0.8607287589764381,shared_xg_dixon_coles,2025-01-29T00:00:00Z,7.01,4.52,1.47,0.13661962853377144,0.21188132655348182,0.6514990449127468,-0.10646332400511004,-0.10276639005858132,0.20922971406369129,A,0.20922971406369129,A,1.47,0.47
ucl-2024-25-146,2024-25,knockout_phase_play_off,Matchday 1,2025-02-11T00:00:00Z,date_only,manchester-city-fc,real-madrid-cf,Manchester City FC (ENG),Real Madrid CF (ESP),2,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,manchester-city-fc,real-madrid-cf,2.0,3.0,goals_fallback,0.2367014780817953,0.1452149961218894,0.6180835257963153,shared_xg_dixon_coles,2025-02-11T00:00:00Z,1.98,3.94,3.51,0.4838770626023429,0.2431666456732586,0.27295629172439856,-0.2471755845205476,-0.0979516495513692,0.34512723407191676,A,0.34512723407191676,A,3.51,2.51
ucl-2024-25-147,2024-25,knockout_phase_play_off,Matchday 1,2024-09-17T00:00:00Z,date_only,juventus-fc,psv,Juventus FC (ITA),PSV (NED),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,juventus-fc,psv,2.0,1.0,goals_fallback,0.4044194913052163,0.2603480413477608,0.3352324673470228,shared_xg_dixon_coles,2024-09-17T00:00:00Z,1.8,3.76,4.44,0.5307492751411568,0.2540820998016176,0.2151686250572257,-0.12632978383594046,0.006265941546143183,0.12006384228979708,A,0.12006384228979708,H,4.44,-1.0
ucl-2024-25-148,2024-25,knockout_phase_play_off,Matchday 1,2025-02-11T00:00:00Z,date_only,sporting-clube-de-portugal,borussia-dortmund,Sporting Clube de Portugal (POR),Borussia Dortmund (GER),0,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,sporting-clube-de-portugal,borussia-dortmund,0.0,3.0,goals_fallback,0.1545891591166704,0.2313480075832109,0.6140628333001186,shared_xg_dixon_coles,2025-02-11T00:00:00Z,2.6,3.28,2.82,0.36836906999713254,0.29199987255870263,0.3396310574441648,-0.21377991088046214,-0.06065186497549174,0.2744317758559538,A,0.2744317758559538,A,2.82,1.8199999999999998
ucl-2024-25-149,2024-25,knockout_phase_play_off,Matchday 1,2025-02-12T00:00:00Z,date_only,club-brugge-kv,atalanta-bc,Club Brugge KV (BEL),Atalanta BC (ITA),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,club-brugge-kv,atalanta-bc,2.0,1.0,goals_fallback,0.3287152995255613,0.2859297447881078,0.3853549556863308,shared_xg_dixon_coles,2025-02-12T00:00:00Z,3.31,3.28,2.29,0.2894723657791189,0.2921199788807572,0.41840765534012386,0.03924293374644239,-0.006190234092649405,-0.03305269965379304,H,0.03924293374644239,H,3.31,2.31
ucl-2024-25-150,2024-25,knockout_phase_play_off,Matchday 1,2024-11-27T00:00:00Z,date_only,as-monaco-fc,sport-lisboa-e-benfica,AS Monaco FC (MCO),Sport Lisboa e Benfica (POR),0,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,as-monaco-fc,sport-lisboa-e-benfica,0.0,1.0,goals_fallback,0.6747392867675645,0.1433059219729487,0.1819547912594868,shared_xg_dixon_coles,2024-11-27T00:00:00Z,2.33,3.59,2.93,0.40912396977087007,0.2655317129710661,0.32534431725806384,0.2656153169966944,-0.1222257909981174,-0.14338952599857704,H,0.2656153169966944,A,2.33,-1.0
ucl-2024-25-151,2024-25,knockout_phase_play_off,Matchday 1,2025-02-12T00:00:00Z,date_only,celtic-fc,fc-bayern-m-nchen,Celtic FC (SCO),FC Bayern München (GER),1,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,celtic-fc,fc-bayern-m-nchen,1.0,2.0,goals_fallback,0.1038698608732841,0.1732813217474043,0.7228488173793116,shared_xg_dixon_coles,2025-02-12T00:00:00Z,7.31,5.27,1.39,0.13078580750902963,0.1814125717060734,0.6878016207848969,-0.026915946635745522,-0.008131249958669096,0.03504719659441469,A,0.03504719659441469,A,1.39,0.3899999999999999
ucl-2024-25-152,2024-25,knockout_phase_play_off,Matchday 1,2025-02-12T00:00:00Z,date_only,feyenoord-rotterdam,ac-milan,Feyenoord Rotterdam (NED),AC Milan (ITA),1,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,feyenoord-rotterdam,ac-milan,1.0,0.0,goals_fallback,0.3296722223292672,0.2470760800487969,0.4232516976219358,shared_xg_dixon_coles,2025-02-12T00:00:00Z,4.17,3.91,1.82,0.22947859259665337,0.2447380386516738,0.5257833687516728,0.10019362973261381,0.0023380413971230973,-0.10253167112973693,H,0.10019362973261381,H,4.17,3.17
ucl-2024-25-153,2024-25,knockout_phase_play_off,Matchday 2,2025-02-18T00:00:00Z,date_only,ac-milan,feyenoord-rotterdam,AC Milan (ITA),Feyenoord Rotterdam (NED),1,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,ac-milan,feyenoord-rotterdam,1.0,1.0,goals_fallback,0.7428364953407729,0.1714219167524001,0.0857415879068268,shared_xg_dixon_coles,2025-02-18T00:00:00Z,1.28,6.14,10.23,0.7498549527372746,0.15632155366509962,0.09382349359762576,-0.007018457396501754,0.015100363087300478,-0.00808190569079896,D,0.015100363087300478,D,6.14,5.14
ucl-2024-25-154,2024-25,knockout_phase_play_off,Matchday 2,2025-02-18T00:00:00Z,date_only,sport-lisboa-e-benfica,as-monaco-fc,Sport Lisboa e Benfica (POR),AS Monaco FC (MCO),3,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,sport-lisboa-e-benfica,as-monaco-fc,3.0,3.0,goals_fallback,0.1672001181540678,0.1673099957905803,0.6654898860553519,shared_xg_dixon_coles,2025-02-18T00:00:00Z,1.86,4.05,3.84,0.5145000893229321,0.23628892991127257,0.2492109807657953,-0.34729997116886435,-0.06897893412069225,0.4162789052895566,A,0.4162789052895566,D,3.84,-1.0
ucl-2024-25-155,2024-25,knockout_phase_play_off,Matchday 2,2025-02-18T00:00:00Z,date_only,fc-bayern-m-nchen,celtic-fc,FC Bayern München (GER),Celtic FC (SCO),1,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-bayern-m-nchen,celtic-fc,1.0,1.0,goals_fallback,0.923790459316886,0.0618918799907423,0.0143176606923717,shared_xg_dixon_coles,2025-02-18T00:00:00Z,1.18,7.86,14.83,0.8132093373704112,0.12208486235331871,0.06470580027627007,0.11058112194647474,-0.06019298236257641,-0.05038813958389837,H,0.11058112194647474,D,1.18,-1.0
ucl-2024-25-156,2024-25,knockout_phase_play_off,Matchday 2,2025-02-18T00:00:00Z,date_only,atalanta-bc,club-brugge-kv,Atalanta BC (ITA),Club Brugge KV (BEL),1,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,atalanta-bc,club-brugge-kv,1.0,3.0,goals_fallback,0.295795511266822,0.2191993106432607,0.485005178089917,shared_xg_dixon_coles,2025-02-18T00:00:00Z,1.47,4.64,6.75,0.6516406488942706,0.20644649867986595,0.14191285242586338,-0.3558451376274486,0.012752811963394756,0.3430923256640536,A,0.3430923256640536,A,6.75,5.75
ucl-2024-25-157,2024-25,knockout_phase_play_off,Matchday 2,2025-02-19T00:00:00Z,date_only,borussia-dortmund,sporting-clube-de-portugal,Borussia Dortmund (GER),Sporting Clube de Portugal (POR),0,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,borussia-dortmund,sporting-clube-de-portugal,0.0,0.0,goals_fallback,0.7589435058466698,0.1629251996007284,0.078131294552602,shared_xg_dixon_coles,2025-02-19T00:00:00Z,1.72,4.09,4.61,0.5575255256676,0.23446061226119122,0.20801386207120867,0.20141798017906976,-0.07153541266046282,-0.12988256751860666,H,0.20141798017906976,D,1.72,-1.0
ucl-2024-25-159,2024-25,knockout_phase_play_off,Matchday 2,2025-02-19T00:00:00Z,date_only,real-madrid-cf,manchester-city-fc,Real Madrid CF (ESP),Manchester City FC (ENG),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,real-madrid-cf,manchester-city-fc,3.0,1.0,goals_fallback,0.575871968861274,0.1563716806768033,0.2677563504619228,shared_xg_dixon_coles,2025-02-19T00:00:00Z,1.84,4.24,3.77,0.5202843453806895,0.22578377252369544,0.25393188209561507,0.05558762348058455,-0.06941209184689215,0.01382446836630774,H,0.05558762348058455,H,1.84,0.8400000000000001
ucl-2024-25-160,2024-25,knockout_phase_play_off,Matchday 2,2025-02-19T00:00:00Z,date_only,psv,juventus-fc,PSV (NED),Juventus FC (ITA),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,psv,juventus-fc,3.0,1.0,goals_fallback,0.5054615593039071,0.2423260874528521,0.2522123532432409,shared_xg_dixon_coles,2025-02-19T00:00:00Z,2.23,3.61,3.12,0.42872966872342616,0.2648385488236123,0.3064317824529616,0.07673189058048097,-0.022512461370760184,-0.05421942920972067,H,0.07673189058048097,H,2.23,1.23
ucl-2024-25-161,2024-25,knockout_phase,Round of 16,2024-11-06T00:00:00Z,date_only,club-brugge-kv,aston-villa-fc,Club Brugge KV (BEL),Aston Villa FC (ENG),1,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,club-brugge-kv,aston-villa-fc,1.0,3.0,goals_fallback,0.3287152995255613,0.2859297447881078,0.3853549556863308,shared_xg_dixon_coles,2024-11-06T00:00:00Z,3.54,3.57,2.06,0.26953863746316575,0.2672736068962484,0.46318775564058584,0.059176662062395524,0.01865613789185938,-0.07783279995425502,H,0.059176662062395524,A,3.54,-1.0
ucl-2024-25-162,2024-25,knockout_phase,Round of 16,2025-03-04T00:00:00Z,date_only,real-madrid-cf,club-atl-tico-de-madrid,Real Madrid CF (ESP),Club Atlético de Madrid (ESP),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,real-madrid-cf,club-atl-tico-de-madrid,2.0,1.0,goals_fallback,0.8463327548797518,0.0861947510257701,0.0674724940944782,shared_xg_dixon_coles,2025-03-04T00:00:00Z,1.88,3.68,4.12,0.5083418271551955,0.259696368220589,0.23196180462421545,0.3379909277245563,-0.1735016171948189,-0.16448931052973725,H,0.3379909277245563,H,1.88,0.8799999999999999
ucl-2024-25-163,2024-25,knockout_phase,Round of 16,2025-03-04T00:00:00Z,date_only,psv,arsenal-fc,PSV (NED),Arsenal FC (ENG),1,7,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,psv,arsenal-fc,1.0,7.0,goals_fallback,0.3777699499585492,0.2800797779769064,0.3421502720645445,shared_xg_dixon_coles,2025-03-04T00:00:00Z,4.14,3.45,1.95,0.2313167259786477,0.2775800711743772,0.4911032028469751,0.1464532239799015,0.0024997068025292,-0.1489529307824306,H,0.1464532239799015,A,4.14,-1.0
ucl-2024-25-164,2024-25,knockout_phase,Round of 16,2025-03-04T00:00:00Z,date_only,borussia-dortmund,lille-osc,Borussia Dortmund (GER),Lille OSC (FRA),1,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,borussia-dortmund,lille-osc,1.0,1.0,goals_fallback,0.6564991445271532,0.2049558269662802,0.1385450285065665,shared_xg_dixon_coles,2025-03-04T00:00:00Z,1.59,4.07,5.87,0.6018541144462219,0.23512236903427344,0.16302351651950475,0.054645030080931245,-0.03016654206799324,-0.024478488012938254,H,0.054645030080931245,D,1.59,-1.0
ucl-2024-25-165,2024-25,knockout_phase,Round of 16,2025-03-05T00:00:00Z,date_only,feyenoord-rotterdam,fc-internazionale-milano,Feyenoord Rotterdam (NED),FC Internazionale Milano (ITA),0,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,feyenoord-rotterdam,fc-internazionale-milano,0.0,2.0,goals_fallback,0.3182767716552075,0.2309025701457961,0.4508206581989963,shared_xg_dixon_coles,2025-03-05T00:00:00Z,5.8,4.02,1.6,0.16480475556011068,0.23777800553448808,0.5974172389054012,0.15347201609509684,-0.0068754353886919806,-0.1465965807064049,H,0.15347201609509684,A,5.8,-1.0
ucl-2024-25-166,2024-25,knockout_phase,Round of 16,2025-03-05T00:00:00Z,date_only,paris-saint-germain-fc,liverpool-fc,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),0,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,paris-saint-germain-fc,liverpool-fc,0.0,1.0,goals_fallback,0.2490197034481211,0.1718598828917835,0.5791204136600951,shared_xg_dixon_coles,2025-03-05T00:00:00Z,2.44,3.47,2.86,0.3911878089351739,0.2750715428823701,0.3337406481824561,-0.1421681054870528,-0.10321165999058662,0.24537976547763907,A,0.24537976547763907,A,2.86,1.8599999999999999
ucl-2024-25-167,2024-25,knockout_phase,Round of 16,2025-03-05T00:00:00Z,date_only,fc-bayern-m-nchen,bayer-04-leverkusen,FC Bayern München (GER),Bayer 04 Leverkusen (GER),3,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-bayern-m-nchen,bayer-04-leverkusen,3.0,0.0,goals_fallback,0.7702298070763677,0.1541307335754897,0.0756394593481426,shared_xg_dixon_coles,2025-03-05T00:00:00Z,1.75,3.82,4.71,0.5465481155660593,0.2503819901153413,0.20306989431859954,0.22368169151030837,-0.09625125653985159,-0.12743043497045692,H,0.22368169151030837,H,1.75,0.75
ucl-2024-25-168,2024-25,knockout_phase,Round of 16,2025-01-21T00:00:00Z,date_only,sport-lisboa-e-benfica,fc-barcelona,Sport Lisboa e Benfica (POR),FC Barcelona (ESP),0,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,sport-lisboa-e-benfica,fc-barcelona,0.0,1.0,goals_fallback,0.0394153817759985,0.0666602742771187,0.8939243439468829,shared_xg_dixon_coles,2025-01-21T00:00:00Z,3.15,3.82,2.13,0.30271102827103585,0.24961773273658716,0.447671238992377,-0.26329564649503734,-0.18295745845946848,0.44625310495450593,A,0.44625310495450593,A,2.13,1.13
ucl-2024-25-169,2024-25,knockout_phase,Round of 16,2025-03-11T00:00:00Z,date_only,fc-barcelona,sport-lisboa-e-benfica,FC Barcelona (ESP),Sport Lisboa e Benfica (POR),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-barcelona,sport-lisboa-e-benfica,3.0,1.0,goals_fallback,0.9750832471508868,0.015720048325115,0.0091967045239983,shared_xg_dixon_coles,2025-03-11T00:00:00Z,1.45,5.24,6.12,0.6606566022809678,0.18281528116553494,0.15652811655349724,0.314426644869919,-0.16709523284041994,-0.14733141202949895,H,0.314426644869919,H,1.45,0.44999999999999996
ucl-2024-25-170,2024-25,knockout_phase,Round of 16,2025-03-11T00:00:00Z,date_only,liverpool-fc,paris-saint-germain-fc,Liverpool FC (ENG),Paris Saint-Germain FC (FRA),1,4,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,liverpool-fc,paris-saint-germain-fc,1.0,4.0,goals_fallback,0.489211459316462,0.2033129061042414,0.3074756345792966,shared_xg_dixon_coles,2025-03-11T00:00:00Z,2.3,3.94,2.81,0.41627438299920294,0.24300281241070218,0.3407228045900949,0.07293707631725904,-0.03968990630646077,-0.0332471700107983,H,0.07293707631725904,A,2.3,-1.0
ucl-2024-25-171,2024-25,knockout_phase,Round of 16,2025-03-11T00:00:00Z,date_only,fc-internazionale-milano,feyenoord-rotterdam,FC Internazionale Milano (ITA),Feyenoord Rotterdam (NED),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-internazionale-milano,feyenoord-rotterdam,2.0,1.0,goals_fallback,0.4253841609675692,0.3307603277007811,0.2438555113316498,shared_xg_dixon_coles,2025-03-11T00:00:00Z,1.35,5.19,8.86,0.7079717140178196,0.18415449208555998,0.10787379389662038,-0.28258755305025035,0.14660583561522114,0.1359817174350294,D,0.14660583561522114,H,5.19,-1.0
ucl-2024-25-172,2024-25,knockout_phase,Round of 16,2025-03-11T00:00:00Z,date_only,bayer-04-leverkusen,fc-bayern-m-nchen,Bayer 04 Leverkusen (GER),FC Bayern München (GER),0,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,bayer-04-leverkusen,fc-bayern-m-nchen,0.0,2.0,goals_fallback,0.1729628203367318,0.2424211696369849,0.5846160100262829,shared_xg_dixon_coles,2025-03-11T00:00:00Z,2.86,3.69,2.37,0.33536578350954294,0.25993120347894116,0.4047030130115159,-0.16240296317281114,-0.017510033841956263,0.17991299701476704,A,0.17991299701476704,A,2.37,1.37
ucl-2024-25-173,2024-25,knockout_phase,Round of 16,2025-03-12T00:00:00Z,date_only,lille-osc,borussia-dortmund,Lille OSC (FRA),Borussia Dortmund (GER),1,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,lille-osc,borussia-dortmund,1.0,2.0,goals_fallback,0.0852793512542827,0.2349812184377443,0.679739430307973,shared_xg_dixon_coles,2025-03-12T00:00:00Z,2.69,3.32,2.68,0.35536952423554974,0.28793494584145446,0.3566955299229958,-0.27009017298126703,-0.052953727403710155,0.3230439003849772,A,0.3230439003849772,A,2.68,1.6800000000000002
ucl-2024-25-174,2024-25,knockout_phase,Round of 16,2025-03-12T00:00:00Z,date_only,aston-villa-fc,club-brugge-kv,Aston Villa FC (ENG),Club Brugge KV (BEL),3,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,aston-villa-fc,club-brugge-kv,3.0,0.0,goals_fallback,0.295795511266822,0.2191993106432607,0.485005178089917,shared_xg_dixon_coles,2025-03-12T00:00:00Z,1.76,3.97,4.49,0.5448679347942375,0.24155354288107253,0.21357852232468993,-0.24907242352741543,-0.022354232237811827,0.27142665576522707,A,0.27142665576522707,H,4.49,-1.0
ucl-2024-25-175,2024-25,knockout_phase,Round of 16,2025-03-12T00:00:00Z,date_only,club-atl-tico-de-madrid,real-madrid-cf,Club Atlético de Madrid (ESP),Real Madrid CF (ESP),2,4,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,club-atl-tico-de-madrid,real-madrid-cf,2.0,4.0,goals_fallback,0.2164620801324331,0.1243228931268317,0.6592150267407351,shared_xg_dixon_coles,2025-03-12T00:00:00Z,2.72,3.48,2.57,0.3521157813508874,0.2752169325501189,0.3726672860989937,-0.1356537012184543,-0.15089403942328722,0.2865477406417414,A,0.2865477406417414,A,2.57,1.5699999999999998
ucl-2024-25-176,2024-25,knockout_phase,Round of 16,2025-03-12T00:00:00Z,date_only,arsenal-fc,psv,Arsenal FC (ENG),PSV (NED),2,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,arsenal-fc,psv,2.0,2.0,goals_fallback,0.924817007545351,0.0489780159225684,0.0262049765320805,shared_xg_dixon_coles,2025-03-12T00:00:00Z,1.51,4.43,6.31,0.6328471135843444,0.21571086715854632,0.15144201925710937,0.2919698939610066,-0.16673285123597792,-0.12523704272502886,H,0.2919698939610066,D,1.51,-1.0
ucl-2024-25-177,2024-25,knockout_phase,Quarterfinals,2025-04-08T00:00:00Z,date_only,arsenal-fc,real-madrid-cf,Arsenal FC (ENG),Real Madrid CF (ESP),3,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,arsenal-fc,real-madrid-cf,3.0,0.0,goals_fallback,0.4539002365810788,0.1671495623708517,0.3789502010480693,shared_xg_dixon_coles,2025-04-08T00:00:00Z,2.11,3.54,3.47,0.45369696656312675,0.2704238981492083,0.27587913528766494,0.0002032700179520619,-0.1032743357783566,0.10307106576040437,A,0.10307106576040437,H,3.47,-1.0
ucl-2024-25-178,2024-25,knockout_phase,Quarterfinals,2025-04-08T00:00:00Z,date_only,fc-bayern-m-nchen,fc-internazionale-milano,FC Bayern München (GER),FC Internazionale Milano (ITA),1,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-bayern-m-nchen,fc-internazionale-milano,1.0,2.0,goals_fallback,0.5504240274738522,0.2490723812869369,0.2005035912392107,shared_xg_dixon_coles,2025-04-08T00:00:00Z,1.92,3.62,4.07,0.49946776413476074,0.2649110793200941,0.23562115654514507,0.05095626333909148,-0.01583869803315721,-0.03511756530593438,H,0.05095626333909148,A,1.92,-1.0
ucl-2024-25-179,2024-25,knockout_phase,Quarterfinals,2025-04-09T00:00:00Z,date_only,paris-saint-germain-fc,aston-villa-fc,Paris Saint-Germain FC (FRA),Aston Villa FC (ENG),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,paris-saint-germain-fc,aston-villa-fc,3.0,1.0,goals_fallback,0.813573399355997,0.1150057181450497,0.0714208824989533,shared_xg_dixon_coles,2025-04-09T00:00:00Z,1.51,4.52,6.12,0.6325899635937872,0.21132983297049085,0.156080203435722,0.18098343576220988,-0.09632411482544115,-0.08465932093676869,H,0.18098343576220988,H,1.51,0.51
ucl-2024-25-180,2024-25,knockout_phase,Quarterfinals,2025-04-09T00:00:00Z,date_only,fc-barcelona,borussia-dortmund,FC Barcelona (ESP),Borussia Dortmund (GER),4,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-barcelona,borussia-dortmund,4.0,0.0,goals_fallback,0.5024366835460807,0.2301117232765033,0.2674515931774159,shared_xg_dixon_coles,2025-04-09T00:00:00Z,1.33,5.83,8.22,0.7194602539292679,0.1641307268826632,0.1164090191880689,-0.2170235703831872,0.06598099639384011,0.151042573989347,A,0.151042573989347,H,8.22,-1.0
ucl-2024-25-181,2024-25,knockout_phase,Quarterfinals,2025-04-15T00:00:00Z,date_only,aston-villa-fc,paris-saint-germain-fc,Aston Villa FC (ENG),Paris Saint-Germain FC (FRA),3,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,aston-villa-fc,paris-saint-germain-fc,3.0,2.0,goals_fallback,0.1156481252963216,0.1430358136368542,0.7413160610668242,shared_xg_dixon_coles,2025-04-15T00:00:00Z,3.26,3.83,2.12,0.2950800607633211,0.2511647514591192,0.45375518777755974,-0.1794319354669995,-0.10812893782226501,0.2875608732892645,A,0.2875608732892645,H,2.12,-1.0
ucl-2024-25-182,2024-25,knockout_phase,Quarterfinals,2024-12-11T00:00:00Z,date_only,borussia-dortmund,fc-barcelona,Borussia Dortmund (GER),FC Barcelona (ESP),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,borussia-dortmund,fc-barcelona,3.0,1.0,goals_fallback,0.5444911980233332,0.2435690932660803,0.2119397087105864,shared_xg_dixon_coles,2024-12-11T00:00:00Z,3.37,3.99,2.01,0.2839917988378145,0.23986274738933205,0.4761454537728533,0.26049939918551873,0.003706345876748257,-0.2642057450622669,H,0.26049939918551873,H,3.37,2.37
ucl-2024-25-183,2024-25,knockout_phase,Quarterfinals,2025-04-16T00:00:00Z,date_only,real-madrid-cf,arsenal-fc,Real Madrid CF (ESP),Arsenal FC (ENG),1,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,real-madrid-cf,arsenal-fc,1.0,2.0,goals_fallback,0.7596255520453309,0.1560472474304142,0.0843272005242549,shared_xg_dixon_coles,2025-04-16T00:00:00Z,1.78,4.07,4.23,0.538169621226567,0.2353665665315207,0.22646381224191234,0.2214559308187639,-0.07931931910110648,-0.14213661171765746,H,0.2214559308187639,A,1.78,-1.0
ucl-2024-25-184,2024-25,knockout_phase,Quarterfinals,2025-04-16T00:00:00Z,date_only,fc-internazionale-milano,fc-bayern-m-nchen,FC Internazionale Milano (ITA),FC Bayern München (GER),2,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-internazionale-milano,fc-bayern-m-nchen,2.0,2.0,goals_fallback,0.1591613858133538,0.3124942803711306,0.5283443338155155,shared_xg_dixon_coles,2025-04-16T00:00:00Z,2.67,3.75,2.48,0.35860122387127374,0.2553240713963469,0.38607470473237937,-0.19943983805791995,0.0571702089747837,0.14226962908313612,A,0.14226962908313612,D,2.48,-1.0
ucl-2024-25-185,2024-25,knockout_phase,Semifinals,2024-10-01T00:00:00Z,date_only,arsenal-fc,paris-saint-germain-fc,Arsenal FC (ENG),Paris Saint-Germain FC (FRA),0,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,arsenal-fc,paris-saint-germain-fc,0.0,1.0,goals_fallback,0.674221937767244,0.1343229996914378,0.1914550625413182,shared_xg_dixon_coles,2024-10-01T00:00:00Z,1.73,3.68,5.07,0.5520800352713856,0.2595376252770372,0.18838233945157729,0.12214190249585843,-0.12521462558559943,0.0030727230897409086,H,0.12214190249585843,A,1.73,-1.0
ucl-2024-25-186,2024-25,knockout_phase,Semifinals,2025-04-30T00:00:00Z,date_only,fc-barcelona,fc-internazionale-milano,FC Barcelona (ESP),FC Internazionale Milano (ITA),3,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-barcelona,fc-internazionale-milano,3.0,3.0,goals_fallback,0.6278428617373759,0.1933758521479697,0.1787812861146545,shared_xg_dixon_coles,2025-04-30T00:00:00Z,1.71,4.12,4.65,0.5609184094721956,0.2328083689799647,0.20627322154783967,0.06692445226518029,-0.039432516831995,-0.027491935433185177,H,0.06692445226518029,D,1.71,-1.0
ucl-2024-25-187,2024-25,knockout_phase,Semifinals,2025-05-06T00:00:00Z,date_only,fc-internazionale-milano,fc-barcelona,FC Internazionale Milano (ITA),FC Barcelona (ESP),4,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-internazionale-milano,fc-barcelona,4.0,3.0,goals_fallback,0.19423895704399,0.3010193588536169,0.504741684102393,shared_xg_dixon_coles,2025-05-06T00:00:00Z,2.57,3.7,2.58,0.37164792724328033,0.25814464135546766,0.37020743140125206,-0.17740897019929033,0.04287471749814925,0.1345342527011409,A,0.1345342527011409,H,2.58,-1.0
ucl-2024-25-188,2024-25,knockout_phase,Semifinals,2025-05-07T00:00:00Z,date_only,paris-saint-germain-fc,arsenal-fc,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,paris-saint-germain-fc,arsenal-fc,2.0,1.0,goals_fallback,0.6844150974918899,0.1832034845947101,0.1323814179134,shared_xg_dixon_coles,2025-05-07T00:00:00Z,2.32,3.51,3.06,0.41337028056806374,0.2732248008313128,0.31340491860062347,0.27104481692382615,-0.0900213162366027,-0.18102350068722348,H,0.27104481692382615,H,2.32,1.3199999999999998
