season,match_id,home_team,away_team,p_home,p_draw,p_away,edge,bet,actual,odds,profit
2025-26,ucl-2025-26-098,atalanta-bc,chelsea-fc,0.5154502001369956,0.2378938631014034,0.2466559367616009,0.9650846666267037,H,H,3.7,2.7
2025-26,ucl-2025-26-099,fc-internazionale-milano,liverpool-fc,0.3977436269370279,0.2338941224606596,0.3683622506023123,0.35960019973580426,A,A,3.58,2.58
2025-26,ucl-2025-26-100,villarreal-cf,fc-k-benhavn,0.6235252840856994,0.2384438090331362,0.1380309068811643,0.3236377099873027,D,A,5.39,-1.0
2025-26,ucl-2025-26-101,qaraba-a-dam-fk,afc-ajax,0.2552386652974897,0.2011090749376268,0.5436522597648835,0.8702386783019671,A,A,3.34,2.34
2025-26,ucl-2025-26-102,borussia-dortmund,fk-bod-glimt,0.6452675998632001,0.2056857505290923,0.1490466496077075,0.25065278485673326,D,D,5.91,4.91
2025-26,ucl-2025-26-103,athletic-club,paris-saint-germain-fc,0.1379006016163448,0.1621599785503781,0.6999394198332771,0.2651257034750789,A,D,1.75,-1.0
2025-26,ucl-2025-26-104,bayer-04-leverkusen,newcastle-united-fc,0.6444938449118265,0.2264316392895666,0.1290745157986068,1.1202092043051701,H,D,3.19,-1.0
2025-26,ucl-2025-26-105,club-brugge-kv,arsenal-fc,0.1431533759849863,0.1495294185391109,0.7073172054759027,0.04587666046680683,H,A,7.11,-1.0
2025-26,ucl-2025-26-106,sport-lisboa-e-benfica,ssc-napoli,0.3201074503682732,0.2304031072030885,0.4494894424286383,0.2593516468817978,A,H,2.72,-1.0
2025-26,ucl-2025-26-107,juventus-fc,paphos-fc,0.3975446336471744,0.2745284475573101,0.3279269187955155,4.056061693926331,A,H,15.0,-1.0
2025-26,ucl-2025-26-108,real-madrid-cf,manchester-city-fc,0.5679816638547507,0.1826974445212124,0.2493208916240369,0.8607432868770484,H,A,3.18,-1.0
2025-26,ucl-2025-26-109,fk-kairat,club-brugge-kv,0.4072919090917702,0.2673156153684571,0.3253924755397727,1.6106779320556726,H,A,6.23,-1.0
2025-26,ucl-2025-26-110,fk-bod-glimt,manchester-city-fc,0.2487747279355436,0.1972621767707227,0.5539630952937337,0.8115433410730737,H,H,7.06,6.06
2025-26,ucl-2025-26-111,tottenham-hotspur-fc,borussia-dortmund,0.2192490258183059,0.2113308651826269,0.5694201089990671,0.4924480388671253,A,H,2.54,-1.0
2025-26,ucl-2025-26-112,sporting-clube-de-portugal,paris-saint-germain-fc,0.2483059262091083,0.1819639281079389,0.5697301456829527,0.16813268237754753,H,H,4.57,3.5700000000000003
2025-26,ucl-2025-26-113,pae-olympiakos-sfp,bayer-04-leverkusen,0.3479424227812221,0.2799929199713549,0.3720646572474231,0.15758633768929542,A,H,3.02,-1.0
2025-26,ucl-2025-26-114,villarreal-cf,afc-ajax,0.402427429010869,0.2437187739593777,0.3538537970297533,1.802047883221157,A,A,7.68,6.68
2025-26,ucl-2025-26-115,fc-k-benhavn,ssc-napoli,0.2751670905123655,0.2440026870595845,0.48083022242805,0.16252182408583749,H,D,4.1,-1.0
2025-26,ucl-2025-26-116,real-madrid-cf,as-monaco-fc,0.6679623057923788,0.1675843405342261,0.1644533536733951,0.5483727530112876,A,H,9.14,-1.0
2025-26,ucl-2025-26-117,fc-internazionale-milano,arsenal-fc,0.2815424217697672,0.2246005265691494,0.4938570516610834,0.30385919899274083,A,A,2.56,1.56
2025-26,ucl-2025-26-118,qaraba-a-dam-fk,eintracht-frankfurt,0.4059470556166953,0.2470469672834181,0.3470059770998865,0.4482627866789428,H,H,3.46,2.46
2025-26,ucl-2025-26-119,galatasaray-sk,club-atl-tico-de-madrid,0.4709397985547246,0.2067908815680395,0.3222693198772358,0.6721903749433735,H,D,3.45,-1.0
2025-26,ucl-2025-26-120,olympique-de-marseille,liverpool-fc,0.1919329534121471,0.1771037277337916,0.6309633188540612,0.2746537260670108,A,A,1.96,0.96
2025-26,ucl-2025-26-121,sk-slavia-praha,fc-barcelona,0.2193339882735956,0.2036517611830572,0.5770142505433471,0.8419163305005879,H,A,8.13,-1.0
2025-26,ucl-2025-26-122,atalanta-bc,athletic-club,0.7349935685188448,0.1558101660127574,0.1091962654683978,0.295908589428745,H,A,1.71,-1.0
