match_id,season,stage,prematch_total_xg,home_att,away_att,knockout,y,p_model,xbetCloseOver25,xbetCloseUnder25,market_over25,market_under25,actual_over25,p_market,p_final,edge_over,edge_under,bet,edge,odds,profit
ucl-2025-26-025,2025-26,league_phase,2.7628370338196984,0.272198724560442,2.597784894898826,0,1,0.5373499244309651,1.27,3.75,0.7470119521912351,0.252988047808765,Over,0.7470119521912351,0.6736302424751406,-0.07338170971609448,0.07338170971609442,Under,0.07338170971609442,3.75,-1.0
ucl-2025-26-026,2025-26,league_phase,3.338851172647697,0.7316614557057647,1.967017824117394,0,0,0.6329888854903202,1.78,2.1,0.5412371134020618,0.458762886597938,Under,0.5412371134020618,0.5733502336329522,0.03211312023089041,-0.032113120230890246,Over,0.03211312023089041,1.78,-1.0
ucl-2025-26-027,2025-26,league_phase,5.182386930216999,1.4675336925390379,3.987098574638368,0,1,0.6318309694557429,1.45,2.75,0.6547619047619047,0.3452380952380952,Over,0.6547619047619047,0.646736077404748,-0.008025827357156623,0.00802582735715679,Under,0.00802582735715679,2.75,-1.0
ucl-2025-26-028,2025-26,league_phase,3.0045279003679726,1.5244137682020664,1.893682098016139,0,0,0.5908570035609304,1.96,1.9,0.4922279792746114,0.5077720207253886,Under,0.4922279792746114,0.5267481377748231,0.03452015850021167,-0.03452015850021173,Over,0.03452015850021167,1.96,-1.0
ucl-2025-26-029,2025-26,league_phase,3.9282747977606967,3.343834613488624,1.21741271018982,0,1,0.6889833261705268,1.84,2.03,0.524547803617571,0.4754521963824289,Over,0.524547803617571,0.5821002365111055,0.05755243289353451,-0.057552432893534455,Over,0.05755243289353451,1.84,0.8400000000000001
ucl-2025-26-036,2025-26,league_phase,2.658490400769114,0.16678512096405,1.4297398503947263,0,1,0.6233757011889749,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5549690601829805,0.036834345157073844,-0.03683434515707373,Over,0.036834345157073844,1.86,0.8600000000000001
ucl-2025-26-034,2025-26,league_phase,2.100649805002208,1.7604671299612504,1.5188794741406937,0,0,0.5284342843554559,1.57,2.42,0.606516290726817,0.3934837092731829,Under,0.606516290726817,0.5791875884968406,-0.02732870222997641,0.02732870222997652,Under,0.02732870222997652,2.42,1.42
ucl-2025-26-033,2025-26,league_phase,3.081482315820155,1.1021542767062784,1.3356868157163266,0,0,0.650113728369976,1.53,2.5,0.6203473945409429,0.3796526054590571,Under,0.6203473945409429,0.6307656113811044,0.010418216840161532,-0.010418216840161532,Over,0.010418216840161532,1.53,-1.0
ucl-2025-26-035,2025-26,league_phase,2.042005798573753,0.4828696255572077,1.2951413155999032,0,1,0.5688666341669673,1.95,1.91,0.4948186528497409,0.5051813471502591,Over,0.4948186528497409,0.5207354463107702,0.025916793461029264,-0.025916793461029264,Over,0.025916793461029264,1.95,0.95
ucl-2025-26-031,2025-26,league_phase,4.153085163445173,2.2630002817293984,2.8961879911056156,0,1,0.6045278962746521,1.32,3.4,0.7203389830508474,0.2796610169491525,Over,0.7203389830508474,0.679805102679179,-0.040533880371668385,0.04053388037166844,Under,0.04053388037166844,3.4,-1.0
