match_id,season,stage,y,total_xg,home_att,away_att,home_corners_for,home_corners_against,away_corners_for,away_corners_against,knockout,p_model,xbetCloseOver25,xbetCloseUnder25,market_over25,market_under25,actual_over25,p_market,p_final,edge_over,edge_under,bet,edge,odds,profit
ucl-2025-26-080,2025-26,league_phase,0,3.03887591640198,1.0117941370699515,1.465705426422759,5.5,4.5,3.0,7.666666666666667,0,0.5781322726641945,1.49,2.63,0.6383495145631067,0.3616504854368932,Under,0.6383495145631067,0.6172734798984875,-0.02107603466461927,0.021076034664619325,Under,0.021076034664619325,2.63,1.63
ucl-2025-26-083,2025-26,league_phase,1,3.294608657733348,1.0108238712418818,0.6244101049378515,5.25,4.75,3.75,6.75,0,0.671265048176542,1.88,1.98,0.5129533678756476,0.4870466321243523,Over,0.5129533678756476,0.5683624559809606,0.055409088105312976,-0.055409088105312865,Over,0.055409088105312976,1.88,0.8799999999999999
ucl-2025-26-082,2025-26,league_phase,1,3.3837266686488667,0.8291974102612567,1.385677682065073,2.0,6.0,4.2,3.6,0,0.6822584309776937,1.62,2.3,0.586734693877551,0.413265306122449,Over,0.586734693877551,0.6201680018626009,0.033433307985049954,-0.0334333079850499,Over,0.033433307985049954,1.62,0.6200000000000001
ucl-2025-26-084,2025-26,league_phase,1,3.544875696681736,2.5414669509977093,1.483138966560363,6.2,3.2,5.2,6.2,0,0.6272825463732283,1.25,4.0,0.7619047619047619,0.238095238095238,Over,0.7619047619047619,0.7147869864687252,-0.04711777543603668,0.04711777543603682,Under,0.04711777543603682,4.0,-1.0
ucl-2025-26-085,2025-26,league_phase,1,3.378192656031235,2.471438476264773,1.5377686515081692,7.2,2.2,3.75,4.5,0,0.6810802621507617,1.57,2.42,0.606516290726817,0.3934837092731829,Over,0.606516290726817,0.6326136807251976,0.026097389998380627,-0.026097389998380516,Over,0.026097389998380627,1.57,0.5700000000000001
ucl-2025-26-086,2025-26,league_phase,1,3.358762234861662,0.6012903233058737,1.719283572972411,2.75,5.75,4.2,4.6,0,0.6419205194201226,1.78,2.1,0.5412371134020618,0.458762886597938,Over,0.5412371134020618,0.576476305508383,0.035239192106321204,-0.03523919210632104,Over,0.035239192106321204,1.78,0.78
ucl-2025-26-087,2025-26,league_phase,1,3.430991012618545,1.4549309287375245,1.5369111443869785,4.4,3.4,1.4,5.8,0,0.6185284180500954,1.53,2.5,0.6203473945409429,0.3796526054590571,Over,0.6203473945409429,0.6197107527691462,-0.0006366417717966755,0.0006366417717966755,Under,0.0006366417717966755,2.5,-1.0
ucl-2025-26-088,2025-26,league_phase,1,3.4217003249252507,2.1414143480592895,3.300293280378277,5.6,3.6,6.2,3.2,0,0.5990160960509502,1.77,2.13,0.5461538461538462,0.4538461538461538,Over,0.5461538461538462,0.5646556336178326,0.01850178746398634,-0.01850178746398634,Over,0.01850178746398634,1.77,0.77
ucl-2025-26-089,2025-26,league_phase,1,3.440904634656702,1.0055290830140264,2.625923148565888,5.333333333333333,3.3333333333333335,6.6,4.4,0,0.593029926331116,1.45,2.75,0.6547619047619047,0.3452380952380952,Over,0.6547619047619047,0.6331557123111287,-0.021606192450775996,0.021606192450776163,Under,0.021606192450776163,2.75,-1.0
ucl-2025-26-090,2025-26,league_phase,1,3.677726196928396,2.0782195092256357,3.304129658468665,5.8,3.4,5.2,1.8,0,0.6668401113576172,1.78,2.1,0.5412371134020618,0.458762886597938,Over,0.5412371134020618,0.5851981626865062,0.04396104928444433,-0.043961049284444165,Over,0.04396104928444433,1.78,0.78
ucl-2025-26-091,2025-26,league_phase,0,3.519668900987946,0.8759815394878376,1.1770250112846443,3.0,6.4,4.75,3.75,0,0.7219956588260327,1.61,2.32,0.5903307888040712,0.4096692111959288,Under,0.5903307888040712,0.6364134933117578,0.04608270450768659,-0.04608270450768659,Over,0.04608270450768659,1.61,-1.0
ucl-2025-26-092,2025-26,league_phase,1,3.2044322701752934,2.67728325669497,1.640120904721919,4.6,4.0,3.2,4.4,0,0.6471150587295379,1.33,3.37,0.7170212765957447,0.2829787234042553,Over,0.7170212765957447,0.6925541003425723,-0.024467176253172407,0.024467176253172462,Under,0.024467176253172462,3.37,-1.0
ucl-2025-26-093,2025-26,league_phase,1,3.3146051253308344,1.608342268884477,0.6736209195107198,3.6,4.2,3.2,5.8,0,0.651930514231375,1.16,5.26,0.8193146417445484,0.1806853582554517,Over,0.8193146417445484,0.7607301971149378,-0.058584444629610544,0.05858444462961046,Under,0.05858444462961046,5.26,-1.0
ucl-2025-26-095,2025-26,league_phase,1,3.526203347955943,1.5914319318796708,1.0832626682706188,4.6,5.8,4.4,5.4,0,0.6993136626763322,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5815473467035557,0.06341263167764899,-0.06341263167764888,Over,0.06341263167764899,1.86,0.8600000000000001
ucl-2025-26-096,2025-26,league_phase,1,3.4804241382244965,1.5922438932660228,1.195301438122987,4.0,4.6,3.4,5.4,0,0.6592001801386926,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5675076278153818,0.04937291278947509,-0.049372912789474976,Over,0.04937291278947509,1.86,0.8600000000000001
ucl-2025-26-097,2025-26,league_phase,0,3.4137541379973273,1.653212430529892,2.117587877460718,4.8,4.0,3.8,4.6,0,0.6298451111867595,1.42,2.9,0.6712962962962963,0.3287037037037036,Under,0.6712962962962963,0.6567883815079584,-0.014507914788337906,0.014507914788338017,Under,0.014507914788338017,2.9,1.9
ucl-2025-26-098,2025-26,league_phase,1,3.221575044359339,2.0578847123464885,1.6447908386743126,4.6,4.2,5.6,2.6,0,0.6994859062761503,1.78,2.1,0.5412371134020618,0.458762886597938,Over,0.5412371134020618,0.5966241909079928,0.05538707750593097,-0.055387077505930804,Over,0.05538707750593097,1.78,0.78
ucl-2025-26-099,2025-26,league_phase,0,3.5443917374242835,2.798938204355835,2.536058511212467,5.8,3.2,7.8,3.4,0,0.6316396032282392,1.71,2.21,0.5637755102040817,0.4362244897959184,Under,0.5637755102040817,0.5875279427625368,0.02375243255845516,-0.023752432558455217,Over,0.02375243255845516,1.71,-1.0
ucl-2025-26-100,2025-26,league_phase,1,3.2206886010903863,1.2163377360440752,1.4911034863519679,2.6,2.8,5.2,3.8,0,0.6019928858055409,1.39,3.0,0.683371298405467,0.316628701594533,Over,0.683371298405467,0.6548888539954928,-0.02848244440997416,0.028482444409974217,Under,0.028482444409974217,3.0,-1.0
ucl-2025-26-101,2025-26,league_phase,1,3.2516361481567877,1.2235671337790819,1.0110517291429637,3.25,7.25,4.6,4.4,0,0.7178223310293351,1.62,2.3,0.586734693877551,0.413265306122449,Over,0.586734693877551,0.6326153668806754,0.045880673003124484,-0.04588067300312443,Over,0.045880673003124484,1.62,0.6200000000000001
ucl-2025-26-107,2025-26,league_phase,0,3.26297993155505,1.8484560125973104,0.9058039965108022,5.6,5.0,2.6,5.4,0,0.7094175600483272,1.39,3.0,0.683371298405467,0.316628701594533,Under,0.683371298405467,0.692487489980468,0.009116191575001098,-0.009116191575001042,Over,0.009116191575001098,1.39,-1.0
ucl-2025-26-108,2025-26,league_phase,1,3.1674309193311596,2.4381633458891474,1.7586373133584847,7.0,4.2,5.6,3.4,0,0.71507155286392,1.42,2.9,0.6712962962962963,0.3287037037037036,Over,0.6712962962962963,0.6866176360949646,0.015321339798668343,-0.015321339798668232,Over,0.015321339798668343,1.42,0.41999999999999993
ucl-2025-26-106,2025-26,league_phase,0,3.067028916553405,1.4651314796957373,1.4996953057202675,5.0,6.2,5.6,4.4,0,0.6929824999730483,2.29,1.63,0.4158163265306122,0.5841836734693877,Under,0.4158163265306122,0.5128244872354648,0.09700816070485263,-0.09700816070485252,Over,0.09700816070485263,2.29,-1.0
ucl-2025-26-104,2025-26,league_phase,1,2.937617697535675,1.288868869111537,1.8551899995809773,3.6,5.4,6.0,7.0,0,0.523463772506397,1.53,2.5,0.6203473945409429,0.3796526054590571,Over,0.6203473945409429,0.5864381268288518,-0.03390926771209113,0.03390926771209113,Under,0.03390926771209113,2.5,-1.0
ucl-2025-26-105,2025-26,league_phase,1,3.425506636698241,1.3884646664373559,2.3406145922917068,2.2,5.4,4.2,3.2,0,0.6304821614339371,1.53,2.5,0.6203473945409429,0.3796526054590571,Over,0.6203473945409429,0.6238945629534909,0.003547168412547985,-0.003547168412547985,Over,0.003547168412547985,1.53,0.53
ucl-2025-26-103,2025-26,league_phase,0,3.0975427804669717,1.3577359657734613,2.3610711898809655,4.0,2.6,6.6,2.8,0,0.5951334961387331,1.61,2.32,0.5903307888040712,0.4096692111959288,Under,0.5903307888040712,0.5920117363712029,0.0016809475671316632,-0.0016809475671316632,Over,0.0016809475671316632,1.61,-1.0
ucl-2025-26-102,2025-26,league_phase,1,4.157068983469267,2.039496972629127,2.14301032817453,4.0,2.8,4.4,6.4,0,0.5599405156631804,1.39,3.0,0.683371298405467,0.316628701594533,Over,0.683371298405467,0.6401705244456667,-0.043200773959800265,0.04320077395980032,Under,0.04320077395980032,3.0,-1.0
ucl-2025-26-109,2025-26,league_phase,1,3.697632584592773,0.7880816202610724,0.9800707994960247,2.6,6.4,1.6,5.4,0,0.6999952582955637,1.58,2.38,0.601010101010101,0.398989898989899,Over,0.601010101010101,0.635654906060013,0.034644805049911964,-0.034644805049911964,Over,0.034644805049911964,1.58,0.5800000000000001
ucl-2025-26-110,2025-26,league_phase,1,3.7142222939214076,1.7021204149505489,1.8654315799552197,4.4,6.8,4.4,3.6,0,0.7328393228412335,1.28,3.68,0.7419354838709676,0.2580645161290322,Over,0.7419354838709676,0.7387518275105607,-0.003183656360406961,0.0031836563604071277,Under,0.0031836563604071277,3.68,-1.0
ucl-2025-26-117,2025-26,league_phase,1,3.3734982475288926,2.6372228721234205,2.6818321079093197,6.0,3.2,4.8,3.0,0,0.6478116347142199,2.09,1.8,0.4627249357326478,0.5372750642673522,Over,0.4627249357326478,0.5275052803761979,0.06478034464355015,-0.06478034464355009,Over,0.06478034464355015,2.09,1.0899999999999999
ucl-2025-26-116,2025-26,league_phase,1,3.5154660388982264,1.987975822769399,2.0834815073913333,5.8,4.0,5.2,3.8,0,0.6776443306733617,1.3,3.5,0.7291666666666667,0.2708333333333333,Over,0.7291666666666667,0.71113384906901,-0.018032817597656736,0.01803281759765668,Under,0.01803281759765668,3.5,-1.0
ucl-2025-26-115,2025-26,league_phase,0,3.305972993300107,1.3839174464422472,1.593832297072111,5.2,4.0,6.4,3.0,0,0.7028159225135963,2.19,1.73,0.4413265306122448,0.5586734693877551,Under,0.4413265306122448,0.5328478177777178,0.09152128716547303,-0.09152128716547292,Over,0.09152128716547303,2.19,-1.0
ucl-2025-26-114,2025-26,league_phase,1,3.2360902869413812,1.5421866750344602,1.0947822721752547,3.2,3.0,5.2,4.2,0,0.6309278589374567,1.3,3.5,0.7291666666666667,0.2708333333333333,Over,0.7291666666666667,0.6947830839614432,-0.03438358270522357,0.034383582705223514,Under,0.034383582705223514,3.5,-1.0
ucl-2025-26-113,2025-26,league_phase,0,3.0150384348079498,1.4169806189912513,1.2873580917870986,5.4,3.2,4.4,5.8,0,0.6130880942494719,1.95,1.91,0.4948186528497409,0.5051813471502591,Under,0.4948186528497409,0.5362129573396468,0.041394304489905887,-0.041394304489905887,Over,0.041394304489905887,1.95,-1.0
ucl-2025-26-112,2025-26,league_phase,1,2.8183671893241273,0.9346842570307882,2.121374412447511,2.2,4.6,6.6,3.4,0,0.5733645928871723,1.45,2.75,0.6547619047619047,0.3452380952380952,Over,0.6547619047619047,0.6262728456057484,-0.028489059156156293,0.02848905915615646,Under,0.02848905915615646,2.75,-1.0
ucl-2025-26-111,2025-26,league_phase,0,3.5827470515233304,2.03681922333777,2.3728828599908924,5.0,4.6,5.6,2.8,0,0.6876231992462829,1.78,2.1,0.5412371134020618,0.458762886597938,Under,0.5412371134020618,0.5924722434475391,0.051235130045477306,-0.05123513004547714,Over,0.051235130045477306,1.78,-1.0
ucl-2025-26-118,2025-26,league_phase,1,3.397289994836302,1.1993040142658382,0.5835599791258542,3.4,7.0,2.4,6.2,0,0.7043581050759574,1.49,2.63,0.6383495145631067,0.3616504854368932,Over,0.6383495145631067,0.6614525212426045,0.023103006679497717,-0.023103006679497662,Over,0.023103006679497717,1.49,0.49
ucl-2025-26-119,2025-26,league_phase,0,3.7350159113954744,2.1571209917077403,1.8687427102665584,3.8,5.2,6.2,3.8,0,0.6750186169962398,1.57,2.42,0.606516290726817,0.3934837092731829,Under,0.606516290726817,0.630492104921115,0.02397581419429795,-0.02397581419429784,Over,0.02397581419429795,1.57,-1.0
ucl-2025-26-125,2025-26,league_phase,0,3.749377635272664,2.661358881741761,1.0564044504426415,4.2,4.2,3.6,5.0,0,0.6853773851479814,1.23,4.21,0.7738970588235294,0.2261029411764706,Under,0.7738970588235294,0.7429151730370877,-0.030981885786441787,0.03098188578644176,Under,0.03098188578644176,4.21,3.21
ucl-2025-26-124,2025-26,league_phase,1,3.486521166163307,1.9780319560551622,1.709190811224581,6.0,8.0,5.2,8.0,0,0.6457921296879409,1.3,3.5,0.7291666666666667,0.2708333333333333,Over,0.7291666666666667,0.6999855787241127,-0.02918108794255403,0.029181087942553974,Under,0.029181087942553974,3.5,-1.0
ucl-2025-26-123,2025-26,league_phase,0,2.9344903944098935,1.9932708712294733,1.2404047502204747,7.4,5.4,5.0,6.2,0,0.6823418761860501,1.95,1.91,0.4948186528497409,0.5051813471502591,Under,0.4948186528497409,0.5604517810174492,0.06563312816770828,-0.06563312816770828,Over,0.06563312816770828,1.95,-1.0
ucl-2025-26-126,2025-26,league_phase,0,3.230665756451558,1.7723494892163623,1.0741204731166345,6.2,1.8,3.4,6.2,0,0.6191818187765251,1.22,4.33,0.7801801801801801,0.2198198198198198,Under,0.7801801801801801,0.7238307536889008,-0.056349426491279275,0.056349426491279386,Under,0.056349426491279386,4.33,3.33
ucl-2025-26-121,2025-26,league_phase,1,3.12262336203903,0.5488587530329827,1.6850170180279016,2.4,6.2,3.8,3.0,0,0.6856565998165028,1.3,3.5,0.7291666666666667,0.2708333333333333,Over,0.7291666666666667,0.7139381432691093,-0.015228523397557425,0.01522852339755737,Under,0.01522852339755737,3.5,-1.0
ucl-2025-26-120,2025-26,league_phase,1,2.7972209825801104,1.2459456582553685,2.276630258381661,4.2,4.0,7.0,3.4,0,0.5945096745658736,1.53,2.5,0.6203473945409429,0.3796526054590571,Over,0.6203473945409429,0.6113041925496686,-0.009043201991274286,0.009043201991274286,Under,0.009043201991274286,2.5,-1.0
ucl-2025-26-122,2025-26,league_phase,1,2.919979328856165,2.290676207855932,1.3873445704579335,4.8,4.0,4.4,3.4,0,0.6786943327481959,2.19,1.73,0.4413265306122448,0.5586734693877551,Over,0.4413265306122448,0.5244052613598277,0.08307873074758287,-0.08307873074758276,Over,0.08307873074758287,2.19,1.19
ucl-2025-26-144,2025-26,league_phase,0,3.407375153732297,2.2126164967426645,2.0992227250787607,5.2,3.6,5.8,4.6,0,0.6180616565682105,1.78,2.1,0.5412371134020618,0.458762886597938,Under,0.5412371134020618,0.5681257035102139,0.026888590108152033,-0.026888590108151866,Over,0.026888590108152033,1.78,-1.0
ucl-2025-26-143,2025-26,league_phase,1,3.2535385858344985,1.3581536512899386,2.0514533139765208,5.4,6.4,6.6,4.6,0,0.6731472669351408,1.49,2.63,0.6383495145631067,0.3616504854368932,Over,0.6383495145631067,0.6505287278933187,0.012179213330211991,-0.012179213330211935,Over,0.012179213330211991,1.49,0.49
ucl-2025-26-142,2025-26,league_phase,1,3.2394941052188706,1.7258001772764309,2.0036930007083757,7.2,2.8,8.6,1.2,0,0.7376385409668298,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5949610541052297,0.07682633907932301,-0.0768263390793229,Over,0.07682633907932301,1.86,0.8600000000000001
ucl-2025-26-141,2025-26,league_phase,1,3.7330810702560853,1.6116013111624128,2.3496516183173677,4.0,7.2,3.8,4.0,0,0.6980778889399873,1.33,3.37,0.7170212765957447,0.2829787234042553,Over,0.7170212765957447,0.7103910909162297,-0.0066301856795150105,0.006630185679515066,Under,0.006630185679515066,3.37,-1.0
ucl-2025-26-140,2025-26,league_phase,1,2.780192165460881,1.0255071392282837,0.724144131504001,3.4,8.0,3.4,6.0,0,0.6844688587373414,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5763516653249088,0.05821695029900209,-0.05821695029900198,Over,0.05821695029900209,1.86,0.8600000000000001
ucl-2025-26-139,2025-26,league_phase,0,3.15277322858259,2.071643644020259,1.907055974759459,6.8,3.0,5.6,6.8,0,0.5664964234275374,1.39,3.0,0.683371298405467,0.316628701594533,Under,0.683371298405467,0.6424650921631916,-0.04090620624227537,0.04090620624227542,Under,0.04090620624227542,3.0,2.0
ucl-2025-26-138,2025-26,league_phase,1,3.2397037305209024,1.116753144197466,1.3121565891507243,4.8,5.6,4.0,4.8,0,0.6944189045256641,1.67,2.2,0.5684754521963824,0.4315245478036175,Over,0.5684754521963824,0.612555660511631,0.044080208315248615,-0.044080208315248504,Over,0.044080208315248615,1.67,0.6699999999999999
ucl-2025-26-137,2025-26,league_phase,1,2.499731912603603,1.6091095507144921,0.8510911794379388,4.8,3.6,2.2,5.2,0,0.6354876926393392,1.95,1.91,0.4948186528497409,0.5051813471502591,Over,0.4948186528497409,0.5440528167761003,0.049234163926359376,-0.049234163926359376,Over,0.049234163926359376,1.95,0.95
ucl-2025-26-136,2025-26,league_phase,1,3.688349677443799,2.0433104417364274,1.5168275764289476,6.4,3.2,4.0,7.6,0,0.5996615456294894,1.22,4.33,0.7801801801801801,0.2198198198198198,Over,0.7801801801801801,0.7169986580874383,-0.06318152209274175,0.06318152209274186,Under,0.06318152209274186,4.33,-1.0
ucl-2025-26-135,2025-26,league_phase,0,3.6463305876706524,2.0746071633028977,1.9852989524602893,5.0,5.2,7.6,6.0,0,0.610758730563269,1.78,2.1,0.5412371134020618,0.458762886597938,Under,0.5412371134020618,0.5655696794084843,0.02433256600642253,-0.024332566006422363,Over,0.02433256600642253,1.78,-1.0
ucl-2025-26-133,2025-26,league_phase,1,3.024263779590057,1.310727059096099,1.1935461671091616,2.0,4.2,5.6,3.4,0,0.6347758716789567,1.53,2.5,0.6203473945409429,0.3796526054590571,Over,0.6203473945409429,0.6253973615392476,0.0050499669983047335,-0.0050499669983047335,Over,0.0050499669983047335,1.53,0.53
ucl-2025-26-132,2025-26,league_phase,0,3.515073910045098,1.0477132542058818,2.1034866964521948,2.4,4.8,4.4,4.2,0,0.6094776770670509,1.67,2.2,0.5684754521963824,0.4315245478036175,Under,0.5684754521963824,0.5828262309011163,0.01435077870473389,-0.01435077870473378,Over,0.01435077870473389,1.67,-1.0
ucl-2025-26-131,2025-26,league_phase,1,3.279418996682687,2.4247072273942836,0.7578463161364185,5.6,2.8,2.2,5.8,0,0.6639809568485399,1.22,4.33,0.7801801801801801,0.2198198198198198,Over,0.7801801801801801,0.739510452014106,-0.04066972816607406,0.04066972816607417,Under,0.04066972816607417,4.33,-1.0
ucl-2025-26-130,2025-26,league_phase,1,3.2705161232694975,1.454467674360275,1.4701077306643109,4.6,5.4,3.8,3.4,0,0.7208133824896097,1.62,2.3,0.586734693877551,0.413265306122449,Over,0.586734693877551,0.6336622348917715,0.046927541014220586,-0.04692754101422053,Over,0.046927541014220586,1.62,0.6200000000000001
ucl-2025-26-129,2025-26,league_phase,0,3.3403022983732056,1.7973468668836368,1.9229912976889303,5.6,2.6,4.0,5.2,0,0.6053930705108527,1.23,4.13,0.7705223880597014,0.2294776119402985,Under,0.7705223880597014,0.7127271269176043,-0.0577952611420971,0.05779526114209718,Under,0.05779526114209718,4.13,3.13
ucl-2025-26-128,2025-26,league_phase,1,3.422782804095148,1.725919585869012,1.6459131764402983,3.8,2.2,4.0,5.4,0,0.5688779398566696,1.15,5.5,0.8270676691729323,0.1729323308270676,Over,0.8270676691729323,0.7367012639122403,-0.09036640526069195,0.09036640526069206,Under,0.09036640526069206,5.5,-1.0
ucl-2025-26-127,2025-26,league_phase,1,3.2402725374519816,2.2066835453811247,1.1952122883948677,6.4,4.2,4.0,5.8,0,0.6731316765174354,1.17,5.0,0.8103727714748785,0.1896272285251215,Over,0.8103727714748785,0.7623383882397734,-0.048034383235105116,0.04803438323510509,Under,0.04803438323510509,5.0,-1.0
ucl-2025-26-134,2025-26,league_phase,0,3.153701505456862,0.7231933467167581,2.1470635403180105,2.2,6.6,4.8,4.2,0,0.6176185466784827,1.67,2.2,0.5684754521963824,0.4315245478036175,Under,0.5684754521963824,0.5856755352651175,0.017200083068735106,-0.017200083068734995,Over,0.017200083068735106,1.67,-1.0
ucl-2025-26-145,2025-26,knockout_phase_play_off,1,3.013711707732455,1.1858106362788383,1.8573031567037106,3.4,5.2,6.2,4.6,1,0.7304495355852434,1.84,2.03,0.524547803617571,0.4754521963824289,Over,0.524547803617571,0.5966134098062563,0.0720656061886853,-0.07206560618868524,Over,0.0720656061886853,1.84,0.8400000000000001
ucl-2025-26-148,2025-26,knockout_phase_play_off,0,3.2336366447270644,2.0662328103712206,1.7507538402530503,4.8,3.4,4.4,3.6,1,0.7739170980251827,1.86,2.01,0.5193798449612403,0.4806201550387597,Under,0.5193798449612403,0.6084678835336201,0.08908803857237979,-0.08908803857237985,Over,0.08908803857237979,1.86,-1.0
ucl-2025-26-147,2025-26,knockout_phase_play_off,1,3.317885577783432,1.7917777404266573,2.0033446988245807,5.2,4.4,7.0,2.6,1,0.8026779838203842,1.45,2.75,0.6547619047619047,0.3452380952380952,Over,0.6547619047619047,0.7065325324323726,0.05177062767046792,-0.05177062767046775,Over,0.05177062767046792,1.45,0.44999999999999996
ucl-2025-26-146,2025-26,knockout_phase_play_off,0,3.4976332241824215,1.892784343675374,1.8022067192941855,5.0,5.0,5.0,4.4,1,0.7888604116439909,1.6,2.34,0.5939086294416244,0.4060913705583756,Under,0.5939086294416244,0.6621417532124527,0.06823312377082835,-0.0682331237708283,Over,0.06823312377082835,1.6,-1.0
ucl-2025-26-149,2025-26,knockout_phase_play_off,1,3.379765158538518,1.1114681754338724,1.6039273656982171,3.6,7.0,3.4,6.2,1,0.7630990224705088,1.42,2.9,0.6712962962962963,0.3287037037037036,Over,0.6712962962962963,0.7034272504572707,0.032130954160974445,-0.032130954160974334,Over,0.032130954160974445,1.42,0.41999999999999993
ucl-2025-26-150,2025-26,knockout_phase_play_off,1,3.162113433051854,1.5437979109585291,1.5489707984961536,2.6,4.4,7.8,3.0,1,0.7596116546279112,1.7,2.23,0.5674300254452926,0.4325699745547073,Over,0.5674300254452926,0.6346935956592091,0.06726357021391649,-0.06726357021391643,Over,0.06726357021391649,1.7,0.7
ucl-2025-26-151,2025-26,knockout_phase_play_off,0,2.9006030077269624,1.3344137126657347,1.3838041953742493,3.8,5.2,4.8,4.8,1,0.7568108399011106,1.95,1.91,0.4948186528497409,0.5051813471502591,Under,0.4948186528497409,0.5865159183177203,0.0916972654679794,-0.0916972654679794,Over,0.0916972654679794,1.95,-1.0
ucl-2025-26-152,2025-26,knockout_phase_play_off,1,3.2472234076897784,1.7419554160985329,1.3190616607666013,3.4,8.6,5.6,5.0,1,0.8086825289101365,1.53,2.5,0.6203473945409429,0.3796526054590571,Over,0.6203473945409429,0.6862646915701607,0.06591729702921778,-0.06591729702921778,Over,0.06591729702921778,1.53,0.53
ucl-2025-26-153,2025-26,knockout_phase_play_off,1,3.3784012079782055,1.889496819868981,1.5937199275940659,8.2,3.2,3.4,5.0,1,0.8114752661069339,1.45,2.77,0.6563981042654028,0.3436018957345971,Over,0.6563981042654028,0.7106751109099387,0.05427700664453594,-0.05427700664453583,Over,0.05427700664453594,1.45,0.44999999999999996
ucl-2025-26-154,2025-26,knockout_phase_play_off,1,4.139125867964027,2.516616930090785,0.8382913934066876,4.2,6.8,4.8,6.6,1,0.8152368149910135,1.32,3.4,0.7203389830508474,0.2796610169491525,Over,0.7203389830508474,0.7535532242299056,0.033214241179058135,-0.03321424117905808,Over,0.033214241179058135,1.32,0.32000000000000006
ucl-2025-26-155,2025-26,knockout_phase_play_off,0,2.8464556303884048,1.629389218986032,1.2841962121427037,5.4,4.2,4.0,4.4,1,0.7845073325198082,1.78,2.1,0.5412371134020618,0.458762886597938,Under,0.5412371134020618,0.626381690093273,0.08514457669121123,-0.08514457669121106,Over,0.08514457669121123,1.78,-1.0
ucl-2025-26-156,2025-26,knockout_phase_play_off,1,3.238238948777617,1.138716585561634,1.6413950739505894,4.4,5.0,3.2,8.4,1,0.6715741301940847,1.27,3.75,0.7470119521912351,0.252988047808765,Over,0.7470119521912351,0.7206087144922324,-0.026403237699002657,0.026403237699002602,Under,0.026403237699002602,3.75,-1.0
ucl-2025-26-157,2025-26,knockout_phase_play_off,1,3.231640319953037,1.5933092536404676,2.2818150953544696,4.2,3.0,4.6,3.0,1,0.7475476760576603,1.6,2.34,0.5939086294416244,0.4060913705583756,Over,0.5939086294416244,0.6476822957572369,0.053773666315612534,-0.05377366631561248,Over,0.053773666315612534,1.6,0.6000000000000001
ucl-2025-26-158,2025-26,knockout_phase_play_off,1,3.240294851843861,1.887646923586722,1.6629487237116707,5.8,4.2,4.4,6.2,1,0.7417698423120473,1.7,2.23,0.5674300254452926,0.4325699745547073,Over,0.5674300254452926,0.6284489613486568,0.06101893590336416,-0.0610189359033641,Over,0.06101893590336416,1.7,0.7
ucl-2025-26-159,2025-26,knockout_phase_play_off,1,3.517205030490455,2.2344243299448454,1.7660461146461952,6.8,2.6,4.6,5.2,1,0.7666667667043371,1.32,3.4,0.7203389830508474,0.2796610169491525,Over,0.7203389830508474,0.7365537073295687,0.016214724278721282,-0.016214724278721226,Over,0.016214724278721282,1.32,0.32000000000000006
ucl-2025-26-160,2025-26,knockout_phase_play_off,1,3.3271616454818096,1.7916240166872732,1.2520982271991663,6.0,5.6,4.0,5.6,1,0.8065234528465645,1.36,3.16,0.6991150442477876,0.3008849557522123,Over,0.6991150442477876,0.7367079872573595,0.037592943009571944,-0.03759294300957183,Over,0.037592943009571944,1.36,0.3600000000000001
ucl-2025-26-161,2025-26,knockout_phase,0,3.802643712951465,1.3760885725729153,2.743423222199376,4.0,6.4,7.2,4.0,1,0.7657270908869103,1.52,2.53,0.6246913580246914,0.3753086419753087,Under,0.6246913580246914,0.674053864526468,0.04936250650177654,-0.049362506501776704,Over,0.04936250650177654,1.52,-1.0
ucl-2025-26-162,2025-26,knockout_phase,1,3.1753385457326466,1.5940180998372973,1.9010226767665166,4.0,2.2,3.2,4.8,1,0.7014490771297066,1.42,2.9,0.6712962962962963,0.3287037037037036,Over,0.6712962962962963,0.6818497695879899,0.010553473291693649,-0.010553473291693538,Over,0.010553473291693649,1.42,0.41999999999999993
ucl-2025-26-163,2025-26,knockout_phase,0,3.582998829078824,2.773435646318794,1.8525654483664042,5.0,5.8,4.4,2.0,1,0.8504675151858277,1.36,3.16,0.6991150442477876,0.3008849557522123,Under,0.6991150442477876,0.7520884090761016,0.05297336482831405,-0.05297336482831394,Over,0.05297336482831405,1.36,-1.0
ucl-2025-26-164,2025-26,knockout_phase,1,3.282858071355894,1.8222383933219333,2.2268428193637684,6.8,4.4,5.0,3.2,1,0.8109543342497718,1.84,2.03,0.524547803617571,0.4754521963824289,Over,0.524547803617571,0.6247900893388413,0.10024228572127025,-0.1002422857212702,Over,0.10024228572127025,1.84,0.8400000000000001
ucl-2025-26-165,2025-26,knockout_phase,0,3.0934054632787413,1.6646730801090581,2.774397425920072,5.6,3.4,7.2,2.0,1,0.7649136862160918,1.7,2.23,0.5674300254452926,0.4325699745547073,Under,0.5674300254452926,0.6365493067150724,0.06911928126977973,-0.06911928126977968,Over,0.06911928126977973,1.7,-1.0
