season,date,home,away,actual,over,old_1x2,old_ou,old_lam,new_1x2,new_ou,new_lam,mkt_src,mkt_1x2
2023/24,2023-12-02,Sheffield Weds,Blackburn,H,True,1.0091489937353588,0.6847822642283177,2.6912506420912785,1.4552029529726802,0.9558114900364384,2.2270924747396093,PSCH,1.0321267990909186
2023/24,2023-12-02,Plymouth,Stoke,H,True,0.8797841646141287,0.7522604450524519,2.5593897483124923,1.0012741057511025,0.908818717035454,2.296282429433978,PSCH,1.0532670673937852
2023/24,2023-12-02,Leeds,Middlesbrough,H,True,0.9764920058149488,0.6369559009102027,2.7930569556116915,0.813892098261519,0.6822072405216111,2.6963325590948166,PSCH,0.5289971686125357
2023/24,2023-12-02,Ipswich,Coventry,H,True,0.8823241823108822,0.7465479572870606,2.570039398306994,0.8778657755475768,0.7676552327350069,2.5309042165093563,PSCH,0.6325171127067457
2023/24,2023-12-09,Stoke,Sheffield Weds,A,False,1.1894783581754833,0.5327304591540407,2.3340400323846215,1.6467582992025451,0.36947074788478834,1.9468699852748312,PSCH,1.3380316820011664
2023/24,2023-12-09,Watford,Southampton,D,False,1.363398483642986,0.7543844900311346,2.7963519568466944,1.4249104570909834,0.908818717035454,3.0917254404972097,PSCH,1.3020056174049202
2023/24,2023-12-09,Leicester,Plymouth,H,True,0.7481103586352318,0.7683018541607058,2.5298469570490947,0.3667397099107775,0.731680130276729,2.598095436353134,PSCH,0.261421261744762
2023/24,2023-12-09,Blackburn,Leeds,A,False,1.1359103934841002,0.6548884684428549,2.5956129971096003,0.962069095581127,0.6251147701681183,2.5337564793695684,PSCH,0.550264606485247
2023/24,2023-12-09,Middlesbrough,Ipswich,A,False,1.2504307602563576,0.6715814026453847,2.630185974230804,1.227476160061587,0.6568152513125551,2.5996693155936024,PSCH,1.1620121454849104
2023/24,2023-12-12,Sunderland,Leeds,H,False,0.8384341927670929,0.7254637820364884,2.7392848030454444,1.060681984431723,0.6770770003824509,2.6412963714789495,PSCH,1.2837836744426039
2023/24,2023-12-12,Watford,Ipswich,A,True,1.383787330636359,0.6497046227171086,2.7652897258019062,1.3095926128565132,0.6610672870965336,2.740931689943764,PSCH,0.9266355731427534
2023/24,2023-12-13,Coventry,Southampton,D,False,1.2428575873495242,0.571460662303346,2.419232925668723,1.2799223976263072,0.6649485262012665,2.616564864056397,PSCH,1.318251248953607
2023/24,2023-12-13,Leicester,Millwall,H,True,0.7597844223821727,0.8782726646866342,2.3438328859741495,0.41167434558590854,0.7741403397694772,2.519211361273791,PSCH,0.37566330998245273
2023/24,2023-12-13,Norwich,Sheffield Weds,H,True,0.7779557514872444,0.7003732256516849,2.659348365832507,0.5740261916389201,0.911800826601303,2.292039802401239,PSCH,0.643521719795002
2023/24,2023-12-13,QPR,Plymouth,D,False,1.2559329877011902,0.6632001041919932,2.61269028360793,1.2369437546626358,0.5693378948336588,2.414573623327294,PSCH,1.3106686349503256
2023/24,2023-12-16,Southampton,Blackburn,H,True,0.8456924830286184,0.6739329616361409,2.713697397923535,0.8489592397138699,0.5866273371822726,2.9092657625338316,PSCH,0.5430627736231572
2023/24,2023-12-16,Sheffield Weds,QPR,H,True,0.7626687632185907,0.7052197617942145,2.650015625479301,1.120787895165315,1.0213735083273077,2.1359866912028167,PSCH,0.8522623920562811
2023/24,2023-12-16,Plymouth,Rotherham,H,True,0.5201523157889518,0.8601467212561154,2.372630192926558,0.6888165711994988,1.1976594422693438,1.920921935905769,PSCH,0.5679082771604316
2023/24,2023-12-16,Leeds,Coventry,D,False,1.2619544404950436,0.6333699765240848,2.5511935675031294,1.2651738018802816,0.5721692540070427,2.4206571449971728,PSCH,1.5294236846466462
2023/24,2023-12-16,Ipswich,Norwich,D,True,1.3501238930450536,0.5407695001390628,3.02478029634748,1.3566267222308328,0.5181859781722831,3.085012740885613,PSCH,1.5471697484774254
2023/24,2023-12-18,Birmingham,Leicester,A,True,0.8594143022324582,0.7817598389165489,2.505505953351024,0.4922983191521071,0.7023897619268779,2.6553647522810913,PSCH,0.4407727237983748
2023/24,2023-12-23,QPR,Southampton,A,False,0.9146120911786216,0.6508542683696937,2.587407456457009,0.903147092278763,0.689952289663426,2.667534525932572,PSCH,0.6280153468846625
2023/24,2023-12-23,Sheffield Weds,Cardiff,A,True,1.1611668387566325,0.7391911190613522,2.5839130695959014,0.8570381862604388,1.0166637060209422,2.1424183330529987,PSCH,1.331170159724359
2023/24,2023-12-23,Plymouth,Birmingham,D,True,1.296536484189022,0.7225759912507574,2.6157091749614954,1.184826686683697,0.964168812118619,2.2149162484389056,PSCH,1.3755782332430482
2023/24,2023-12-23,Leicester,Rotherham,H,True,0.4389071240034157,0.8411832593873496,2.403441161386838,0.22472475335695513,0.5151683732001275,3.0942176748068304,PSCH,0.1942097228532954
2023/24,2023-12-23,Leeds,Ipswich,H,True,0.8795949502339463,0.765932950285598,2.5342314698397264,0.8120208106983583,0.8430402701345624,2.400565334232741,PSCH,0.6163051199424098
2023/24,2023-12-26,Southampton,Swansea,H,True,0.8384041932170837,0.6093576548302622,2.8554683985171354,0.8225044398699919,0.5940260896921381,2.8917427126208572,PSCH,0.389400634900413
2023/24,2023-12-26,Preston,Leeds,H,True,1.0326702795675595,0.7590733306761122,2.5467310512366907,1.268440216880671,0.8833396317344692,2.3356817471279445,PSCH,1.8725894358153632
2023/24,2023-12-26,Coventry,Sheffield Weds,H,False,0.7751384521182714,0.5598408132517203,2.394045323193775,0.5584064347918821,0.4483204184145935,2.1405755478604136,PSCH,0.6124445069067359
2023/24,2023-12-26,Cardiff,Plymouth,D,True,1.2083825128146362,0.8509712657535126,2.3874985237408604,1.218511311447059,0.9694278302872837,2.2075620996628214,PSCH,1.3438517652884165
2023/24,2023-12-26,Ipswich,Leicester,D,False,1.262585761308243,0.6254885320861306,2.5346779582297145,1.3456047713928825,0.6869663214848643,2.6614454730484343,PSCH,1.2863995898999747
2023/24,2023-12-29,Preston,Sheffield Weds,A,False,1.2067430278821483,0.6360109891891362,2.5565789683160998,1.7602326638738466,0.48710909714867456,2.2311484568905806,PSCH,1.3519603287217443
2023/24,2023-12-29,West Brom,Leeds,H,False,0.7508398547385948,0.6443570163905132,2.5738416140231593,0.9296546323322884,0.5109923043230896,2.285491560329287,PSCH,1.2530350473740086
2023/24,2023-12-29,Southampton,Plymouth,H,True,0.7740969661709799,0.7646431822650153,2.5364230989194025,0.5856569343889941,0.7680862672244391,2.530043326964214,PSCH,0.29809647550982116
2023/24,2023-12-29,Cardiff,Leicester,A,False,0.9612619475191976,0.5626453724957872,2.400226427177734,0.5506238369736665,0.6055026707078989,2.49221661708845,PSCH,0.494504138422498
2023/24,2023-12-29,Ipswich,QPR,D,False,1.352898270501462,0.6790470561811637,2.645208729010224,1.3831393434265904,0.7098865045642433,2.707995711635478,PSCH,1.437195117485564
2023/24,2024-01-01,Stoke,Ipswich,D,False,1.2281630431271535,0.5040155318374413,2.2698303642836195,1.2367359589710618,0.5223922601374562,2.3111283863895586,PSCH,1.2429465514033216
2023/24,2024-01-01,Sheffield Weds,Hull,H,True,0.8953557707442499,0.6379017063339668,2.7912270957155894,1.3412845157662032,0.9190445200707762,2.280972531066733,PSCH,1.0886141530547413
2023/24,2024-01-01,Plymouth,Watford,D,True,1.2207082324476495,0.8729918074790074,2.3519595206888795,1.207977358631356,0.9220573267684922,2.276440379461774,PSCH,1.3523547527016015
2023/24,2024-01-01,Norwich,Southampton,D,False,1.3123006812115643,0.6951491832306184,2.678289810445291,1.3061493581474262,0.6961516895802439,2.680187064560652,PSCH,1.354819631997943
2023/24,2024-01-01,Leicester,Huddersfield,H,True,0.6349082719859784,0.7201073621427284,2.6206591319763852,0.3133171007171847,0.5364853705465683,3.036458451284936,PSCH,0.26187925547593766
2023/24,2024-01-01,Leeds,Birmingham,H,True,0.6433670303979193,0.7011793522572096,2.6578016661658954,0.5618031785308581,0.7985076962177716,2.475984060453509,PSCH,0.27814964131539
2023/24,2024-01-13,Cardiff,Leeds,A,True,1.0406075663815355,0.8505029913361519,2.3883589658107813,0.9094889167552269,1.0277811079075183,2.1275901496513545,PSCH,0.5244858561433815
2023/24,2024-01-13,Coventry,Leicester,H,True,0.9385407783260075,0.834941186177832,2.413680168168818,1.537054231475064,0.8287378348662936,2.4241609220553437,PSCH,1.210942931590629
2023/24,2024-01-13,Huddersfield,Plymouth,D,False,1.242297918647604,0.6453098511457852,2.5757618904266546,1.2668416091049275,0.6380909748118669,2.560826388003735,PSCH,1.3262898816485564
2023/24,2024-01-13,Ipswich,Sunderland,H,True,0.9197216106136149,0.6812186096946715,2.6985782326026877,0.8835089735998116,0.7100899012902573,2.6399505978583484,PSCH,0.76520078059925
2023/24,2024-01-13,Southampton,Sheffield Weds,H,True,0.7400920483364917,0.7650729201315343,2.535496964050427,0.5052118048478074,0.9699552564598479,2.2067125521424593,PSCH,0.33423952650408134
2023/24,2024-01-20,Plymouth,Cardiff,H,True,0.8723916920421462,0.7102933393949158,2.639881619631347,1.09709344269884,0.7560869803338195,2.5521591848787906,PSCH,0.9031946486472578
2023/24,2024-01-20,Sheffield Weds,Coventry,A,True,0.9535813667856077,0.7298111649315367,2.6018990231254087,0.6560862746721522,0.9824305343787001,2.1891744887619256,PSCH,0.7458869169302107
2023/24,2024-01-20,Swansea,Southampton,A,True,1.0794163584195187,0.6909495970164581,2.6784006819641077,1.0385148646195292,0.7149838751691198,2.630425907231217,PSCH,0.5183499276708513
2023/24,2024-01-21,Leeds,Preston,H,True,0.714666428952939,0.737308076345715,2.5874703849967586,0.5632372289977542,0.7938518846815776,2.48431276484173,PSCH,0.29379918472639793
2023/24,2024-01-22,Leicester,Ipswich,D,False,1.2636474228535726,0.6282962082403291,2.540308798392404,1.4514390477591994,0.7277386253295643,2.7436545461042994,PSCH,1.3555023883128812
2023/24,2024-01-24,Leeds,Norwich,H,False,0.9523843395223938,0.8239394708099688,2.9313748551643792,0.7527273480087895,0.7044103728386562,2.696871453532858,PSCH,0.3555632150860418
2023/24,2024-01-30,Leicester,Swansea,H,True,0.7743355442467864,0.5875266986962615,2.907340945480846,0.41520304664913565,0.46808547008983176,3.2298388893081715,PSCH,0.3381471500119895
2023/24,2024-01-31,Sheffield Weds,Watford,D,False,1.2537534291405015,0.5737654235398648,2.424157387324053,1.2166128566832892,0.3822858351607591,1.9791411167609392,PSCH,1.2598949709200151
2023/24,2024-02-02,Bristol City,Leeds,A,False,1.019403774991502,0.6363888467413364,2.5571424388462103,0.8028950845234454,0.5245865390160278,2.316114651180457,PSCH,0.6334847567566111
2023/24,2024-02-03,Swansea,Plymouth,A,False,1.1868907430584847,0.7017843739556088,2.6913652133346626,1.4607755059341592,0.6947484619269192,2.677311718227962,PSCH,1.340383182143378
2023/24,2024-02-03,Rotherham,Southampton,A,False,0.8695802855403489,0.7387723585862208,2.7656761108283847,0.7810079241677875,0.7693804865595343,2.8259466523768175,PSCH,0.30985334541617016
2023/24,2024-02-03,Stoke,Leicester,A,True,0.9212525262913958,0.9431481860440377,2.245215383844376,0.5543548094288534,0.8241674429983492,2.4321018101982443,PSCH,0.6851874813775378
2023/24,2024-02-03,Huddersfield,Sheffield Weds,H,True,0.9461830897391917,0.7556610859491876,2.5530500594918015,0.6612997371208251,1.0529699307894087,2.0945097565562985,PSCH,0.9708009690531196
2023/24,2024-02-03,Preston,Ipswich,H,True,1.0340468947727326,0.7665784586458283,2.5329471252105087,1.1053650372408204,0.7934096024983396,2.4850481851642474,PSCH,1.3824969080651985
2023/24,2024-02-09,Sheffield Weds,Birmingham,H,False,0.7426315856588538,0.6829988495081302,2.653464132364358,1.2351883114788575,0.39274633570038964,2.0054378122025325,PSCH,0.9272112772208159
2023/24,2024-02-10,Watford,Leicester,A,True,1.2116382409978814,0.6766834545292802,2.707858446316801,0.6898725480262878,0.6296091597559575,2.8096826935469936,PSCH,0.7214121394351966
2023/24,2024-02-10,Sunderland,Plymouth,H,True,0.7732515568016155,0.7094798351808429,2.641288428344234,0.6201897895765821,0.7068405076919477,2.6465362334781855,PSCH,0.46292103132804524
2023/24,2024-02-10,Southampton,Huddersfield,H,True,0.6591829685671556,0.7184649885442352,2.6236146097209625,0.5675018009595475,0.672560546951557,2.7165574181247214,PSCH,0.2599948543186399
2023/24,2024-02-10,Ipswich,West Brom,D,True,1.210728908822944,0.8818893051568227,2.338015442998688,1.2182745890367954,0.8644101099971662,2.3655632693690674,PSCH,1.3299527721342579
2023/24,2024-02-10,Leeds,Rotherham,H,True,0.47316060726095716,0.8370175509796473,2.4102348579756985,0.3637263980994843,0.8488657555593659,2.3908997112737143,PSCH,0.17446387827797674
2023/24,2024-02-13,Bristol City,Southampton,H,True,1.0509370314908535,0.7655028427520857,2.5346864734993915,1.1440386168828989,0.7250507295729536,2.610694047994592,PSCH,1.5244460696016597
2023/24,2024-02-13,Leicester,Sheffield Weds,H,False,0.6964325715514745,0.6307359204385482,2.5455029666272955,0.21765862108364006,0.8632240109374629,3.0070481988140125,PSCH,0.27000655567803783
2023/24,2024-02-13,Swansea,Leeds,A,True,1.0391948295746987,0.709276562489829,2.6416090996244375,0.8033015820676356,0.9009096298358528,2.3082757448897824,PSCH,0.4990744127371421
2023/24,2024-02-14,Plymouth,Coventry,D,True,1.2722873345098096,0.714370817011572,2.6315489353991937,1.2912023869388631,0.7304337653459619,2.600411777589844,PSCH,1.3626810779489325
2023/24,2024-02-14,Millwall,Ipswich,A,True,1.0924314295930284,0.8906229851255774,2.32442036504304,1.0461431858143442,0.8777914327235452,2.3443186939198704,PSCH,0.7268466603653357
2023/24,2024-02-16,West Brom,Southampton,A,False,1.3635939755991147,0.6518133170669681,2.589236777315205,1.2895643800762944,0.6921476802268619,2.671900388084417,PSCH,0.861029486191315
2023/24,2024-02-17,Leicester,Middlesbrough,A,True,1.1658103432315872,0.6082547135419827,2.858246473221185,1.9969366556062806,0.46968368043481556,3.224944729883573,PSCH,1.8232233008379573
2023/24,2024-02-17,Millwall,Sheffield Weds,A,False,1.2328181944397723,0.5305182571117267,2.3293931105929113,1.7955867840624418,0.36932606149229114,1.9464593581733949,PSCH,1.316476973989142
2023/24,2024-02-17,Plymouth,Leeds,A,False,1.0757848290287395,0.6320520812001345,2.548107951135017,0.6167603783415037,0.5568695622673976,2.3875800048736293,PSCH,0.3441568898087251
2023/24,2024-02-17,Swansea,Ipswich,A,True,1.0366502861017328,0.7066377707424445,2.646968451067659,0.9001413495442627,0.6202685351473729,2.830781006626421,PSCH,0.6706478326818235
2023/24,2024-02-20,Plymouth,West Brom,A,True,1.050908428599099,0.871317366231424,2.3548063854464756,0.8487489126545182,0.8847920648147841,2.3334974428372663,PSCH,0.8307724718937874
2023/24,2024-02-20,Southampton,Hull,A,True,1.3193836558372636,0.6432148118117363,2.7792306789775947,1.456416441351698,0.5711065546509208,2.947524907737504,PSCH,1.8052806724750448
2023/24,2024-02-20,Ipswich,Rotherham,H,True,0.46218482537561273,0.8384041932170838,2.4082284463282346,0.37511535661354417,0.6645597237080328,2.7333842352249325,PSCH,0.25984586567173446
2023/24,2024-02-23,Leeds,Leicester,H,True,0.8899222575696332,0.7573657528865965,2.5499548969806125,1.057452361393256,0.9339456671128757,2.258959272793403,PSCH,0.7695930279096403
2023/24,2024-02-24,Ipswich,Birmingham,H,True,0.6287911815536892,0.7219582624140649,2.616805125643988,0.5386651403237958,0.5791044645192851,2.9275319056395723,PSCH,0.43464095767035776
2023/24,2024-02-24,Middlesbrough,Plymouth,A,False,1.3054850779443814,0.6498961385656303,2.5852188407142274,1.6147214770371023,0.6831968497067772,2.6537393483346885,PSCH,1.9756056155199744
2023/24,2024-02-24,Sheffield Weds,Bristol City,H,True,0.8743633816636571,0.6849806178935519,2.690685734134007,1.3340355619612456,1.0166637060209422,2.1422837004963746,PSCH,1.0498732581654286
2023/24,2024-02-24,Southampton,Millwall,A,True,1.4400749568045377,0.873231242413708,2.351672127106786,1.5571775857730157,0.7881174181511722,2.49402950045327,PSCH,2.0913580928163062
2023/24,2024-03-02,Rotherham,Sheffield Weds,A,False,0.9492572316704287,0.7279456861026409,2.743894859904841,1.4147361427555196,0.48694634997604747,2.230689716580386,PSCH,0.8608402603793625
2023/24,2024-03-02,Plymouth,Ipswich,A,False,1.0829653430919322,0.6343123948390528,2.5531648573997483,0.7863815164199311,0.747392195412341,2.7827279326125334,PSCH,0.6461638149654719
2023/24,2024-03-02,Leicester,QPR,A,True,1.6134657318385588,0.736472305298319,2.5890111186557743,2.407057114590757,0.4700036292457356,3.2239703719327375,PSCH,1.9075480774346358
2023/24,2024-03-02,Birmingham,Southampton,A,True,0.8958475703018988,0.7580057529084417,2.5487742002087534,0.8165358987371628,0.6818116708961997,2.6973700112439154,PSCH,0.5823863412685594
2023/24,2024-03-02,Huddersfield,Leeds,D,False,1.2993829891305941,0.6560440926084432,2.5979647477953502,1.3253874262163692,0.5404260935422814,2.351210204748401,PSCH,1.5039070864658746
2023/24,2024-03-05,Sheffield Weds,Plymouth,H,False,0.8879705604968683,0.6328049515537836,2.5498014724020166,1.1171531123733758,0.3761490537741113,1.963639793219179,PSCH,0.6850532354148873
2023/24,2024-03-05,Leeds,Stoke,H,False,0.7373498832396779,0.6399856324457129,2.5646752720808585,0.5130948632100341,0.5473167323484057,2.3665726089010835,PSCH,0.36652523118790664
2023/24,2024-03-05,Ipswich,Bristol City,H,True,0.7273867203816683,0.6883586638281483,2.683664150402582,0.6203943170722982,0.5762534290884459,2.9347762112947255,PSCH,0.5287946453813575
2023/24,2024-03-05,Sunderland,Leicester,A,False,1.1305055135551842,0.6921476802268619,2.6718466295612253,0.67799154069179,0.8083335903690628,2.901560793943407,PSCH,0.6607909412413387
2023/24,2024-03-08,Sheffield Weds,Leeds,A,False,1.0239873073295291,0.6328049515537836,2.549770506635654,0.5418679630085023,0.3673026470138155,1.9413238132921078,PSCH,0.4504552732192505
2023/24,2024-03-09,Southampton,Sunderland,H,True,0.8197540318261257,0.7518361769086249,2.5599364793547403,0.7062434746415899,0.5923972774598022,2.895437159871449,PSCH,0.32306360905703163
2023/24,2024-03-09,Blackburn,Plymouth,D,False,1.2649320755023565,0.6955500651762556,2.6789152070785436,1.3155449804572292,0.6981597223834894,2.684203835688557,PSCH,1.3581214111288382
2023/24,2024-03-09,Hull,Leicester,D,True,1.2606895377618155,0.7947370363215785,2.4823909278664873,1.4412697997066113,0.6258624337543488,2.8180787179318516,PSCH,1.3052900622261843
2023/24,2024-03-09,Cardiff,Ipswich,H,True,1.0917161219802682,0.8725131095282673,2.3527611825641754,1.194187503591139,0.7410777143174953,2.5801862031342977,PSCH,1.6712816320102055
2023/24,2024-03-16,Plymouth,Preston,A,False,1.2353946743342759,0.6655320135269719,2.6177585427298595,0.985131829165107,0.6038550730811836,2.4886293780691147,PSCH,1.1846731592259812
2023/24,2024-03-16,Ipswich,Sheffield Weds,H,True,0.7568414168788418,0.7556610859491876,2.552950203633761,0.4571568909820652,0.815540828774012,2.446748921805051,PSCH,0.4901012024729824
2023/24,2024-03-17,Leeds,Millwall,H,False,0.7477089685526279,0.5322195164536634,2.3329827158579164,0.5126073346793507,0.4682451762308723,2.187268877755486,PSCH,0.2873881205899343
2023/24,2024-03-29,Watford,Leeds,D,True,1.3481126490798383,0.6923475003893811,2.6755484542276817,1.2506102871772924,0.9495890172756697,2.2360137281552857,PSCH,1.5934882950131948
2023/24,2024-03-29,Southampton,Middlesbrough,D,False,1.3098519729794957,0.7678707267558819,2.823060228265203,1.3744753142775916,0.9942522733438669,3.2478763787062284,PSCH,1.6165445650616
2023/24,2024-03-29,Sheffield Weds,Swansea,D,False,1.3063008854274591,0.7925256245402241,2.8710971781704284,1.282547146132039,0.5393965807540269,2.3491260795957194,PSCH,1.2445162175358997
2023/24,2024-03-29,Norwich,Plymouth,H,True,0.6748751357724966,0.6150756451397899,2.8424958639344045,0.5120930933329559,0.585728783792675,2.9118402094633815,PSCH,0.4290527266221984
2023/24,2024-03-29,Bristol City,Leicester,H,False,1.093077246786937,0.6137816251792049,2.50970285732251,1.6619424664162497,0.8119307165499124,2.9086874123147672,PSCH,1.6921177826748213
2023/24,2024-03-29,Blackburn,Ipswich,A,False,0.9953609958576918,0.6837910856359205,2.6551217683311767,0.8864677712746929,0.817803785159501,2.9196820852237706,PSCH,0.7368465942178404
2023/24,2024-04-01,Plymouth,Bristol City,A,False,1.2074823941744597,0.6855759150636271,2.658688108959679,0.9660814264081021,0.6348782724359695,2.554056981987701,PSCH,0.9495798088940982
2023/24,2024-04-01,Leicester,Norwich,H,True,0.9548496640527787,0.5850105219553672,2.91313364570925,0.5541333440331552,0.4652151125139384,3.2380474095238108,PSCH,0.5127424979938647
2023/24,2024-04-01,Leeds,Hull,H,True,0.7598940721755761,0.6606799904224439,2.741367808150497,0.4993223875023266,0.7275316074217761,2.606039850941955,PSCH,0.3609370125729027
2023/24,2024-04-01,Ipswich,Southampton,H,True,0.8624182664096655,0.7592869830644903,2.546321377679064,0.8296315002137478,0.5043466576682816,3.123520571217509,PSCH,0.9036889553468911
2023/24,2024-04-01,Middlesbrough,Sheffield Weds,H,False,0.7851089724770869,0.6277340420117132,2.539009693466634,0.5295668145852312,0.4807815024176139,2.216311108030833,PSCH,0.6291105739442447
2023/24,2024-04-05,Rotherham,Plymouth,A,False,0.9026837284679381,0.7373080763457149,2.762807802773966,1.147599458452839,0.6847822642283177,2.6572136693754453,PSCH,0.7367973365875091
2023/24,2024-04-06,Norwich,Ipswich,H,False,0.789099585807467,0.786359562282124,2.8589110913937468,0.8636208440999669,0.8809235880368638,3.039485800128148,PSCH,1.079832052182023
2023/24,2024-04-06,QPR,Sheffield Weds,A,False,1.116685890454285,0.6307359204385482,2.545375040818022,1.684285336942038,0.4340189155262256,2.1063130600836577,PSCH,1.4673525438359865
2023/24,2024-04-06,Leicester,Birmingham,H,True,0.5877246668240396,0.726703964088788,2.607543426769639,0.31447789523894404,0.47176517986539634,3.2189122645229737,PSCH,0.3210993632842706
2023/24,2024-04-06,Blackburn,Southampton,D,False,1.3007407127672326,0.6715814026453847,2.6301857390481036,1.363320297560069,0.8737102843390367,3.0260341491523217,PSCH,1.4018868244920712
2023/24,2024-04-06,Coventry,Leeds,H,True,0.8893080605442681,0.7582191773036601,2.5481841643569805,1.3120778234310482,0.9503647122079065,2.234887425702159,PSCH,1.314601532488463
2023/24,2024-04-09,Leeds,Sunderland,D,False,1.3156940673005915,0.6845839498994575,2.6566901915168417,1.3806402059196603,0.6108301380707317,2.5037404372939234,PSCH,1.7522501141330957
2023/24,2024-04-09,Millwall,Leicester,H,False,1.0627505221199378,0.5139973149316256,2.292290834220042,1.5631747479644622,0.6318639521430467,2.548023131497247,PSCH,1.745941029119712
2023/24,2024-04-09,Plymouth,QPR,D,False,1.273857439491745,0.6445475107238832,2.5744159573489354,1.2107624686853518,0.5582666983661271,2.3906174626298116,PSCH,1.1899324084865965
2023/24,2024-04-09,Sheffield Weds,Norwich,D,True,1.3297250096319964,0.5871668570227133,2.907979426728671,1.3740891486815283,0.7793588773790108,2.5098625152897585,PSCH,1.2532574318175658
2023/24,2024-04-09,Southampton,Coventry,H,True,0.9620467537123594,0.6845839498994575,2.6915290597781607,0.8465314338299958,0.5442100677855743,3.0157890664314473,PSCH,0.579162119277876
2023/24,2024-04-10,Ipswich,Watford,D,False,1.2627724987328797,0.5778561362252108,2.433182858050828,1.2971917760955578,0.6415039474081069,2.5680320206252105,PSCH,1.5402888153570795
2023/24,2024-04-12,Plymouth,Leicester,H,False,0.9910951003016374,0.6296091597559578,2.543274172146566,1.7484126647246891,0.7560869803338194,2.799741077751797,PSCH,2.014658201478772
2023/24,2024-04-13,Southampton,Watford,H,True,0.8166564083112188,0.8490994823338318,2.390341993209578,0.7031965064139467,0.6757002669562246,2.709860473859118,PSCH,0.37198434742789327
2023/24,2024-04-13,Sheffield Weds,Stoke,D,False,1.2515886582675995,0.6518133170669681,2.5894658672482542,1.2019415354168566,0.4467559625260452,2.1368301148235838,PSCH,1.2139074813172959
2023/24,2024-04-13,Ipswich,Middlesbrough,D,False,1.3019599776178516,0.7609978474681198,2.809348324194559,1.3211884839336938,0.8264500278743656,2.936433524894262,PSCH,1.4271667931071865
2023/24,2024-04-13,Leeds,Blackburn,A,False,1.3872948614534744,0.746126105350832,2.780267169764396,1.9631885648555862,0.6979587375571673,2.6839980153177185,PSCH,2.256323392946425
2023/24,2024-04-16,Southampton,Preston,H,True,0.7458941626185611,0.7678707267558817,2.530506061955669,0.6325790309262694,0.582142622517034,2.9202207960977598,PSCH,0.29490900105701334
2023/24,2024-04-20,Stoke,Plymouth,H,True,1.0311666599255038,0.9270989305907584,2.268860630792306,0.8539908757944722,0.9910142780700916,2.1772084970445427,PSCH,0.5780700201036413
2023/24,2024-04-20,Leicester,West Brom,H,True,0.9792137787519622,0.8011779247736506,2.471345796379162,0.6441665583383235,0.7088701410251815,2.6425686326576145,PSCH,0.48871612922375074
2023/24,2024-04-20,Cardiff,Southampton,H,True,1.1016366460446605,0.8639355015402269,2.3665879890705925,1.213717475264213,0.6919478999844632,2.6763150879308,PSCH,2.3007385285771003
2023/24,2024-04-21,Blackburn,Sheffield Weds,A,True,1.1676994569156085,0.7281527897587606,2.605016029889554,1.6554294962850933,0.9238189982949466,2.2739563819028166,PSCH,1.313170621801258
2023/24,2024-04-22,Middlesbrough,Leeds,A,True,1.189646921592318,0.7646431822650153,2.5365489407037423,0.840070705962746,0.9205497887945385,2.2785237365809907,PSCH,0.5177103534217172
2023/24,2024-04-23,Leicester,Southampton,H,True,0.8589184520162848,0.7622829193948074,2.5406842729474075,0.5907327945577345,0.5225608799844117,3.0734623887177452,PSCH,0.7118092551681039
2023/24,2024-04-26,QPR,Leeds,H,True,1.1227308160769174,0.7743572359854884,2.5187893090959044,1.5871873034992807,0.7706763830691832,2.5253140224662562,PSCH,1.693270551839903
2023/24,2024-04-27,Southampton,Stoke,A,False,1.3416187172860485,0.6470272449463921,2.579456162341876,1.4172372793133738,0.8278220838865468,2.938894874022049,PSCH,1.4787491625120612
2023/24,2024-04-27,Millwall,Plymouth,H,False,0.8711022842006982,0.5151683732001278,2.2946848883170494,0.6894340826480626,0.491022996469811,2.2399381295576513,PSCH,0.7426715188973894
2023/24,2024-04-27,Sheffield Weds,West Brom,H,True,1.091835507005197,0.7976192021566564,2.4775457917863983,1.454089414804596,0.9599814204988881,2.2208753996964066,PSCH,1.0900237369954693
2023/24,2024-04-27,Hull,Ipswich,D,True,1.2533381338712652,0.7702442309449122,2.5260823682073337,1.2728942497923579,0.7127378303249494,2.634771281953125,PSCH,1.3352828255182245
2023/24,2024-04-29,Preston,Leicester,A,True,1.0444350701476544,0.7558740104682503,2.552501998946775,0.679352351534223,0.693547260581285,2.6732152535382863,PSCH,0.6023495126520231
2023/24,2024-04-30,Coventry,Ipswich,A,True,1.198587332049598,0.7296037175705605,2.6021742218008272,1.068015190690732,0.6337468372784979,2.800306343147625,PSCH,0.6192293973491411
2023/24,2024-05-04,Sunderland,Sheffield Weds,A,False,1.246771135726883,0.5998390034262936,2.4803696670091377,1.6163721753714153,0.4938046394316877,2.2463372039064224,PSCH,1.232200369028256
2023/24,2024-05-04,Plymouth,Hull,H,False,0.9359833652198911,0.7661480734444356,2.8196826255435683,1.2400491329086263,0.6614547338274556,2.6091755373694636,PSCH,1.412894490517927
2023/24,2024-05-04,Ipswich,Huddersfield,H,False,0.6326355062983159,0.7088701410251816,2.7059287877335283,0.5200150242480559,0.8823725136706946,3.0422007359416474,PSCH,0.2471875099115219
2023/24,2024-05-04,Leeds,Southampton,A,True,1.2652101137971252,0.7599282142502966,2.545125819326806,1.5910578651526708,0.5839340955866291,2.915902263898683,PSCH,1.5874397771015896
