year,date,market_id,home_team,away_team,pregame_home_back,pregame_away_back,pregame_home_lay,pregame_away_lay,ht_home_back,ht_away_back,ht_home_lay,ht_away_lay,ht_matched_volume,ft_home_score,ft_away_score,ft_margin,ft_total,home_won,ht_home_impl_prob,ht_away_impl_prob,pregame_home_impl_prob,pregame_away_impl_prob,home_price_drift,away_price_drift,home_prob_shift,away_prob_shift,ht_deficit,deficit_band,ht_disposal_diff,ht_inside50_diff,ht_clearance_diff,ht_score_shot_diff,ft_score_diff,away_won,ht_home_score,ht_away_score,ht_home_goals,ht_home_behinds,ht_away_goals,ht_away_behinds,ft_home_score_afl,ft_away_score_afl,ht_score_diff,ht_total_score,ht_leader
2025,7/06/2025,244230967,GWS,Port Adelaide,1.39,3.45,1.41,3.55,1.38,3.55,1.4,3.6,202414.76,50.0,66.0,-16.0,116.0,0,0.7246376811594204,0.2816901408450704,0.7194244604316548,0.2898550724637681,0.01,-0.0999999999999996,0.0052132207277656,-0.0081649316186976,,,,,,,-16.0,1,40.0,37.0,6.0,4.0,5.0,7.0,50.0,66.0,3.0,77.0,home
2025,7/06/2025,244231445,Richmond,Sydney,2.6,1.6,2.64,1.61,2.88,1.23,5.6,1.22,75716.17,36.0,80.0,-44.0,116.0,0,0.3472222222222222,0.8130081300813008,0.3846153846153846,0.625,-0.2799999999999998,0.3700000000000001,-0.0373931623931623,0.1880081300813008,,,,,,,-44.0,1,25.0,39.0,3.0,7.0,5.0,9.0,36.0,80.0,-14.0,64.0,away
2025,9/06/2025,244231923,Melbourne,Collingwood,4.2,1.3,4.3,1.31,5.0,1.25,7.4,1.25,110529.5,71.0,72.0,-1.0,143.0,0,0.2,0.8,0.238095238095238,0.7692307692307692,-0.7999999999999998,0.05,-0.038095238095238,0.0307692307692308,,,,,,,-1.0,1,30.0,38.0,4.0,6.0,6.0,2.0,71.0,72.0,-8.0,68.0,away
2025,8/06/2025,244232435,North Melbourne,West Coast,1.79,2.24,1.8,2.26,1.45,2.54,1.72,3.05,190630.73,62.0,52.0,10.0,114.0,1,0.6896551724137931,0.3937007874015747,0.5586592178770949,0.4464285714285714,0.3400000000000001,-0.2999999999999998,0.1309959545366982,-0.0527277840269966,,,,,,,10.0,0,21.0,14.0,3.0,3.0,1.0,8.0,62.0,52.0,7.0,35.0,home
2025,8/06/2025,244232934,Carlton,Essendon,1.42,3.35,1.43,3.4,1.05,8.8,1.06,17.5,334915.98,78.0,70.0,8.0,148.0,1,0.9523809523809524,0.1136363636363636,0.7042253521126761,0.2985074626865671,0.3699999999999999,-5.450000000000001,0.2481556002682762,-0.1848710990502035,,,,,,,8.0,0,54.0,26.0,8.0,6.0,4.0,2.0,78.0,70.0,28.0,80.0,home
2025,13/06/2025,244451753,Hawthorn,Adelaide,1.83,2.18,1.84,2.2,2.94,1.34,7.8,1.4,418154.89,47.0,44.0,3.0,91.0,1,0.3401360544217687,0.7462686567164178,0.5464480874316939,0.4587155963302752,-1.11,0.8400000000000001,-0.2063120330099252,0.2875530603861426,,,,,,,3.0,0,16.0,31.0,2.0,4.0,4.0,7.0,47.0,44.0,-15.0,47.0,away
2025,12/06/2025,244452231,St Kilda,Western Bulldogs,4.7,1.26,4.8,1.27,21.0,1.02,50.0,1.04,28713.27,60.0,132.0,-72.0,192.0,0,0.0476190476190476,0.9803921568627452,0.2127659574468085,0.7936507936507936,-16.3,0.24,-0.1651469098277609,0.1867413632119514,,,,,,,-72.0,1,36.0,64.0,5.0,6.0,10.0,4.0,60.0,132.0,-28.0,100.0,away
2025,14/06/2025,244452709,Essendon,Geelong,8.4,1.13,8.6,1.14,40.0,1.01,,1.02,12068.56,56.0,151.0,-95.0,207.0,0,0.025,0.99009900990099,0.119047619047619,0.8849557522123894,-31.6,0.1199999999999998,-0.094047619047619,0.1051432576886006,,,,,,,-95.0,1,25.0,60.0,3.0,7.0,9.0,6.0,56.0,151.0,-35.0,85.0,away
2025,15/06/2025,244453187,Port Adelaide,Melbourne,1.94,2.04,1.95,2.06,1.3,3.8,1.29,4.4,129725.25,93.0,68.0,25.0,161.0,1,0.7692307692307692,0.2631578947368421,0.5154639175257733,0.4901960784313725,0.6399999999999999,-1.7599999999999998,0.2537668517049959,-0.2270381836945304,,,,,,,25.0,0,60.0,36.0,9.0,6.0,5.0,6.0,93.0,68.0,24.0,96.0,home
2025,14/06/2025,244454359,North Melbourne,Fremantle,6.8,1.16,7.2,1.17,9.8,1.05,25.0,1.08,17323.92,67.0,73.0,-6.0,140.0,0,0.1020408163265306,0.9523809523809524,0.1470588235294117,0.8620689655172414,-3.000000000000001,0.1099999999999998,-0.0450180072028811,0.0903119868637108,,,,,,,-6.0,1,27.0,48.0,4.0,3.0,7.0,6.0,67.0,73.0,-21.0,75.0,away
2025,14/06/2025,244454837,Brisbane,GWS,1.25,4.9,1.26,5.1,1.13,5.5,1.2,8.6,196781.01,96.0,107.0,-11.0,203.0,0,0.8849557522123894,0.1818181818181818,0.8,0.2040816326530612,0.1200000000000001,-0.5999999999999996,0.0849557522123893,-0.0222634508348793,,,,,,,-11.0,1,64.0,48.0,9.0,10.0,8.0,0.0,96.0,107.0,16.0,112.0,home
2025,20/06/2025,244686927,Geelong,Brisbane,1.39,3.45,1.4,3.55,2.2,1.64,2.62,2.5,270155.82,51.0,92.0,-41.0,143.0,0,0.4545454545454545,0.6097560975609756,0.7194244604316548,0.2898550724637681,-0.8100000000000003,1.8100000000000005,-0.2648790058862002,0.3199010250972074,,,,,,,-41.0,1,23.0,46.0,3.0,5.0,7.0,4.0,51.0,92.0,-23.0,69.0,away
2025,21/06/2025,244687405,Carlton,North Melbourne,1.26,4.8,1.27,4.9,4.1,1.31,5.2,2.0,358219.33,73.0,84.0,-11.0,157.0,0,0.2439024390243902,0.7633587786259541,0.7936507936507936,0.2083333333333333,-2.84,3.49,-0.5497483546264034,0.5550254452926208,,,,,,,-11.0,1,19.0,47.0,2.0,7.0,7.0,5.0,73.0,84.0,-28.0,66.0,away
2025,19/06/2025,244687883,Fremantle,Essendon,1.16,6.8,1.17,7.0,1.03,12.5,1.09,15.0,455872.9,104.0,63.0,41.0,167.0,1,0.970873786407767,0.08,0.8620689655172414,0.1470588235294117,0.1299999999999999,-5.7,0.1088048208905255,-0.0670588235294117,,,,,,,41.0,0,57.0,41.0,9.0,3.0,6.0,5.0,104.0,63.0,16.0,98.0,home
2025,21/06/2025,244688361,Port Adelaide,Sydney,1.9,2.08,1.91,2.12,3.5,1.28,4.0,1.4,74773.48,52.0,71.0,-19.0,123.0,0,0.2857142857142857,0.78125,0.5263157894736842,0.4807692307692307,-1.6,0.8,-0.2406015037593984,0.3004807692307693,,,,,,,-19.0,1,16.0,34.0,2.0,4.0,4.0,10.0,52.0,71.0,-18.0,50.0,away
2025,21/06/2025,244688839,Collingwood,St Kilda,1.24,5.0,1.25,5.1,1.08,8.0,1.1,12.0,389824.02,108.0,74.0,34.0,182.0,1,0.9259259259259258,0.125,0.8064516129032259,0.2,0.1599999999999999,-3.0,0.1194743130226999,-0.075,,,,,,,34.0,0,53.0,41.0,8.0,5.0,6.0,5.0,108.0,74.0,12.0,94.0,home
2025,22/06/2025,244689317,GWS,Gold Coast,2.0,1.97,2.02,1.99,2.6,1.42,3.2,1.61,84827.51,106.0,99.0,7.0,205.0,1,0.3846153846153846,0.7042253521126761,0.5,0.5076142131979695,-0.6000000000000001,0.55,-0.1153846153846154,0.1966111389147066,,,,,,,7.0,0,43.0,56.0,6.0,7.0,8.0,8.0,106.0,99.0,-13.0,99.0,away
2025,26/06/2025,244941485,Port Adelaide,Carlton,1.98,2.0,1.99,2.02,1.02,38.0,1.03,100.0,310450.49,110.0,60.0,50.0,170.0,1,0.9803921568627452,0.0263157894736842,0.5050505050505051,0.5,0.96,-36.0,0.47534165181224,-0.4736842105263158,,,,,,,50.0,0,58.0,12.0,8.0,10.0,1.0,6.0,110.0,60.0,46.0,70.0,home
2025,27/06/2025,244941963,Sydney,Western Bulldogs,2.92,1.51,2.94,1.52,3.2,1.41,3.4,1.49,50312.81,96.0,105.0,-9.0,201.0,0,0.3125,0.7092198581560284,0.3424657534246575,0.6622516556291391,-0.2800000000000002,0.1,-0.0299657534246575,0.0469682025268892,,,,,,,-9.0,1,44.0,53.0,6.0,8.0,8.0,5.0,96.0,105.0,-9.0,97.0,away
2025,28/06/2025,244942441,Gold Coast,Melbourne,1.26,4.6,1.27,4.8,1.09,8.2,1.1,100.0,190540.19,104.0,85.0,19.0,189.0,1,0.9174311926605504,0.1219512195121951,0.7936507936507936,0.2173913043478261,0.1699999999999999,-3.6,0.1237803990097567,-0.0954400848356309,,,,,,,19.0,0,57.0,33.0,8.0,9.0,5.0,3.0,104.0,85.0,24.0,90.0,home
2025,28/06/2025,244943397,Collingwood,West Coast,1.02,34.0,1.03,36.0,1.13,5.2,1.13,8.6,455700.25,88.0,59.0,29.0,147.0,1,0.8849557522123894,0.1923076923076923,0.9803921568627452,0.0294117647058823,-0.1099999999999998,28.8,-0.0954364046503556,0.1628959276018099,,,,,,,29.0,0,35.0,43.0,5.0,5.0,6.0,7.0,88.0,59.0,-8.0,78.0,away
2025,29/06/2025,244944353,Fremantle,St Kilda,1.26,4.5,1.27,6.0,1.29,3.0,1.39,3.85,193211.45,81.0,69.0,12.0,150.0,1,0.7751937984496123,0.3333333333333333,0.7936507936507936,0.2222222222222222,-0.03,1.5,-0.0184569952011812,0.1111111111111111,,,,,,,12.0,0,35.0,32.0,5.0,5.0,4.0,8.0,81.0,69.0,3.0,67.0,home
2025,4/07/2025,245037182,Carlton,Collingwood,4.6,1.27,4.7,1.28,12.5,1.06,44.0,1.07,43670.86,59.0,115.0,-56.0,174.0,0,0.08,0.9433962264150942,0.2173913043478261,0.7874015748031495,-7.9,0.2099999999999999,-0.1373913043478261,0.1559946516119447,,,,,,,-56.0,1,29.0,53.0,4.0,5.0,8.0,5.0,59.0,115.0,-24.0,82.0,away
2025,3/07/2025,245037660,North Melbourne,Western Bulldogs,12.0,1.08,13.0,1.09,10.5,1.08,,1.1,22599.64,85.0,134.0,-49.0,219.0,0,0.0952380952380952,0.9259259259259258,0.0833333333333333,0.9259259259259258,1.5,0.0,0.0119047619047619,0.0,,,,,,,-49.0,1,51.0,64.0,8.0,3.0,10.0,4.0,85.0,134.0,-13.0,115.0,away
2025,4/07/2025,245038138,West Coast,GWS,3.2,1.45,3.3,1.46,26.0,1.02,200.0,1.03,77233.01,52.0,111.0,-59.0,163.0,0,0.0384615384615384,0.9803921568627452,0.3125,0.6896551724137931,-22.8,0.4299999999999999,-0.2740384615384615,0.2907369844489519,,,,,,,-59.0,1,19.0,54.0,3.0,1.0,8.0,6.0,52.0,111.0,-35.0,73.0,away
2025,5/07/2025,245039094,Brisbane,Port Adelaide,1.22,5.3,1.23,5.5,1.05,8.2,1.12,,373813.46,120.0,92.0,28.0,212.0,1,0.9523809523809524,0.1219512195121951,0.819672131147541,0.1886792452830188,0.1699999999999999,-2.8999999999999995,0.1327088212334113,-0.0667280257708237,,,,,,,28.0,0,62.0,41.0,9.0,8.0,6.0,5.0,120.0,92.0,21.0,103.0,home
2025,5/07/2025,245039572,Essendon,Gold Coast,3.75,1.35,3.8,1.37,2.9,1.36,7.0,1.38,12325.8,74.0,115.0,-41.0,189.0,0,0.3448275862068966,0.7352941176470588,0.2666666666666666,0.7407407407407407,0.8500000000000001,-0.01,0.0781609195402299,-0.0054466230936819,,,,,,,-41.0,1,41.0,45.0,6.0,5.0,7.0,3.0,74.0,115.0,-4.0,86.0,away
2025,6/07/2025,245040050,Sydney,Fremantle,1.6,2.62,1.61,2.66,1.24,5.0,1.27,5.1,110650.02,94.0,83.0,11.0,177.0,1,0.8064516129032259,0.2,0.625,0.381679389312977,0.3600000000000001,-2.38,0.1814516129032258,-0.181679389312977,,,,,,,11.0,0,53.0,36.0,8.0,5.0,5.0,6.0,94.0,83.0,17.0,89.0,home
2025,5/07/2025,245040528,St Kilda,Hawthorn,3.7,1.36,3.75,1.37,7.0,1.12,9.6,1.12,12066.55,74.0,94.0,-20.0,168.0,0,0.1428571428571428,0.8928571428571428,0.2702702702702702,0.7352941176470588,-3.3,0.24,-0.1274131274131273,0.157563025210084,,,,,,,-20.0,1,24.0,42.0,3.0,6.0,6.0,6.0,74.0,94.0,-18.0,66.0,away
2025,6/07/2025,245041006,Adelaide,Melbourne,1.24,4.8,1.25,5.1,1.4,2.42,1.57,3.0,199602.58,90.0,77.0,13.0,167.0,1,0.7142857142857143,0.4132231404958678,0.8064516129032259,0.2083333333333333,-0.1599999999999999,2.38,-0.0921658986175115,0.2048898071625344,,,,,,,13.0,0,38.0,43.0,5.0,8.0,6.0,7.0,90.0,77.0,-5.0,81.0,away
2025,10/07/2025,245328878,Carlton,Brisbane,4.9,1.25,5.0,1.26,12.5,1.04,,1.05,58383.06,66.0,103.0,-37.0,169.0,0,0.08,0.9615384615384616,0.2040816326530612,0.8,-7.6,0.2099999999999999,-0.1240816326530612,0.1615384615384614,,,,,,,-37.0,1,42.0,72.0,6.0,6.0,11.0,6.0,66.0,103.0,-30.0,114.0,away
2025,11/07/2025,245329359,Gold Coast,Collingwood,2.16,1.85,2.18,1.86,1.17,6.0,1.18,6.8,169587.17,69.0,63.0,6.0,132.0,1,0.8547008547008548,0.1666666666666666,0.4629629629629629,0.5405405405405405,0.9900000000000002,-4.15,0.3917378917378918,-0.3738738738738738,,,,,,,6.0,0,43.0,8.0,6.0,7.0,0.0,8.0,69.0,63.0,35.0,51.0,home
2025,12/07/2025,245329839,Western Bulldogs,Adelaide,1.59,2.66,1.6,2.68,3.75,1.34,3.95,1.36,102933.76,98.0,109.0,-11.0,207.0,0,0.2666666666666666,0.7462686567164178,0.6289308176100629,0.3759398496240601,-2.16,1.32,-0.3622641509433962,0.3703288070923577,,,,,,,-11.0,1,45.0,64.0,7.0,3.0,10.0,4.0,98.0,109.0,-19.0,109.0,away
2025,12/07/2025,245330317,GWS,Geelong,2.44,1.67,2.46,1.69,1.7,2.32,1.8,5.0,58802.42,111.0,85.0,26.0,196.0,1,0.5882352941176471,0.4310344827586207,0.4098360655737705,0.5988023952095809,0.74,-0.6499999999999999,0.1783992285438765,-0.1677679124509601,,,,,,,26.0,0,47.0,41.0,7.0,5.0,6.0,5.0,111.0,85.0,6.0,88.0,home
2025,12/07/2025,245330795,Richmond,Essendon,3.0,1.48,3.05,1.5,2.56,1.5,6.0,1.61,46372.18,46.0,37.0,9.0,83.0,1,0.390625,0.6666666666666666,0.3333333333333333,0.6756756756756757,0.4399999999999999,-0.02,0.0572916666666666,-0.009009009009009,,,,,,,9.0,0,23.0,24.0,3.0,5.0,3.0,6.0,46.0,37.0,-1.0,47.0,away
2025,12/07/2025,245331453,Fremantle,Hawthorn,1.8,2.18,1.85,2.2,2.16,1.63,2.48,1.85,83456.67,77.0,64.0,13.0,141.0,1,0.4629629629629629,0.6134969325153374,0.5555555555555556,0.4587155963302752,-0.3600000000000001,0.5500000000000003,-0.0925925925925926,0.1547813361850622,,,,,,,13.0,0,37.0,46.0,6.0,1.0,7.0,4.0,77.0,64.0,-9.0,83.0,away
2025,13/07/2025,245331938,Melbourne,North Melbourne,1.19,5.4,1.2,6.2,1.22,5.0,1.24,5.9,229003.95,119.0,83.0,36.0,202.0,1,0.819672131147541,0.2,0.8403361344537815,0.1851851851851851,-0.03,0.4000000000000003,-0.0206640033062405,0.0148148148148148,,,,,,,36.0,0,41.0,36.0,6.0,5.0,5.0,6.0,119.0,83.0,5.0,77.0,home
2025,13/07/2025,245332506,St Kilda,Sydney,2.46,1.67,2.48,1.68,1.6,2.6,1.64,3.0,36251.69,87.0,92.0,-5.0,179.0,0,0.625,0.3846153846153846,0.4065040650406504,0.5988023952095809,0.8599999999999999,-0.9300000000000002,0.2184959349593496,-0.2141870105941963,,,,,,,-5.0,1,46.0,36.0,7.0,4.0,5.0,6.0,87.0,92.0,10.0,82.0,home
2025,13/07/2025,245332984,Port Adelaide,West Coast,1000.0,10.0,1.1,10.5,1000.0,3.5,1.1,29.0,243173.95,87.0,61.0,26.0,148.0,1,0.001,0.2857142857142857,0.001,0.1,0.0,6.5,0.0,0.1857142857142857,,,,,,,26.0,0,36.0,47.0,5.0,6.0,7.0,5.0,87.0,61.0,-11.0,83.0,away
2025,18/07/2025,245417355,Brisbane,Western Bulldogs,1.69,2.42,1.7,2.44,1.23,3.7,1.29,6.4,200090.51,86.0,76.0,10.0,162.0,1,0.8130081300813008,0.2702702702702702,0.591715976331361,0.4132231404958678,0.4599999999999999,-1.2800000000000002,0.2212921537499398,-0.1429528702255975,,,,,,,10.0,0,46.0,33.0,7.0,4.0,5.0,3.0,86.0,76.0,13.0,79.0,home
2025,19/07/2025,245417833,Hawthorn,Port Adelaide,1.18,5.8,1.19,6.6,1.08,7.4,1.09,14.0,207482.55,87.0,49.0,38.0,136.0,1,0.9259259259259258,0.1351351351351351,0.8474576271186441,0.1724137931034483,0.0999999999999998,-1.6000000000000003,0.0784682988072816,-0.0372786579683131,,,,,,,38.0,0,40.0,27.0,6.0,4.0,4.0,3.0,87.0,49.0,13.0,67.0,home
2025,19/07/2025,245418311,Sydney,North Melbourne,1.11,9.4,1.12,9.8,1.02,15.0,1.03,1000.0,241386.23,84.0,53.0,31.0,137.0,1,0.9803921568627452,0.0666666666666666,0.9009009009009008,0.1063829787234042,0.09,-5.6,0.0794912559618442,-0.0397163120567375,,,,,,,31.0,0,47.0,29.0,7.0,5.0,4.0,5.0,84.0,53.0,18.0,76.0,home
2025,19/07/2025,245418789,Carlton,Melbourne,2.86,1.52,2.9,1.53,1.37,3.25,1.4,3.65,51018.0,78.0,70.0,8.0,148.0,1,0.7299270072992701,0.3076923076923077,0.3496503496503497,0.6578947368421053,1.4899999999999998,-1.73,0.3802766576489204,-0.3502024291497976,,,,,,,8.0,0,40.0,21.0,6.0,4.0,3.0,3.0,78.0,70.0,19.0,61.0,home
2025,19/07/2025,245419267,West Coast,Richmond,1.73,2.34,1.74,2.36,2.04,1.52,3.35,1.98,100799.64,56.0,105.0,-49.0,161.0,0,0.4901960784313725,0.6578947368421053,0.5780346820809249,0.4273504273504274,-0.31,0.8199999999999998,-0.0878386036495523,0.2305443094916779,,,,,,,-49.0,1,30.0,39.0,4.0,6.0,6.0,3.0,56.0,105.0,-9.0,69.0,away
2025,20/07/2025,245419835,Geelong,St Kilda,1.15,7.6,1.16,7.8,1.11,7.8,1.15,1000.0,268208.11,113.0,82.0,31.0,195.0,1,0.9009009009009008,0.1282051282051282,0.8695652173913044,0.131578947368421,0.0399999999999998,-0.2000000000000001,0.0313356835095963,-0.0033738191632928,,,,,,,31.0,0,62.0,47.0,10.0,2.0,7.0,5.0,113.0,82.0,15.0,109.0,home
2025,20/07/2025,245420313,Collingwood,Fremantle,1.4,3.45,1.41,3.5,1.35,3.2,1.39,4.0,199185.39,78.0,79.0,-1.0,157.0,0,0.7407407407407407,0.3125,0.7142857142857143,0.2898550724637681,0.0499999999999998,0.25,0.0264550264550263,0.0226449275362318,,,,,,,-1.0,1,54.0,47.0,8.0,6.0,7.0,5.0,78.0,79.0,7.0,101.0,home
2025,24/07/2025,245657044,Hawthorn,Carlton,1.27,4.5,1.28,4.6,1.01,36.0,1.02,330.0,341213.02,85.0,61.0,24.0,146.0,1,0.99009900990099,0.0277777777777777,0.7874015748031495,0.2222222222222222,0.26,-31.5,0.2026974350978405,-0.1944444444444444,,,,,,,24.0,0,51.0,21.0,8.0,3.0,3.0,3.0,85.0,61.0,30.0,72.0,home
2025,25/07/2025,245658478,GWS,Sydney,1.51,2.9,1.53,2.92,3.85,1.22,6.0,1.32,101593.57,102.0,58.0,44.0,160.0,1,0.2597402597402597,0.819672131147541,0.6622516556291391,0.3448275862068966,-2.34,1.68,-0.4025113958888794,0.4748445449406444,,,,,,,44.0,0,22.0,50.0,3.0,4.0,7.0,8.0,102.0,58.0,-28.0,72.0,away
2025,26/07/2025,245658956,Gold Coast,Brisbane,2.74,1.56,2.8,1.57,1.16,7.0,1.24,10.0,40512.77,130.0,64.0,66.0,194.0,1,0.8620689655172414,0.1428571428571428,0.364963503649635,0.641025641025641,1.5800000000000003,-5.44,0.4971054618676064,-0.4981684981684981,,,,,,,66.0,0,63.0,30.0,10.0,3.0,4.0,6.0,130.0,64.0,33.0,93.0,home
2025,26/07/2025,245659434,Fremantle,West Coast,1.08,12.0,1.09,13.0,1.01,55.0,1.02,1000.0,547459.61,126.0,77.0,49.0,203.0,1,0.99009900990099,0.0181818181818181,0.9259259259259258,0.0833333333333333,0.07,-43.0,0.0641730839750642,-0.0651515151515151,,,,,,,49.0,0,52.0,30.0,7.0,10.0,5.0,0.0,126.0,77.0,22.0,82.0,home
2025,26/07/2025,245660390,Adelaide,Port Adelaide,1.2,5.7,1.21,5.8,1.01,26.0,1.03,34.0,157513.49,133.0,35.0,98.0,168.0,1,0.99009900990099,0.0384615384615384,0.8333333333333334,0.175438596491228,0.1899999999999999,-20.3,0.1567656765676567,-0.1369770580296896,,,,,,,98.0,0,50.0,21.0,7.0,8.0,3.0,3.0,133.0,35.0,29.0,71.0,home
2025,27/07/2025,245660868,Richmond,Collingwood,22.0,1.04,26.0,1.05,24.0,1.02,,1.03,10680.96,57.0,93.0,-36.0,150.0,0,0.0416666666666666,0.9803921568627452,0.0454545454545454,0.9615384615384616,-2.0,0.02,-0.0037878787878787,0.0188536953242836,,,,,,,-36.0,1,28.0,48.0,4.0,4.0,7.0,6.0,57.0,93.0,-20.0,76.0,away
2025,27/07/2025,245661346,St Kilda,Melbourne,2.12,1.89,2.14,1.9,6.8,1.04,,1.09,73830.85,96.0,90.0,6.0,186.0,1,0.1470588235294117,0.9615384615384616,0.4716981132075471,0.5291005291005292,-4.68,0.8499999999999999,-0.3246392896781354,0.4324379324379322,,,,,,,6.0,0,28.0,58.0,4.0,4.0,9.0,4.0,96.0,90.0,-30.0,86.0,away
2025,1/08/2025,245860599,Adelaide,Hawthorn,1.54,2.82,1.55,2.84,1.2,5.6,1.25,8.0,284325.83,101.0,87.0,14.0,188.0,1,0.8333333333333334,0.1785714285714285,0.6493506493506493,0.3546099290780142,0.3400000000000001,-2.78,0.183982683982684,-0.1760385005065856,,,,,,,14.0,0,49.0,33.0,7.0,7.0,5.0,3.0,101.0,87.0,16.0,82.0,home
2025,2/08/2025,245861077,Melbourne,West Coast,1.06,17.5,1.07,18.0,1.02,27.0,1.04,34.0,229849.77,139.0,56.0,83.0,195.0,1,0.9803921568627452,0.037037037037037,0.9433962264150942,0.0571428571428571,0.04,-9.5,0.0369959304476508,-0.0201058201058201,,,,,,,83.0,0,43.0,21.0,6.0,7.0,3.0,3.0,139.0,56.0,22.0,64.0,home
2025,2/08/2025,245862033,Sydney,Essendon,1.12,8.8,1.13,9.0,1.02,26.0,1.08,42.0,266277.21,68.0,54.0,14.0,122.0,1,0.9803921568627452,0.0384615384615384,0.8928571428571428,0.1136363636363636,0.1,-17.2,0.0875350140056022,-0.0751748251748251,,,,,,,14.0,0,45.0,18.0,6.0,9.0,2.0,6.0,68.0,54.0,27.0,63.0,home
2025,2/08/2025,245862511,Collingwood,Brisbane,1.5,2.96,1.51,2.98,1.65,2.36,1.74,2.76,303135.08,65.0,92.0,-27.0,157.0,0,0.6060606060606061,0.423728813559322,0.6666666666666666,0.3378378378378378,-0.1499999999999999,0.6000000000000001,-0.0606060606060605,0.0858909757214842,,,,,,,-27.0,1,45.0,46.0,7.0,3.0,7.0,4.0,65.0,92.0,-1.0,91.0,away
2025,3/08/2025,245862989,St Kilda,North Melbourne,1.31,4.1,1.33,4.2,1.37,3.4,1.42,4.1,104687.47,78.0,69.0,9.0,147.0,1,0.7299270072992701,0.2941176470588235,0.7633587786259541,0.2439024390243902,-0.06,0.6999999999999997,-0.033431771326684,0.0502152080344332,,,,,,,9.0,0,30.0,29.0,4.0,6.0,4.0,5.0,78.0,69.0,1.0,59.0,home
2025,3/08/2025,245863467,Geelong,Port Adelaide,1.04,20.0,1.05,22.0,1.01,36.0,1.02,,359622.33,153.0,65.0,88.0,218.0,1,0.99009900990099,0.0277777777777777,0.9615384615384616,0.05,0.03,-16.0,0.0285605483625286,-0.0222222222222222,,,,,,,88.0,0,59.0,29.0,8.0,11.0,4.0,5.0,153.0,65.0,30.0,88.0,home
2025,3/08/2025,245863945,Fremantle,Carlton,1.13,8.4,1.14,8.6,2.62,1.6,2.62,1.64,415411.24,94.0,67.0,27.0,161.0,1,0.381679389312977,0.625,0.8849557522123894,0.119047619047619,-1.4900000000000002,6.800000000000001,-0.5032763628994124,0.5059523809523809,,,,,,,27.0,0,25.0,49.0,4.0,1.0,8.0,1.0,94.0,67.0,-24.0,74.0,away
2025,7/08/2025,246080406,Hawthorn,Collingwood,2.38,1.72,2.4,1.73,1.16,8.0,1.13,14.0,142861.5,110.0,46.0,64.0,156.0,1,0.8620689655172414,0.125,0.4201680672268907,0.5813953488372093,1.22,-6.28,0.4419008982903507,-0.4563953488372093,,,,,,,64.0,0,63.0,24.0,10.0,3.0,3.0,6.0,110.0,46.0,39.0,87.0,home
2025,9/08/2025,246081362,Richmond,St Kilda,3.55,1.39,3.6,1.4,3.5,1.26,5.0,1.43,23124.77,52.0,56.0,-4.0,108.0,0,0.2857142857142857,0.7936507936507936,0.2816901408450704,0.7194244604316548,0.0499999999999998,0.1299999999999999,0.0040241448692152,0.0742263332191388,,,,,,,-4.0,1,29.0,33.0,4.0,5.0,5.0,3.0,52.0,56.0,-4.0,62.0,away
2025,9/08/2025,246081840,Brisbane,Sydney,1.33,3.9,1.34,4.0,1.56,2.52,1.72,2.88,291667.63,90.0,92.0,-2.0,182.0,0,0.641025641025641,0.3968253968253968,0.7518796992481203,0.2564102564102564,-0.2299999999999999,1.38,-0.1108540582224792,0.1404151404151403,,,,,,,-2.0,1,46.0,55.0,7.0,4.0,8.0,7.0,90.0,92.0,-9.0,101.0,away
2025,9/08/2025,246082318,Carlton,Gold Coast,4.0,1.32,4.1,1.33,9.8,1.04,22.0,1.06,47378.87,74.0,93.0,-19.0,167.0,0,0.1020408163265306,0.9615384615384616,0.25,0.7575757575757576,-5.800000000000001,0.28,-0.1479591836734693,0.2039627039627038,,,,,,,-19.0,1,31.0,55.0,5.0,1.0,8.0,7.0,74.0,93.0,-24.0,86.0,away
2025,9/08/2025,246082796,Port Adelaide,Fremantle,3.4,1.4,3.5,1.41,2.28,1.67,2.5,1.76,37315.65,86.0,92.0,-6.0,178.0,0,0.4385964912280702,0.5988023952095809,0.2941176470588235,0.7142857142857143,1.12,-0.27,0.1444788441692466,-0.1154833190761334,,,,,,,-6.0,1,53.0,51.0,8.0,5.0,7.0,9.0,86.0,92.0,2.0,104.0,home
2025,10/08/2025,246083274,GWS,North Melbourne,1.13,8.6,1.14,8.8,1.01,40.0,1.02,990.0,626957.79,133.0,79.0,54.0,212.0,1,0.99009900990099,0.025,0.8849557522123894,0.1162790697674418,0.1199999999999998,-31.4,0.1051432576886006,-0.0912790697674418,,,,,,,54.0,0,66.0,28.0,10.0,6.0,4.0,4.0,133.0,79.0,38.0,94.0,home
2025,10/08/2025,246083752,Melbourne,Western Bulldogs,3.7,1.37,3.8,1.38,4.3,1.2,,1.29,69004.03,99.0,105.0,-6.0,204.0,0,0.2325581395348837,0.8333333333333334,0.2702702702702702,0.7299270072992701,-0.5999999999999996,0.1700000000000001,-0.0377121307353865,0.1034063260340633,,,,,,,-6.0,1,30.0,40.0,4.0,6.0,5.0,10.0,99.0,105.0,-10.0,70.0,away
