season,team,game_n,ppda_rolling10,date
2022/23,Southampton,14,13.27,2022-11-06
2022/23,Southampton,15,14.24,2022-11-12
2022/23,Southampton,16,15.51,2022-12-26
2022/23,Southampton,17,16.07,2022-12-31
2022/23,Southampton,18,15.7,2023-01-04
2022/23,Southampton,19,13.71,2023-01-14
2022/23,Southampton,20,13.11,2023-01-21
2022/23,Southampton,21,12.61,2023-02-04
2022/23,Southampton,22,11.35,2023-02-11
2022/23,Southampton,23,11.33,2023-02-18
2022/23,Southampton,24,11.52,2023-02-25
2022/23,Southampton,25,10.65,2023-03-04
2022/23,Southampton,26,9.52,2023-03-12
2022/23,Southampton,27,8.7,2023-03-15
2022/23,Southampton,28,9.19,2023-03-18
2022/23,Southampton,29,9.28,2023-04-02
2022/23,Southampton,30,13.57,2023-04-08
2022/23,Southampton,31,13.56,2023-04-15
2022/23,Southampton,32,14.6,2023-04-21
2022/23,Southampton,33,14.68,2023-04-27
2022/23,Southampton,34,15.12,2023-04-30
2022/23,Southampton,35,14.89,2023-05-08
2022/23,Southampton,36,15.28,2023-05-13
2022/23,Southampton,37,16.65,2023-05-21
2022/23,Southampton,38,18.71,2023-05-28
2022/23,Tottenham,3,9.86,2022-08-20
2022/23,Tottenham,4,11.18,2022-08-28
2022/23,Tottenham,5,12.72,2022-08-31
2022/23,Tottenham,6,12.61,2022-09-03
2022/23,Tottenham,7,13.84,2022-09-17
2022/23,Tottenham,8,14.42,2022-10-01
2022/23,Tottenham,9,14.39,2022-10-08
2022/23,Tottenham,10,14.2,2022-10-15
2022/23,Tottenham,11,15.46,2022-10-19
2022/23,Tottenham,12,15.09,2022-10-23
2022/23,Tottenham,13,15.77,2022-10-29
2022/23,Tottenham,14,15.8,2022-11-06
2022/23,Tottenham,15,15.58,2022-11-12
2022/23,Tottenham,16,15.26,2022-12-26
2022/23,Tottenham,17,14.17,2023-01-01
2022/23,Tottenham,18,13.74,2023-01-04
2022/23,Tottenham,19,14.02,2023-01-15
2022/23,Tottenham,20,14.73,2023-01-19
2022/23,Tottenham,21,14.19,2023-01-23
2022/23,Tottenham,22,15.36,2023-02-05
2022/23,Tottenham,23,15.14,2023-02-11
2022/23,Tottenham,24,14.25,2023-02-19
2022/23,Tottenham,25,13.72,2023-02-26
2022/23,Tottenham,26,13.9,2023-03-04
2022/23,Tottenham,27,13.74,2023-03-11
2022/23,Tottenham,28,13.08,2023-03-18
2022/23,Tottenham,29,12.25,2023-04-03
2022/23,Tottenham,30,11.64,2023-04-08
2022/23,Tottenham,31,11.24,2023-04-15
2022/23,Tottenham,32,10.64,2023-04-23
2022/23,Tottenham,33,10.55,2023-04-27
2022/23,Tottenham,34,12.66,2023-04-30
2022/23,Tottenham,35,12.29,2023-05-06
2022/23,Tottenham,36,12.13,2023-05-13
2022/23,Tottenham,37,12.58,2023-05-20
2022/23,Tottenham,38,13.2,2023-05-28
2022/23,West Ham,3,20.1,2022-08-21
2022/23,West Ham,4,19.46,2022-08-28
2022/23,West Ham,5,21.22,2022-08-31
2022/23,West Ham,6,21.58,2022-09-03
2022/23,West Ham,7,20.12,2022-09-18
2022/23,West Ham,8,20.28,2022-10-01
2022/23,West Ham,9,21.44,2022-10-09
2022/23,West Ham,10,20.42,2022-10-16
2022/23,West Ham,11,20.49,2022-10-19
2022/23,West Ham,12,20.81,2022-10-24
2022/23,West Ham,13,19.84,2022-10-30
2022/23,West Ham,14,19.89,2022-11-06
2022/23,West Ham,15,18.29,2022-11-12
2022/23,West Ham,16,17.91,2022-12-26
2022/23,West Ham,17,17.77,2022-12-30
2022/23,West Ham,18,16.59,2023-01-04
2022/23,West Ham,19,15.0,2023-01-14
2022/23,West Ham,20,15.99,2023-01-21
2022/23,West Ham,21,14.38,2023-02-04
2022/23,West Ham,22,15.38,2023-02-11
2022/23,West Ham,23,14.82,2023-02-19
2022/23,West Ham,24,14.05,2023-02-25
2022/23,West Ham,25,14.76,2023-03-04
2022/23,West Ham,26,14.05,2023-03-12
2022/23,West Ham,27,13.94,2023-04-02
2022/23,West Ham,28,14.14,2023-04-05
2022/23,West Ham,29,14.32,2023-04-08
2022/23,West Ham,30,13.78,2023-04-16
2022/23,West Ham,31,14.12,2023-04-23
2022/23,West Ham,32,14.57,2023-04-26
2022/23,West Ham,33,14.37,2023-04-29
2022/23,West Ham,34,16.6,2023-05-03
2022/23,West Ham,35,17.55,2023-05-07
2022/23,West Ham,36,18.23,2023-05-14
2022/23,West Ham,37,18.3,2023-05-21
2022/23,West Ham,38,18.71,2023-05-28
2022/23,Wolves,3,14.34,2022-08-20
2022/23,Wolves,4,15.49,2022-08-28
2022/23,Wolves,5,13.75,2022-08-31
2022/23,Wolves,6,13.02,2022-09-03
2022/23,Wolves,7,13.77,2022-09-17
2022/23,Wolves,8,14.57,2022-10-01
2022/23,Wolves,9,17.3,2022-10-08
2022/23,Wolves,10,16.62,2022-10-15
2022/23,Wolves,11,16.39,2022-10-18
2022/23,Wolves,12,17.69,2022-10-23
2022/23,Wolves,13,16.9,2022-10-29
2022/23,Wolves,14,17.2,2022-11-05
2022/23,Wolves,15,18.33,2022-11-12
2022/23,Wolves,16,18.33,2022-12-26
2022/23,Wolves,17,17.63,2022-12-31
2022/23,Wolves,18,16.98,2023-01-04
2022/23,Wolves,19,14.6,2023-01-14
2022/23,Wolves,20,15.44,2023-01-22
2022/23,Wolves,21,17.39,2023-02-04
2022/23,Wolves,22,15.51,2023-02-11
2022/23,Wolves,23,14.9,2023-02-18
2022/23,Wolves,24,13.57,2023-02-24
2022/23,Wolves,25,12.61,2023-03-01
2022/23,Wolves,26,13.6,2023-03-04
2022/23,Wolves,27,13.79,2023-03-12
2022/23,Wolves,28,12.87,2023-03-18
2022/23,Wolves,29,11.89,2023-04-01
2022/23,Wolves,30,11.0,2023-04-08
2022/23,Wolves,31,9.61,2023-04-15
2022/23,Wolves,32,9.67,2023-04-22
2022/23,Wolves,33,9.96,2023-04-25
2022/23,Wolves,34,10.62,2023-04-29
2022/23,Wolves,35,10.61,2023-05-06
2022/23,Wolves,36,10.02,2023-05-13
2022/23,Wolves,37,9.53,2023-05-20
2022/23,Wolves,38,10.68,2023-05-28
2023/24,Arsenal,3,7.2,2023-08-26
2023/24,Arsenal,4,10.26,2023-09-03
2023/24,Arsenal,5,9.61,2023-09-17
2023/24,Arsenal,6,9.52,2023-09-24
2023/24,Arsenal,7,9.01,2023-09-30
2023/24,Arsenal,8,9.46,2023-10-08
2023/24,Arsenal,9,9.44,2023-10-21
2023/24,Arsenal,10,9.69,2023-10-28
2023/24,Arsenal,11,10.19,2023-11-04
2023/24,Arsenal,12,10.21,2023-11-11
2023/24,Arsenal,13,10.18,2023-11-25
2023/24,Arsenal,14,9.1,2023-12-02
2023/24,Arsenal,15,9.0,2023-12-05
2023/24,Arsenal,16,8.63,2023-12-09
2023/24,Arsenal,17,9.41,2023-12-17
2023/24,Arsenal,18,9.44,2023-12-23
2023/24,Arsenal,19,9.03,2023-12-28
2023/24,Arsenal,20,9.05,2023-12-31
2023/24,Arsenal,21,9.13,2024-01-20
2023/24,Arsenal,22,9.0,2024-01-30
2023/24,Arsenal,23,9.21,2024-02-04
2023/24,Arsenal,24,9.03,2024-02-11
2023/24,Arsenal,25,9.34,2024-02-17
2023/24,Arsenal,26,9.72,2024-02-24
2023/24,Arsenal,27,9.56,2024-03-04
2023/24,Arsenal,28,9.1,2024-03-09
2023/24,Arsenal,29,9.76,2024-03-31
2023/24,Arsenal,30,9.61,2024-04-03
2023/24,Arsenal,31,10.2,2024-04-06
2023/24,Arsenal,32,10.24,2024-04-14
2023/24,Arsenal,33,10.63,2024-04-20
2023/24,Arsenal,34,11.34,2024-04-23
2023/24,Arsenal,35,11.38,2024-04-28
2023/24,Arsenal,36,11.28,2024-05-04
2023/24,Arsenal,37,10.98,2024-05-12
2023/24,Arsenal,38,10.97,2024-05-19
2023/24,Aston Villa,3,17.63,2023-08-27
2023/24,Aston Villa,4,30.2,2023-09-03
2023/24,Aston Villa,5,25.07,2023-09-16
2023/24,Aston Villa,6,24.52,2023-09-24
2023/24,Aston Villa,7,22.4,2023-09-30
2023/24,Aston Villa,8,21.46,2023-10-08
2023/24,Aston Villa,9,20.39,2023-10-22
2023/24,Aston Villa,10,19.69,2023-10-29
2023/24,Aston Villa,11,19.26,2023-11-05
2023/24,Aston Villa,12,19.2,2023-11-12
2023/24,Aston Villa,13,18.63,2023-11-26
2023/24,Aston Villa,14,12.31,2023-12-03
2023/24,Aston Villa,15,13.23,2023-12-06
2023/24,Aston Villa,16,12.02,2023-12-09
2023/24,Aston Villa,17,11.68,2023-12-17
2023/24,Aston Villa,18,10.62,2023-12-22
2023/24,Aston Villa,19,10.96,2023-12-26
2023/24,Aston Villa,20,10.46,2023-12-30
2023/24,Aston Villa,21,10.53,2024-01-14
2023/24,Aston Villa,22,9.82,2024-01-30
2023/24,Aston Villa,23,9.33,2024-02-03
2023/24,Aston Villa,24,10.04,2024-02-11
2023/24,Aston Villa,25,11.17,2024-02-17
2023/24,Aston Villa,26,11.74,2024-02-24
2023/24,Aston Villa,27,12.23,2024-03-02
2023/24,Aston Villa,28,13.87,2024-03-10
2023/24,Aston Villa,29,13.03,2024-03-17
2023/24,Aston Villa,30,13.61,2024-03-30
2023/24,Aston Villa,31,15.0,2024-04-03
2023/24,Aston Villa,32,14.74,2024-04-06
2023/24,Aston Villa,33,14.89,2024-04-14
2023/24,Aston Villa,34,14.93,2024-04-21
2023/24,Aston Villa,35,16.5,2024-04-27
2023/24,Aston Villa,36,16.73,2024-05-05
2023/24,Aston Villa,37,17.1,2024-05-13
2023/24,Aston Villa,38,18.06,2024-05-19
2023/24,Bournemouth,3,8.81,2023-08-26
2023/24,Bournemouth,4,10.1,2023-09-02
2023/24,Bournemouth,5,11.35,2023-09-17
2023/24,Bournemouth,6,11.14,2023-09-24
2023/24,Bournemouth,7,11.69,2023-09-30
2023/24,Bournemouth,8,11.31,2023-10-07
2023/24,Bournemouth,9,11.63,2023-10-21
2023/24,Bournemouth,10,11.4,2023-10-28
2023/24,Bournemouth,11,13.79,2023-11-04
2023/24,Bournemouth,12,13.64,2023-11-11
2023/24,Bournemouth,13,14.38,2023-11-25
2023/24,Bournemouth,14,13.75,2023-12-03
2023/24,Bournemouth,15,13.06,2023-12-06
2023/24,Bournemouth,16,13.44,2023-12-09
2023/24,Bournemouth,17,12.34,2023-12-23
2023/24,Bournemouth,18,12.56,2023-12-26
2023/24,Bournemouth,19,11.74,2023-12-31
2023/24,Bournemouth,20,11.81,2024-01-21
2023/24,Bournemouth,21,9.72,2024-02-01
2023/24,Bournemouth,22,9.38,2024-02-04
2023/24,Bournemouth,23,8.33,2024-02-10
2023/24,Bournemouth,24,8.25,2024-02-17
2023/24,Bournemouth,25,8.39,2024-02-24
2023/24,Bournemouth,26,8.35,2024-03-03
2023/24,Bournemouth,27,8.45,2024-03-09
2023/24,Bournemouth,28,8.15,2024-03-13
2023/24,Bournemouth,29,8.21,2024-03-30
2023/24,Bournemouth,30,8.06,2024-04-02
2023/24,Bournemouth,31,7.74,2024-04-06
2023/24,Bournemouth,32,8.46,2024-04-13
2023/24,Bournemouth,33,8.97,2024-04-21
2023/24,Bournemouth,34,9.11,2024-04-24
2023/24,Bournemouth,35,9.44,2024-04-28
2023/24,Bournemouth,36,9.19,2024-05-04
2023/24,Bournemouth,37,9.5,2024-05-11
2023/24,Bournemouth,38,9.63,2024-05-19
2023/24,Brentford,3,11.1,2023-08-26
2023/24,Brentford,4,9.75,2023-09-02
2023/24,Brentford,5,9.39,2023-09-16
2023/24,Brentford,6,10.16,2023-09-23
2023/24,Brentford,7,10.94,2023-10-01
2023/24,Brentford,8,10.63,2023-10-07
2023/24,Brentford,9,10.52,2023-10-21
2023/24,Brentford,10,11.55,2023-10-28
2023/24,Brentford,11,11.34,2023-11-04
2023/24,Brentford,12,11.12,2023-11-12
2023/24,Brentford,13,11.33,2023-11-25
2023/24,Brentford,14,11.24,2023-12-02
2023/24,Brentford,15,11.6,2023-12-06
2023/24,Brentford,16,10.93,2023-12-09
2023/24,Brentford,17,9.89,2023-12-17
2023/24,Brentford,18,10.09,2023-12-27
2023/24,Brentford,19,10.05,2023-12-30
2023/24,Brentford,20,8.78,2024-01-20
2023/24,Brentford,21,8.52,2024-01-31
2023/24,Brentford,22,10.06,2024-02-05
2023/24,Brentford,23,10.8,2024-02-10
2023/24,Brentford,24,11.67,2024-02-17
2023/24,Brentford,25,12.28,2024-02-20
2023/24,Brentford,26,12.19,2024-02-26
2023/24,Brentford,27,13.02,2024-03-02
2023/24,Brentford,28,13.43,2024-03-09
2023/24,Brentford,29,13.09,2024-03-16
2023/24,Brentford,30,13.61,2024-03-30
2023/24,Brentford,31,14.28,2024-04-03
2023/24,Brentford,32,13.33,2024-04-06
2023/24,Brentford,33,12.54,2024-04-13
2023/24,Brentford,34,11.92,2024-04-20
2023/24,Brentford,35,10.99,2024-04-27
2023/24,Brentford,36,11.27,2024-05-04
2023/24,Brentford,37,10.45,2024-05-11
2023/24,Brentford,38,9.75,2024-05-19
2023/24,Brighton,3,6.07,2023-08-26
2023/24,Brighton,4,7.08,2023-09-02
2023/24,Brighton,5,8.29,2023-09-16
2023/24,Brighton,6,7.84,2023-09-24
2023/24,Brighton,7,7.33,2023-09-30
2023/24,Brighton,8,8.34,2023-10-08
2023/24,Brighton,9,9.04,2023-10-21
2023/24,Brighton,10,8.9,2023-10-29
2023/24,Brighton,11,9.15,2023-11-04
2023/24,Brighton,12,9.65,2023-11-12
2023/24,Brighton,13,11.03,2023-11-25
2023/24,Brighton,14,10.72,2023-12-03
2023/24,Brighton,15,10.31,2023-12-06
2023/24,Brighton,16,10.51,2023-12-09
2023/24,Brighton,17,12.02,2023-12-17
2023/24,Brighton,18,11.24,2023-12-21
2023/24,Brighton,19,10.58,2023-12-28
2023/24,Brighton,20,10.84,2024-01-02
2023/24,Brighton,21,10.79,2024-01-22
2023/24,Brighton,22,10.24,2024-01-30
2023/24,Brighton,23,9.45,2024-02-03
2023/24,Brighton,24,10.02,2024-02-10
2023/24,Brighton,25,9.71,2024-02-18
2023/24,Brighton,26,9.77,2024-02-24
2023/24,Brighton,27,8.45,2024-03-02
2023/24,Brighton,28,9.31,2024-03-10
2023/24,Brighton,29,10.37,2024-03-31
2023/24,Brighton,30,10.02,2024-04-03
2023/24,Brighton,31,10.04,2024-04-06
2023/24,Brighton,32,10.88,2024-04-13
2023/24,Brighton,33,12.83,2024-04-25
2023/24,Brighton,34,12.11,2024-04-28
2023/24,Brighton,35,12.57,2024-05-05
2023/24,Brighton,36,13.04,2024-05-11
2023/24,Brighton,37,13.96,2024-05-15
2023/24,Brighton,38,13.27,2024-05-19
2023/24,Burnley,3,16.54,2023-09-02
2023/24,Burnley,4,14.66,2023-09-18
2023/24,Burnley,5,15.31,2023-09-23
2023/24,Burnley,6,15.8,2023-09-30
2023/24,Burnley,7,14.68,2023-10-03
2023/24,Burnley,8,15.72,2023-10-07
2023/24,Burnley,9,15.6,2023-10-21
2023/24,Burnley,10,15.17,2023-10-28
2023/24,Burnley,11,12.66,2023-11-04
2023/24,Burnley,12,13.82,2023-11-11
2023/24,Burnley,13,14.05,2023-11-25
2023/24,Burnley,14,14.29,2023-12-02
2023/24,Burnley,15,13.66,2023-12-05
2023/24,Burnley,16,14.75,2023-12-09
2023/24,Burnley,17,15.18,2023-12-16
2023/24,Burnley,18,14.07,2023-12-23
2023/24,Burnley,19,14.17,2023-12-26
2023/24,Burnley,20,14.94,2023-12-30
2023/24,Burnley,21,16.05,2024-01-12
2023/24,Burnley,22,16.34,2024-01-31
2023/24,Burnley,23,16.76,2024-02-03
2023/24,Burnley,24,17.34,2024-02-10
2023/24,Burnley,25,18.41,2024-02-17
2023/24,Burnley,26,17.11,2024-02-24
2023/24,Burnley,27,16.31,2024-03-03
2023/24,Burnley,28,15.87,2024-03-10
2023/24,Burnley,29,14.97,2024-03-16
2023/24,Burnley,30,15.55,2024-03-30
2023/24,Burnley,31,14.52,2024-04-02
2023/24,Burnley,32,12.98,2024-04-06
2023/24,Burnley,33,12.68,2024-04-13
2023/24,Burnley,34,12.26,2024-04-20
2023/24,Burnley,35,10.88,2024-04-27
2023/24,Burnley,36,10.44,2024-05-04
2023/24,Burnley,37,11.44,2024-05-11
2023/24,Burnley,38,11.76,2024-05-19
2023/24,Chelsea,3,7.11,2023-08-25
2023/24,Chelsea,4,6.88,2023-09-02
2023/24,Chelsea,5,6.65,2023-09-17
2023/24,Chelsea,6,7.01,2023-09-24
2023/24,Chelsea,7,8.07,2023-10-02
2023/24,Chelsea,8,8.04,2023-10-07
2023/24,Chelsea,9,10.63,2023-10-21
2023/24,Chelsea,10,10.17,2023-10-28
2023/24,Chelsea,11,9.83,2023-11-06
2023/24,Chelsea,12,11.09,2023-11-12
2023/24,Chelsea,13,11.35,2023-11-25
2023/24,Chelsea,14,12.98,2023-12-03
2023/24,Chelsea,15,13.53,2023-12-06
2023/24,Chelsea,16,13.09,2023-12-10
2023/24,Chelsea,17,12.02,2023-12-16
2023/24,Chelsea,18,11.91,2023-12-24
2023/24,Chelsea,19,9.5,2023-12-27
2023/24,Chelsea,20,9.79,2023-12-30
2023/24,Chelsea,21,10.07,2024-01-13
2023/24,Chelsea,22,10.25,2024-01-31
2023/24,Chelsea,23,10.15,2024-02-04
2023/24,Chelsea,24,8.5,2024-02-12
2023/24,Chelsea,25,9.13,2024-02-17
2023/24,Chelsea,26,9.26,2024-03-02
2023/24,Chelsea,27,10.17,2024-03-11
2023/24,Chelsea,28,10.46,2024-03-30
2023/24,Chelsea,29,10.96,2024-04-04
2023/24,Chelsea,30,10.82,2024-04-07
2023/24,Chelsea,31,11.37,2024-04-15
2023/24,Chelsea,32,11.38,2024-04-23
2023/24,Chelsea,33,10.99,2024-04-27
2023/24,Chelsea,34,11.73,2024-05-02
2023/24,Chelsea,35,10.65,2024-05-05
2023/24,Chelsea,36,10.74,2024-05-11
2023/24,Chelsea,37,11.21,2024-05-15
2023/24,Chelsea,38,11.25,2024-05-19
2023/24,Crystal Palace,3,10.5,2023-08-26
2023/24,Crystal Palace,4,10.83,2023-09-03
2023/24,Crystal Palace,5,10.57,2023-09-16
2023/24,Crystal Palace,6,11.15,2023-09-23
2023/24,Crystal Palace,7,12.55,2023-09-30
2023/24,Crystal Palace,8,13.06,2023-10-07
2023/24,Crystal Palace,9,13.01,2023-10-21
2023/24,Crystal Palace,10,13.1,2023-10-27
2023/24,Crystal Palace,11,15.19,2023-11-04
2023/24,Crystal Palace,12,14.38,2023-11-11
2023/24,Crystal Palace,13,13.75,2023-11-25
2023/24,Crystal Palace,14,14.05,2023-12-03
2023/24,Crystal Palace,15,13.86,2023-12-06
2023/24,Crystal Palace,16,14.05,2023-12-09
2023/24,Crystal Palace,17,15.15,2023-12-16
2023/24,Crystal Palace,18,16.99,2023-12-21
2023/24,Crystal Palace,19,17.02,2023-12-27
2023/24,Crystal Palace,20,16.54,2023-12-30
2023/24,Crystal Palace,21,16.03,2024-01-20
2023/24,Crystal Palace,22,16.31,2024-01-30
2023/24,Crystal Palace,23,17.7,2024-02-03
2023/24,Crystal Palace,24,18.36,2024-02-12
2023/24,Crystal Palace,25,19.7,2024-02-19
2023/24,Crystal Palace,26,18.94,2024-02-24
2023/24,Crystal Palace,27,18.54,2024-03-02
2023/24,Crystal Palace,28,15.77,2024-03-09
2023/24,Crystal Palace,29,15.77,2024-03-30
2023/24,Crystal Palace,30,15.68,2024-04-02
2023/24,Crystal Palace,31,15.69,2024-04-06
2023/24,Crystal Palace,32,17.4,2024-04-14
2023/24,Crystal Palace,33,16.28,2024-04-21
2023/24,Crystal Palace,34,14.96,2024-04-24
2023/24,Crystal Palace,35,14.02,2024-04-27
2023/24,Crystal Palace,36,14.85,2024-05-06
2023/24,Crystal Palace,37,13.28,2024-05-11
2023/24,Crystal Palace,38,13.99,2024-05-19
2023/24,Everton,3,14.87,2023-08-26
2023/24,Everton,4,13.32,2023-09-02
2023/24,Everton,5,15.4,2023-09-17
2023/24,Everton,6,15.23,2023-09-23
2023/24,Everton,7,13.85,2023-09-30
2023/24,Everton,8,13.02,2023-10-07
2023/24,Everton,9,14.81,2023-10-21
2023/24,Everton,10,14.84,2023-10-29
2023/24,Everton,11,17.46,2023-11-04
2023/24,Everton,12,17.24,2023-11-11
2023/24,Everton,13,16.98,2023-11-26
2023/24,Everton,14,17.41,2023-12-02
2023/24,Everton,15,15.94,2023-12-07
2023/24,Everton,16,15.95,2023-12-10
2023/24,Everton,17,17.69,2023-12-16
2023/24,Everton,18,17.84,2023-12-23
2023/24,Everton,19,17.13,2023-12-27
2023/24,Everton,20,16.45,2023-12-30
2023/24,Everton,21,13.24,2024-01-14
2023/24,Everton,22,12.95,2024-01-30
2023/24,Everton,23,12.73,2024-02-03
2023/24,Everton,24,14.01,2024-02-10
2023/24,Everton,25,13.68,2024-02-19
2023/24,Everton,26,13.92,2024-02-24
2023/24,Everton,27,12.7,2024-03-02
2023/24,Everton,28,13.38,2024-03-09
2023/24,Everton,29,12.02,2024-03-30
2023/24,Everton,30,12.62,2024-04-02
2023/24,Everton,31,12.62,2024-04-06
2023/24,Everton,32,12.5,2024-04-15
2023/24,Everton,33,13.24,2024-04-21
2023/24,Everton,34,12.76,2024-04-24
2023/24,Everton,35,13.85,2024-04-27
2023/24,Everton,36,12.92,2024-05-03
2023/24,Everton,37,12.88,2024-05-11
2023/24,Everton,38,15.57,2024-05-19
2023/24,Fulham,3,21.15,2023-08-26
2023/24,Fulham,4,21.98,2023-09-02
2023/24,Fulham,5,18.91,2023-09-16
2023/24,Fulham,6,17.29,2023-09-23
2023/24,Fulham,7,16.32,2023-10-02
2023/24,Fulham,8,15.06,2023-10-07
2023/24,Fulham,9,14.91,2023-10-23
2023/24,Fulham,10,15.38,2023-10-29
2023/24,Fulham,11,15.34,2023-11-04
2023/24,Fulham,12,15.23,2023-11-12
2023/24,Fulham,13,12.53,2023-11-27
2023/24,Fulham,14,11.51,2023-12-03
2023/24,Fulham,15,11.94,2023-12-06
2023/24,Fulham,16,12.88,2023-12-10
2023/24,Fulham,17,14.84,2023-12-16
2023/24,Fulham,18,15.41,2023-12-23
2023/24,Fulham,19,14.86,2023-12-26
2023/24,Fulham,20,15.09,2023-12-31
2023/24,Fulham,21,14.46,2024-01-13
2023/24,Fulham,22,14.71,2024-01-30
2023/24,Fulham,23,14.96,2024-02-03
2023/24,Fulham,24,14.8,2024-02-10
2023/24,Fulham,25,14.96,2024-02-17
2023/24,Fulham,26,14.76,2024-02-24
2023/24,Fulham,27,13.74,2024-03-02
2023/24,Fulham,28,14.0,2024-03-09
2023/24,Fulham,29,14.26,2024-03-16
2023/24,Fulham,30,12.77,2024-03-30
2023/24,Fulham,31,12.58,2024-04-02
2023/24,Fulham,32,11.96,2024-04-06
2023/24,Fulham,33,12.18,2024-04-14
2023/24,Fulham,34,16.12,2024-04-21
2023/24,Fulham,35,15.89,2024-04-27
2023/24,Fulham,36,16.1,2024-05-04
2023/24,Fulham,37,18.38,2024-05-11
2023/24,Fulham,38,17.98,2024-05-19
2023/24,Liverpool,3,14.47,2023-08-27
2023/24,Liverpool,4,12.99,2023-09-03
2023/24,Liverpool,5,12.39,2023-09-16
2023/24,Liverpool,6,11.34,2023-09-24
2023/24,Liverpool,7,12.0,2023-09-30
2023/24,Liverpool,8,11.46,2023-10-08
2023/24,Liverpool,9,10.56,2023-10-21
2023/24,Liverpool,10,10.3,2023-10-29
2023/24,Liverpool,11,8.67,2023-11-05
2023/24,Liverpool,12,8.6,2023-11-12
2023/24,Liverpool,13,9.3,2023-11-25
2023/24,Liverpool,14,9.28,2023-12-03
2023/24,Liverpool,15,8.59,2023-12-06
2023/24,Liverpool,16,8.31,2023-12-09
2023/24,Liverpool,17,7.22,2023-12-17
2023/24,Liverpool,18,7.18,2023-12-23
2023/24,Liverpool,19,7.77,2023-12-26
2023/24,Liverpool,20,7.46,2024-01-01
2023/24,Liverpool,21,7.56,2024-01-21
2023/24,Liverpool,22,7.91,2024-01-31
2023/24,Liverpool,23,6.57,2024-02-04
2023/24,Liverpool,24,6.2,2024-02-10
2023/24,Liverpool,25,6.62,2024-02-17
2023/24,Liverpool,26,6.78,2024-02-21
2023/24,Liverpool,27,6.74,2024-03-02
2023/24,Liverpool,28,6.9,2024-03-10
2023/24,Liverpool,29,6.87,2024-03-31
2023/24,Liverpool,30,6.64,2024-04-04
2023/24,Liverpool,31,6.95,2024-04-07
2023/24,Liverpool,32,6.52,2024-04-14
2023/24,Liverpool,33,6.78,2024-04-21
2023/24,Liverpool,34,6.77,2024-04-24
2023/24,Liverpool,35,6.55,2024-04-27
2023/24,Liverpool,36,7.39,2024-05-05
2023/24,Liverpool,37,7.65,2024-05-13
2023/24,Liverpool,38,7.27,2024-05-19
2023/24,Luton,3,21.17,2023-09-01
2023/24,Luton,4,25.6,2023-09-16
2023/24,Luton,5,21.85,2023-09-23
2023/24,Luton,6,20.29,2023-09-30
2023/24,Luton,7,19.23,2023-10-03
2023/24,Luton,8,18.32,2023-10-07
2023/24,Luton,9,18.09,2023-10-21
2023/24,Luton,10,18.75,2023-10-29
2023/24,Luton,11,18.61,2023-11-05
2023/24,Luton,12,18.73,2023-11-11
2023/24,Luton,13,17.91,2023-11-25
2023/24,Luton,14,17.02,2023-12-02
2023/24,Luton,15,17.89,2023-12-05
2023/24,Luton,16,17.7,2023-12-10
2023/24,Luton,17,17.53,2023-12-23
2023/24,Luton,18,17.07,2023-12-26
2023/24,Luton,19,16.22,2023-12-30
2023/24,Luton,20,14.42,2024-01-12
2023/24,Luton,21,13.55,2024-01-30
2023/24,Luton,22,12.22,2024-02-03
2023/24,Luton,23,11.31,2024-02-10
2023/24,Luton,24,9.41,2024-02-18
2023/24,Luton,25,9.09,2024-02-21
2023/24,Luton,26,9.4,2024-03-02
2023/24,Luton,27,9.8,2024-03-09
2023/24,Luton,28,9.97,2024-03-13
2023/24,Luton,29,9.98,2024-03-16
2023/24,Luton,30,10.76,2024-03-30
2023/24,Luton,31,11.82,2024-04-03
2023/24,Luton,32,11.67,2024-04-06
2023/24,Luton,33,14.72,2024-04-13
2023/24,Luton,34,14.73,2024-04-20
2023/24,Luton,35,14.45,2024-04-27
2023/24,Luton,36,14.16,2024-05-03
2023/24,Luton,37,13.62,2024-05-11
2023/24,Luton,38,14.1,2024-05-19
2023/24,Man City,3,12.0,2023-08-27
2023/24,Man City,4,10.99,2023-09-02
2023/24,Man City,5,11.07,2023-09-16
2023/24,Man City,6,12.72,2023-09-23
2023/24,Man City,7,11.67,2023-09-30
2023/24,Man City,8,12.13,2023-10-08
2023/24,Man City,9,12.4,2023-10-21
2023/24,Man City,10,13.07,2023-10-29
2023/24,Man City,11,13.64,2023-11-04
2023/24,Man City,12,13.5,2023-11-12
2023/24,Man City,13,14.01,2023-11-25
2023/24,Man City,14,14.63,2023-12-03
2023/24,Man City,15,14.39,2023-12-06
2023/24,Man City,16,13.25,2023-12-10
2023/24,Man City,17,13.48,2023-12-16
2023/24,Man City,18,13.12,2023-12-27
2023/24,Man City,19,12.62,2023-12-30
2023/24,Man City,20,11.63,2024-01-13
2023/24,Man City,21,10.82,2024-01-31
2023/24,Man City,22,10.61,2024-02-05
2023/24,Man City,23,10.28,2024-02-10
2023/24,Man City,24,9.6,2024-02-17
2023/24,Man City,25,9.93,2024-02-20
2023/24,Man City,26,10.33,2024-02-24
2023/24,Man City,27,10.57,2024-03-03
2023/24,Man City,28,10.88,2024-03-10
2023/24,Man City,29,10.53,2024-03-31
2023/24,Man City,30,10.32,2024-04-03
2023/24,Man City,31,10.3,2024-04-06
2023/24,Man City,32,9.96,2024-04-13
