season,team,h_a,game_n,ppda,xg,xga,npxg,npxga,wins,draws,loses,ppda_rolling10
2015/16,Crystal Palace,a,12,10.59,0.849281,2.15673,0.849281,2.15673,1,0,0,10.28
2015/16,Crystal Palace,h,13,3.06,0.696183,1.30739,0.696183,1.30739,0,0,1,9.77
2015/16,Crystal Palace,h,14,7.68,1.67836,0.791299,1.67836,0.791299,1,0,0,8.69
2015/16,Crystal Palace,a,15,8.83,1.1905,1.69774,1.1905,1.69774,0,1,0,8.71
2015/16,Crystal Palace,h,16,10.0,1.31177,0.890411,1.31177,0.890411,1,0,0,8.69
2015/16,Crystal Palace,a,17,12.14,1.95347,2.41499,1.1923,1.65386,1,0,0,9.03
2015/16,Crystal Palace,a,18,9.78,0.405181,0.871395,0.405181,0.871395,0,1,0,9.58
2015/16,Crystal Palace,h,19,9.79,0.735185,0.169425,0.735185,0.169425,0,1,0,9.31
2015/16,Crystal Palace,h,20,10.73,0.546499,2.3747,0.546499,2.3747,0,0,1,9.22
2015/16,Crystal Palace,a,21,7.29,0.547913,0.551973,0.547913,0.551973,0,0,1,8.99
2015/16,Crystal Palace,a,22,8.5,0.613339,1.74025,0.613339,1.74025,0,0,1,8.78
2015/16,Crystal Palace,h,23,8.57,0.930792,1.74368,0.930792,1.74368,0,0,1,9.33
2015/16,Crystal Palace,h,24,7.12,1.62395,1.17427,1.62395,1.17427,0,0,1,9.28
2015/16,Crystal Palace,a,25,10.0,1.01465,1.32136,1.01465,1.32136,0,1,0,9.39
2015/16,Crystal Palace,h,26,5.83,0.983946,1.99728,0.983946,1.23611,0,0,1,8.98
2015/16,Crystal Palace,a,27,8.1,1.21638,2.07488,1.21638,2.07488,0,0,1,8.57
2015/16,Crystal Palace,a,28,9.87,0.887448,0.93375,0.887448,0.93375,0,1,0,8.58
2015/16,Crystal Palace,h,29,13.3,1.43901,2.27087,1.43901,1.5097,0,0,1,8.93
2015/16,Crystal Palace,h,30,4.85,0.784339,1.20315,0.784339,1.20315,0,0,1,8.34
2015/16,Crystal Palace,a,31,11.36,1.65593,1.71369,1.65593,1.71369,0,1,0,8.75
2015/16,Crystal Palace,h,32,4.58,1.45029,0.675663,1.45029,0.675663,1,0,0,8.36
2015/16,Crystal Palace,h,33,8.39,1.59025,0.759269,1.59025,0.759269,0,1,0,8.34
2015/16,Crystal Palace,a,34,16.71,0.275806,1.73461,0.275806,1.73461,0,1,0,9.3
2015/16,Crystal Palace,a,35,11.72,0.137416,1.46607,0.137416,1.46607,0,0,1,9.47
2015/16,Crystal Palace,a,36,5.7,1.05079,0.53407,0.289623,0.53407,0,0,1,9.46
2015/16,Crystal Palace,h,37,5.64,1.31448,1.27766,1.31448,1.27766,1,0,0,9.21
2015/16,Crystal Palace,a,38,9.68,1.24857,2.32278,1.24857,1.56161,0,0,1,9.19
2015/16,Everton,h,1,6.65,0.604226,0.557892,0.604226,0.557892,0,1,0,
2015/16,Everton,a,2,15.81,1.39628,1.06214,1.39628,1.06214,1,0,0,
2015/16,Everton,h,3,19.25,0.579338,1.57983,0.579338,1.57983,0,0,1,13.9
2015/16,Everton,a,4,18.54,0.694692,1.99917,0.694692,1.99917,0,1,0,15.06
2015/16,Everton,h,5,15.05,1.18026,0.656048,1.18026,0.656048,1,0,0,15.06
2015/16,Everton,a,6,9.0,1.77458,0.864868,1.77458,0.864868,0,1,0,14.05
2015/16,Everton,a,7,9.6,2.30159,1.27511,2.30159,1.27511,1,0,0,13.41
2015/16,Everton,h,8,12.82,1.20063,1.30844,1.20063,1.30844,0,1,0,13.34
2015/16,Everton,h,9,10.74,0.653457,1.47853,0.653457,1.47853,0,0,1,13.05
2015/16,Everton,a,10,8.0,0.373025,2.55754,0.373025,2.55754,0,0,1,12.55
2015/16,Everton,h,11,15.36,2.34852,1.21834,2.34852,1.21834,1,0,0,13.42
2015/16,Everton,a,12,18.12,1.08814,0.589567,1.08814,0.589567,0,1,0,13.65
2015/16,Everton,h,13,11.29,2.83068,0.322061,2.83068,0.322061,1,0,0,12.85
2015/16,Everton,a,14,12.87,0.729005,1.69105,0.729005,1.69105,0,1,0,12.28
2015/16,Everton,h,15,7.7,1.69774,1.1905,1.69774,1.1905,0,1,0,11.55
2015/16,Everton,a,16,19.1,2.43558,1.49283,2.43558,1.49283,0,1,0,12.56
2015/16,Everton,h,17,8.8,1.48982,2.02911,1.48982,0.506775,0,0,1,12.48
2015/16,Everton,a,18,6.17,1.69923,1.35711,1.69923,1.35711,1,0,0,11.82
2015/16,Everton,h,19,10.8,2.2472,1.58159,2.2472,0.82042,0,0,1,11.82
2015/16,Everton,h,20,20.35,0.721603,0.75907,0.721603,0.75907,0,1,0,13.06
2015/16,Everton,a,21,23.56,0.369548,1.44957,0.369548,1.44957,0,1,0,13.88
2015/16,Everton,a,22,17.11,1.5891,2.44864,1.5891,2.44864,0,1,0,13.78
2015/16,Everton,h,23,12.2,1.94094,1.08055,1.94094,0.319377,0,0,1,13.87
2015/16,Everton,h,24,6.34,2.48447,0.626239,0.96213,0.626239,1,0,0,13.21
2015/16,Everton,a,25,13.22,3.05913,0.693548,2.298,0.693548,1,0,0,13.76
2015/16,Everton,h,26,3.12,1.82912,1.1974,1.82912,1.1974,0,0,1,12.17
2015/16,Everton,a,27,16.2,2.63668,0.60177,2.63668,0.60177,1,0,0,12.91
2015/16,Everton,h,28,14.2,2.09025,2.72091,1.32909,2.72091,0,0,1,13.71
2015/16,Everton,h,29,5.59,0.58617,1.92384,0.58617,1.92384,0,0,1,13.19
2015/16,Everton,a,30,10.4,0.755625,0.998692,0.755625,0.998692,0,0,1,12.19
2015/16,Everton,a,31,8.59,1.59979,0.408379,1.59979,0.408379,0,1,0,10.7
2015/16,Everton,a,32,14.53,0.759269,1.59025,0.759269,1.59025,0,1,0,10.44
2015/16,Everton,h,33,16.0,0.318721,1.38323,0.318721,1.38323,0,1,0,10.82
2015/16,Everton,a,34,24.0,0.0886329,3.24472,0.0886329,3.24472,0,0,1,12.58
2015/16,Everton,h,35,9.88,0.95281,1.42599,0.95281,1.42599,1,0,0,12.25
2015/16,Everton,a,36,6.38,1.30184,4.50525,1.30184,2.98291,0,0,1,12.58
2015/16,Everton,a,37,9.62,1.16563,2.44887,1.16563,2.44887,0,0,1,11.92
2015/16,Everton,h,38,6.76,2.40775,0.43016,1.64658,0.43016,1,0,0,11.18
2015/16,Leicester,h,1,10.88,2.56803,1.45946,1.80686,1.45946,1,0,0,
2015/16,Leicester,a,2,15.05,1.80939,0.513491,1.80939,0.513491,1,0,0,
2015/16,Leicester,h,3,15.58,0.829012,1.89437,0.829012,1.89437,0,1,0,13.84
2015/16,Leicester,a,4,5.17,0.919097,0.321432,0.157928,0.321432,0,1,0,11.67
2015/16,Leicester,h,5,7.15,1.34987,0.953181,1.34987,0.953181,1,0,0,10.77
2015/16,Leicester,a,6,6.0,1.22582,1.14717,0.464652,1.14717,0,1,0,9.97
2015/16,Leicester,h,7,10.33,1.38516,3.89623,1.38516,3.89623,0,0,1,10.02
2015/16,Leicester,a,8,10.22,3.00282,1.18074,2.24168,1.18074,1,0,0,10.05
2015/16,Leicester,a,9,6.62,2.78648,1.46668,2.78648,1.46668,0,1,0,9.67
2015/16,Leicester,h,10,13.53,1.33502,0.240008,1.33502,0.240008,1,0,0,10.05
2015/16,Leicester,a,11,7.0,2.22545,1.50447,2.22545,0.743302,1,0,0,9.67
2015/16,Leicester,h,12,10.55,1.56389,1.00531,0.802721,0.244137,1,0,0,9.22
2015/16,Leicester,a,13,8.08,3.27478,0.372387,3.27478,0.372387,1,0,0,8.46
2015/16,Leicester,h,14,15.38,0.876256,1.05613,0.876256,1.05613,0,1,0,9.49
2015/16,Leicester,a,15,13.88,2.20962,0.780602,2.20962,0.780602,1,0,0,10.16
2015/16,Leicester,h,16,7.14,0.708846,2.26887,0.708846,2.26887,1,0,0,10.27
2015/16,Leicester,a,17,8.37,2.02911,1.48982,0.506775,1.48982,1,0,0,10.08
2015/16,Leicester,a,18,16.41,0.505167,1.37933,0.505167,1.37933,0,0,1,10.7
2015/16,Leicester,h,19,11.5,0.810377,1.66777,0.810377,1.66777,0,1,0,11.18
2015/16,Leicester,h,20,10.19,2.28506,1.2593,1.52389,1.2593,0,1,0,10.85
2015/16,Leicester,a,21,10.09,0.588708,1.2301,0.588708,1.2301,1,0,0,11.16
2015/16,Leicester,a,22,9.85,2.21525,0.665386,1.45408,0.665386,0,1,0,11.09
2015/16,Leicester,h,23,10.91,2.25906,0.340483,2.25906,0.340483,1,0,0,11.37
2015/16,Leicester,h,24,10.72,1.34566,0.580791,1.34566,0.580791,1,0,0,10.91
2015/16,Leicester,a,25,12.11,2.50168,1.70719,2.50168,1.70719,1,0,0,10.73
2015/16,Leicester,a,26,9.09,1.31246,2.36319,0.551294,2.36319,0,0,1,10.92
2015/16,Leicester,h,27,7.65,1.7645,0.814784,1.7645,0.814784,1,0,0,10.85
2015/16,Leicester,h,28,4.28,3.04626,1.29485,3.04626,1.29485,0,1,0,9.64
2015/16,Leicester,a,29,7.66,1.47042,0.829318,1.47042,0.829318,1,0,0,9.25
2015/16,Leicester,h,30,9.81,0.846771,0.518715,0.846771,0.518715,1,0,0,9.22
2015/16,Leicester,a,31,7.35,1.20315,0.784339,1.20315,0.784339,1,0,0,8.94
2015/16,Leicester,h,32,10.53,1.38701,0.670068,1.38701,0.670068,1,0,0,9.01
2015/16,Leicester,a,33,6.58,2.60072,0.872232,2.60072,0.872232,1,0,0,8.58
2015/16,Leicester,h,34,12.71,1.95296,1.56819,1.19179,0.807021,0,1,0,8.78
2015/16,Leicester,h,35,10.05,3.31579,0.576457,3.31579,0.576457,1,0,0,8.57
2015/16,Leicester,a,36,11.38,1.16622,1.18462,1.16622,1.18462,0,1,0,8.8
2015/16,Leicester,h,37,16.74,4.50525,1.30184,2.98291,1.30184,1,0,0,9.71
2015/16,Leicester,a,38,7.26,1.23491,1.86065,1.23491,1.09948,0,1,0,10.01
2015/16,Liverpool,a,1,9.35,0.329873,0.381274,0.329873,0.381274,1,0,0,
2015/16,Liverpool,h,2,6.41,2.15062,0.460805,2.15062,0.460805,1,0,0,
2015/16,Liverpool,a,3,10.43,1.29206,1.83755,1.29206,1.83755,0,1,0,8.73
2015/16,Liverpool,h,4,5.97,0.561737,0.97217,0.561737,0.97217,0,0,1,8.04
2015/16,Liverpool,a,5,14.48,1.02572,1.46206,1.02572,0.700895,0,0,1,9.33
2015/16,Liverpool,h,6,8.86,1.90447,0.556271,1.90447,0.556271,0,1,0,9.25
2015/16,Liverpool,h,7,7.41,1.78331,0.892054,1.78331,0.892054,1,0,0,8.99
2015/16,Liverpool,a,8,6.28,1.30844,1.20063,1.30844,1.20063,0,1,0,8.65
2015/16,Liverpool,a,9,8.19,0.715892,0.586228,0.715892,0.586228,0,1,0,8.6
2015/16,Liverpool,h,10,10.88,0.682823,1.56383,0.682823,1.56383,0,1,0,8.83
2015/16,Liverpool,a,11,6.05,0.839342,0.735762,0.839342,0.735762,1,0,0,8.5
2015/16,Liverpool,h,12,5.78,2.15673,0.849281,2.15673,0.849281,0,0,1,8.43
2015/16,Liverpool,a,13,8.66,2.61697,1.08612,2.61697,1.08612,1,0,0,8.26
2015/16,Liverpool,h,14,6.64,1.19358,0.367517,0.432412,0.367517,1,0,0,8.32
2015/16,Liverpool,a,15,6.21,0.999043,0.646346,0.999043,0.646346,0,0,1,7.5
2015/16,Liverpool,h,16,6.0,2.12583,0.835885,2.12583,0.835885,0,1,0,7.21
2015/16,Liverpool,a,17,4.32,0.376313,1.99336,0.376313,1.99336,0,0,1,6.9
2015/16,Liverpool,h,18,3.73,1.37933,0.505167,1.37933,0.505167,1,0,0,6.65
2015/16,Liverpool,a,19,7.63,1.80743,0.481551,1.80743,0.481551,1,0,0,6.59
2015/16,Liverpool,a,20,5.45,1.86591,2.06737,1.86591,2.06737,0,0,1,6.05
2015/16,Liverpool,h,21,8.64,1.16222,2.22912,1.16222,2.22912,0,1,0,6.31
2015/16,Liverpool,h,22,9.48,0.952974,0.715703,0.952974,0.715703,0,0,1,6.68
2015/16,Liverpool,a,23,7.78,1.44943,1.03432,1.44943,0.273154,1,0,0,6.59
2015/16,Liverpool,a,24,6.05,0.580791,1.34566,0.580791,1.34566,0,0,1,6.53
2015/16,Liverpool,h,25,7.62,1.57712,0.491843,1.57712,0.491843,0,1,0,6.67
2015/16,Liverpool,a,26,6.52,2.00756,0.174868,2.00756,0.174868,1,0,0,6.72
2015/16,Liverpool,h,27,5.83,1.16781,0.180318,1.16781,0.180318,1,0,0,6.87
2015/16,Liverpool,a,28,5.1,2.27087,1.43901,1.5097,1.43901,1,0,0,7.01
2015/16,Liverpool,a,29,17.54,1.29046,1.56873,1.29046,0.735648,0,0,1,8.0
2015/16,Liverpool,h,30,7.71,1.37954,1.23579,1.37954,1.23579,0,1,0,8.23
2015/16,Liverpool,h,31,8.75,2.21484,0.85508,2.21484,0.85508,1,0,0,8.24
2015/16,Liverpool,a,32,20.73,1.81443,0.85914,1.81443,0.85914,1,0,0,9.36
2015/16,Liverpool,h,33,4.76,3.24472,0.0886329,3.24472,0.0886329,1,0,0,9.06
2015/16,Liverpool,h,34,4.88,0.712881,0.253033,0.712881,0.253033,0,1,0,8.94
2015/16,Liverpool,a,35,13.05,0.776186,2.31862,0.776186,2.31862,0,0,1,9.49
2015/16,Liverpool,h,36,4.89,2.38919,0.930803,2.38919,0.930803,1,0,0,9.32
2015/16,Liverpool,h,37,8.22,1.83934,0.812268,1.83934,0.812268,0,1,0,9.56
2015/16,Liverpool,a,38,4.54,0.419877,1.86869,0.419877,1.86869,0,1,0,9.51
2015/16,Man City,a,1,8.09,1.9242,0.435238,1.9242,0.435238,1,0,0,
2015/16,Man City,h,2,5.73,2.18579,0.482423,2.18579,0.482423,1,0,0,
2015/16,Man City,a,3,9.36,1.57983,0.579338,1.57983,0.579338,1,0,0,7.73
2015/16,Man City,h,4,10.14,1.52895,0.363603,1.52895,0.363603,1,0,0,8.33
2015/16,Man City,a,5,8.58,3.08883,0.743193,3.08883,0.743193,1,0,0,8.38
2015/16,Man City,h,6,3.67,2.98465,0.995273,2.98465,0.995273,0,0,1,7.6
2015/16,Man City,a,7,10.9,1.57842,2.30799,1.57842,2.30799,0,0,1,8.07
2015/16,Man City,h,8,5.48,3.3346,0.980279,3.3346,0.980279,1,0,0,7.74
2015/16,Man City,h,9,14.32,4.71274,0.173025,4.71274,0.173025,1,0,0,8.47
2015/16,Man City,a,10,10.83,0.310718,0.391754,0.310718,0.391754,0,1,0,8.71
2015/16,Man City,h,11,10.0,2.83557,1.17497,1.31323,1.17497,1,0,0,8.9
2015/16,Man City,a,12,6.85,1.53281,0.182741,1.53281,0.182741,0,1,0,9.01
2015/16,Man City,h,13,9.5,1.08612,2.61697,1.08612,2.61697,0,0,1,9.03
2015/16,Man City,h,14,7.47,2.12331,1.24478,2.12331,1.24478,1,0,0,8.76
2015/16,Man City,a,15,4.62,0.483752,2.01436,0.483752,2.01436,0,0,1,8.36
2015/16,Man City,h,16,11.93,1.34338,0.962789,1.34338,0.962789,1,0,0,9.19
2015/16,Man City,a,17,5.79,0.769378,1.50109,0.769378,1.50109,0,0,1,8.68
2015/16,Man City,h,18,5.97,3.51848,1.08103,2.75731,1.08103,1,0,0,8.73
2015/16,Man City,a,19,4.64,1.66777,0.810377,1.66777,0.810377,0,1,0,7.76
2015/16,Man City,a,20,7.88,0.692054,0.985368,0.692054,0.985368,1,0,0,7.47
2015/16,Man City,h,21,14.1,1.44957,0.369548,1.44957,0.369548,0,1,0,7.88
2015/16,Man City,h,22,5.72,1.74025,0.613339,1.74025,0.613339,1,0,0,7.76
2015/16,Man City,a,23,7.93,1.73182,1.01267,0.970646,1.01267,0,1,0,7.6
2015/16,Man City,a,24,6.03,0.638461,0.888437,0.638461,0.888437,1,0,0,7.46
2015/16,Man City,h,25,4.44,1.70719,2.50168,1.70719,2.50168,0,0,1,7.44
2015/16,Man City,h,26,11.64,1.97876,1.23517,1.97876,0.474034,0,0,1,7.41
2015/16,Man City,a,27,7.68,0.180318,1.16781,0.180318,1.16781,0,0,1,7.6
2015/16,Man City,h,28,5.38,2.83271,0.121136,2.07154,0.121136,1,0,0,7.54
2015/16,Man City,a,29,6.22,0.557373,0.139743,0.557373,0.139743,0,1,0,7.7
2015/16,Man City,h,30,8.65,1.86249,0.900312,1.86249,0.900312,0,0,1,7.78
2015/16,Man City,a,31,11.46,0.868303,1.3239,0.868303,1.3239,1,0,0,7.52
2015/16,Man City,h,32,9.88,2.07325,1.09413,1.31208,1.09413,1,0,0,7.93
2015/16,Man City,a,33,13.5,2.62768,0.487715,1.86651,0.487715,1,0,0,8.49
2015/16,Man City,a,34,7.92,0.522043,0.455246,0.522043,0.455246,0,1,0,8.68
2015/16,Man City,h,35,8.94,2.22482,1.09174,1.46365,1.09174,1,0,0,9.13
2015/16,Man City,a,36,5.41,1.12719,2.84362,1.12719,2.84362,0,0,1,8.5
2015/16,Man City,h,37,4.95,0.75375,1.08084,0.75375,1.08084,0,1,0,8.23
2015/16,Man City,a,38,9.55,2.04003,0.115604,2.04003,0.115604,0,1,0,8.65
2015/16,Man United,h,1,13.83,0.627539,0.6746,0.627539,0.6746,1,0,0,
2015/16,Man United,a,2,9.5,0.660404,0.219118,0.660404,0.219118,1,0,0,
2015/16,Man United,h,3,4.71,1.2491,0.4384,1.2491,0.4384,0,1,0,9.35
2015/16,Man United,a,4,6.9,1.28089,0.971183,1.28089,0.971183,0,0,1,8.74
2015/16,Man United,h,5,9.78,1.46206,1.02572,0.700895,1.02572,1,0,0,8.94
2015/16,Man United,a,6,12.24,1.65119,1.83663,1.65119,1.83663,1,0,0,9.49
2015/16,Man United,h,7,6.43,2.8971,0.832139,2.8971,0.832139,1,0,0,9.06
2015/16,Man United,a,8,5.78,1.03953,2.16952,1.03953,2.16952,0,0,1,8.65
2015/16,Man United,a,9,11.83,1.47853,0.653457,1.47853,0.653457,1,0,0,9.0
2015/16,Man United,h,10,7.0,0.391754,0.310718,0.391754,0.310718,0,1,0,8.8
2015/16,Man United,a,11,7.43,0.394404,0.939118,0.394404,0.939118,0,1,0,8.16
2015/16,Man United,h,12,7.52,1.2779,0.594031,0.516734,0.594031,1,0,0,7.96
2015/16,Man United,a,13,5.3,1.30264,1.47077,1.30264,0.709602,1,0,0,8.02
2015/16,Man United,a,14,4.78,1.05613,0.876256,1.05613,0.876256,0,1,0,7.81
2015/16,Man United,h,15,9.32,1.76061,1.10206,1.76061,1.10206,0,1,0,7.76
2015/16,Man United,a,16,9.55,1.96768,1.05032,1.96768,1.05032,0,0,1,7.49
2015/16,Man United,h,17,6.09,1.01394,0.556897,1.01394,0.556897,0,0,1,7.46
2015/16,Man United,a,18,5.84,1.28961,1.18211,1.28961,1.18211,0,0,1,7.47
2015/16,Man United,h,19,5.06,1.35213,0.900029,1.35213,0.900029,0,1,0,6.79
2015/16,Man United,h,20,10.0,1.74266,0.542907,1.74266,0.542907,1,0,0,7.09
2015/16,Man United,a,21,12.96,2.36216,1.81304,1.60099,1.05187,0,1,0,7.64
2015/16,Man United,a,22,7.71,0.715703,0.952974,0.715703,0.952974,1,0,0,7.66
2015/16,Man United,h,23,10.5,0.187217,0.83591,0.187217,0.83591,0,0,1,8.18
2015/16,Man United,h,24,12.21,2.45272,0.350909,2.45272,0.350909,1,0,0,8.92
2015/16,Man United,a,25,10.58,0.780475,1.61554,0.780475,1.61554,0,1,0,9.05
2015/16,Man United,a,26,3.57,0.908296,1.48186,0.908296,1.48186,0,0,1,8.45
2015/16,Man United,h,27,10.16,1.09522,1.5435,1.09522,1.5435,1,0,0,8.86
2015/16,Man United,h,28,5.77,0.786278,2.16484,0.786278,2.16484,1,0,0,8.85
2015/16,Man United,a,29,14.73,0.417622,0.565787,0.417622,0.565787,0,0,1,9.82
2015/16,Man United,a,30,7.07,0.900312,1.86249,0.900312,1.86249,1,0,0,9.53
2015/16,Man United,h,31,7.24,0.998692,0.755625,0.998692,0.755625,1,0,0,8.95
2015/16,Man United,a,32,6.96,0.341238,1.79647,0.341238,1.79647,0,0,1,8.88
2015/16,Man United,h,33,7.86,1.09127,0.262427,1.09127,0.262427,1,0,0,8.61
2015/16,Man United,h,34,4.88,1.46607,0.137416,1.46607,0.137416,1,0,0,7.88
2015/16,Man United,h,35,3.87,1.18462,1.16622,1.18462,1.16622,0,1,0,7.21
2015/16,Man United,a,36,4.22,1.48344,1.36825,1.48344,1.36825,1,0,0,7.28
2015/16,Man United,a,37,5.96,0.635987,2.13311,0.635987,2.13311,0,0,1,6.86
2015/16,Man United,h,38,11.37,1.72109,0.503471,1.72109,0.503471,1,0,0,7.42
2015/16,Newcastle,h,1,12.72,1.54613,1.2529,1.54613,1.2529,0,1,0,
2015/16,Newcastle,a,2,34.33,0.113109,1.97424,0.113109,1.97424,0,0,1,
2015/16,Newcastle,a,3,18.44,0.4384,1.2491,0.4384,1.2491,0,1,0,21.83
2015/16,Newcastle,h,4,21.82,0.0319694,2.33948,0.0319694,2.33948,0,0,1,21.83
2015/16,Newcastle,a,5,8.22,0.716599,1.71282,0.716599,1.71282,0,0,1,19.11
2015/16,Newcastle,h,6,9.44,1.15114,1.33961,1.15114,1.33961,0,0,1,17.5
2015/16,Newcastle,h,7,11.12,0.702109,1.30593,0.702109,1.30593,0,1,0,16.58
2015/16,Newcastle,a,8,22.55,0.980279,3.3346,0.980279,3.3346,0,0,1,17.33
2015/16,Newcastle,h,9,12.53,2.24896,1.34395,2.24896,1.34395,1,0,0,16.8
2015/16,Newcastle,a,10,8.94,1.41744,2.37969,1.41744,1.61852,0,0,1,16.01
2015/16,Newcastle,h,11,15.25,1.26075,1.38017,1.26075,1.38017,0,1,0,16.26
2015/16,Newcastle,a,12,14.86,0.504409,1.00427,0.504409,1.00427,1,0,0,14.32
2015/16,Newcastle,h,13,9.83,0.372387,3.27478,0.372387,3.27478,0,0,1,13.46
2015/16,Newcastle,a,14,11.13,0.791299,1.67836,0.791299,1.67836,0,0,1,12.39
2015/16,Newcastle,h,15,12.08,0.646346,0.999043,0.646346,0.999043,1,0,0,12.77
2015/16,Newcastle,a,16,8.59,1.55252,1.03317,1.55252,1.03317,1,0,0,12.69
2015/16,Newcastle,h,17,10.86,1.28189,0.404373,1.28189,0.404373,0,1,0,12.66
2015/16,Newcastle,h,18,13.14,1.35711,1.69923,1.35711,1.69923,0,0,1,11.72
2015/16,Newcastle,a,19,10.38,0.456189,2.1039,0.456189,2.1039,0,0,1,11.51
2015/16,Newcastle,a,20,12.43,1.15339,1.93025,1.15339,1.93025,0,0,1,11.86
2015/16,Newcastle,h,21,7.88,1.81304,2.36216,1.05187,1.60099,0,1,0,11.12
2015/16,Newcastle,h,22,9.04,1.84261,1.08248,1.84261,1.08248,1,0,0,10.54
2015/16,Newcastle,a,23,11.67,1.29267,2.58707,1.29267,2.58707,0,0,1,10.72
2015/16,Newcastle,a,24,13.6,0.626239,2.48447,0.626239,0.96213,0,0,1,10.97
2015/16,Newcastle,h,25,4.68,2.41057,0.472556,2.41057,0.472556,1,0,0,10.23
2015/16,Newcastle,a,26,13.36,0.430664,2.0858,0.430664,2.0858,0,0,1,10.7
2015/16,Newcastle,a,27,11.17,0.270782,0.298318,0.270782,0.298318,0,0,1,10.74
2015/16,Newcastle,h,28,7.59,0.833931,1.26853,0.833931,1.26853,0,0,1,10.18
2015/16,Newcastle,a,29,12.2,0.518715,0.846771,0.518715,0.846771,0,0,1,10.36
2015/16,Newcastle,h,30,4.42,0.940593,0.785017,0.940593,0.785017,0,1,0,9.56
2015/16,Newcastle,a,31,9.93,1.46835,1.65216,0.707185,1.65216,0,0,1,9.77
2015/16,Newcastle,a,32,21.4,0.165982,1.78477,0.165982,1.78477,0,0,1,11.0
2015/16,Newcastle,h,33,16.05,1.5024,0.787081,1.5024,0.787081,1,0,0,11.44
2015/16,Newcastle,h,34,9.15,0.455246,0.522043,0.455246,0.522043,0,1,0,11.0
2015/16,Newcastle,a,35,9.03,0.253033,0.712881,0.253033,0.712881,0,1,0,11.43
2015/16,Newcastle,h,36,8.0,0.53407,1.05079,0.53407,0.289623,1,0,0,10.89
2015/16,Newcastle,a,37,7.7,1.09626,0.0312154,1.09626,0.0312154,0,1,0,10.55
2015/16,Newcastle,h,38,15.24,2.42808,0.869082,1.66692,0.869082,1,0,0,11.31
2015/16,Norwich,h,1,5.74,1.13076,2.10975,1.13076,2.10975,0,0,1,
2015/16,Norwich,a,2,10.67,1.71686,0.329128,1.71686,0.329128,1,0,0,
2015/16,Norwich,h,3,9.63,3.14888,0.698228,3.14888,0.698228,0,1,0,8.68
2015/16,Norwich,a,4,25.58,0.639434,2.85501,0.639434,2.85501,0,0,1,12.9
2015/16,Norwich,h,5,9.96,1.33151,0.389495,1.33151,0.389495,1,0,0,12.32
2015/16,Norwich,a,6,15.19,0.556271,1.90447,0.556271,1.90447,0,1,0,12.8
2015/16,Norwich,a,7,6.73,1.38603,2.60407,1.38603,2.60407,0,1,0,11.93
2015/16,Norwich,h,8,11.56,1.18074,3.00282,1.18074,2.24168,0,0,1,11.88
2015/16,Norwich,a,9,7.38,1.34395,2.24896,1.34395,2.24896,0,0,1,11.38
2015/16,Norwich,h,10,7.61,1.03228,1.45436,1.03228,1.45436,0,0,1,11.0
2015/16,Norwich,a,11,28.0,1.17497,2.83557,1.17497,1.31323,0,0,1,13.23
2015/16,Norwich,h,12,23.05,1.19517,0.402284,1.19517,0.402284,1,0,0,14.47
2015/16,Norwich,a,13,14.33,0.202798,2.16487,0.202798,2.16487,0,0,1,14.94
2015/16,Norwich,h,14,22.5,1.01025,1.65699,1.01025,1.65699,0,1,0,14.63
2015/16,Norwich,a,15,13.0,0.310524,2.07199,0.310524,1.31082,0,0,1,14.94
2015/16,Norwich,h,16,18.37,1.49283,2.43558,1.49283,2.43558,0,1,0,15.25
2015/16,Norwich,a,17,20.36,0.556897,1.01394,0.556897,1.01394,1,0,0,16.62
2015/16,Norwich,a,18,10.5,0.452019,2.40666,0.452019,1.64549,0,0,1,16.51
2015/16,Norwich,h,19,9.04,1.10319,0.235874,1.10319,0.235874,1,0,0,16.68
2015/16,Norwich,h,20,22.18,1.50509,0.932294,1.50509,0.932294,1,0,0,18.13
2015/16,Norwich,a,21,32.08,0.193728,1.24456,0.193728,1.24456,0,0,1,18.54
2015/16,Norwich,a,22,8.18,0.595472,2.53086,0.595472,1.76969,0,0,1,17.05
2015/16,Norwich,h,23,8.18,1.03432,1.44943,0.273154,1.44943,0,0,1,16.44
2015/16,Norwich,h,24,11.09,0.929319,2.75469,0.929319,1.99352,0,0,1,15.3
2015/16,Norwich,a,25,6.25,1.1413,0.918291,1.1413,0.918291,0,0,1,14.62
2015/16,Norwich,h,26,6.79,1.03362,0.741428,1.03362,0.741428,0,1,0,13.46
2015/16,Norwich,a,27,10.65,0.814784,1.7645,0.814784,1.7645,0,0,1,12.49
2015/16,Norwich,h,28,9.61,1.24159,0.980988,1.24159,0.980988,0,0,1,12.4
2015/16,Norwich,a,29,9.71,0.580126,0.545937,0.580126,0.545937,0,0,1,12.47
2015/16,Norwich,h,30,10.32,0.139743,0.557373,0.139743,0.557373,0,1,0,11.29
2015/16,Norwich,a,31,7.16,0.799255,0.332789,0.799255,0.332789,1,0,0,8.79
2015/16,Norwich,h,32,17.67,1.65216,1.46835,1.65216,0.707185,1,0,0,9.74
2015/16,Norwich,a,33,7.44,0.675663,1.45029,0.675663,1.45029,0,0,1,9.67
2015/16,Norwich,h,34,6.92,1.09006,1.99748,1.09006,1.23631,0,0,1,9.25
2015/16,Norwich,a,35,21.33,0.578781,0.781508,0.578781,0.781508,0,0,1,10.76
