event_id,kickoff,home_team,away_team,home_goals,away_goals,team,side,player_id,player_name,position_raw,position_group,starter,subbed_in,subbed_out,minutes,goals,assists,shots,shots_on_target,saves,fouls_committed,fouls_suffered,yellow_cards,red_cards,own_goals
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,286056,Tomoki Iwata,RM,MID,1,0,1,82.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,330460,August Priske,F,ATT,1,0,1,82.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,271879,Liam Millar,AM-L,ATT,1,0,0,90.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,172019,Carlos Vicente,AM-R,ATT,1,0,0,90.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,134929,Ryan Allsop,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,285108,Lee Buchanan,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,369486,Bradley Mayo,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,159150,Marvin Ducksch,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,291434,Ethan Laird,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,251627,Alex Cochrane,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,285032,Luis Vázquez,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,283859,Kanya Fujimoto,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,223792,Dael Fry,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,286810,Jacob Widell Zetterström,G,GK,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,318359,Eiran Cashin,CD-L,DEF,1,0,1,84.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,366455,Sondre Langas,CD-R,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,138821,Charlie Taylor,LB,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,243581,Dion Sanderson,RB,DEF,1,0,1,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401880271,2026-09-09T18:45Z,Derby County,West Bromwich Albion,0,1,Derby County,home,330607,Bobby Clark,AM,ATT,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
